company_industry,kaggle_arshkon,scraped,share_arshkon,share_scraped,pp_change
Software Development and Design Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Construction Hardware Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Capital Markets,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Architecture and Planning, and Construction",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Semiconductor Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Real Estate,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Motor Vehicle Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Medical Equipment Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Software Development and Insurance,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer and Network Security, Facilities Services, and Computer Hardware Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer and Network Security, Engineering Services, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer and Network Security, Defense and Space Manufacturing, and Semiconductor Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer and Network Security, Defense and Space Manufacturing, and Industrial Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Computer and Network Security and Telecommunications,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer and Network Security and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Computer and Network Security and Computers and Electronics Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Networking, Software Development, and Desktop Computing Software Products",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Computer Networking and Computer and Network Security,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computers and Electronics Manufacturing, Semiconductor Manufacturing, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Computer Networking Products and Telecommunications,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Hardware Manufacturing, Semiconductor Manufacturing, and Wireless Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Hardware Manufacturing, Semiconductor Manufacturing, and Magnetic and Optical Media Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Hardware Manufacturing, Motor Vehicle Parts Manufacturing, and Retail Motor Vehicles",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Chemical Raw Materials Manufacturing, and Internet Marketplace Platforms",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Business Intelligence Platforms, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Biotechnology Research, and Pharmaceutical Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Biotechnology Research, and Hospitals and Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Biotechnology Research, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Banking, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Banking, and Capital Markets",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Automation Machinery Manufacturing, and Utilities",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Automation Machinery Manufacturing, and Motor Vehicle Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Automation Machinery Manufacturing, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Hardware Manufacturing and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Computer Hardware Manufacturing and Defense and Space Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Games, Graphic Design, and Consumer Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Community Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Commercial and Service Industry Machinery Manufacturing and Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Commercial and Service Industry Machinery Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Defense and Space Manufacturing, and Airlines and Aviation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Data Infrastructure and Analytics, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Data Infrastructure and Analytics, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Data Infrastructure and Analytics, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Computer and Network Security, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Computer Networking, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Computer Networking Products, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Computer Hardware Manufacturing, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Climate Technology Product Manufacturing, and Robotics Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Networking Products, Software Development, and Computers and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Intelligence Platforms and Software Development,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Building Construction",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Health and Human Services, and Mental Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Health and Human Services, and Education",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Financial Services, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Financial Services, and Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Engineering Services, and Medical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Energy Technology, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Civil Engineering, Truck Transportation, and Architecture and Planning",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Civil Engineering, Biotechnology Research, and Construction",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Civil Engineering and Rail Transportation,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Civic and Social Organizations,3.0,1.0,0.0006447453255963894,2.2072618916234413e-05,-0.062267270668015504
"Chemical Manufacturing, Mining, and Oil and Gas",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Chemical Manufacturing, Automation Machinery Manufacturing, and Plastics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Computer Hardware Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Wireless Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, IT Services and IT Consulting, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Financial Services, and Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Electric Power Generation, and Electric Power Transmission, Control, and Distribution",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Computer and Network Security, and Information Technology & Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Banking, and Capital Markets",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Mental Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and IT System Data Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Human Resources Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Hospitals and Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Food and Beverage Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Electric Power Generation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Capital Markets, Venture Capital and Private Equity Principals, and Investment Management",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Capital Markets, Financial Services, and Investment Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Capital Markets and Investment Management,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Intelligence Platforms, Data Infrastructure and Analytics, and Information Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Venture Capital and Private Equity Principals",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Investment Management",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Internet Marketplace Platforms",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Insurance Carriers",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and IT System Design Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Custom Software Development, and Business Consulting and Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT Services and IT Consulting, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Professional Services, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Motor Vehicle Manufacturing, and Retail Motor Vehicles",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Information Services, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Staffing and Recruiting, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Spectator Sports, and Entertainment Providers",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Robotics Engineering, and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Research Services, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Research Services, and Information Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Research Services, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Motor Vehicle Manufacturing, and Advertising Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Investment Management, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Information Technology & Services, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Information Services, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Information Services, and Technology, Information and Internet",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Information Services, and Research Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Information Services, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Information Services, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Testing and Evaluation, and IT System Operations and Maintenance",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, IT System Design Services, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Online and Mail Order Retail,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and IT System Data Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Hospitals and Health Care,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Government Relations Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Engineering Services,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services and Electric Power Transmission, Control, and Distribution",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Data Infrastructure and Analytics,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Banking,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Aviation and Aerospace Component Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Consumer Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Advertising Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Internet, and Internet Publishing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Internet, and Computer Networking Products",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Internet, and Advertising Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Pharmaceutical Manufacturing, and Technology, Information and Internet",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Spectator Sports, Gambling Facilities and Casinos, and Computer Games",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Spectator Sports and Entertainment Providers,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Space Research and Technology, Automation Machinery Manufacturing, and Robotics Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Space Research and Technology and IT Services and IT Consulting,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Space Research and Technology and Defense and Space Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Transportation, Logistics, Supply Chain and Storage",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Staffing and Recruiting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and IT System Data Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Software Development, Technology, Information and Media, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services, Armed Forces, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Business Consulting and Services and Staffing and Recruiting,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Hospitals and Health Care, and Public Health",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Beverage Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Software Development, and Investment Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Investment Banking, and Insurance",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Staffing and Recruiting and Real Estate,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Staffing and Recruiting and Oil and Gas,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Staffing and Recruiting and Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Staffing and Recruiting and Government Administration,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Spring and Wire Product Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Business Consulting and Services and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Building Construction,1.0,1.0,0.0002149151085321298,2.2072618916234413e-05,-0.019284248961589538
"Broadcast Media Production and Distribution, Telecommunications, and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Broadcast Media Production and Distribution and Technology, Information and Media",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Technology, Information and Media, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Research Services, and Non-profit Organizations",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, IT Services and IT Consulting, and Construction",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, IT Services and IT Consulting, and Audio and Video Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Hospitals and Health Care, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Engineering Services, and Robotics Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Engineering Services, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Construction, and Building Construction",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Civil Engineering, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Civil Engineering, and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Banking, and Investment Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Banking, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Advertising Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Staffing and Recruiting and Semiconductor Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Staffing and Recruiting and Robotics Engineering,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Pharmaceutical Manufacturing, and Medical Equipment Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Pharmaceutical Manufacturing, and Food and Beverage Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Biotechnology Research, Nanotechnology Research, and Pharmaceutical Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Investment Banking, and Capital Markets",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Information Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Information Services, and Government Administration",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, IT Services and IT Consulting, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Capital Markets, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking and Technology, Information and Internet",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Technology, Information and Media, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Technology, Information and Media, and Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Software Development, and IT System Custom Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Semiconductor Manufacturing, and Computer Hardware Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Retail Appliances, Electrical, and Electronic Equipment, and Information Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Manufacturing, and Civil Engineering",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Manufacturing, and Agriculture, Construction, Mining Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Law Practice, and Legal Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, Information Services, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Staffing and Recruiting, IT Services and IT Consulting, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Manufacturing, and Engineering Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Engineering Services, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Motor Vehicle Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Defense and Space Manufacturing, and Machinery Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Semiconductor Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Retail Health and Personal Care Products",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Medical Practices",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Internet Marketplace Platforms",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Information Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Health and Human Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Consumer Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Appliances, Electrical, and Electronics Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Airlines and Aviation",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Technical and Vocational Training and Education,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Banking, Investment Banking, and Hospitals and Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Aviation and Aerospace Component Manufacturing and Airlines and Aviation,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation & Aerospace, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Aviation & Aerospace and Defense and Space Manufacturing,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, IT Services and IT Consulting, and Information Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, IT Services and IT Consulting, and Computer and Network Security",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Financial Services, and Investment Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Financial Services, and Banking",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Defense and Space Manufacturing, and Space Research and Technology",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Data Infrastructure and Analytics, and IT System Data Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Computer and Network Security, and Financial Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Banking, and Insurance",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet and Wellness and Fitness Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Banking and Data Infrastructure and Analytics,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
Banking and Capital Markets,0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Software Development, and Defense and Space Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Aviation and Aerospace Component Manufacturing, Software Development, and Computer Hardware Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Movies, Videos, and Sound",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Military and International Affairs",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Marketing Services",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Manufacturing",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Hospitals and Health Care",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Media and Data Infrastructure and Analytics",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Wellness and Fitness Services, and Software Development",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Telecommunications, and IT Services and IT Consulting",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
"Technology, Information and Internet, Software Development, and Real Estate",0.0,1.0,0.0,2.2072618916234413e-05,0.002207261891623441
