term,count_a,count_b,log_odds,z_score,winner,feature_type,comparison,corpus_a,corpus_b,category,winner_corpus
lifemart,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
lifesaving,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
lincoln's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
loyolastrong,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
lrus,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
lyndon,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mailed,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mains,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
malignancies,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
masshealth,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mechatronic,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
meps,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
michart,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
microelectronics,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
microgrid,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mim,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
minotaur,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mip,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
misdemeanor,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
miswires,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mlh,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
molex's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
molybdenum,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
monoclonal,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
msds,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
msk's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
msws,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
mumps,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
myocardial,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
naip,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
narcan,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
navs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ncds,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ncti,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
neatness,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
necessities,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nephropathy,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
neurosurgical,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nlnac,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nmhc,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
noi,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nomadics,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nominated,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nonexistent,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
normothermia,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
noting,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nourishment,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
npdi,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nrr,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nsqip,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nuerological,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
nurseday,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
obstetrical,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
occupied,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
occupying,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
oebgd,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ofor,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
omb,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
opic,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
outlooks,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
overcurrent,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
overdose,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
overdue,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
oxygenation,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pacemakers,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
paisly,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
paley,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
panynj,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
paraphrasing,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
patiently,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
patriciate,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pauses,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pausing,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
payactiv,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
payees,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pbcs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pcswmm,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pct,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pdrs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pears,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
penn's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pers,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
persol,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pfds,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pharmacology,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
physicality,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pid,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pmph,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
poct,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
port's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ppq,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
practitioner's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
proceduralists,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
procurements,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
projecting,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
proofreading,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
prospectively,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
protest,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pstam,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
psychologist,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
psychologists,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pulled,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pvf,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
pyxis,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
radiographic,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
radiographs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
radiologist,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
rcfe,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reaffirm,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
rearranging,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reassuring,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reception,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reclass,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reclassifications,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
recorders,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
refinery,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reforecasting,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
refrigerating,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
refund,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
regulating,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reinstatement,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
remodeled,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
renders,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reopen,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reopens,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
repetitively,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
replenish,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reportable,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reprioritize,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reqnumber,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
restocks,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
resupply,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
retirements,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
returners,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
revamping,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
revocation,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
robbinsdale,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
rovs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
rubs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sbelih,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sbic,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sculpted,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sdu,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
seller's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sentence,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
severance,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
shampoos,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
shortfalls,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sies,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sinda,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sitz,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
skala's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
skid,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
skids,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
smelling,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
smep,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sniffers,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
solder,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sop's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sores,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
spcc,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
speciality,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
spirometer,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sponges,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sscs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
steams,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
stellest,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sterilizers,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sticker,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
stipulated,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
stnas,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
stocks,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
stool,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
straightening,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
strips,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
subrecipient,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
suburb,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
suburbs,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
succeeding,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sultan,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sumif,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
surgeon's,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
survivor,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
syndromes,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
syosset,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
takeaways,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
taub,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
taxability,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
tcrn,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
tdy,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
tendering,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
tentative,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
tentatively,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
terminally,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
testimony,0,3,-4.179089662048229,-0.9698913673213666,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
