title_normalized,n_arshkon,n_scraped,theme,ai_class,marker,change_class
devops engineer (h/f) - safran electrical and power usa llc,0.0,1.0,DevOps,other,none,new_2026
devops engineer (hashicorp vault) - only w2,0.0,1.0,DevOps,other,none,new_2026
devops engineer (hybrid) - 26246,0.0,1.0,DevOps,other,none,new_2026
devops engineer (hybrid) - 27597,0.0,1.0,DevOps,other,none,new_2026
"devops engineer (infra, automation and azure cloud)",0.0,1.0,DevOps,other,none,new_2026
devops engineer (infrastructure / iot),0.0,1.0,DevOps,other,none,new_2026
devops engineer (java/drools/aws),0.0,1.0,DevOps,other,none,new_2026
devops engineer (kubernetes),0.0,1.0,DevOps,other,none,new_2026
"devops engineer (kubernetes, application infrastructure)",0.0,1.0,DevOps,other,none,new_2026
devops engineer (linux / cloud / big data),0.0,1.0,DevOps,ai_domain,none,new_2026
devops engineer (linux),0.0,1.0,DevOps,other,none,new_2026
devops engineer (locals only inperson interview ),0.0,1.0,DevOps,other,none,new_2026
"devops engineer (mid-level, or )",0.0,1.0,DevOps,other,none,new_2026
devops engineer (minnesota-remote),0.0,1.0,DevOps,other,none,new_2026
devops engineer (ms azure),0.0,1.0,DevOps,other,none,new_2026
devops engineer (networking),0.0,1.0,DevOps,other,none,new_2026
"devops engineer (new york city, los angeles, or san francisco)",0.0,1.0,DevOps,other,none,new_2026
devops engineer (not on-call) - consumer health platform,0.0,1.0,DevOps,other,none,new_2026
devops engineer (only local candidate for f2f interview),0.0,1.0,DevOps,other,none,new_2026
devops engineer (only us citizen or green card on w2),0.0,1.0,DevOps,other,none,new_2026
devops engineer (openshift/ocp + python),0.0,1.0,DevOps,other,none,new_2026
devops engineer (prisma airs),0.0,1.0,DevOps,other,none,new_2026
devops engineer (python focused),0.0,1.0,DevOps,other,none,new_2026
"devops engineer (reston, va)",0.0,1.0,DevOps,other,none,new_2026
devops engineer (security and platform operations),0.0,1.0,Security,other,none,new_2026
devops engineer (sme),0.0,1.0,DevOps,other,none,new_2026
devops engineer (spacelift),0.0,1.0,DevOps,other,none,new_2026
devops engineer (specialist - system management),0.0,1.0,DevOps,other,none,new_2026
devops engineer (us citizenship required),0.0,1.0,DevOps,other,none,new_2026
devops engineer (w2 only / no c2c) (local candidates only),0.0,1.0,DevOps,other,none,new_2026
devops engineer (with an application development background),0.0,1.0,DevOps,other,none,new_2026
devops engineer (with ansible automation),0.0,1.0,DevOps,other,none,new_2026
devops engineer (with app dev) | remote,0.0,1.0,DevOps,other,none,new_2026
devops engineer + cloudera administration,0.0,1.0,DevOps,other,none,new_2026
"devops engineer , delphix",0.0,1.0,DevOps,other,none,new_2026
devops engineer - (us - remote),0.0,1.0,DevOps,other,none,new_2026
devops engineer - 2532,0.0,1.0,DevOps,other,none,new_2026
devops engineer - 26394,0.0,1.0,DevOps,other,none,new_2026
devops engineer - advanced,0.0,1.0,DevOps,other,none,new_2026
devops engineer - agentops,0.0,1.0,DevOps,other,none,new_2026
devops engineer - ai recruiting platform,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer - ai trainer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer - applications deployments,0.0,1.0,DevOps,other,none,new_2026
devops engineer - associate/director,0.0,1.0,DevOps,other,associate,new_2026
devops engineer - austin,0.0,1.0,DevOps,other,none,new_2026
devops engineer - aws,0.0,1.0,DevOps,other,none,new_2026
devops engineer - azure cloud,0.0,1.0,DevOps,other,none,new_2026
devops engineer - azure cloud (finops),0.0,1.0,DevOps,other,none,new_2026
devops engineer - build systems | development tools and components | experienced hire,0.0,1.0,DevOps,other,none,new_2026
devops engineer - ci/cd,0.0,1.0,DevOps,other,none,new_2026
devops engineer - cloud & edge infrastructure,0.0,1.0,DevOps,other,none,new_2026
devops engineer - cloud security,0.0,1.0,Security,other,none,new_2026
devops engineer - cms platforms,0.0,1.0,DevOps,other,none,new_2026
devops engineer - compiler infrastructure,0.0,1.0,DevOps,other,none,new_2026
devops engineer - costco travel,0.0,1.0,DevOps,other,none,new_2026
devops engineer - data ops,0.0,1.0,DevOps,ai_domain,none,new_2026
devops engineer - federal,0.0,1.0,DevOps,other,none,new_2026
devops engineer - global business application & platform services,0.0,1.0,DevOps,other,none,new_2026
devops engineer - gtl,0.0,1.0,DevOps,other,none,new_2026
devops engineer - hpc automation & infrastructure as code,0.0,1.0,DevOps,other,none,new_2026
devops engineer - hybrid contract,0.0,1.0,DevOps,other,none,new_2026
devops engineer - kubernetes deployments & gitops,0.0,1.0,DevOps,other,none,new_2026
devops engineer - level - r10227585,0.0,1.0,DevOps,other,none,new_2026
devops engineer - location - austin tx (hybrid) - need local to austin tx only,0.0,1.0,DevOps,other,none,new_2026
devops engineer - onsite days in houston texas -- only w2 -- only locals to tx,0.0,1.0,DevOps,other,none,new_2026
devops engineer - openshift,0.0,1.0,DevOps,other,none,new_2026
devops engineer - project delivery analyst,0.0,1.0,DevOps,other,none,new_2026
devops engineer - r10223316,0.0,1.0,DevOps,other,none,new_2026
devops engineer - r10223481,0.0,1.0,DevOps,other,none,new_2026
devops engineer - r10228475,0.0,1.0,DevOps,other,none,new_2026
"devops engineer - remote, us",0.0,1.0,DevOps,other,none,new_2026
devops engineer - selby jennings,0.0,1.0,DevOps,other,none,new_2026
devops engineer - ts,0.0,1.0,DevOps,other,none,new_2026
devops engineer - ts/sci,0.0,1.0,DevOps,other,none,new_2026
devops engineer - ts/sci ci polygraph,0.0,1.0,DevOps,other,none,new_2026
devops engineer - ts/sci cleared,0.0,1.0,DevOps,other,none,new_2026
devops engineer - us hybrid,0.0,1.0,DevOps,other,none,new_2026
devops engineer - vice president,0.0,1.0,DevOps,other,none,new_2026
devops engineer - windows - w2,0.0,1.0,DevOps,other,none,new_2026
devops engineer -- bhadc5778476,0.0,1.0,DevOps,other,none,new_2026
devops engineer -w2,0.0,1.0,DevOps,other,none,new_2026
devops engineer / architect,0.0,1.0,DevOps,other,none,new_2026
devops engineer / aws / hybrid / richardson tx,0.0,1.0,DevOps,other,none,new_2026
devops engineer / aws / python / remote,0.0,1.0,DevOps,other,none,new_2026
devops engineer / aws / remote,0.0,1.0,DevOps,other,none,new_2026
devops engineer / aws|ecs|terraform (san francisco),0.0,1.0,DevOps,other,none,new_2026
"devops engineer / hybrid / boston, ma",0.0,1.0,DevOps,other,none,new_2026
devops engineer 101,0.0,1.0,DevOps,other,none,new_2026
devops engineer @ w2,0.0,1.0,DevOps,other,none,new_2026
devops engineer [32970],0.0,1.0,DevOps,other,none,new_2026
devops engineer [32991],0.0,1.0,DevOps,other,none,new_2026
devops engineer associate,0.0,1.0,DevOps,other,associate,new_2026
"devops engineer azure, terraform & databricks",0.0,1.0,DevOps,other,none,new_2026
devops engineer fedramp,0.0,1.0,DevOps,other,none,new_2026
devops engineer intern (summer 2026),0.0,1.0,DevOps,other,none,new_2026
devops engineer java backend apis,0.0,1.0,Backend/API,other,none,new_2026
devops engineer l3,0.0,1.0,DevOps,other,none,new_2026
devops engineer sme,0.0,1.0,DevOps,other,none,new_2026
devops engineer t3,0.0,1.0,DevOps,other,none,new_2026
devops engineer ts/sci (or eligible),0.0,1.0,DevOps,other,none,new_2026
devops engineer w2 only at austin texas,0.0,1.0,DevOps,other,none,new_2026
devops engineer with ai (w2),0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer with ai/ml,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"devops engineer with amazon eks , istio - denver co - onsite work - locals only at this time - positions",0.0,1.0,DevOps,other,none,new_2026
devops engineer with fix engineering experience,0.0,1.0,DevOps,other,none,new_2026
devops engineer with gen ai experience,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer with hcl,0.0,1.0,DevOps,other,none,new_2026
devops engineer with java exp,0.0,1.0,DevOps,other,none,new_2026
devops engineer with java programming,0.0,1.0,DevOps,other,none,new_2026
devops engineer with kubernetes,0.0,1.0,DevOps,other,none,new_2026
devops engineer with oci,0.0,1.0,DevOps,other,none,new_2026
devops engineer with openshift experience,0.0,1.0,DevOps,other,none,new_2026
"devops engineer | berkeley heights, nj / alpharetta, ga ( days onsite) | contract w2",0.0,1.0,DevOps,other,none,new_2026
devops engineer | contract w2,0.0,1.0,DevOps,other,none,new_2026
devops engineer || only usc and green card required,0.0,1.0,DevOps,other,none,new_2026
devops engineer – ai assistant & shared app infrastructure,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer – appliedabc,0.0,1.0,DevOps,other,none,new_2026
devops engineer – assistant vice president,0.0,1.0,DevOps,other,none,new_2026
"devops engineer – azure, terraform & databricks",0.0,1.0,DevOps,other,none,new_2026
devops engineer – ci/cd & release engineering,0.0,1.0,DevOps,other,none,new_2026
devops engineer – cloud & ai enablement,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"devops engineer – cloud platform ( consultant, engineering & technical services)",0.0,1.0,Platform,other,none,new_2026
devops engineer – cms platforms,0.0,1.0,DevOps,other,none,new_2026
devops engineer – data platforms,0.0,1.0,DevOps,ai_domain,none,new_2026
devops engineer – edge platform / embedded linux,0.0,1.0,Embedded/Systems,other,none,new_2026
devops engineer – infrastructure and automation specialist,0.0,1.0,DevOps,other,none,new_2026
devops engineer – infrastructure as code (iac),0.0,1.0,DevOps,other,none,new_2026
devops engineer – java,0.0,1.0,DevOps,other,none,new_2026
devops engineer – level or - r10221935,0.0,1.0,DevOps,other,none,new_2026
devops engineer – level or - r10222069,0.0,1.0,DevOps,other,none,new_2026
devops engineer – research cloud & scientific computing (aws)(biotech industry experience required),0.0,1.0,DevOps,other,none,new_2026
devops engineer – semiconductor eda tools & automation,0.0,1.0,DevOps,other,none,new_2026
"devops engineer — aws, observability & security",0.0,1.0,Security,other,none,new_2026
devops engineer(hybrid-cth),0.0,1.0,DevOps,other,none,new_2026
"devops engineer, alpaca engineer (us federal)",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, assurance and infrastructure services - usds",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, cloud infrastructure",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, cloud operations and infrastructure",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, data ingestion",0.0,1.0,DevOps,ai_domain,none,new_2026
"devops engineer, devex",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, falcon ng-siem, fronttier expansions (hybrid, austin)",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, infrastructure & security",0.0,1.0,Security,other,none,new_2026
"devops engineer, level",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, sambasuite platform",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, serverless aws platform",0.0,1.0,DevOps,other,none,new_2026
"devops engineer, space",0.0,1.0,DevOps,other,none,new_2026
devops engineer-,0.0,1.0,DevOps,other,none,new_2026
devops engineer- $25k sign on bonus,0.0,1.0,DevOps,other,none,new_2026
"devops engineer- hybrid new york, ny",0.0,1.0,DevOps,other,none,new_2026
devops engineer- infrastructure ( need locals to new york),0.0,1.0,DevOps,other,none,new_2026
devops engineer- sports trading firm,0.0,1.0,DevOps,other,none,new_2026
devops engineer-east coast,0.0,1.0,DevOps,other,none,new_2026
devops engineer-github administrator,0.0,1.0,DevOps,other,none,new_2026
devops engineer-powershell (no c2c),0.0,1.0,DevOps,other,none,new_2026
devops engineer-python,0.0,1.0,DevOps,other,none,new_2026
devops engineer-west coast,0.0,1.0,DevOps,other,none,new_2026
devops engineer/ aws/ kubernetes,0.0,1.0,DevOps,other,none,new_2026
devops engineer/ azure financial,0.0,1.0,DevOps,other,none,new_2026
devops engineer/ devops engineer/ devops engineer with documented responsibility - only w2,0.0,1.0,DevOps,other,none,new_2026
"devops engineer/ gen ai developer - hybrid, dallas, tx area - w2 only",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops engineer/manager,0.0,1.0,DevOps,other,manager,new_2026
devops engineer/production support analyst,0.0,1.0,DevOps,other,none,new_2026
devops engineer/systems engineer (mission systems),0.0,1.0,Embedded/Systems,other,none,new_2026
"devops engineer_ philadelphia, pa_ onsite interview",0.0,1.0,DevOps,other,none,new_2026
devops engineering co‑op (summer or fall 2026),0.0,1.0,DevOps,other,none,new_2026
devops engineering manager,0.0,1.0,DevOps,other,manager,new_2026
"devops engineering manager, sre and cloud service",0.0,1.0,Reliability/SRE,other,manager,new_2026
devops engineering scientist,0.0,1.0,DevOps,other,none,new_2026
devops engineers - poly required,0.0,1.0,DevOps,other,none,new_2026
devops enginner (hybrid),0.0,1.0,DevOps,other,none,new_2026
devops it engineer,0.0,1.0,DevOps,other,none,new_2026
devops kubernetes engineer,0.0,1.0,DevOps,other,none,new_2026
devops manager - data and cloud engineering,0.0,1.0,DevOps,ai_domain,manager,new_2026
devops manager aws/cdk/terraform/lambdas,0.0,1.0,DevOps,other,manager,new_2026
"devops manager, cloud automation & reliability",0.0,1.0,Reliability/SRE,other,manager,new_2026
devops miami,0.0,1.0,DevOps,other,none,new_2026
devops platform engineer (in-person client interview),0.0,1.0,Platform,other,none,new_2026
devops private/public cloud engineer,0.0,1.0,DevOps,other,none,new_2026
devops programmer (programmer ),0.0,1.0,DevOps,other,none,new_2026
devops project manager,0.0,1.0,DevOps,other,manager,new_2026
devops scrum master,0.0,1.0,DevOps,other,none,new_2026
devops scrum team (spm),0.0,1.0,DevOps,other,none,new_2026
devops security engineer,0.0,1.0,Security,other,none,new_2026
"devops security engineer (devsecops) - hybrid role, but must be local to austin, tx (posted by sam)",0.0,1.0,Security,other,none,new_2026
devops security engineer (m-star),0.0,1.0,Security,other,none,new_2026
devops site reliability engineer,0.0,1.0,Reliability/SRE,other,none,new_2026
devops site reliability engineer (contract),0.0,1.0,Reliability/SRE,other,none,new_2026
devops software engineer -,0.0,1.0,DevOps,other,none,new_2026
devops software engineer - ts/sci cleared,0.0,1.0,DevOps,other,none,new_2026
devops software engineer level - r10227261,0.0,1.0,DevOps,other,none,new_2026
devops software engineer ts/sci polygraph,0.0,1.0,DevOps,other,none,new_2026
"devops software engineer, firmware & ci/cd",0.0,1.0,Embedded/Systems,other,none,new_2026
devops software engineer- top secret,0.0,1.0,DevOps,other,none,new_2026
devops specialist with gcp experience (only w2 position – no c2c accepted),0.0,1.0,DevOps,other,none,new_2026
devops sre architect,0.0,1.0,Reliability/SRE,other,none,new_2026
devops support (west coast),0.0,1.0,DevOps,other,none,new_2026
devops systems engineer (aws),0.0,1.0,Embedded/Systems,other,none,new_2026
devops systems engineer (expert),0.0,1.0,Embedded/Systems,other,none,new_2026
devops team fedramp,0.0,1.0,DevOps,other,none,new_2026
devops technical with aws - hybrid role - need to have 12-15 years,0.0,1.0,DevOps,other,none,new_2026
"devops testing - 10+ yrs- chicago, il",0.0,1.0,DevOps,other,none,new_2026
devops with ai,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
devops with cloudera,0.0,1.0,DevOps,other,none,new_2026
devops with genai – w2 contract - local only,0.0,1.0,DevOps,other,none,new_2026
"devops, kafka engineer",0.0,1.0,DevOps,other,none,new_2026
devops-sre engineer,0.0,1.0,Reliability/SRE,other,none,new_2026
devops/ site reliability engineer,0.0,1.0,Reliability/SRE,other,none,new_2026
devops/ sre/ openshift engineer,0.0,1.0,Reliability/SRE,other,none,new_2026
devops/automation engineer : 26-00862,0.0,1.0,DevOps,other,none,new_2026
devops/cloud infrastructure engineer - w2 only,0.0,1.0,DevOps,other,none,new_2026
devops/infrastructure,0.0,1.0,DevOps,other,none,new_2026
devops/infrastructure engineer (chicago hybrid),0.0,1.0,DevOps,other,none,new_2026
"devops/it ops engineer - days/week on-site remote fri - ms windows, linux, powershell",0.0,1.0,DevOps,other,none,new_2026
devops/systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
devopsengineer -w2,0.0,1.0,Other,other,none,new_2026
devsecops - site reliability engineer (sre) / us gov,0.0,1.0,Reliability/SRE,other,none,new_2026
devsecops engineer / cloud security / devops engineer,0.0,1.0,Security,other,none,new_2026
devsecops engineer / devops engineer - gcp,0.0,1.0,DevOps,other,none,new_2026
"devsecops engineer,",0.0,1.0,DevOps,other,none,new_2026
"devsecops platform engineer – aws, ci/cd, automation",0.0,1.0,Platform,other,none,new_2026
devsecops site reliability engineer,0.0,1.0,Reliability/SRE,other,none,new_2026
"devx ai backend engineer (software engineer)- austin, tx (hybrid days on-site and days remote)",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
dft application engineer,0.0,1.0,General SWE,other,none,new_2026
dgx cloud ai infrastructure software engineer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
diagnostic software engineer,0.0,1.0,General SWE,other,none,new_2026
diagnostics software engineer,0.0,1.0,General SWE,other,none,new_2026
digital - sre (ai engineer),0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
digital asset software engineer,0.0,1.0,General SWE,other,none,new_2026
digital assets software engineer - full stack,0.0,1.0,Full Stack,other,none,new_2026
digital cloud software engineer analyst vice president,0.0,1.0,General SWE,other,none,new_2026
digital communications systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
digital controls and embedded software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
digital factory software developer,0.0,1.0,General SWE,other,none,new_2026
digital manufacturing application engineer (m/f/d),0.0,1.0,General SWE,other,none,new_2026
digital monitoring & protection systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
digital physical implementation application engineer,0.0,1.0,General SWE,other,none,new_2026
digital signal processing system engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
"digital site reliability engineer (sre) - local to columbus, ohio",0.0,1.0,Reliability/SRE,other,none,new_2026
digital software development engineer,0.0,1.0,General SWE,other,none,new_2026
"digital software engineer analyst, assistant vice president",0.0,1.0,General SWE,other,none,new_2026
"digital software engineer manager, svp",0.0,1.0,General SWE,other,manager,new_2026
digital technology – mobile developer/mobile developer (react native),0.0,1.0,Mobile,other,none,new_2026
digital twin full-stack software engineer,0.0,1.0,General SWE,other,none,new_2026
digital twin software engineer,0.0,1.0,General SWE,other,none,new_2026
direct client: ios developer ( level),0.0,1.0,Mobile,other,none,new_2026
"direct client: java angular full stack developer @ austin, tx – hybrid – only locals",0.0,1.0,Full Stack,other,none,new_2026
director controls and software development engineer,0.0,1.0,General SWE,other,none,new_2026
director data engineer,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
director network software engineer,0.0,1.0,General SWE,other,none,new_2026
director of devops,0.0,1.0,DevOps,other,none,new_2026
director software development engineer in test,0.0,1.0,General SWE,other,none,new_2026
"director, application engineer",0.0,1.0,General SWE,other,none,new_2026
"director, data and ai engineer",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"director, full stack developer",0.0,1.0,Full Stack,other,none,new_2026
"director, full stack engineer - digital & insights",0.0,1.0,Full Stack,other,none,new_2026
"director, full stack engineering",0.0,1.0,Full Stack,other,none,new_2026
"director, machine learning engineer",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"director, site reliability engineering",0.0,1.0,Reliability/SRE,other,none,new_2026
"director, software dev eng, r&d",0.0,1.0,Other,other,none,new_2026
display systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
distributed inferencing software engineer - ai models,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
distributed storage software developer engineer,0.0,1.0,General SWE,other,none,new_2026
distributed systems engineer (backend) [32495],0.0,1.0,Embedded/Systems,other,none,new_2026
distributed systems engineer (backend) [32751],0.0,1.0,Embedded/Systems,other,none,new_2026
"distributed systems engineer - data platform (delivery, database, retrieval)",0.0,1.0,Data/Analytics,ai_domain,none,new_2026
distributed systems engineer - data platform - analytics and alerts,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
"distributed systems engineer in activity platform, sales intelligence platform",0.0,1.0,Embedded/Systems,other,none,new_2026
district systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
dlp platform engineer (only w2),0.0,1.0,Platform,other,none,new_2026
"documents team: software engineer,",0.0,1.0,General SWE,other,none,new_2026
dod skillbridge: software developer or engineer,0.0,1.0,General SWE,other,none,new_2026
dotnet fullstack,0.0,1.0,Full Stack,other,none,new_2026
dotnet fullstack developer - remote / telecommute,0.0,1.0,Full Stack,other,none,new_2026
dow mid ui/ux front-end developer remote,0.0,1.0,Frontend/Web,other,none,new_2026
dreamworks technology - software engineer,0.0,1.0,General SWE,other,none,new_2026
dsp applications software engineer,0.0,1.0,General SWE,other,none,new_2026
dynamics 365 software developer (x++),0.0,1.0,General SWE,other,none,new_2026
dynamics 365 software engineer,0.0,1.0,General SWE,other,none,new_2026
dynatrace site reliability engineer,0.0,1.0,Reliability/SRE,other,none,new_2026
développeur.se de logiciels sénior.e - grc / software engineer - crm,0.0,1.0,General SWE,other,none,new_2026
e-commerce backend developer,0.0,1.0,Backend/API,other,none,new_2026
e-commerce backend software developer,0.0,1.0,Backend/API,other,none,new_2026
e-ids platform engineer - faa systems,0.0,1.0,Platform,other,none,new_2026
e-ids software engineer - faa systems,0.0,1.0,General SWE,other,none,new_2026
early career ai/ml engineer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"early careers: intern, ai prompt engineer",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
eastern field application engineer,0.0,1.0,General SWE,other,none,new_2026
ec infra and devops engineer undergraduate intern,0.0,1.0,DevOps,other,none,new_2026
ecom data engineer specialist,0.0,1.0,Data/Analytics,ai_domain,none,new_2026
ecommerce full stack developer,0.0,1.0,Full Stack,other,none,new_2026
ecommerce software engineer,0.0,1.0,General SWE,other,none,new_2026
edge networking software engineer,0.0,1.0,General SWE,other,none,new_2026
edge networking software engineer – c++ / dpdk / kubernetes,0.0,1.0,General SWE,other,none,new_2026
"efa network . software engineer, efa ml software team",0.0,1.0,General SWE,ai_domain,none,new_2026
effector embedded software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
elasticsearch systems engineer (mid - sme level) - top secret with fs poly,0.0,1.0,Embedded/Systems,other,none,new_2026
elasticsearch systems engineer (sme),0.0,1.0,Embedded/Systems,other,none,new_2026
"electrical & embedded systems engineer - **this position can be within comutting distance to our westborough, ma. or reston, va. locations",0.0,1.0,Embedded/Systems,other,none,new_2026
electrical & energy systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
electrical design/firmware engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
electrical distribution system engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
electrical engineer - firmware,0.0,1.0,Embedded/Systems,other,none,new_2026
"electrical engineer, firmware development (e)",0.0,1.0,Embedded/Systems,other,none,new_2026
electrical parts product engineer,0.0,1.0,General SWE,other,none,new_2026
electrical power system application engineer,0.0,1.0,General SWE,other,none,new_2026
electrical power system engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
electrical power systems engineer - power electronics,0.0,1.0,Embedded/Systems,other,none,new_2026
electrical product engineer (hybrid),0.0,1.0,General SWE,other,none,new_2026
electrical product engineer - datacenter,0.0,1.0,General SWE,other,none,new_2026
electrical/firmware engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
"electrical/power systems engineer (ist; north reading, ma)",0.0,1.0,Embedded/Systems,other,none,new_2026
electrical/systems engineer (new graduate),0.0,1.0,Embedded/Systems,other,none,new_2026
electro-optic and infrared (eo/ir) systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
electro-optical laser systems engineer (level ) - ts clearance,0.0,1.0,Embedded/Systems,other,none,new_2026
electromechanical responsible product engineer,0.0,1.0,General SWE,other,none,new_2026
electromechanical systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
"elh site reliability engineer lowell, svl, austin",0.0,1.0,Reliability/SRE,other,none,new_2026
elixir engineer,0.0,1.0,General SWE,other,none,new_2026
embedded ai engineer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
embedded ai engineer (hybrid),0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
embedded ai engineer – android automotive (on-device intelligence),0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
embedded and machine learning software development engineer,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
embedded application software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded audio software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded bring-up, software engineer (automotive)",0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded bring-up, software engineer (automotive) in austin, tx",0.0,1.0,Embedded/Systems,other,none,new_2026
embedded c++ software engineer - speech tech,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded c/c++ engineer - networking team,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded can software developer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded client platform engineer,0.0,1.0,Platform,other,none,new_2026
embedded controls software engineer - suspension,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded cyber software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded cybersecurity systems engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded devops engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded engineer/c++/onsite,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded engineer/remote,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded firmware,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded firmware and software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded firmware and software engineer- bios/uefi,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded firmware engineer (minnesota),0.0,1.0,Embedded/Systems,other,none,new_2026
embedded firmware software engineer - networking pam4 dsp/data center/odsp/aec/microled/ai connectivity,0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
"embedded flight software engineer, sme",0.0,1.0,Embedded/Systems,other,none,new_2026
embedded hardware engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded haskell engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded linux software engineer (/early career),0.0,1.0,Embedded/Systems,other,none,new_2026
embedded machine learning engineer (ai/ml),0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
embedded ml engineer – gesture recognition,0.0,1.0,Embedded/Systems,ai_domain,none,new_2026
"embedded ml engineer, edge ai",0.0,1.0,AI/ML,ai_tool_or_domain,none,new_2026
embedded motor controls software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded real time operating system software engineer (qurt os, zephyr)",0.0,1.0,Embedded/Systems,other,none,new_2026
embedded real-time software engineer - asl - open rank,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded research software engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software & sdr engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software architect/engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software dev engineer, amazon leo customer terminal",0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software dev engineer, aws hardware engineering",0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software dev engineer, bespoke solutions; adc hardware & software team",0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software development & integration engineer,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software development engineer - philips hue,0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software development engineer - sensor & compute, amazon robotics (ar), amazon robotics",0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software development engineer, alexa devices",0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software development engineer, ring",0.0,1.0,Embedded/Systems,other,none,new_2026
"embedded software development engineer, ring connectivity team",0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software development engineer-level,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software engineer #25799,0.0,1.0,Embedded/Systems,other,none,new_2026
embedded software engineer (actuators & control systems),0.0,1.0,Embedded/Systems,other,none,new_2026
