representation,query_uid,query_period,neighbor_uid,neighbor_source,neighbor_period,neighbor_seniority_3level,rank,cosine_distance,cosine_similarity
embedding,linkedin_li-4387545179,2026-03,asaniczka_cfeb84e9a1b2fa72,kaggle_asaniczka,2024-01,senior,1,0.21832489967346191,0.7816751003265381
embedding,linkedin_li-4387545179,2026-03,arshkon_3905335898,kaggle_arshkon,2024-04,unknown,2,0.25769853591918945,0.7423014640808105
embedding,linkedin_li-4387545179,2026-03,arshkon_3903487386,kaggle_arshkon,2024-04,unknown,3,0.2733837366104126,0.7266162633895874
embedding,linkedin_li-4387545179,2026-03,asaniczka_b0da2a38d1f6f50f,kaggle_asaniczka,2024-01,unknown,4,0.2796527147293091,0.7203472852706909
embedding,linkedin_li-4387545179,2026-03,asaniczka_8a719d34f273054b,kaggle_asaniczka,2024-01,senior,5,0.286623477935791,0.713376522064209
embedding,linkedin_li-4387548090,2026-03,asaniczka_7efdb0d967dbd91c,kaggle_asaniczka,2024-01,senior,1,0.11380290985107422,0.8861970901489258
embedding,linkedin_li-4387548090,2026-03,asaniczka_9b3c9ddda9ae156e,kaggle_asaniczka,2024-01,unknown,2,0.20394420623779297,0.796055793762207
embedding,linkedin_li-4387548090,2026-03,asaniczka_b761a6e8bc01dd27,kaggle_asaniczka,2024-01,senior,3,0.22684794664382935,0.7731520533561707
embedding,linkedin_li-4387548090,2026-03,asaniczka_1e37c1b4043ff55c,kaggle_asaniczka,2024-01,unknown,4,0.23884743452072144,0.7611525654792786
embedding,linkedin_li-4387548090,2026-03,asaniczka_602d13a37f690eff,kaggle_asaniczka,2024-01,senior,5,0.24233365058898926,0.7576663494110107
embedding,linkedin_li-4387955567,2026-03,arshkon_3904058405,kaggle_arshkon,2024-04,senior,1,0.3336918354034424,0.6663081645965576
embedding,linkedin_li-4387955567,2026-03,arshkon_3901345889,kaggle_arshkon,2024-04,unknown,2,0.33483362197875977,0.6651663780212402
embedding,linkedin_li-4387955567,2026-03,arshkon_3884994024,kaggle_arshkon,2024-04,unknown,3,0.35196423530578613,0.6480357646942139
embedding,linkedin_li-4387955567,2026-03,asaniczka_a9e7b84500f13f37,kaggle_asaniczka,2024-01,senior,4,0.3693440556526184,0.6306559443473816
embedding,linkedin_li-4387955567,2026-03,arshkon_3901347272,kaggle_arshkon,2024-04,unknown,5,0.37112969160079956,0.6288703083992004
embedding,linkedin_li-4388163661,2026-03,asaniczka_9c6b3ea1fa0b086e,kaggle_asaniczka,2024-01,senior,1,0.26561474800109863,0.7343852519989014
embedding,linkedin_li-4388163661,2026-03,asaniczka_5b0099664d20e58d,kaggle_asaniczka,2024-01,unknown,2,0.27998340129852295,0.720016598701477
embedding,linkedin_li-4388163661,2026-03,asaniczka_75d505ac56e8e1d6,kaggle_asaniczka,2024-01,unknown,3,0.28625887632369995,0.7137411236763
embedding,linkedin_li-4388163661,2026-03,asaniczka_1b49bacc08fbad92,kaggle_asaniczka,2024-01,unknown,4,0.2942558526992798,0.7057441473007202
embedding,linkedin_li-4388163661,2026-03,arshkon_3905847637,kaggle_arshkon,2024-04,unknown,5,0.29566097259521484,0.7043390274047852
embedding,linkedin_li-4388171311,2026-03,arshkon_3904719398,kaggle_arshkon,2024-04,junior,1,0.20603984594345093,0.7939601540565491
embedding,linkedin_li-4388171311,2026-03,asaniczka_90b0dc3209143d91,kaggle_asaniczka,2024-01,unknown,2,0.21302759647369385,0.7869724035263062
embedding,linkedin_li-4388171311,2026-03,asaniczka_d0aafdb4246a9f61,kaggle_asaniczka,2024-01,unknown,3,0.21769654750823975,0.7823034524917603
embedding,linkedin_li-4388171311,2026-03,asaniczka_710589a84aef91fe,kaggle_asaniczka,2024-01,unknown,4,0.22018921375274658,0.7798107862472534
embedding,linkedin_li-4388171311,2026-03,asaniczka_7a7577f8bb739539,kaggle_asaniczka,2024-01,senior,5,0.225233793258667,0.774766206741333
embedding,linkedin_li-4388180686,2026-03,asaniczka_78dbfda70b88f745,kaggle_asaniczka,2024-01,unknown,1,0.2073580026626587,0.7926419973373413
embedding,linkedin_li-4388180686,2026-03,asaniczka_c04a3e1af938db20,kaggle_asaniczka,2024-01,senior,2,0.20793956518173218,0.7920604348182678
embedding,linkedin_li-4388180686,2026-03,asaniczka_a65092aa397c03ff,kaggle_asaniczka,2024-01,senior,3,0.21407991647720337,0.7859200835227966
embedding,linkedin_li-4388180686,2026-03,arshkon_3901353904,kaggle_arshkon,2024-04,unknown,4,0.21816349029541016,0.7818365097045898
embedding,linkedin_li-4388180686,2026-03,asaniczka_6da874a990340987,kaggle_asaniczka,2024-01,unknown,5,0.22197866439819336,0.7780213356018066
embedding,linkedin_li-4388186389,2026-03,asaniczka_e7d6bfe9f817000d,kaggle_asaniczka,2024-01,unknown,1,0.15485268831253052,0.8451473116874695
embedding,linkedin_li-4388186389,2026-03,asaniczka_0804e140c4dc9c04,kaggle_asaniczka,2024-01,senior,2,0.17459607124328613,0.8254039287567139
embedding,linkedin_li-4388186389,2026-03,asaniczka_7ae294588212a2f4,kaggle_asaniczka,2024-01,unknown,3,0.17991673946380615,0.8200832605361938
embedding,linkedin_li-4388186389,2026-03,arshkon_3901171073,kaggle_arshkon,2024-04,senior,4,0.19501203298568726,0.8049879670143127
embedding,linkedin_li-4388186389,2026-03,asaniczka_c00a2726c099615e,kaggle_asaniczka,2024-01,senior,5,0.19683837890625,0.80316162109375
embedding,linkedin_li-4388187461,2026-03,asaniczka_8328a66edbf045cc,kaggle_asaniczka,2024-01,unknown,1,0.1676487922668457,0.8323512077331543
embedding,linkedin_li-4388187461,2026-03,asaniczka_2ffaca5bfb261f96,kaggle_asaniczka,2024-01,senior,2,0.18730580806732178,0.8126941919326782
embedding,linkedin_li-4388187461,2026-03,asaniczka_c6159584eea56513,kaggle_asaniczka,2024-01,unknown,3,0.1989462971687317,0.8010537028312683
embedding,linkedin_li-4388187461,2026-03,asaniczka_de69986295091354,kaggle_asaniczka,2024-01,senior,4,0.19931894540786743,0.8006810545921326
embedding,linkedin_li-4388187461,2026-03,asaniczka_adb0ced6364f5956,kaggle_asaniczka,2024-01,senior,5,0.19963961839675903,0.800360381603241
embedding,linkedin_li-4388194094,2026-03,arshkon_3902809815,kaggle_arshkon,2024-04,senior,1,0.23821735382080078,0.7617826461791992
embedding,linkedin_li-4388194094,2026-03,arshkon_3895543378,kaggle_arshkon,2024-04,unknown,2,0.26658010482788086,0.7334198951721191
embedding,linkedin_li-4388194094,2026-03,asaniczka_2f80d0057694a2b6,kaggle_asaniczka,2024-01,senior,3,0.2710608243942261,0.7289391756057739
embedding,linkedin_li-4388194094,2026-03,asaniczka_42cf904a07fb2021,kaggle_asaniczka,2024-01,senior,4,0.27372390031814575,0.7262760996818542
embedding,linkedin_li-4388194094,2026-03,asaniczka_15fa79722df15bff,kaggle_asaniczka,2024-01,unknown,5,0.29110395908355713,0.7088960409164429
embedding,linkedin_li-4388206204,2026-03,asaniczka_9dddb593fb2544e9,kaggle_asaniczka,2024-01,senior,1,0.21709883213043213,0.7829011678695679
embedding,linkedin_li-4388206204,2026-03,asaniczka_6b10db1db363c2c3,kaggle_asaniczka,2024-01,unknown,2,0.21754491329193115,0.7824550867080688
embedding,linkedin_li-4388206204,2026-03,asaniczka_3668d7f3d083a67b,kaggle_asaniczka,2024-01,senior,3,0.22303152084350586,0.7769684791564941
embedding,linkedin_li-4388206204,2026-03,arshkon_3901378459,kaggle_arshkon,2024-04,unknown,4,0.23188352584838867,0.7681164741516113
embedding,linkedin_li-4388206204,2026-03,asaniczka_c347c84065cab3b1,kaggle_asaniczka,2024-01,unknown,5,0.23856592178344727,0.7614340782165527
embedding,linkedin_li-4388226915,2026-03,asaniczka_473aa21e45bbd4b4,kaggle_asaniczka,2024-01,unknown,1,0.0,1.0
embedding,linkedin_li-4388226915,2026-03,arshkon_3891074414,kaggle_arshkon,2024-04,senior,2,0.0,1.0
embedding,linkedin_li-4388226915,2026-03,arshkon_3904513140,kaggle_arshkon,2024-04,unknown,3,0.0,1.0
embedding,linkedin_li-4388226915,2026-03,asaniczka_b255bcff624f9321,kaggle_asaniczka,2024-01,unknown,4,0.0,1.0
embedding,linkedin_li-4388226915,2026-03,arshkon_3905370780,kaggle_arshkon,2024-04,unknown,5,0.0,1.0
embedding,linkedin_li-4388238667,2026-03,arshkon_3905309124,kaggle_arshkon,2024-04,senior,1,0.31608664989471436,0.6839133501052856
embedding,linkedin_li-4388238667,2026-03,asaniczka_f0f06a25ef2bdc99,kaggle_asaniczka,2024-01,senior,2,0.31641095876693726,0.6835890412330627
embedding,linkedin_li-4388238667,2026-03,arshkon_3901174559,kaggle_arshkon,2024-04,senior,3,0.3306736946105957,0.6693263053894043
embedding,linkedin_li-4388238667,2026-03,asaniczka_db6858f20b97a2f8,kaggle_asaniczka,2024-01,senior,4,0.33537542819976807,0.6646245718002319
embedding,linkedin_li-4388238667,2026-03,arshkon_3902843634,kaggle_arshkon,2024-04,unknown,5,0.3370293378829956,0.6629706621170044
embedding,linkedin_li-4388240112,2026-03,asaniczka_3e223f36f8d96b38,kaggle_asaniczka,2024-01,senior,1,0.18067491054534912,0.8193250894546509
embedding,linkedin_li-4388240112,2026-03,asaniczka_7de0a0a8c132ca0d,kaggle_asaniczka,2024-01,senior,2,0.18518519401550293,0.8148148059844971
embedding,linkedin_li-4388240112,2026-03,asaniczka_3a4521e452e5adcb,kaggle_asaniczka,2024-01,senior,3,0.1856290102005005,0.8143709897994995
embedding,linkedin_li-4388240112,2026-03,asaniczka_134ae1e5d144cc29,kaggle_asaniczka,2024-01,senior,4,0.1888943910598755,0.8111056089401245
embedding,linkedin_li-4388240112,2026-03,asaniczka_2474446823cee11a,kaggle_asaniczka,2024-01,senior,5,0.1939355731010437,0.8060644268989563
embedding,linkedin_li-4388394677,2026-03,asaniczka_0ed95f0d08733bb5,kaggle_asaniczka,2024-01,senior,1,0.21461570262908936,0.7853842973709106
embedding,linkedin_li-4388394677,2026-03,asaniczka_93b09aaaf75ff8ca,kaggle_asaniczka,2024-01,senior,2,0.23636192083358765,0.7636380791664124
embedding,linkedin_li-4388394677,2026-03,asaniczka_1452197e24efaf29,kaggle_asaniczka,2024-01,unknown,3,0.237015962600708,0.762984037399292
embedding,linkedin_li-4388394677,2026-03,asaniczka_c512236c1e8f0719,kaggle_asaniczka,2024-01,senior,4,0.23760390281677246,0.7623960971832275
embedding,linkedin_li-4388394677,2026-03,asaniczka_0385adcdb8505294,kaggle_asaniczka,2024-01,unknown,5,0.2407698631286621,0.7592301368713379
embedding,linkedin_li-4388512532,2026-03,asaniczka_79909fb9e2feb16d,kaggle_asaniczka,2024-01,senior,1,0.18013083934783936,0.8198691606521606
embedding,linkedin_li-4388512532,2026-03,asaniczka_ea502df4e95f60df,kaggle_asaniczka,2024-01,unknown,2,0.20456242561340332,0.7954375743865967
embedding,linkedin_li-4388512532,2026-03,asaniczka_c8e05eb7cb940b10,kaggle_asaniczka,2024-01,unknown,3,0.21184319257736206,0.7881568074226379
embedding,linkedin_li-4388512532,2026-03,asaniczka_b0efe6ba8e4cf887,kaggle_asaniczka,2024-01,senior,4,0.21578598022460938,0.7842140197753906
embedding,linkedin_li-4388512532,2026-03,asaniczka_3f233484b092dbda,kaggle_asaniczka,2024-01,unknown,5,0.21615397930145264,0.7838460206985474
embedding,linkedin_li-4388582107,2026-03,asaniczka_6394f38a50adef4e,kaggle_asaniczka,2024-01,senior,1,0.21911603212356567,0.7808839678764343
embedding,linkedin_li-4388582107,2026-03,asaniczka_a52e4de21c9d8701,kaggle_asaniczka,2024-01,senior,2,0.22194314002990723,0.7780568599700928
embedding,linkedin_li-4388582107,2026-03,asaniczka_8328a66edbf045cc,kaggle_asaniczka,2024-01,unknown,3,0.22235500812530518,0.7776449918746948
embedding,linkedin_li-4388582107,2026-03,asaniczka_a2d5de9aebe55aea,kaggle_asaniczka,2024-01,senior,4,0.22345703840255737,0.7765429615974426
embedding,linkedin_li-4388582107,2026-03,asaniczka_41e03538a9b03958,kaggle_asaniczka,2024-01,senior,5,0.22412729263305664,0.7758727073669434
embedding,linkedin_li-4388611668,2026-03,asaniczka_c23e4857cc62d398,kaggle_asaniczka,2024-01,senior,1,0.18938076496124268,0.8106192350387573
embedding,linkedin_li-4388611668,2026-03,asaniczka_7ef134b4e53f7ca0,kaggle_asaniczka,2024-01,senior,2,0.1897200345993042,0.8102799654006958
embedding,linkedin_li-4388611668,2026-03,asaniczka_b0efe6ba8e4cf887,kaggle_asaniczka,2024-01,senior,3,0.19129228591918945,0.8087077140808105
embedding,linkedin_li-4388611668,2026-03,asaniczka_a9b124e0eed01b1a,kaggle_asaniczka,2024-01,senior,4,0.19809496402740479,0.8019050359725952
embedding,linkedin_li-4388611668,2026-03,asaniczka_1a0a69dcb5e57410,kaggle_asaniczka,2024-01,senior,5,0.19864797592163086,0.8013520240783691
embedding,linkedin_li-4388611685,2026-03,arshkon_3885849719,kaggle_arshkon,2024-04,senior,1,0.30520421266555786,0.6947957873344421
embedding,linkedin_li-4388611685,2026-03,asaniczka_adf438666de85392,kaggle_asaniczka,2024-01,senior,2,0.3075588345527649,0.6924411654472351
embedding,linkedin_li-4388611685,2026-03,arshkon_3904708604,kaggle_arshkon,2024-04,senior,3,0.3300938606262207,0.6699061393737793
embedding,linkedin_li-4388611685,2026-03,asaniczka_5aa879de2dd3ca87,kaggle_asaniczka,2024-01,unknown,4,0.33685147762298584,0.6631485223770142
embedding,linkedin_li-4388611685,2026-03,asaniczka_24af1a59e40d681a,kaggle_asaniczka,2024-01,senior,5,0.3398561477661133,0.6601438522338867
embedding,linkedin_li-4388696916,2026-03,asaniczka_49eed737609d14e2,kaggle_asaniczka,2024-01,senior,1,0.1923125982284546,0.8076874017715454
embedding,linkedin_li-4388696916,2026-03,arshkon_3903485166,kaggle_arshkon,2024-04,unknown,2,0.19282865524291992,0.8071713447570801
embedding,linkedin_li-4388696916,2026-03,asaniczka_a15f75016e110157,kaggle_asaniczka,2024-01,unknown,3,0.19777214527130127,0.8022278547286987
embedding,linkedin_li-4388696916,2026-03,arshkon_3905869079,kaggle_arshkon,2024-04,unknown,4,0.2016531229019165,0.7983468770980835
embedding,linkedin_li-4388696916,2026-03,asaniczka_1efab6062ccb2476,kaggle_asaniczka,2024-01,senior,5,0.2052168846130371,0.7947831153869629
embedding,linkedin_li-4388729761,2026-03,asaniczka_3e74e2e3b10bc549,kaggle_asaniczka,2024-01,unknown,1,0.2865675687789917,0.7134324312210083
embedding,linkedin_li-4388729761,2026-03,asaniczka_b7bfb324c7ce93ff,kaggle_asaniczka,2024-01,unknown,2,0.29399633407592773,0.7060036659240723
embedding,linkedin_li-4388729761,2026-03,asaniczka_4ef03cd0b00e4be2,kaggle_asaniczka,2024-01,unknown,3,0.30211853981018066,0.6978814601898193
embedding,linkedin_li-4388729761,2026-03,asaniczka_79909fb9e2feb16d,kaggle_asaniczka,2024-01,senior,4,0.3078494071960449,0.6921505928039551
embedding,linkedin_li-4388729761,2026-03,asaniczka_493aecca4b0dd054,kaggle_asaniczka,2024-01,unknown,5,0.3092184066772461,0.6907815933227539
embedding,linkedin_li-4388730735,2026-03,arshkon_3905253016,kaggle_arshkon,2024-04,senior,1,0.2614445686340332,0.7385554313659668
embedding,linkedin_li-4388730735,2026-03,asaniczka_14fefd2a9833b867,kaggle_asaniczka,2024-01,senior,2,0.269819974899292,0.730180025100708
embedding,linkedin_li-4388730735,2026-03,asaniczka_a1395430754082ad,kaggle_asaniczka,2024-01,unknown,3,0.2788340449333191,0.7211659550666809
embedding,linkedin_li-4388730735,2026-03,asaniczka_b8ed5187a367ebb4,kaggle_asaniczka,2024-01,senior,4,0.28625667095184326,0.7137433290481567
embedding,linkedin_li-4388730735,2026-03,arshkon_3905397635,kaggle_arshkon,2024-04,unknown,5,0.2949026823043823,0.7050973176956177
embedding,linkedin_li-4388793259,2026-03,arshkon_3895270862,kaggle_arshkon,2024-04,mid,1,0.2720106244087219,0.7279893755912781
embedding,linkedin_li-4388793259,2026-03,arshkon_3902832523,kaggle_arshkon,2024-04,senior,2,0.2736619710922241,0.7263380289077759
embedding,linkedin_li-4388793259,2026-03,asaniczka_a94073eb28ace3a8,kaggle_asaniczka,2024-01,unknown,3,0.2812625765800476,0.7187374234199524
embedding,linkedin_li-4388793259,2026-03,asaniczka_2a2f935ab876000c,kaggle_asaniczka,2024-01,senior,4,0.3094637989997864,0.6905362010002136
embedding,linkedin_li-4388793259,2026-03,arshkon_3885108780,kaggle_arshkon,2024-04,junior,5,0.31137824058532715,0.6886217594146729
embedding,linkedin_li-4388868527,2026-03,arshkon_3905301669,kaggle_arshkon,2024-04,senior,1,0.2196815013885498,0.7803184986114502
embedding,linkedin_li-4388868527,2026-03,arshkon_3905301049,kaggle_arshkon,2024-04,senior,2,0.23685097694396973,0.7631490230560303
embedding,linkedin_li-4388868527,2026-03,arshkon_3898171727,kaggle_arshkon,2024-04,senior,3,0.2403266429901123,0.7596733570098877
embedding,linkedin_li-4388868527,2026-03,asaniczka_4b50898135149433,kaggle_asaniczka,2024-01,senior,4,0.2420462965965271,0.7579537034034729
embedding,linkedin_li-4388868527,2026-03,arshkon_3891073276,kaggle_arshkon,2024-04,senior,5,0.24469101428985596,0.755308985710144
embedding,linkedin_li-4388905747,2026-03,arshkon_3905256364,kaggle_arshkon,2024-04,unknown,1,0.20063996315002441,0.7993600368499756
embedding,linkedin_li-4388905747,2026-03,arshkon_3901953547,kaggle_arshkon,2024-04,senior,2,0.24373888969421387,0.7562611103057861
embedding,linkedin_li-4388905747,2026-03,asaniczka_6f29da4be9ae03dc,kaggle_asaniczka,2024-01,unknown,3,0.24637115001678467,0.7536288499832153
embedding,linkedin_li-4388905747,2026-03,asaniczka_287c651339683a85,kaggle_asaniczka,2024-01,senior,4,0.25518882274627686,0.7448111772537231
embedding,linkedin_li-4388905747,2026-03,arshkon_3887485935,kaggle_arshkon,2024-04,unknown,5,0.25574636459350586,0.7442536354064941
embedding,linkedin_li-4388937836,2026-03,asaniczka_14fefd2a9833b867,kaggle_asaniczka,2024-01,senior,1,0.32623541355133057,0.6737645864486694
embedding,linkedin_li-4388937836,2026-03,asaniczka_40070e977cd1d9c3,kaggle_asaniczka,2024-01,unknown,2,0.3439726233482361,0.6560273766517639
embedding,linkedin_li-4388937836,2026-03,asaniczka_d2c2cb66ec485f70,kaggle_asaniczka,2024-01,senior,3,0.3495205044746399,0.6504794955253601
embedding,linkedin_li-4388937836,2026-03,arshkon_3891800373,kaggle_arshkon,2024-04,senior,4,0.36027228832244873,0.6397277116775513
embedding,linkedin_li-4388937836,2026-03,asaniczka_d3f5e30bf153f0a3,kaggle_asaniczka,2024-01,unknown,5,0.3679947257041931,0.6320052742958069
embedding,linkedin_li-4388963659,2026-03,asaniczka_df7d17021078cdd5,kaggle_asaniczka,2024-01,senior,1,0.3092290759086609,0.6907709240913391
embedding,linkedin_li-4388963659,2026-03,asaniczka_23901f3c2be00d6b,kaggle_asaniczka,2024-01,senior,2,0.3299786448478699,0.6700213551521301
embedding,linkedin_li-4388963659,2026-03,asaniczka_237662fc11276bbb,kaggle_asaniczka,2024-01,unknown,3,0.33599919080734253,0.6640008091926575
embedding,linkedin_li-4388963659,2026-03,arshkon_3902348205,kaggle_arshkon,2024-04,unknown,4,0.33706343173980713,0.6629365682601929
embedding,linkedin_li-4388963659,2026-03,arshkon_3903446176,kaggle_arshkon,2024-04,junior,5,0.3431236743927002,0.6568763256072998
embedding,linkedin_li-4388971534,2026-03,asaniczka_39f0a9579d027079,kaggle_asaniczka,2024-01,unknown,1,0.3341464400291443,0.6658535599708557
embedding,linkedin_li-4388971534,2026-03,asaniczka_63a0da142f820529,kaggle_asaniczka,2024-01,unknown,2,0.3674047589302063,0.6325952410697937
embedding,linkedin_li-4388971534,2026-03,arshkon_3903471682,kaggle_arshkon,2024-04,unknown,3,0.40837812423706055,0.5916218757629395
embedding,linkedin_li-4388971534,2026-03,asaniczka_4faabd7bee534ca4,kaggle_asaniczka,2024-01,unknown,4,0.41953396797180176,0.5804660320281982
embedding,linkedin_li-4388971534,2026-03,asaniczka_ae1c1cb4e1e2420f,kaggle_asaniczka,2024-01,senior,5,0.4207979440689087,0.5792020559310913
embedding,linkedin_li-4388991705,2026-03,asaniczka_76dd51b9ff3c3d55,kaggle_asaniczka,2024-01,unknown,1,0.4385107159614563,0.5614892840385437
embedding,linkedin_li-4388991705,2026-03,asaniczka_982582fcdb9b1d12,kaggle_asaniczka,2024-01,unknown,2,0.45085179805755615,0.5491482019424438
embedding,linkedin_li-4388991705,2026-03,asaniczka_40e69a92f83eb5d6,kaggle_asaniczka,2024-01,senior,3,0.4518778920173645,0.5481221079826355
embedding,linkedin_li-4388991705,2026-03,asaniczka_78c475593aba19db,kaggle_asaniczka,2024-01,unknown,4,0.4555015563964844,0.5444984436035156
embedding,linkedin_li-4388991705,2026-03,asaniczka_1804e9816badb99d,kaggle_asaniczka,2024-01,senior,5,0.4596731662750244,0.5403268337249756
embedding,linkedin_li-4388992329,2026-03,asaniczka_07651a855776210e,kaggle_asaniczka,2024-01,senior,1,0.18717509508132935,0.8128249049186707
embedding,linkedin_li-4388992329,2026-03,asaniczka_c04a3e1af938db20,kaggle_asaniczka,2024-01,senior,2,0.19931840896606445,0.8006815910339355
embedding,linkedin_li-4388992329,2026-03,asaniczka_d37d6a42486e3d2c,kaggle_asaniczka,2024-01,senior,3,0.20238447189331055,0.7976155281066895
embedding,linkedin_li-4388992329,2026-03,asaniczka_c7887b14b02d23ec,kaggle_asaniczka,2024-01,senior,4,0.20238447189331055,0.7976155281066895
embedding,linkedin_li-4388992329,2026-03,asaniczka_ecd4fef43b24ac19,kaggle_asaniczka,2024-01,senior,5,0.20484018325805664,0.7951598167419434
embedding,linkedin_li-4389019395,2026-03,asaniczka_4b23e4f517aa0ccc,kaggle_asaniczka,2024-01,senior,1,0.2897837162017822,0.7102162837982178
embedding,linkedin_li-4389019395,2026-03,asaniczka_b74c3b1a00e6ee6f,kaggle_asaniczka,2024-01,unknown,2,0.2991481423377991,0.7008518576622009
embedding,linkedin_li-4389019395,2026-03,asaniczka_9774a18ee65f7071,kaggle_asaniczka,2024-01,unknown,3,0.3182925581932068,0.6817074418067932
embedding,linkedin_li-4389019395,2026-03,asaniczka_936c77a425459b70,kaggle_asaniczka,2024-01,unknown,4,0.3217250108718872,0.6782749891281128
embedding,linkedin_li-4389019395,2026-03,asaniczka_e3a3a0a71dd396fe,kaggle_asaniczka,2024-01,junior,5,0.32525885105133057,0.6747411489486694
embedding,linkedin_li-4389019899,2026-03,asaniczka_290869a46382d681,kaggle_asaniczka,2024-01,senior,1,0.25003284215927124,0.7499671578407288
embedding,linkedin_li-4389019899,2026-03,asaniczka_c9f2da604566d290,kaggle_asaniczka,2024-01,unknown,2,0.25973451137542725,0.7402654886245728
embedding,linkedin_li-4389019899,2026-03,asaniczka_352c9b772b8565c9,kaggle_asaniczka,2024-01,senior,3,0.2684473991394043,0.7315526008605957
embedding,linkedin_li-4389019899,2026-03,arshkon_3901942769,kaggle_arshkon,2024-04,senior,4,0.27114033699035645,0.7288596630096436
embedding,linkedin_li-4389019899,2026-03,arshkon_3888972238,kaggle_arshkon,2024-04,senior,5,0.2751696705818176,0.7248303294181824
embedding,linkedin_li-4389023711,2026-03,asaniczka_76329b4fc8478749,kaggle_asaniczka,2024-01,senior,1,0.20835727453231812,0.7916427254676819
embedding,linkedin_li-4389023711,2026-03,arshkon_3899545250,kaggle_arshkon,2024-04,unknown,2,0.2559059262275696,0.7440940737724304
embedding,linkedin_li-4389023711,2026-03,arshkon_3905331672,kaggle_arshkon,2024-04,senior,3,0.2559869885444641,0.7440130114555359
embedding,linkedin_li-4389023711,2026-03,arshkon_3906073521,kaggle_arshkon,2024-04,unknown,4,0.25966399908065796,0.740336000919342
embedding,linkedin_li-4389023711,2026-03,asaniczka_ed239eda8a7c81ff,kaggle_asaniczka,2024-01,unknown,5,0.2606370449066162,0.7393629550933838
embedding,linkedin_li-4389025615,2026-03,asaniczka_473aa21e45bbd4b4,kaggle_asaniczka,2024-01,unknown,1,0.0,1.0
embedding,linkedin_li-4389025615,2026-03,arshkon_3891074414,kaggle_arshkon,2024-04,senior,2,0.0,1.0
embedding,linkedin_li-4389025615,2026-03,arshkon_3904513140,kaggle_arshkon,2024-04,unknown,3,0.0,1.0
embedding,linkedin_li-4389025615,2026-03,asaniczka_b255bcff624f9321,kaggle_asaniczka,2024-01,unknown,4,0.0,1.0
embedding,linkedin_li-4389025615,2026-03,arshkon_3905370780,kaggle_arshkon,2024-04,unknown,5,0.0,1.0
embedding,linkedin_li-4389030388,2026-03,asaniczka_290869a46382d681,kaggle_asaniczka,2024-01,senior,1,0.2553214430809021,0.7446785569190979
embedding,linkedin_li-4389030388,2026-03,asaniczka_c9f2da604566d290,kaggle_asaniczka,2024-01,unknown,2,0.2626785635948181,0.7373214364051819
embedding,linkedin_li-4389030388,2026-03,arshkon_3901942769,kaggle_arshkon,2024-04,senior,3,0.26866787672042847,0.7313321232795715
embedding,linkedin_li-4389030388,2026-03,asaniczka_352c9b772b8565c9,kaggle_asaniczka,2024-01,senior,4,0.2693910002708435,0.7306089997291565
embedding,linkedin_li-4389030388,2026-03,arshkon_3888972238,kaggle_arshkon,2024-04,senior,5,0.27485519647598267,0.7251448035240173
embedding,linkedin_li-4389035260,2026-03,asaniczka_0c13333e11e6ebfe,kaggle_asaniczka,2024-01,unknown,1,0.18627554178237915,0.8137244582176208
embedding,linkedin_li-4389035260,2026-03,asaniczka_959c3bd144f46adf,kaggle_asaniczka,2024-01,senior,2,0.18826353549957275,0.8117364645004272
embedding,linkedin_li-4389035260,2026-03,asaniczka_38b8bd75ad4e926e,kaggle_asaniczka,2024-01,senior,3,0.20279204845428467,0.7972079515457153
embedding,linkedin_li-4389035260,2026-03,arshkon_3889424445,kaggle_arshkon,2024-04,senior,4,0.21178066730499268,0.7882193326950073
embedding,linkedin_li-4389035260,2026-03,arshkon_3905325991,kaggle_arshkon,2024-04,unknown,5,0.2135714292526245,0.7864285707473755
embedding,linkedin_li-4389039251,2026-03,asaniczka_f6c32afc70f8fb51,kaggle_asaniczka,2024-01,senior,1,0.19567012786865234,0.8043298721313477
embedding,linkedin_li-4389039251,2026-03,asaniczka_b7c6c1b7e4c81890,kaggle_asaniczka,2024-01,unknown,2,0.20767557621002197,0.792324423789978
embedding,linkedin_li-4389039251,2026-03,asaniczka_b761a6e8bc01dd27,kaggle_asaniczka,2024-01,senior,3,0.20778024196624756,0.7922197580337524
embedding,linkedin_li-4389039251,2026-03,asaniczka_62de2ab14741a98d,kaggle_asaniczka,2024-01,unknown,4,0.22045689821243286,0.7795431017875671
embedding,linkedin_li-4389039251,2026-03,asaniczka_70b5eedd2ae9db2f,kaggle_asaniczka,2024-01,unknown,5,0.22102564573287964,0.7789743542671204
embedding,linkedin_li-4389040223,2026-03,asaniczka_22086ea973beaa04,kaggle_asaniczka,2024-01,senior,1,0.20774751901626587,0.7922524809837341
embedding,linkedin_li-4389040223,2026-03,asaniczka_4eae7897b3c1d162,kaggle_asaniczka,2024-01,unknown,2,0.23263812065124512,0.7673618793487549
embedding,linkedin_li-4389040223,2026-03,asaniczka_cd51d39ebce718dc,kaggle_asaniczka,2024-01,unknown,3,0.23279428482055664,0.7672057151794434
embedding,linkedin_li-4389040223,2026-03,asaniczka_5c3575df24bc5427,kaggle_asaniczka,2024-01,unknown,4,0.24713987112045288,0.7528601288795471
embedding,linkedin_li-4389040223,2026-03,asaniczka_6ae53b8fd58d9eb1,kaggle_asaniczka,2024-01,senior,5,0.25178617238998413,0.7482138276100159
