category,tech,2024-01 | associate,2024-01 | director,2024-01 | entry,2024-01 | mid-senior,2024-04 | associate,2024-04 | director,2024-04 | entry,2024-04 | mid-senior,2024-04 | unknown,2026-03 | associate,2026-03 | director,2026-03 | entry,2026-03 | mid-senior,2026-03 | unknown
ai_ml_traditional,XGBoost,0.0,0.0,0.0,0.06814641744548286,0.0,0.0,0.0,0.10779734099892202,0.11723329425556857,0.0,0.0,0.0,0.17894422904861318,0.0
ai_ml_traditional,scikit-learn,0.541795665634675,0.0,0.0,0.47702492211838005,0.4761904761904762,0.0,0.129366106080207,1.0779734099892202,0.4689331770222743,0.8771929824561403,7.6923076923076925,1.4260249554367201,1.5806740232627496,1.5151515151515151
ai_tools,ChatGPT,0.0,0.0,0.0,0.40887850467289716,0.0,0.0,0.0,0.1437297879985627,0.0,0.8771929824561403,0.0,0.7130124777183601,0.26841634357291977,0.3787878787878788
ai_tools,Claude,0.0,0.0,0.0,0.009735202492211837,0.4761904761904762,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,3.0303030303030303,3.966597077244259,19.696969696969695
ai_tools,Codex,0.0,0.0,0.0,0.009735202492211837,0.0,0.0,0.0,0.0,0.0,0.8771929824561403,0.0,0.8912655971479502,1.2227855651655235,17.803030303030305
ai_tools,Copilot,0.0,0.0,0.8264462809917356,0.04867601246105919,0.0,0.0,0.129366106080207,0.17966223499820336,0.11723329425556857,1.7543859649122806,0.0,2.6737967914438503,4.47360572621533,1.893939393939394
ai_tools,Cursor,0.0,0.0,0.0,0.004867601246105919,0.0,0.0,0.0,0.0,0.0,1.7543859649122806,0.0,1.6042780748663104,2.2666269012824336,3.0303030303030303
ai_tools,Gemini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ai_tools,GitHub Copilot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ai_tools,Perplexity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ai_tools,Replit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ai_tools,Tabnine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backend_infra,.NET,0.0,0.0,0.0,0.03407320872274143,0.0,0.0,0.0,0.07186489399928135,0.23446658851113714,0.0,0.0,0.0,0.0,0.0
backend_infra,API design,20.510835913312693,8.13953488372093,14.87603305785124,19.50447819314642,19.523809523809526,35.0,20.95730918499353,26.877470355731226,24.501758499413835,26.31578947368421,26.923076923076923,37.076648841354725,37.84670444378169,35.984848484848484
backend_infra,Django,0.9287925696594427,0.0,0.0,0.8128894080996883,0.4761904761904762,0.0,1.8111254851228977,1.2576356449874238,2.6963657678780772,0.8771929824561403,0.0,2.3172905525846703,1.6999701759618253,0.3787878787878788
backend_infra,Express,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backend_infra,FastAPI,0.0,0.0,0.0,0.13629283489096572,0.0,0.0,0.38809831824062097,0.46712181099532885,0.4689331770222743,1.7543859649122806,0.0,2.3172905525846703,2.147330748583358,3.0303030303030303
backend_infra,Flask,0.541795665634675,0.0,0.0,0.7009345794392523,0.4761904761904762,0.0,1.29366106080207,1.006108515989939,2.3446658851113718,0.0,0.0,1.6042780748663104,1.3719057560393677,0.3787878787878788
backend_infra,GraphQL,1.238390092879257,1.1627906976744187,0.8264462809917356,2.341316199376947,2.380952380952381,5.0,1.29366106080207,2.479338842975207,2.3446658851113718,1.7543859649122806,3.8461538461538463,2.13903743315508,4.891142260662094,10.606060606060606
backend_infra,Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backend_infra,Microservices,3.560371517027864,3.488372093023256,6.6115702479338845,6.8438473520249214,3.3333333333333335,10.0,6.85640362225097,11.390585698886094,6.916764361078546,4.385964912280701,15.384615384615385,8.9126559714795,14.703250820161049,20.454545454545457
backend_infra,NestJS,0.0,0.0,0.0,0.16549844236760125,0.0,0.0,0.0,0.17966223499820336,0.11723329425556857,0.0,0.0,0.35650623885918004,0.5368326871458395,0.3787878787878788
backend_infra,Node.js,4.256965944272446,2.3255813953488373,0.8264462809917356,6.507982866043614,3.8095238095238098,10.0,5.433376455368694,8.623787279913762,6.916764361078546,3.508771929824561,0.0,5.347593582887701,6.531464360274381,12.121212121212121
backend_infra,REST,14.241486068111456,6.976744186046512,9.090909090909092,12.660630841121495,10.476190476190476,10.0,13.195342820181114,19.511318720804887,18.757327080890974,14.912280701754385,19.230769230769234,16.39928698752228,20.548762302415746,20.075757575757574
backend_infra,Rails,0.15479876160990713,0.0,0.0,0.6084501557632399,0.4761904761904762,5.0,1.034928848641656,1.3654329859863457,0.8206330597889802,1.7543859649122806,3.8461538461538463,1.06951871657754,2.236802863107665,0.3787878787878788
backend_infra,Serverless,1.780185758513932,0.0,0.8264462809917356,1.5965732087227413,1.4285714285714286,5.0,2.069857697283312,2.8386633129716135,2.4618991793669402,4.385964912280701,0.0,0.8912655971479502,2.773635550253504,9.090909090909092
backend_infra,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backend_infra,gRPC,0.15479876160990713,0.0,0.0,0.5889797507788161,1.9047619047619049,0.0,0.258732212160414,0.8983111749910169,0.11723329425556857,0.8771929824561403,0.0,0.53475935828877,1.8490903668356695,0.0
cloud_devops,AWS,13.69969040247678,26.744186046511626,16.528925619834713,23.22332554517134,22.857142857142858,40.0,24.191461836998705,33.057851239669425,23.681125439624854,27.192982456140353,50.0,23.52941176470588,41.21682075753057,43.56060606060606
cloud_devops,AWS Lambda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud_devops,Ansible,3.7925696594427247,0.0,2.479338842975207,4.191004672897196,4.285714285714286,0.0,6.338939197930142,5.3539346029464605,2.813599062133646,2.631578947368421,11.538461538461538,1.9607843137254901,4.8314941843125565,5.303030303030303
cloud_devops,Apache,3.637770897832817,1.1627906976744187,2.479338842975207,2.6723130841121496,2.380952380952381,5.0,2.3285899094437257,3.9166367229608334,3.985932004689332,0.8771929824561403,3.8461538461538463,1.9607843137254901,4.2648374589919475,3.4090909090909087
cloud_devops,Argo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud_devops,Azure,10.526315789473683,2.3255813953488373,11.570247933884298,13.828855140186915,20.476190476190474,15.0,18.499353169469597,26.12288896873877,16.295427901524032,18.421052631578945,34.61538461538461,15.32976827094474,27.438115120787355,38.63636363636363
cloud_devops,CI/CD,9.287925696594428,17.441860465116278,10.743801652892563,12.042445482866043,10.0,20.0,14.489003880983182,20.050305425799497,17.584994138335286,20.175438596491226,46.15384615384615,20.499108734402853,33.492394870265436,48.86363636363637
cloud_devops,CloudFormation,1.5479876160990713,1.1627906976744187,0.0,1.4700155763239875,0.4761904761904762,0.0,1.6817593790426906,1.6169601149838304,1.406799531066823,3.508771929824561,0.0,1.4260249554367201,4.771846107963018,10.606060606060606
cloud_devops,Docker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud_devops,GCP,3.560371517027864,17.441860465116278,2.479338842975207,4.483060747663552,5.238095238095238,5.0,5.692108667529108,9.989220265900107,7.033997655334115,7.894736842105263,7.6923076923076925,8.377896613190732,15.150611392782581,17.803030303030305
cloud_devops,GitHub Actions,0.23219814241486067,0.0,0.0,1.7766744548286604,0.4761904761904762,5.0,0.517464424320828,1.113905856988861,1.406799531066823,3.508771929824561,7.6923076923076925,1.9607843137254901,6.05427974947808,3.4090909090909087
cloud_devops,GitLab CI,0.23219814241486067,0.0,1.6528925619834711,0.40887850467289716,0.9523809523809524,0.0,0.517464424320828,0.3952569169960474,0.4689331770222743,2.631578947368421,0.0,0.53475935828877,1.7894422904861318,1.893939393939394
cloud_devops,Grafana,0.46439628482972134,0.0,0.0,1.129283489096573,2.857142857142857,0.0,0.38809831824062097,2.084081925979159,1.0550996483001172,5.263157894736842,7.6923076923076925,0.8912655971479502,4.443781688040561,1.893939393939394
cloud_devops,Helm,0.38699690402476783,0.0,0.0,0.9832554517133956,0.0,0.0,1.1642949547218628,1.4732303269852678,1.5240328253223916,1.7543859649122806,3.8461538461538463,0.35650623885918004,2.4157470921562783,0.7575757575757576
cloud_devops,IaC,1.238390092879257,0.0,0.0,1.4602803738317758,0.9523809523809524,0.0,2.58732212160414,3.3776500179662237,2.2274325908558033,2.631578947368421,0.0,1.06951871657754,5.547271100507008,9.469696969696969
cloud_devops,Jenkins,5.495356037151703,2.3255813953488373,8.264462809917356,6.566394080996885,4.761904761904762,5.0,8.279430789133247,9.809558030901904,9.964830011723329,7.017543859649122,23.076923076923077,4.81283422459893,9.424396063226961,8.333333333333332
cloud_devops,Kubernetes,8.591331269349846,1.1627906976744187,8.264462809917356,12.052180685358255,7.6190476190476195,10.0,11.254851228978008,18.07402084081926,11.606096131301289,12.280701754385964,26.923076923076923,11.408199643493761,24.276767074261855,29.545454545454547
cloud_devops,Linux,13.46749226006192,11.627906976744185,19.00826446280992,15.459501557632398,13.80952380952381,5.0,12.03104786545925,12.396694214876034,11.254396248534585,11.403508771929824,23.076923076923077,17.11229946524064,15.687444079928422,14.393939393939394
cloud_devops,Nginx,0.7739938080495357,0.0,2.479338842975207,0.3407320872274143,0.4761904761904762,0.0,0.129366106080207,0.6827164929931728,0.4689331770222743,0.0,0.0,0.17825311942959002,0.44736057262153295,0.3787878787878788
cloud_devops,OpenShift,0.46439628482972134,0.0,1.6528925619834711,1.080607476635514,0.4761904761904762,0.0,1.034928848641656,2.012217031979878,1.406799531066823,0.8771929824561403,3.8461538461538463,1.2477718360071302,1.2824336415150612,1.5151515151515151
cloud_devops,Prometheus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cloud_devops,Terraform,4.102167182662539,1.1627906976744187,1.6528925619834711,6.415498442367601,7.142857142857142,0.0,7.373868046571798,8.55192238591448,5.74443141852286,7.017543859649122,15.384615384615385,4.45632798573975,15.44885177453027,14.015151515151514
cloud_devops,Unix,2.786377708978328,2.3255813953488373,4.132231404958678,3.36351246105919,3.8095238095238098,0.0,4.139715394566624,4.3478260869565215,3.751465416178194,2.631578947368421,7.6923076923076925,2.4955436720142603,3.698180733671339,3.4090909090909087
data,Airflow,0.541795665634675,0.0,0.0,1.606308411214953,1.9047619047619049,5.0,1.034928848641656,2.623068630973769,1.406799531066823,2.631578947368421,0.0,1.6042780748663104,3.8473009245451837,1.1363636363636365
data,BigQuery,0.30959752321981426,0.0,0.0,0.35046728971962615,0.4761904761904762,5.0,0.38809831824062097,1.0779734099892202,0.8206330597889802,0.0,0.0,1.4260249554367201,2.0876826722338206,0.3787878787878788
data,ClickHouse,1.393188854489164,0.0,0.0,0.0778816199376947,0.9523809523809524,0.0,0.0,0.1437297879985627,0.23446658851113714,0.8771929824561403,0.0,0.17825311942959002,0.35788845809722636,0.0
data,Databricks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Elasticsearch,0.9287925696594427,0.0,0.0,1.1146806853582554,0.9523809523809524,5.0,1.034928848641656,1.0420409629895795,1.1723329425556859,0.0,0.0,1.4260249554367201,1.6701461377870561,1.893939393939394
data,Kafka,3.3281733746130033,2.3255813953488373,2.479338842975207,5.5441978193146415,5.238095238095238,10.0,5.5627425614489,7.545813869924542,6.213364595545135,5.263157894736842,15.384615384615385,3.7433155080213902,9.215627796003579,4.545454545454546
data,Looker,0.15479876160990713,0.0,0.8264462809917356,0.21904205607476634,0.0,0.0,0.129366106080207,0.17966223499820336,0.4689331770222743,0.0,0.0,0.17825311942959002,0.29824038174768863,0.0
data,MongoDB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,MySQL,4.798761609907121,0.0,0.8264462809917356,4.658294392523365,4.761904761904762,0.0,4.527813712807244,4.671218109953288,4.4548651817116065,2.631578947368421,0.0,7.130124777183601,4.592901878914405,3.787878787878788
data,Oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,PostgreSQL,5.185758513931889,2.3255813953488373,3.3057851239669422,5.227803738317757,5.714285714285714,10.0,4.915912031047866,6.288178224937119,5.861664712778429,9.649122807017543,0.0,9.62566844919786,9.394572025052192,5.303030303030303
data,Power BI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Presto,0.15479876160990713,0.0,0.0,0.22877725856697817,0.9523809523809524,0.0,0.258732212160414,0.4311893639956881,0.3516998827667058,0.0,0.0,0.17825311942959002,0.29824038174768863,0.0
data,Redis,1.1609907120743035,0.0,0.8264462809917356,2.730724299065421,1.9047619047619049,0.0,1.034928848641656,2.623068630973769,1.6412661195779603,1.7543859649122806,0.0,2.3172905525846703,3.0122278556516555,1.5151515151515151
data,Redshift,0.46439628482972134,1.1627906976744187,0.0,0.9297118380062305,0.9523809523809524,0.0,2.975420439844761,2.1918792669780816,0.8206330597889802,0.8771929824561403,0.0,1.7825311942959003,2.4157470921562783,3.0303030303030303
data,SQL,19.891640866873065,9.30232558139535,33.88429752066116,19.976635514018692,27.61904761904762,20.0,26.13195342820181,30.039525691699602,36.107854630715124,21.929824561403507,30.76923076923077,25.49019607843137,26.274977631971367,17.045454545454543
data,SQLite,0.23219814241486067,0.0,0.0,0.11682242990654204,0.4761904761904762,0.0,0.129366106080207,0.3952569169960474,0.5861664712778429,0.0,0.0,0.17825311942959002,0.11929615269907547,0.3787878787878788
data,Snowflake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Spark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Tableau,1.0061919504643964,0.0,0.0,0.9783878504672896,0.4761904761904762,5.0,1.6817593790426906,1.4372978799856269,0.8206330597889802,1.7543859649122806,0.0,1.4260249554367201,1.5210259469132121,1.5151515151515151
data,Trino,0.15479876160990713,0.0,0.0,0.04867601246105919,0.4761904761904762,0.0,0.0,0.07186489399928135,0.23446658851113714,0.8771929824561403,0.0,0.17825311942959002,0.26841634357291977,0.3787878787878788
data,dbt,0.23219814241486067,0.0,1.6528925619834711,0.4964953271028037,0.0,0.0,0.517464424320828,1.185770750988142,0.0,0.0,0.0,0.7130124777183601,1.998210557709514,0.7575757575757576
data,dbt Cloud,0.0,0.0,0.0,0.014602803738317755,0.0,0.0,0.129366106080207,0.035932446999640676,0.0,0.0,0.0,0.0,0.029824038174768867,0.0
frontend,Angular,6.656346749226007,6.976744186046512,4.958677685950414,7.0628894080996885,6.190476190476191,5.0,7.244501940491591,10.025152712899748,9.495896834701055,0.0,7.6923076923076925,5.88235294117647,7.60512973456606,11.363636363636363
frontend,Bootstrap,1.9349845201238391,0.0,0.8264462809917356,1.3531931464174454,0.9523809523809524,0.0,0.9055627425614489,1.3654329859863457,1.5240328253223916,0.8771929824561403,0.0,0.8912655971479502,0.7456009543692216,0.3787878787878788
frontend,CSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontend,HTML,7.972136222910217,13.953488372093023,9.090909090909092,6.4982476635514015,5.714285714285714,15.0,11.254851228978008,9.593963348904062,22.27432590855803,4.385964912280701,7.6923076923076925,7.4866310160427805,5.398150909633164,20.454545454545457
frontend,Next.js,0.46439628482972134,0.0,0.8264462809917356,0.5549065420560747,0.4761904761904762,5.0,0.517464424320828,0.9701760689902982,1.0550996483001172,2.631578947368421,0.0,1.7825311942959003,4.026245153593797,1.1363636363636365
frontend,React,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontend,Redux,1.08359133126935,4.651162790697675,0.0,1.0221962616822429,0.4761904761904762,0.0,1.6817593790426906,1.4372978799856269,2.2274325908558033,0.8771929824561403,3.8461538461538463,0.35650623885918004,1.6403220996122876,0.7575757575757576
frontend,Storybook,0.07739938080495357,0.0,0.0,0.09248442367601246,0.0,0.0,0.129366106080207,0.32339202299676606,0.11723329425556857,0.8771929824561403,0.0,0.0,0.29824038174768863,0.3787878787878788
frontend,Svelte,0.0,0.0,0.0,0.08274922118380063,0.0,0.0,0.0,0.17966223499820336,0.0,0.0,0.0,0.0,0.029824038174768867,0.0
frontend,Tailwind CSS,0.07739938080495357,0.0,0.0,0.15089563862928349,0.0,0.0,0.129366106080207,0.32339202299676606,0.23446658851113714,1.7543859649122806,3.8461538461538463,0.17825311942959002,0.9245451834178348,0.0
frontend,Vite,0.0,0.0,0.0,0.46242211838006225,0.0,0.0,0.0,0.1437297879985627,0.11723329425556857,0.0,3.8461538461538463,0.35650623885918004,0.5666567253206084,0.0
frontend,Vue,0.8513931888544891,0.0,0.8264462809917356,2.0249221183800623,2.857142857142857,0.0,1.29366106080207,2.2996766079770032,1.875732708089097,0.8771929824561403,0.0,2.8520499108734403,3.1315240083507305,7.575757575757576
frontend,Webpack,0.46439628482972134,0.0,0.0,1.1146806853582554,0.4761904761904762,0.0,0.9055627425614489,1.0779734099892202,0.9378663540445485,0.0,0.0,0.53475935828877,0.7157769161944527,0.3787878787878788
frontend,jQuery,2.941176470588235,0.0,2.479338842975207,2.2390965732087227,2.380952380952381,0.0,2.846054333764554,2.335609054976644,1.875732708089097,1.7543859649122806,0.0,0.53475935828877,0.5666567253206084,1.1363636363636365
languages,Bash,4.953560371517028,2.3255813953488373,11.570247933884298,5.476051401869158,6.666666666666667,10.0,8.020698576972833,8.048868127919512,6.3305978898007025,7.017543859649122,11.538461538461538,4.81283422459893,9.096331643304504,9.090909090909092
languages,C#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
languages,C++,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
languages,Dart,0.23219814241486067,0.0,0.0,0.08274922118380063,0.0,0.0,0.0,0.07186489399928135,0.0,0.0,0.0,0.17825311942959002,0.08947211452430659,0.0
languages,Elixir,0.07739938080495357,0.0,0.0,0.1314252336448598,0.0,0.0,0.129366106080207,0.035932446999640676,0.0,0.0,0.0,0.17825311942959002,0.17894422904861318,0.0
languages,F#,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
languages,Go,9.520123839009289,3.488372093023256,4.958677685950414,9.263045171339563,8.571428571428571,10.0,9.961190168175937,10.67193675889328,5.1582649472450175,7.017543859649122,11.538461538461538,16.0427807486631,16.820757530569637,14.015151515151514
languages,Java,18.808049535603715,36.04651162790697,34.710743801652896,22.493185358255452,23.809523809523807,45.0,30.012936610608023,31.620553359683797,26.846424384525204,22.807017543859647,38.46153846153847,35.82887700534759,32.26960930509991,20.075757575757574
languages,JavaScript,18.26625386996904,10.465116279069768,19.834710743801654,15.78076323987539,15.238095238095239,15.0,22.121604139715394,22.421846927775782,33.528722157092616,21.052631578947366,7.6923076923076925,26.38146167557932,20.45929018789144,12.121212121212121
languages,Kotlin,0.9287925696594427,16.27906976744186,0.0,1.9129672897196262,1.4285714285714286,0.0,2.3285899094437257,2.2637441609773625,2.3446658851113718,2.631578947368421,0.0,3.5650623885918007,3.3402922755741122,2.272727272727273
languages,Lua,1.6253869969040249,0.0,0.8264462809917356,0.06814641744548286,0.0,0.0,0.129366106080207,0.21559468199784404,0.11723329425556857,0.0,0.0,0.0,0.20876826722338201,0.0
languages,MATLAB,1.4705882352941175,4.651162790697675,6.6115702479338845,2.3023753894080996,1.4285714285714286,0.0,1.034928848641656,0.9701760689902982,0.5861664712778429,1.7543859649122806,0.0,1.06951871657754,1.2227855651655235,0.3787878787878788
languages,Objective-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
languages,PHP,2.863777089783282,0.0,1.6528925619834711,2.3023753894080996,1.9047619047619049,0.0,2.58732212160414,2.227811713977722,3.6342321219226257,2.631578947368421,3.8461538461538463,1.7825311942959003,1.31225767968983,0.0
languages,Perl,1.8575851393188854,2.3255813953488373,1.6528925619834711,1.5284267912772587,0.9523809523809524,0.0,1.5523932729624839,1.3654329859863457,1.406799531066823,0.8771929824561403,3.8461538461538463,0.53475935828877,1.6701461377870561,1.1363636363636365
