uid,imperative_per_1k,inclusive_per_1k,marketing_per_1k,passive_per_1k
asaniczka_6f8fb6dcaf425ac2,0.25667351129363447,0.0,0.25667351129363447,0.5133470225872689
asaniczka_b5a7554facde773a,0.18456995201181248,0.18456995201181248,0.0,0.0
asaniczka_5c6287b1149cd326,0.7604562737642585,1.520912547528517,0.0,1.520912547528517
asaniczka_8aea795a364a6a1d,1.1569610489780175,1.1569610489780175,0.38565368299267255,1.5426147319706902
asaniczka_d8c382d38996d381,0.7888509071785433,0.0,0.2629503023928478,0.7888509071785433
arshkon_3891267064,0.41305245766212306,0.8261049153242461,0.0,0.0
asaniczka_d5f71d9e539b8f4e,1.3280212483399734,1.3280212483399734,1.3280212483399734,1.3280212483399734
asaniczka_c7ddaf9c74efd33c,0.9375,0.3125,0.0,0.0
arshkon_3886488846,0.5473453749315819,0.5473453749315819,1.6420361247947457,1.0946907498631637
asaniczka_21dc7553f84ef704,0.0,1.8566654288897142,0.0,1.1139992573338284
asaniczka_b071ad60c5b8b921,1.7111567419575633,2.737850787132101,1.0266940451745379,0.34223134839151265
asaniczka_8b2978c300933073,1.3440860215053763,0.6720430107526881,0.6720430107526881,1.3440860215053763
asaniczka_4ee2856dca151a89,0.0,1.8598884066955983,0.6199628022318661,0.0
asaniczka_122b98bb6f1b75e9,0.0,1.4367816091954022,0.0,0.0
asaniczka_96c3db36c3df848d,0.5099439061703213,3.0596634370219276,0.0,1.0198878123406425
asaniczka_dd9eac213fad10a2,0.0,0.5035246727089627,0.0,0.0
asaniczka_9d6f439e1defcc13,1.539645881447267,0.0,0.0,0.7698229407236336
asaniczka_7a6e48527d624783,0.2780094523213789,0.0,0.0,0.0
asaniczka_ff5cfe875a7cb451,0.0,0.0,0.0,7.067137809187279
arshkon_3894543947,1.091703056768559,0.5458515283842795,0.5458515283842795,0.0
asaniczka_5233289df3b80a1e,0.0,1.1661807580174928,0.5830903790087464,0.5830903790087464
asaniczka_ddf772ea7bbb2b93,0.43440486533449174,1.3032145960034751,0.8688097306689835,0.0
asaniczka_05300553cc08f148,1.1500862564692351,0.0,0.5750431282346176,0.0
arshkon_3890892607,0.8976660682226212,3.141831238779174,0.4488330341113106,0.0
asaniczka_cc4d6363e824bee6,0.5903187721369539,0.0,0.0,0.29515938606847697
asaniczka_6df3a93138179c1b,0.0,0.6779661016949152,0.0,0.0
asaniczka_b54047798cdba59d,0.3382949932341001,1.3531799729364005,1.6914749661705006,0.0
asaniczka_da1ebe5d3fdb95cc,1.0964912280701755,1.4619883040935673,1.0964912280701755,0.7309941520467836
arshkon_3902868774,0.0,1.7064846416382253,0.3412969283276451,0.0
arshkon_3902756825,0.0,0.0,0.3333333333333333,0.0
arshkon_3895240684,0.7153075822603719,1.0729613733905579,0.35765379113018597,0.0
asaniczka_cf8d2a9bce4765a2,0.5170630816959669,3.1023784901758016,0.0,0.0
arshkon_3902809898,1.299545159194282,0.0,1.299545159194282,0.0
arshkon_3905857149,1.2319063751154913,0.0,0.0,0.0
asaniczka_0c3cc8e7c99a3d22,0.33344448149383127,0.6668889629876625,0.33344448149383127,0.0
asaniczka_209afb57233d8934,0.8481764206955047,1.6963528413910094,0.42408821034775235,0.0
asaniczka_76d164679a0d9e10,0.0,1.8535681186283597,0.4633920296570899,0.0
asaniczka_ec2f00b1289971a1,0.5627462014631401,0.0,0.0,0.0
asaniczka_76889cf53d4b246e,0.0,0.5310674455655868,0.0,0.0
asaniczka_7ee936635d30cf54,0.0,0.8347245409015025,0.8347245409015025,0.0
arshkon_3900962654,0.0,1.125703564727955,0.0,0.0
asaniczka_62d199cc79314005,1.1569610489780175,1.1569610489780175,0.38565368299267255,1.5426147319706902
asaniczka_624b435eb3a5b75e,0.44424700133274103,0.8884940026654821,0.44424700133274103,0.0
asaniczka_2ea6a1cd20bf679b,0.0,2.466091245376079,0.0,0.0
arshkon_3902342538,0.8012820512820513,0.0,0.0,0.8012820512820513
asaniczka_cf40c4ccc13b332e,0.0,1.328609388839681,0.4428697962798937,0.0
arshkon_3884437311,0.0,0.0,0.0,0.0
arshkon_3905296658,0.45892611289582375,4.5892611289582375,0.0,0.9178522257916475
arshkon_3900949012,0.0,1.3175230566534915,0.32938076416337286,0.0
arshkon_3902787558,1.1743981209630066,1.1743981209630066,0.0,0.0
asaniczka_6358d224298c1f77,3.3082363677846227,0.0,0.0,2.16746520647958
asaniczka_fc6af769c6809d73,1.1569610489780175,1.1569610489780175,0.38565368299267255,1.5426147319706902
arshkon_3899536364,0.7733952049497294,0.0,0.0,0.0
asaniczka_8d8b15709fd84bfe,1.4705882352941175,0.49019607843137253,0.24509803921568626,0.49019607843137253
arshkon_3904423433,0.8818342151675485,0.4409171075837742,0.0,1.3227513227513228
asaniczka_6083b21c6fb956fe,0.0,1.1435105774728416,0.5717552887364208,0.0
asaniczka_a5b751ae99a15611,2.6666666666666665,0.0,0.0,0.0
asaniczka_582195c41b84bc62,0.8557980316645272,1.2836970474967908,0.4278990158322636,0.0
asaniczka_b66cc7b33ba20917,0.0,0.5979073243647235,1.195814648729447,0.0
asaniczka_9c30e91762ae6c34,0.3423485107839781,0.0,0.0,0.0
arshkon_3884436145,0.8496176720475785,0.42480883602378927,0.42480883602378927,0.21240441801189464
asaniczka_6f9ec99f0cb39af9,0.7434944237918215,0.7434944237918215,0.37174721189591076,0.0
asaniczka_94aa47163d6d01ec,5.420054200542005,2.7100271002710024,0.0,0.9033423667570009
arshkon_3902367784,0.9995002498750625,1.4992503748125938,0.9995002498750625,1.4992503748125938
asaniczka_9a4a0bdbcb5568c1,1.5026296018031555,0.3756574004507889,0.3756574004507889,0.0
asaniczka_06d257fef225cdfc,0.9501187648456056,1.9002375296912113,0.9501187648456056,1.187648456057007
asaniczka_4f4ac03536269efc,1.3345195729537367,0.8896797153024911,0.44483985765124556,0.8896797153024911
asaniczka_353094a32fa496d5,0.0,0.6561679790026247,0.0,0.0
arshkon_3894550439,1.9083969465648856,0.9541984732824428,0.4770992366412214,0.0
arshkon_3901951577,0.0,0.0,0.0,2.785515320334262
arshkon_3904054115,0.0,0.5938242280285035,0.0,0.0
arshkon_3884858339,0.39093041438623927,0.0,0.39093041438623927,0.7818608287724785
asaniczka_20c324624d0cbd96,0.3453038674033149,0.3453038674033149,0.0,0.3453038674033149
asaniczka_b9f8905fd264ff4c,0.0,0.6561679790026247,0.0,0.0
asaniczka_cca85d1a53ec725c,0.7863180656575585,0.19657951641438962,0.19657951641438962,0.9828975820719481
arshkon_3904358881,0.297000297000297,0.594000594000594,0.0,0.0
asaniczka_39141df8f0c3e8c8,0.8438818565400844,0.0,0.0,0.4219409282700422
asaniczka_4723d5666c4379cb,1.7338534893801474,0.0,0.0,0.43346337234503685
asaniczka_23598380e82d2f56,0.0,0.3543586109142452,1.0630758327427356,0.0
asaniczka_20c376ddba60292f,0.7818608287724785,5.47302580140735,0.39093041438623927,0.39093041438623927
asaniczka_76ad78742ee839f0,0.31857279388340237,0.6371455877668047,0.0,0.0
arshkon_3899525652,1.457725947521866,0.4859086491739553,0.0,0.0
asaniczka_fd494b5cd9635572,0.8262186725419993,1.1016248967226658,0.27540622418066646,1.1016248967226658
asaniczka_b3d717e1a039bd19,1.3345195729537367,0.8896797153024911,0.44483985765124556,0.8896797153024911
arshkon_3886858353,0.351123595505618,2.106741573033708,0.351123595505618,0.702247191011236
asaniczka_4123507cac370831,1.4803849000740192,1.4803849000740192,0.0,0.0
asaniczka_1e4aabc52e0e8770,0.6949270326615705,0.23164234422052352,0.0,0.0
asaniczka_a84f385c2824d962,1.092896174863388,2.185792349726776,0.546448087431694,0.0
asaniczka_b044760a07a45a21,1.8885741265344664,0.0,0.0,0.9442870632672332
asaniczka_ef5dd9d7b0708eaa,1.0188487009679064,0.5094243504839532,0.5094243504839532,0.0
asaniczka_ad63a3da5f10e222,0.0,0.6561679790026247,0.0,0.0
asaniczka_e1fd1bf68bbdeaf0,0.0,1.8050541516245486,0.45126353790613716,0.0
asaniczka_a5d0e0d6f94570fc,0.0,8.099352051835853,0.5399568034557235,0.0
arshkon_3888996307,2.1052631578947367,0.8421052631578947,0.8421052631578947,0.0
asaniczka_3b99ae602775e88f,1.1569610489780175,1.1569610489780175,0.38565368299267255,1.5426147319706902
asaniczka_7af3958f575556a8,1.316655694535879,0.0,0.6583278472679395,0.0
asaniczka_30b2f539859f14ca,5.420054200542005,2.7100271002710024,0.0,0.9033423667570009
asaniczka_8e6cac6a757430ba,1.1204481792717087,0.0,0.0,0.0
asaniczka_b3d00c7c42eafbc9,1.0723860589812333,2.1447721179624666,0.5361930294906166,0.0
asaniczka_79fe14c833c477ba,2.362669816893089,2.362669816893089,0.0,1.1813349084465445
asaniczka_d7c48d49095718e4,1.084010840108401,2.168021680216802,0.0,0.0
asaniczka_1d8a77fdb073a06b,0.0,0.0,0.0,0.0
asaniczka_ec8ca6e6abe809b8,1.0593220338983051,2.1186440677966103,0.5296610169491526,0.0
asaniczka_8f3b6ebb55f30e89,0.0,0.43898156277436345,0.0,0.43898156277436345
asaniczka_d2d3ab636bb1b932,1.7111567419575633,2.737850787132101,1.0266940451745379,0.34223134839151265
asaniczka_3c841eb6b7303036,0.6591957811470006,0.0,0.0,0.6591957811470006
arshkon_3901998514,3.2954961552544852,0.7323324789454412,0.7323324789454412,1.4646649578908824
asaniczka_168dbc36f881d913,1.1240164855751218,0.37467216185837393,0.37467216185837393,0.0
arshkon_3904580468,0.4814636494944632,1.9258545979778527,0.4814636494944632,0.0
asaniczka_c2c86ef0f98e47ed,0.0,1.7793594306049823,0.5931198102016607,0.0
asaniczka_ae62cec41adaa44b,0.7084661707403471,0.0,0.0,0.0
asaniczka_3537a6ab6bdcda29,1.4238253440911248,4.746084480303749,0.0,0.47460844803037494
arshkon_3884821423,1.5723270440251573,0.39308176100628933,0.39308176100628933,0.7861635220125787
asaniczka_6925ec1962f2f139,0.0,1.2055455093429777,0.0,0.0
arshkon_3886866123,0.5017561465127948,0.0,0.5017561465127948,0.5017561465127948
asaniczka_7643aafe1c1dcc59,0.0,0.0,0.6756756756756757,0.0
arshkon_3902844078,0.0,1.654533421575116,0.0,0.6618133686300464
arshkon_3884436007,0.0,0.0,0.0,0.0
asaniczka_b3cc5ea1539f6863,0.5030181086519114,0.5030181086519114,0.0,0.5030181086519114
asaniczka_fe7c5e1bacce9427,0.0,1.278772378516624,0.0,0.0
asaniczka_2e3f88fea0ec49b5,1.8846588767433095,0.3769317753486619,0.0,1.1307953260459858
asaniczka_41142008cbbf251e,0.8583690987124464,4.291845493562231,0.0,0.0
arshkon_3902350496,3.0303030303030303,0.0,0.0,3.0303030303030303
asaniczka_e4ec89b83a70a4e3,2.3529411764705883,0.0,0.0,0.0
asaniczka_ea6088014b72a9cd,0.0,0.0,0.0,0.28947749312490956
asaniczka_df4cb7c888bfa9f1,0.7155635062611807,1.073345259391771,0.35778175313059035,0.35778175313059035
arshkon_3906237173,0.46104195481788846,4.610419548178885,0.0,0.9220839096357769
arshkon_3902354882,1.892744479495268,0.0,0.0,6.309148264984227
arshkon_3904086695,2.2271714922048997,1.1135857461024499,0.0,2.2271714922048997
asaniczka_6788b3e744a5acd9,0.0,0.0,0.398406374501992,0.0
arshkon_3903463548,0.8314855875831486,1.9401330376940134,0.2771618625277162,0.2771618625277162
asaniczka_b807ca826a7e1df1,0.14690759512266785,0.14690759512266785,0.2938151902453357,0.0
arshkon_3898171971,0.0,0.0,0.0,0.0
arshkon_3901379416,0.0,0.0,0.0,0.0
arshkon_3884820659,1.3454423141607803,1.0090817356205852,0.3363605785401951,0.6727211570803902
asaniczka_044a3918ebc2b702,1.1402508551881414,0.0,0.0,1.5203344735841886
asaniczka_c045c3d0ccfe347b,1.2012012012012012,0.0,0.0,0.6006006006006006
arshkon_3902359324,0.39541320680110714,1.1862396204033214,0.39541320680110714,0.7908264136022143
asaniczka_57f37a7e2930ed18,0.0,6.326611308817714,0.39541320680110714,0.0
arshkon_3898171223,0.9629272989889264,0.0,0.0,0.9629272989889264
arshkon_3902828810,0.0,0.0,0.0,0.649772579597141
arshkon_3905885073,0.0,0.0,0.0,0.0
asaniczka_e73f18462e3abe91,1.3345195729537367,0.8896797153024911,0.44483985765124556,0.8896797153024911
arshkon_3903447794,0.0,0.0,0.0,0.0
asaniczka_f5ab468967c21997,0.415973377703827,1.2479201331114809,0.0,0.0
asaniczka_2d43bf8e3c9e548d,2.0562028786840303,2.7416038382453736,0.0,0.0
asaniczka_c72a5f7cca4d14d5,0.0,1.0764262648008611,0.0,0.0
asaniczka_283c4b9be345df10,2.6525198938992043,0.5305039787798409,0.0,0.5305039787798409
asaniczka_5bce9e48749367ae,0.7661367554108408,0.3830683777054204,0.0,0.3830683777054204
asaniczka_b9ff2729d170ab7e,1.019367991845056,0.0,0.0,0.0
asaniczka_691591b22019d1c4,0.9457755359394704,1.2610340479192939,0.0,0.31525851197982346
asaniczka_56ddfaeb9c1c0c97,0.0,1.3169446883230904,0.0,1.7559262510974538
asaniczka_1e70358f25b5d561,0.0,0.0,0.0,0.0
asaniczka_1ca61e6a73ff69ee,5.420054200542005,2.7100271002710024,0.0,0.9033423667570009
asaniczka_7088c02f69c1b346,0.0,1.2330456226880395,1.2330456226880395,0.0
asaniczka_350903353a8cbd6c,0.0,1.447178002894356,0.0,0.0
asaniczka_0750d6164568b16c,1.658374792703151,0.0,0.0,0.0
asaniczka_4eeebc272d5e7ff5,0.0,1.7793594306049823,0.5931198102016607,0.0
asaniczka_092a18ea81aff572,0.28058361391694725,0.8417508417508417,0.5611672278338945,0.0
asaniczka_8b6c329d5304a843,4.366812227074236,0.0,0.0,0.0
arshkon_3902761175,0.0,2.5316455696202533,0.0,0.0
asaniczka_3c2affcd6ff21491,0.7826767545003914,0.26089225150013046,0.26089225150013046,0.7826767545003914
arshkon_3900947193,0.3448275862068966,1.0344827586206897,0.6896551724137931,0.0
asaniczka_6c1bd37781ce1530,0.0,1.1806375442739079,0.0,0.0
asaniczka_2f5dd171fc23a0ee,0.7682458386683739,0.7682458386683739,0.2560819462227913,0.0
asaniczka_b5002c99a4562a7c,0.0,0.6561679790026247,0.0,0.0
asaniczka_12f90e3b3087ed59,0.0,0.5310674455655868,0.0,0.0
arshkon_3902351497,0.6203473945409429,0.0,0.0,0.0
asaniczka_52324f0f173f0970,1.8646776771443792,0.2663825253063399,0.0,2.131060202450719
asaniczka_e22765d96d965362,0.779666302822392,0.3118665211289568,0.1559332605644784,0.1559332605644784
asaniczka_c5b189c849a581d0,1.3345195729537367,0.8896797153024911,0.44483985765124556,0.8896797153024911
arshkon_3888937323,2.205071664829107,1.1025358324145536,0.0,0.0
asaniczka_b4155e63675f5af4,0.29112081513828236,0.29112081513828236,0.29112081513828236,0.29112081513828236
asaniczka_e1dc6c9c47805fdb,0.0,1.4367816091954022,0.0,0.0
asaniczka_78c48a042fab97b3,0.7312614259597806,1.0968921389396709,0.3656307129798903,0.3656307129798903
asaniczka_d8d9680ae3fb1863,1.6565433462175594,1.1043622308117063,0.5521811154058531,1.1043622308117063
asaniczka_16c386040be10fa8,0.0,0.7032348804500703,0.0,0.7032348804500703
arshkon_3903800875,0.0,2.0110608345902463,1.5082956259426847,0.0
arshkon_3905882781,0.0,0.0,0.0,0.0
asaniczka_c8ec0b30a2f77bf5,0.4142502071251036,0.0,0.0,0.0
asaniczka_9c659f95ff37976b,0.0,0.6561679790026247,0.0,0.0
asaniczka_fea3ece3b652371b,0.49603174603174605,3.2242063492063493,0.49603174603174605,0.24801587301587302
arshkon_3891262915,2.4888003982080638,0.49776007964161273,0.49776007964161273,0.0
asaniczka_32e5b84d3c1893e4,0.0,0.6561679790026247,0.0,0.0
asaniczka_3381863f3b84b7d6,0.9263547938860583,0.4631773969430292,0.0,0.4631773969430292
asaniczka_a47e427a542e6ab0,1.6891891891891893,0.0,0.0,1.6891891891891893
asaniczka_75314b014bf76fac,0.0,0.8741258741258742,0.4370629370629371,0.0
asaniczka_4f6cba09b79f3cf5,1.0649627263045793,4.259850905218317,0.0,0.0
asaniczka_c1fa02e5cabb8590,0.0,0.42589437819420783,0.42589437819420783,0.0
asaniczka_aee6005cd8084719,0.9760858955588092,0.0,0.4880429477794046,0.9760858955588092
arshkon_3901985457,0.45413260672116257,0.9082652134423251,0.0,0.0
arshkon_3906234542,3.7112010796221324,3.373819163292848,0.33738191632928477,0.33738191632928477
asaniczka_420f9b7b70666ffe,1.0357327809425168,0.0,0.0,0.0
arshkon_3889287646,0.899685110211426,0.899685110211426,0.0,0.449842555105713
asaniczka_e19b8b65e381894b,0.9282896263634254,0.23207240659085634,0.4641448131817127,0.0
asaniczka_c928a4cfa61a8567,0.8301051466519094,0.5534034311012729,0.27670171555063644,0.27670171555063644
asaniczka_4df3daf814e632db,0.0,0.5558643690939411,0.0,0.0
arshkon_3904957756,0.5824111822947,0.5824111822947,0.0,0.0
asaniczka_8aeadefd719b0f44,0.9699321047526673,0.9699321047526673,0.0,0.0
arshkon_3905690800,1.3581684128831975,0.0,0.19402405898331393,0.7760962359332557
asaniczka_33548ccbff1db863,1.4388489208633093,0.0,0.7194244604316546,0.7194244604316546
asaniczka_9a44174f44ef7e71,0.0,0.5963029218843172,0.5963029218843172,0.0
arshkon_3905288878,1.2218963831867058,1.2218963831867058,0.0,0.7331378299120235
asaniczka_33c9e4df19b7bc68,1.9138755980861246,0.9569377990430623,0.0,1.594896331738437
asaniczka_6f51ebb6f017a9e1,0.48867893793777495,0.3257859586251833,0.3257859586251833,0.0
asaniczka_2861b24a72e36e39,0.0,0.0,0.398406374501992,0.0
asaniczka_0997381b01d05e72,1.6083634901487736,0.6031363088057901,0.4020908725371934,0.8041817450743868
arshkon_3884856352,0.8032128514056225,3.21285140562249,0.0,0.0
asaniczka_3fa92e1d28067e9f,1.2417218543046358,2.4834437086092715,1.6556291390728477,0.4139072847682119
arshkon_3899528159,0.9910802775024777,2.4777006937561943,0.49554013875123887,0.9910802775024777
arshkon_3905297612,4.1870202372644805,2.0935101186322402,0.6978367062107467,0.6978367062107467
asaniczka_f8a2a329899b863d,1.1173184357541899,0.0,0.0,0.0
asaniczka_3b451a6d31cd6b91,0.449034575662326,0.0,0.0,0.449034575662326
asaniczka_681270a2508ab188,0.851063829787234,0.0,0.0,0.0
asaniczka_6a62feef3aae9872,0.4017677782241864,0.0,0.4017677782241864,0.0
asaniczka_133c8aaf85043dfa,0.0,0.6561679790026247,0.0,0.0
asaniczka_58684346f72c4f95,0.975609756097561,0.6504065040650406,0.6504065040650406,0.6504065040650406
arshkon_3901619331,1.9071837253655437,0.6357279084551812,0.0,0.0
asaniczka_ca11a642c7661626,0.39777247414478917,0.7955449482895783,0.0,0.0
asaniczka_78eb65250450b7ce,0.0,0.8741258741258742,0.4370629370629371,0.0
arshkon_3905835870,0.0,1.8148820326678767,0.0,0.0
asaniczka_76748b333d702493,0.0,0.0,0.0,0.0
asaniczka_fdca513c7720d2c3,1.4598540145985401,5.10948905109489,0.0,0.7299270072992701
asaniczka_06fd6aa3f64c7e12,0.0,0.576036866359447,0.0,0.0
asaniczka_3ca81e7207648a31,0.46511627906976744,1.3953488372093024,0.46511627906976744,0.0
asaniczka_83f68ec2d3468c90,1.3152126260412098,0.0,0.4384042086804033,0.4384042086804033
asaniczka_b48b0c0e16c471f2,0.0,0.6561679790026247,0.0,0.0
arshkon_3902780915,0.5293806246691372,0.5293806246691372,0.2646903123345686,0.2646903123345686
asaniczka_1ca0eac9f54dfa49,1.2531328320802004,0.835421888053467,0.0,0.835421888053467
arshkon_3906236365,1.1459129106187929,2.6737967914438503,0.0,1.1459129106187929
asaniczka_3a73ab47fc92f374,1.8192844147968463,0.0,0.0,1.8192844147968463
asaniczka_6cec0210545a4257,0.0,0.0,0.0,0.0
asaniczka_d2f183e9a7b6669e,0.0,0.0,0.0,0.0
asaniczka_f9e5dd12a19fa695,0.400320256204964,0.0,0.0,0.0
arshkon_3904950473,0.0,1.203369434416366,0.0,0.0
asaniczka_90ed9e3442d4622f,0.8572653236176596,0.0,0.0,0.0
asaniczka_4e5e953ba67b110b,0.0,0.0,0.3785011355034065,0.0
asaniczka_be0855bbe50b6903,0.4042037186742118,0.8084074373484236,0.0,0.2021018593371059
arshkon_3904385472,0.39698292973402144,5.160778086542279,0.39698292973402144,0.0
asaniczka_9ee94abb4549415b,0.0,0.9930486593843098,0.0,0.9930486593843098
asaniczka_1d7b5d1ce152ef85,3.5555555555555554,2.6666666666666665,0.0,0.0
asaniczka_e49709c711dd62d9,1.1569610489780175,1.1569610489780175,0.38565368299267255,1.5426147319706902
arshkon_3901350579,0.0,0.6218905472636815,0.0,0.0
asaniczka_2d791e166bf91b54,0.3187250996015936,0.6374501992031872,0.1593625498007968,0.0
arshkon_3904714531,5.856515373352855,0.0,0.0,0.7320644216691069
asaniczka_c102436ebdcfda92,0.4484304932735426,0.8968609865470852,0.0,0.4484304932735426
asaniczka_dc2295b3659519e6,0.0,1.9035532994923858,0.6345177664974619,0.0
asaniczka_63abde4b42d4731b,0.0,0.0,0.0,0.0
asaniczka_50f15b4e5d9ee6c8,0.9545020680878141,1.2726694241170855,0.3181673560292714,0.9545020680878141
asaniczka_1c8b09fb45ea344c,1.0576414595452142,0.7932310946589106,0.0,1.5864621893178212
asaniczka_632c8b2f11c8d81a,1.397624039133473,0.0,0.6988120195667366,0.0
arshkon_3902371596,0.8099352051835853,0.26997840172786175,0.26997840172786175,0.26997840172786175
asaniczka_c6e383cb2fd98dd2,0.7971303308090872,2.3913909924272616,0.3985651654045436,0.7971303308090872
asaniczka_a2ab38b4790268da,1.0070493454179255,0.0,0.0,0.0
asaniczka_65038461e63016aa,0.43010752688172044,2.150537634408602,0.21505376344086022,0.0
asaniczka_4b86cc8ff4ffd46c,0.0,0.35298270384751146,1.0589481115425343,0.35298270384751146
asaniczka_e12671fa09c43dda,0.9208103130755064,1.3812154696132597,0.0,0.4604051565377532
asaniczka_af0fabbe73dbcaac,0.7710100231303006,0.7710100231303006,0.7710100231303006,0.0
asaniczka_55a93ba002f61cb2,1.0582010582010581,1.0582010582010581,1.0582010582010581,0.5291005291005291
asaniczka_4446fde511b9baed,0.0,0.0,0.0,0.0
arshkon_3900952027,0.9751340809361287,1.4627011214041932,0.0,0.9751340809361287
asaniczka_afa07d8529e45c36,1.5360983102918586,0.5120327700972862,0.0,0.5120327700972862
asaniczka_bd4deb111e8d9d36,3.4324942791762014,0.0,1.1441647597254005,0.0
asaniczka_a60ff4ef668cc26e,2.3640661938534278,0.33772374197906113,0.33772374197906113,1.3508949679162445
asaniczka_df805fdd898e8e75,0.0,0.0,0.0,0.0
asaniczka_26958171c4d37ed7,0.0,0.0,0.0,0.0
arshkon_3906223439,1.2135922330097086,0.6067961165048543,0.0,0.6067961165048543
asaniczka_a2ae9c7987276981,0.5277044854881267,0.5277044854881267,0.0,0.0
asaniczka_592c212318af1603,0.0,2.244668911335578,0.0,0.0
asaniczka_248596754deff5d3,0.5037783375314862,4.534005037783375,0.0,0.0
arshkon_3902802874,1.203369434416366,0.0,0.0,0.0
arshkon_3901340855,0.4681647940074906,0.0,0.0,0.9363295880149812
asaniczka_767d12a484210c7d,0.0,0.7659900421294523,0.0,0.38299502106472616
asaniczka_eca60494f1f7cedf,0.0,0.0,0.0,0.0
asaniczka_cbe2ea81b00949c1,0.0,0.0,0.0,0.0
arshkon_3904364762,0.0,0.3562522265764161,0.0,0.0
asaniczka_120134b81b7c9a27,0.8047210300429184,0.5364806866952789,0.26824034334763946,0.0
asaniczka_f423ac3a67fccad5,0.4060089321965083,0.0,0.4060089321965083,0.8120178643930166
arshkon_3899522047,0.0,0.0,0.0,0.0
asaniczka_71c25393246753b6,0.0,3.420752565564424,0.0,1.1402508551881414
arshkon_3900959842,2.1739130434782608,0.0,0.0,0.0
asaniczka_402c7db7698d1b23,0.42625745950554134,0.8525149190110827,0.42625745950554134,0.8525149190110827
asaniczka_de2ff4d0665175b6,0.35790980672870437,0.35790980672870437,0.0,0.35790980672870437
arshkon_3904388787,0.8802816901408451,1.3204225352112677,0.44014084507042256,0.0
asaniczka_2474446823cee11a,0.0,0.39184952978056425,0.39184952978056425,0.0
arshkon_3905877148,0.45167118337850043,5.871725383920506,0.0,0.0
asaniczka_a231a0741052d589,0.0,1.095290251916758,1.095290251916758,0.0
arshkon_3884860122,0.39093041438623927,0.0,0.39093041438623927,0.7818608287724785
asaniczka_0c17c51f6be1fcdc,2.2755482002482417,0.8274720728175424,0.2068680182043856,0.2068680182043856
arshkon_3895546037,0.346860908775581,0.693721817551162,0.0,0.0
asaniczka_3611ce817fa477bc,0.41893590280687054,0.8378718056137411,0.8378718056137411,0.0
arshkon_3895812688,1.2399256044637323,1.4465798718743543,0.0,0.4133085348212441
asaniczka_6c9b891df19e5cd0,0.48030739673390965,0.48030739673390965,0.0,0.0
asaniczka_c56f203d86244bfb,0.49887752556747317,0.0,0.0,2.244948865053629
arshkon_3901170140,1.2539184952978057,0.0,0.0,0.0
asaniczka_de3f8b281254eb48,2.8968713789107765,0.0,0.0,0.0
asaniczka_05bcc7d7fe924741,2.1489971346704873,0.4775549188156638,0.2387774594078319,0.9551098376313276
arshkon_3905301624,0.9454029780193808,0.7090522335145356,0.2363507445048452,0.2363507445048452
arshkon_3904389100,0.5509641873278237,0.0,0.0,0.0
asaniczka_ad97db6ebb074d81,1.7241379310344827,1.1494252873563218,0.0,1.1494252873563218
arshkon_3894871445,1.156515034695451,1.156515034695451,0.0,0.3855050115651503
asaniczka_7c84564e6ee8c02d,0.0,0.0,0.0,0.0
asaniczka_a63354a453caf971,0.0,2.4801587301587302,0.9920634920634921,0.0
asaniczka_cce79d411266fefa,0.23820867079561697,0.0,0.47641734159123394,0.0
asaniczka_21fd5bcae50a1d01,0.7077140835102619,0.7077140835102619,0.0,2.8308563340410475
arshkon_3902870556,0.0,1.0460251046025104,0.0,1.0460251046025104
asaniczka_8e4ec45a78ed5779,5.420054200542005,2.7100271002710024,0.0,0.9033423667570009
asaniczka_4dd4948761d657f8,0.0,1.682557487380819,0.5608524957936063,0.0
arshkon_3904943040,0.0,0.0,0.0,0.0
arshkon_3901952656,0.0,0.0,0.0,0.0
asaniczka_2133ea277b09796b,0.7892659826361483,6.314127861089187,0.0,1.5785319652722967
asaniczka_61b530749ad9fda0,1.8709073900841908,0.0,0.0,0.4677268475210477
arshkon_3904938279,0.0,0.4419889502762431,0.22099447513812154,0.0
asaniczka_df40353e08ecd020,1.1655011655011656,0.0,0.0,0.0
arshkon_3904574894,0.0,1.0869565217391304,0.0,0.0
arshkon_3901166848,0.0,0.0,0.0,0.0
asaniczka_e6db53199aa3abb0,0.5344735435595938,3.2068412613575625,0.0,0.0
asaniczka_2582dba6946eba6f,0.26888948642108096,0.0,0.0,0.0
asaniczka_07651a855776210e,2.6335590669676447,1.5048908954100828,0.0,0.3762227238525207
asaniczka_dbf4b4527225dd11,5.420054200542005,2.7100271002710024,0.0,0.9033423667570009
asaniczka_51f53d70bcbfa8d9,1.7543859649122806,0.8771929824561403,0.0,0.0
arshkon_3901995708,0.3077870113881194,1.2311480455524777,0.6155740227762388,0.3077870113881194
arshkon_3887835767,0.0,0.0,0.0,0.0
arshkon_3898177281,0.0,0.6544502617801047,1.963350785340314,0.0
arshkon_3904722620,0.35561877667140823,0.0,0.0,0.0
arshkon_3905251164,1.5706806282722514,2.6178010471204187,0.0,0.0
asaniczka_31150cddbdf2f642,0.0,0.8041817450743868,0.4020908725371934,0.0
asaniczka_be878b9660457a2c,0.8628127696289906,3.4512510785159622,0.0,0.0
asaniczka_2de8205424e9b9d3,1.3614703880190606,2.0422055820285907,0.6807351940095303,2.0422055820285907
