company_name_canonical,n_2024,req_share_t13_2024,req_share_simple_2024,req_chars_t13_2024,req_chars_simple_2024,j3_share_2024,desc_len_2024,n_2026,req_share_t13_2026,req_share_simple_2026,req_chars_t13_2026,req_chars_simple_2026,j3_share_2026,desc_len_2026,d_req_share_t13,d_req_share_simple,d_req_chars_t13,d_req_chars_simple,d_j3_share,d_desc_len
Luxoft,17,0.10427888039426297,0.11537060078378397,219.2941176470588,234.2941176470588,0.0,1951.3529411764705,11,0.028539208882720334,0.05577723802914643,89.72727272727273,175.36363636363637,0.0,2119.3636363636365,-0.07573967151154264,-0.059593362754637544,-129.5668449197861,-58.93048128342244,0.0,168.010695187166
Lyft,13,0.0,0.0,0.0,0.0,0.08333333333333333,4308.923076923077,16,0.0,0.0,0.0,0.0,0.0,4753.5,0.0,0.0,0.0,0.0,-0.08333333333333333,444.57692307692287
MITRE,7,0.16423458274780128,0.503230912252817,1064.5714285714287,3184.1428571428573,0.0,6268.142857142857,14,0.1763778862833118,0.5338261962058861,1147.2142857142858,3459.0714285714284,0.5,6496.0,0.012143303535510519,0.030595283953069097,82.64285714285711,274.9285714285711,0.5,227.85714285714312
Macquarie Group,5,0.0,0.0,0.0,0.0,0.75,4306.4,5,0.0,0.0,0.0,0.0,0.0,5075.8,0.0,0.0,0.0,0.0,-0.75,769.4000000000005
ManTech,39,0.6175684612231402,0.5591403009805015,3304.6666666666665,2997.153846153846,0.02564102564102564,5408.589743589743,44,0.3994190291210057,0.5180121329945367,1005.7272727272727,1303.840909090909,0.03571428571428571,2515.1136363636365,-0.21814943210213456,-0.04112816798596475,-2298.939393939394,-1693.3129370629372,0.010073260073260072,-2893.4761072261067
Mastech Digital,16,0.23909681074386105,0.2295665487745747,195.5625,142.8125,0.1,1276.0,31,0.29586870043589614,0.1919905977529827,525.7741935483871,331.51612903225805,0.0,1685.6774193548388,0.05677188969203509,-0.037575951021592,330.2116935483871,188.70362903225805,-0.1,409.6774193548388
Matlen Silver,12,0.36188878869495444,0.5260529100141905,806.8333333333334,1145.5,0.0,2893.0833333333335,29,0.2799254165935239,0.3477894282256124,833.1034482758621,1049.7241379310344,0.0,2385.655172413793,-0.08196337210143056,-0.17826348178857815,26.27011494252872,-95.77586206896558,0.0,-507.42816091954046
Medtronic,28,0.08218081159688546,0.5103934205225793,455.5357142857143,2846.8214285714284,0.4,5312.857142857143,24,0.08193821702049264,0.4819980806971302,870.8333333333334,5185.916666666667,0.5,10650.458333333334,-0.00024259457639282112,-0.028395339825449117,415.2976190476191,2339.0952380952385,0.09999999999999998,5337.601190476191
"Metasys Technologies, Inc.",6,0.3344681536550948,0.16666666666666666,470.3333333333333,164.16666666666666,0.0,1346.5,7,0.2971845664000883,0.2426226597709,684.5714285714286,613.8571428571429,0.0,2025.857142857143,-0.03728358725500652,0.07595599310423334,214.23809523809524,449.69047619047626,0.0,679.3571428571429
MetroStar,6,0.6446532772257028,0.0,2992.6666666666665,0.0,0.0,4690.333333333333,45,0.285596387050001,0.0,1610.3555555555556,0.0,0.037037037037037035,5643.577777777778,-0.35905689017570175,0.0,-1382.311111111111,0.0,0.037037037037037035,953.2444444444445
Michael Page,6,0.1587966488956588,0.0,417.0,0.0,0.0,2785.3333333333335,6,0.0,0.0,0.0,0.0,,3117.1666666666665,-0.1587966488956588,0.0,-417.0,0.0,,331.83333333333303
Microsoft,20,0.13525509815491352,0.4757265919635193,772.25,2763.3,0.6,5830.8,418,0.10924478752805741,0.5150581028410985,716.944976076555,3221.0526315789475,0.40444444444444444,6437.382775119617,-0.026010310626856104,0.039331510877579245,-55.30502392344499,457.75263157894733,-0.19555555555555554,606.5827751196166
Mindlance,6,0.25709061904884706,0.23680480615941743,569.0,293.6666666666667,0.0,1695.6666666666667,28,0.3422304549794553,0.3753461021003292,1204.6785714285713,1420.5714285714287,0.07142857142857142,2893.1785714285716,0.08513983593060825,0.13854129594091177,635.6785714285713,1126.904761904762,0.07142857142857142,1197.5119047619048
"Miracle Software Systems, Inc",6,0.14725253486659454,0.02441756272401434,162.0,36.333333333333336,0.0,1229.8333333333333,7,0.43973882285713123,0.1987353683880726,1383.0,338.7142857142857,0.0,3143.1428571428573,0.29248628799053666,0.17431780566405825,1221.0,302.3809523809524,0.0,1913.309523809524
"Mission Technologies, a division of HII",68,0.353612512677723,0.3597559444174977,1919.2058823529412,1996.1617647058824,0.23880597014925373,5656.779411764706,35,0.301844526753859,0.36657240734196694,2010.942857142857,2367.6857142857143,0.21739130434782608,6562.8,-0.051767985923864,0.0068164629244692465,91.73697478991585,371.5239495798319,-0.021414665801427646,906.0205882352939
Mitchell Martin Inc.,5,0.3536783975668285,0.4014301391754415,348.2,423.6,0.0,1217.4,19,0.38223816127716165,0.40472798675303556,764.1052631578947,807.1578947368421,0.0,1926.3684210526317,0.02855976371033314,0.0032978475775940486,415.9052631578947,383.55789473684206,0.0,708.9684210526316
"Modern Technology Solutions, Inc. (MTSI)",8,0.29778440536367184,0.3382078252234969,1579.75,1811.75,0.0,5377.375,19,0.39421881061076913,0.31416274396605637,1681.3684210526317,1365.6842105263158,0.15384615384615385,4143.789473684211,0.09643440524709729,-0.024045081257440537,101.61842105263167,-446.06578947368416,0.15384615384615385,-1233.5855263157891
MongoDB,5,0.03338303852186671,0.22012973916399242,202.0,1332.0,0.0,5360.0,23,0.15203251848224306,0.26498004494458527,895.6521739130435,1559.7391304347825,0.0,5762.04347826087,0.11864947996037634,0.04485030578059285,693.6521739130435,227.7391304347825,0.0,402.04347826086996
Moog Inc.,6,0.0,0.0,0.0,0.0,0.0,3406.5,10,0.12452202608408332,0.0,746.2,0.0,0.0,5977.0,0.12452202608408332,0.0,746.2,0.0,0.0,2570.5
Motion Recruitment,124,0.22352189203410214,0.058242418757883295,383.83870967741933,108.79838709677419,0.10752688172043011,1650.7983870967741,238,0.25270371243265144,0.08629779851026424,587.8823529411765,227.7310924369748,0.09821428571428571,2315.714285714286,0.029181820398549302,0.028055379752380948,204.04364326375713,118.9327053402006,-0.009312596006144397,664.9158986175116
My3Tech,5,0.3200482486875757,0.2898138531121214,777.8,663.0,0.0,2870.2,7,0.36607530009009176,0.13572713257965058,846.2857142857143,301.85714285714283,0.0,2631.5714285714284,0.04602705140251606,-0.1540867205324708,68.48571428571438,-361.14285714285717,0.0,-238.62857142857138
NBCUniversal,7,0.39714300540420944,0.39714300540420944,2489.0,2489.0,0.0,6249.0,12,0.3976188880613217,0.4049563467008301,2773.9166666666665,2830.8333333333335,0.2,7091.333333333333,0.00047588265711223654,0.007813341296620646,284.9166666666665,341.8333333333335,0.2,842.333333333333
NLB Services,9,0.1318352218685343,0.090946249744533,213.33333333333334,148.33333333333334,0.16666666666666666,1224.6666666666667,29,0.23863317643281623,0.18964474189823533,376.7931034482759,310.0689655172414,0.4,2004.5172413793102,0.10679795456428193,0.09869849215370233,163.45977011494253,161.73563218390805,0.23333333333333336,779.8505747126435
NVIDIA,57,0.007966757299151939,0.0,34.54385964912281,0.0,0.03508771929824561,3778.2280701754385,195,0.004925872604542237,0.0,22.74871794871795,0.0,0.04424778761061947,4120.338461538461,-0.003040884694609702,0.0,-11.795141700404859,0.0,0.009160068312373856,342.1103913630227
Navy Federal Credit Union,6,0.24670403382963169,0.680604296576614,1366.8333333333333,3756.3333333333335,1.0,5527.333333333333,5,0.21006409048550073,0.6787638425420606,1728.2,5423.2,0.0,7947.0,-0.036639943344130954,-0.0018404540345534626,361.3666666666668,1666.8666666666663,-1.0,2419.666666666667
New York Technology Partners,5,0.25646776851518843,0.23722992812397675,281.4,272.4,0.0,1530.6,74,0.2608346640575861,0.27822670883920847,548.3918918918919,633.2972972972973,0.0,2076.027027027027,0.004366895542397664,0.04099678071523172,266.9918918918919,360.8972972972973,0.0,545.4270270270272
NiCE,9,0.15067833809848769,0.12316903851338765,418.3333333333333,343.44444444444446,0.0,3480.8888888888887,9,0.06407383696116091,0.0,400.3333333333333,0.0,0.2,4560.111111111111,-0.08660450113732678,-0.12316903851338765,-18.0,-343.44444444444446,0.2,1079.2222222222226
Nityo Infotech,5,0.0,0.0,0.0,0.0,0.0,628.6,7,0.2047879008758289,0.3153259869822276,686.7142857142857,1522.2857142857142,0.0,2979.714285714286,0.2047879008758289,0.3153259869822276,686.7142857142857,1522.2857142857142,0.0,2351.114285714286
Northrop Grumman,309,0.17571155259628185,0.15044203413869342,1118.4919093851133,924.8349514563107,0.1419141914191419,6247.631067961165,115,0.1326577020053075,0.32088635076704686,917.704347826087,2123.5304347826086,0.3103448275862069,6791.608695652174,-0.04305385059097436,0.17044431662835344,-200.78756155902636,1198.695483326298,0.168430636167065,543.9776276910088
OSI Engineering,6,0.2875543581656698,0.29880334928754226,697.5,734.6666666666666,0.0,2563.6666666666665,17,0.37145331780701424,0.39855743001279,774.4117647058823,795.5882352941177,0.0,2305.0588235294117,0.08389895964134442,0.09975408072524772,76.91176470588232,60.92156862745105,0.0,-258.6078431372548
OneTrust,8,0.020012190166598942,0.0,147.75,0.0,0.0,6594.5,8,0.0,0.0,0.0,0.0,0.0,8170.875,-0.020012190166598942,0.0,-147.75,0.0,0.0,1576.375
"Onyx Point, LLC.",17,0.47144287904451165,0.32484430652030316,2324.0588235294117,1260.764705882353,0.0,4440.0,15,0.18862975623266137,0.09744247203300493,669.7333333333333,411.53333333333336,0.0,3684.9333333333334,-0.2828131228118503,-0.22740183448729823,-1654.3254901960784,-849.2313725490196,0.0,-755.0666666666666
Open Systems Technologies,47,0.31018580825798636,0.31540546504250283,514.2765957446809,516.3404255319149,0.08333333333333333,1558.3617021276596,18,0.4980056107562912,0.4961077501627784,977.7777777777778,975.9444444444445,0.3333333333333333,1799.111111111111,0.18781980249830482,0.18070228512027559,463.50118203309694,459.60401891252957,0.25,240.74940898345153
Optiver,6,0.09839621787420581,0.3603193890563024,411.0,1508.1666666666667,0.0,4166.166666666667,9,0.14018550221138448,0.4559879574977488,592.1111111111111,1899.111111111111,0.5,4165.888888888889,0.04178928433717867,0.09566856844144639,181.1111111111111,390.94444444444434,0.5,-0.27777777777828305
Optomi,9,0.18441654682172104,0.13734804418034233,372.6666666666667,251.88888888888889,0.0,1925.5555555555557,23,0.08902717880423153,0.05080306478780876,169.17391304347825,98.8695652173913,0.0,2164.782608695652,-0.09538936801748951,-0.08654497939253357,-203.49275362318843,-153.0193236714976,0.0,239.22705314009636
Oracle,30,0.368480602707935,0.4991251696693627,2306.9,3216.2,0.125,6168.066666666667,47,0.43572057045497015,0.6902691087144602,2936.978723404255,4633.510638297872,0.041666666666666664,6897.489361702128,0.06723996774703517,0.19114393904509752,630.078723404255,1417.3106382978722,-0.08333333333333334,729.4226950354614
Orion Innovation,8,0.3596109833425568,0.11970720735393284,1309.875,452.25,0.125,3548.25,6,0.24214315255523858,0.12099644128113879,774.1666666666666,272.0,0.0,3097.8333333333335,-0.11746783078731823,0.0012892339272059516,-535.7083333333334,-180.25,-0.125,-450.4166666666665
Pacific Life,7,0.04203500707213579,0.0,271.7142857142857,0.0,0.2857142857142857,5847.0,19,0.07608855572461704,0.0,439.8421052631579,0.0,0.1,5759.263157894737,0.034053548652481246,0.0,168.1278195488722,0.0,-0.1857142857142857,-87.73684210526335
Palo Alto Networks,99,0.5136658313254041,0.5346119513324649,2949.848484848485,3080.030303030303,0.02,5759.49494949495,52,0.1650687586186352,0.40406549394561775,1105.576923076923,2614.0384615384614,0.047619047619047616,6565.5192307692305,-0.3485970727067689,-0.13054645738684711,-1844.271561771562,-465.99184149184157,0.027619047619047616,806.0242812742808
Parsons Corporation,16,0.18121540611733689,0.17434972643546318,860.9375,796.6875,0.08333333333333333,4682.1875,29,0.20185796012207527,0.032701811028497466,1073.2068965517242,158.86206896551724,0.25,5191.0344827586205,0.020642554004738384,-0.1416479154069657,212.26939655172418,-637.8254310344828,0.16666666666666669,508.84698275862047
PepsiCo,10,0.33552235372302724,0.4152375348655143,2488.0,3041.0,0.1,7323.2,8,0.19288034605869436,0.4218969646107347,1004.625,2130.75,0.0,5142.375,-0.14264200766433288,0.006659429745220435,-1483.375,-910.25,-0.1,-2180.825
Peterson Technology Partners,6,0.5803297726297056,0.3535553615154552,1706.1666666666667,883.0,0.0,2962.0,6,0.14827808285543512,0.6000770936266605,794.5,3562.3333333333335,0.0,6066.333333333333,-0.43205168977427055,0.24652173211120532,-911.6666666666667,2679.3333333333335,0.0,3104.333333333333
Phaxis,10,0.41411103438575403,0.1707873246655569,515.6,221.9,0.0,1312.5,10,0.24407410627779128,0.17220688551953026,510.5,332.4,0.0,1410.9,-0.17003692810796275,0.0014195608539733506,-5.100000000000023,110.49999999999997,0.0,98.40000000000009
Photon,50,0.16868038983961064,0.1493961371497897,393.44,338.32,0.03125,2262.56,18,0.1700963308490267,0.0993334531593008,433.05555555555554,238.61111111111111,0.0,2223.9444444444443,0.0014159410094160552,-0.050062683990488896,39.615555555555545,-99.70888888888888,-0.03125,-38.6155555555556
Piper Companies,24,0.2165334423819502,0.022278970347349564,447.125,90.58333333333333,0.043478260869565216,2273.6666666666665,110,0.021521770848098445,0.008079372402292468,50.836363636363636,14.345454545454546,0.038461538461538464,2128.809090909091,-0.19501167153385174,-0.014199597945057096,-396.2886363636364,-76.23787878787878,-0.0050167224080267525,-144.85757575757543
Precision Technologies,6,0.23625084715109823,0.12001680844056285,473.5,228.5,0.2,1879.8333333333333,7,0.38455822609005946,0.3547870115117017,670.0,729.8571428571429,0.0,1946.0,0.14830737893896123,0.23477020307113888,196.5,501.3571428571429,-0.2,66.16666666666674
Primary Talent Partners,5,0.2495689283991974,0.3611486540897437,695.8,970.4,0.25,3050.6,12,0.19753441668897334,0.23917154486907355,1137.9166666666667,948.6666666666666,0.3333333333333333,4840.5,-0.05203451171022405,-0.12197710922067018,442.1166666666668,-21.73333333333335,0.08333333333333331,1789.9
Prime Video & Amazon MGM Studios,7,0.07053998842095617,0.4325340506217414,296.0,1815.0,0.14285714285714285,4254.714285714285,10,0.07870888233883316,0.47521627207326844,448.7,2659.3,0.0,5702.7,0.008168893917876993,0.04268222145152706,152.7,844.3000000000002,-0.14285714285714285,1447.9857142857145
Procore Technologies,8,0.24583500577098794,0.24583500577098794,1121.625,1121.625,0.25,4577.0,22,0.20128805074091377,0.4514646073112172,915.8181818181819,1977.4545454545455,0.5,4485.590909090909,-0.044546955030074165,0.20562960154022925,-205.80681818181813,855.8295454545455,0.25,-91.40909090909099
Prohires,5,0.06050384286934244,0.06152860802732707,283.4,288.2,0.0,4767.8,8,0.22411657829065929,0.1629934002674981,663.75,536.875,0.0,2679.375,0.16361273542131685,0.10146479224017102,380.35,248.675,0.0,-2088.425
Protingent,9,0.29625161061513144,0.013253449527959333,914.6666666666666,24.333333333333332,0.0,2921.3333333333335,8,0.3584072685978356,0.0,1326.625,0.0,0.0,3730.875,0.06215565798270417,-0.013253449527959333,411.95833333333337,-24.333333333333332,0.0,809.5416666666665
Prudential Financial,11,0.0,0.0,0.0,0.0,,8740.818181818182,14,0.023046082692912806,0.05047585388635044,156.71428571428572,285.64285714285717,0.3333333333333333,7203.428571428572,0.023046082692912806,0.05047585388635044,156.71428571428572,285.64285714285717,,-1537.3896103896104
Purple Drive Technologies LLC,5,0.19013581129378126,0.19013581129378126,266.0,266.0,0.5,1006.6,8,0.16931669475366173,0.08962445851777263,483.5,237.75,0.0,2670.875,-0.02081911654011953,-0.10051135277600863,217.5,-28.25,-0.5,1664.275
"Pyramid Consulting, Inc",8,0.4433981082546278,0.08237792809522085,1182.375,212.25,0.0,2665.625,25,0.34381722125832803,0.015186136071887036,1186.6,47.32,0.16666666666666666,3575.92,-0.09958088699629974,-0.06719179202333381,4.224999999999909,-164.93,0.16666666666666666,910.2950000000001
QinetiQ US,8,0.25204327415056854,0.4213750921044358,648.0,1347.75,0.0,3507.375,6,0.14881613578842887,0.23504349071526928,969.0,1496.3333333333333,0.0,6384.333333333333,-0.10322713836213968,-0.18633160138916652,321.0,148.58333333333326,0.0,2876.958333333333
Qualcomm,5,0.27280764293056187,0.658193000497463,1308.4,3165.4,1.0,4816.2,174,0.16270981313149618,0.5022632571994201,1053.6781609195402,3337.442528735632,0.5,6303.229885057472,-0.11009782979906568,-0.15592974329804288,-254.72183908045986,172.042528735632,-0.5,1487.0298850574718
Quantum World Technologies Inc.,14,0.1147810785366143,0.034363012902475884,284.57142857142856,168.92857142857142,0.0,1598.142857142857,12,0.3130061921888063,0.29464714078255566,842.1666666666666,814.4166666666666,0.0,2432.0,0.19822511365219203,0.26028412788007976,557.5952380952381,645.4880952380952,0.0,833.8571428571429
Raas Infotek,9,0.11280096823006078,0.12889921733801862,307.22222222222223,350.3333333333333,0.0,1958.6666666666667,33,0.35867375739826024,0.11723145287137733,835.6060606060606,393.72727272727275,0.0,2328.939393939394,0.24587278916819946,-0.011667764466641292,528.3838383838383,43.393939393939434,0.0,370.27272727272725
Radley James,7,0.21742167280525218,0.2314039970368839,212.42857142857142,227.57142857142858,0.6666666666666666,1025.7142857142858,10,0.17440335061203477,0.20646483501436247,256.6,304.7,0.0,1613.7,-0.04301832219321741,-0.024939162022521444,44.171428571428606,77.1285714285714,-0.6666666666666666,587.9857142857143
Randstad Digital Americas,7,0.29118635194334275,0.42813569647396393,1498.4285714285713,1329.0,0.0,3424.5714285714284,117,0.1695975576395524,0.5172128936516567,612.4102564102565,1689.034188034188,0.0,3450.837606837607,-0.12158879430379035,0.08907719717769275,-886.0183150183149,360.034188034188,0.0,26.266178266178486
Raytheon,146,0.21324832243988123,0.18560866078032706,1331.7123287671234,1068.6917808219177,0.007042253521126761,6123.123287671233,126,0.21096106251285632,0.0,1637.5873015873017,0.0,0.2898550724637681,7664.325396825397,-0.002287259927024915,-0.18560866078032706,305.8749728201783,-1068.6917808219177,0.2828128189426414,1541.2021091541637
Recruiting from Scratch,38,0.14493542597689257,0.16673770235189517,411.57894736842104,471.1842105263158,0.03225806451612903,2987.815789473684,7,0.08717881926607861,0.04965090842204834,407.42857142857144,211.28571428571428,0.0,4431.142857142857,-0.057756606710813965,-0.11708679392984683,-4.150375939849596,-259.8984962406015,-0.03225806451612903,1443.3270676691727
Renesas Electronics,7,0.2794385196479359,0.19573592933570658,1093.0,877.8571428571429,0.0,4129.0,13,0.4050689539729433,0.5562392023199021,2461.0,3365.6153846153848,0.0,5954.923076923077,0.12563043432500737,0.3605032729841955,1368.0,2487.7582417582416,0.0,1825.9230769230771
Ridgeline,9,0.0,0.0,0.0,0.0,0.0,5120.111111111111,10,0.0,0.0,0.0,0.0,0.16666666666666666,6307.8,0.0,0.0,0.0,0.0,0.16666666666666666,1187.6888888888889
Ring,5,0.09549093601630916,0.42442261185670416,366.6,1685.4,0.2,4096.6,8,0.1290472279475759,0.57770973401476,648.625,2892.375,0.0,5095.75,0.03355629193126673,0.15328712215805584,282.025,1206.975,-0.2,999.1499999999996
Rippling,16,0.28762298531362573,0.4527297939322008,1309.8125,2027.3125,0.0,4376.6875,51,0.06874352760422744,0.32980959130570375,333.54901960784315,1754.1568627450981,0.15151515151515152,5171.0,-0.2188794577093983,-0.12292020262649705,-976.2634803921569,-273.1556372549019,0.15151515151515152,794.3125
Rivian,34,0.13483670228998412,0.7081581476795267,808.3823529411765,4175.058823529412,0.0,5922.323529411765,36,0.13427339588489884,0.6580850193293402,1013.3888888888889,4914.305555555556,0.1111111111111111,7494.138888888889,-0.0005633064050852843,-0.05007312835018651,205.00653594771245,739.246732026144,0.1111111111111111,1571.8153594771238
Robert Half,54,0.3537703578296745,0.4189015207907412,1003.8703703703703,1231.111111111111,0.13333333333333333,2684.0925925925926,98,0.15667464891349173,0.20815608199297028,481.8979591836735,707.3163265306123,0.058823529411764705,3145.408163265306,-0.19709570891618275,-0.21074543879777094,-521.9724111866968,-523.7947845804988,-0.07450980392156863,461.3155706727134
Robinhood,9,0.0,0.11042361211707306,0.0,592.8888888888889,0.0,5272.888888888889,24,0.0,0.1389306600282844,0.0,776.0833333333334,0.3333333333333333,5601.166666666667,0.0,0.028507047911211322,0.0,183.19444444444446,0.3333333333333333,328.2777777777783
Rocket Lab,13,0.5066923283142443,0.0,3509.230769230769,0.0,0.15384615384615385,6960.384615384615,22,0.4850943097265985,0.0,4539.363636363636,0.0,0.16666666666666666,9408.272727272728,-0.021598018587645762,0.0,1030.132867132867,0.0,0.012820512820512803,2447.8881118881127
Rockstar Games,8,0.15669308894968415,0.5857503157594278,709.5,2685.0,0.0,4574.625,12,0.5985992873187623,0.6044072967747889,3553.0,3587.0,0.0,5940.333333333333,0.4419061983690782,0.018656981015361063,2843.5,902.0,0.0,1365.708333333333
Rose International,10,0.14910096078739954,0.09750395140539232,678.6,553.1,0.1,4299.1,15,0.185496704126322,0.10569602184106547,1036.8,592.8,0.0,5804.066666666667,0.036395743338922454,0.008192070435673146,358.19999999999993,39.69999999999993,-0.1,1504.9666666666662
Russell Tobin,12,0.32827517337352974,0.19483671781648423,593.6666666666666,376.5833333333333,0.0,2115.8333333333335,17,0.17974603283007554,0.21307829616116197,772.7647058823529,845.1176470588235,0.16666666666666666,4192.117647058823,-0.1485291405434542,0.01824157834467774,179.0980392156863,468.5343137254902,0.16666666666666666,2076.28431372549
SAIC,46,0.3488573245351219,0.4002576492028816,1136.7173913043478,1315.695652173913,0.021739130434782608,3351.5652173913045,32,0.27518566651094933,0.338788689700322,1096.84375,1377.15625,0.15789473684210525,4110.875,-0.07367165802417258,-0.061468959502559595,-39.87364130434776,61.460597826086996,0.13615560640732266,759.3097826086955
SMX,5,0.17171872714174255,0.0,625.2,0.0,0.0,3716.4,27,0.18095246207372467,0.05994760837801637,893.8148148148148,334.3703703703704,0.38461538461538464,4995.148148148148,0.009233734931982124,0.05994760837801637,268.61481481481474,334.3703703703704,0.38461538461538464,1278.7481481481477
SPAR Information Systems LLC,8,0.2857371778108321,0.12307344927639154,791.625,428.25,0.0,2132.75,9,0.1610667394589619,0.05966189068304147,686.2222222222222,262.3333333333333,0.0,3481.777777777778,-0.12467043835187017,-0.06341155859335007,-105.40277777777783,-165.91666666666669,0.0,1349.0277777777778
SPECTRAFORCE,25,0.24535300251328226,0.17489926283000679,1308.84,814.84,0.0,5001.48,17,0.2803235350365649,0.08405254073010247,711.7058823529412,209.58823529411765,0.0,2886.0,0.03497053252328261,-0.09084672209990431,-597.1341176470587,-605.2517647058824,0.0,-2115.4799999999996
SSi People,5,0.1266772971055822,0.06653992395437262,131.0,35.0,0.0,1735.6,11,0.0,0.0,0.0,0.0,0.0,2428.6363636363635,-0.1266772971055822,-0.06653992395437262,-131.0,-35.0,0.0,693.0363636363636
STR,8,0.44671054959752227,0.4378313122614028,2720.0,2713.125,0.14285714285714285,6007.5,23,0.22365089516723982,0.635618780526059,1269.0869565217392,3603.304347826087,0.14285714285714285,5746.434782608696,-0.22305965443028244,0.1977874682646562,-1450.9130434782608,890.179347826087,0.0,-261.06521739130403
Saragossa,6,0.0,0.0,0.0,0.0,,2055.0,15,0.0751802330044859,0.057978739859774746,97.46666666666667,74.93333333333334,0.5,1331.1333333333334,0.0751802330044859,0.057978739859774746,97.46666666666667,74.93333333333334,,-723.8666666666666
Saransh Inc,29,0.2638822490151544,0.090163334017408,292.8965517241379,98.44827586206897,0.0,1245.7241379310344,13,0.2358214226388746,0.2681845271430744,452.9230769230769,500.53846153846155,0.0,1700.0,-0.028060826376279796,0.1780211931256664,160.026525198939,402.0901856763926,0.0,454.2758620689656
Schneider Electric,35,0.2925435317952446,0.21692856109616987,1127.1714285714286,854.6285714285714,0.038461538461538464,4537.085714285714,11,0.3299019510526182,0.20013612025097,2242.6363636363635,1285.909090909091,0.0,6442.0,0.0373584192573736,-0.016792440845199874,1115.464935064935,431.2805194805196,-0.038461538461538464,1904.914285714286
SciTec,8,0.2850164497545201,0.2850164497545201,1094.5,1094.5,0.0,3818.5,14,0.3387951941092912,0.3387951941092912,1809.5714285714287,1809.5714285714287,0.125,5328.714285714285,0.05377874435477109,0.05377874435477109,715.0714285714287,715.0714285714287,0.125,1510.2142857142853
Scientific Research Corporation,21,0.1829212895622503,0.0,878.9047619047619,0.0,0.0,4229.142857142857,7,0.22010510767905903,0.7342473467521226,1172.0,3778.285714285714,0.0,5346.0,0.03718381811680874,0.7342473467521226,293.0952380952381,3778.285714285714,0.0,1116.8571428571431
Selby Jennings,33,0.2730778175710507,0.26459977935576495,411.6969696969697,389.1212121212121,0.21428571428571427,1397.0,19,0.27517842202596576,0.2611995806868663,551.2631578947369,508.5263157894737,0.1,2001.2631578947369,0.002100604454915056,-0.0034001986688986796,139.5661881977672,119.40510366826157,-0.11428571428571427,604.2631578947369
Serco,6,0.13194349836896171,0.6783843867632827,671.3333333333334,3458.8333333333335,0.0,5125.0,5,0.012627139667576285,0.0,101.8,0.0,0.0,8733.8,-0.11931635870138543,-0.6783843867632827,-569.5333333333334,-3458.8333333333335,0.0,3608.7999999999993
ServiceNow,10,0.2248819301453792,0.5410254919410646,1494.8,3578.9,0.4444444444444444,6713.3,19,0.23796529660678617,0.5002833774027465,1677.5263157894738,3495.9473684210525,0.08333333333333333,7313.578947368421,0.013083366461406981,-0.04074211453831811,182.7263157894738,-82.9526315789476,-0.3611111111111111,600.2789473684206
Sev1Tech LLC,6,0.5950423546657871,0.5950423546657871,1722.3333333333333,1722.3333333333333,0.0,2804.6666666666665,7,0.26297689852506856,0.5965037309647753,1161.4285714285713,2593.4285714285716,0.0,4374.285714285715,-0.3320654561407186,0.0014613762989881263,-560.9047619047619,871.0952380952383,0.0,1569.6190476190482
Shield AI,12,0.2615407611355356,0.45413153863464006,1276.1666666666667,2264.1666666666665,0.09090909090909091,5128.833333333333,11,0.20419309391382034,0.5442362643416184,1151.8181818181818,2864.3636363636365,0.0,5336.636363636364,-0.05734766722171525,0.09010472570697836,-124.34848484848499,600.19696969697,-0.09090909090909091,207.80303030303094
Siemens,10,0.1577941536221497,0.4377922557367821,937.4,2590.3,0.2222222222222222,5850.0,19,0.25877473788249716,0.32216913708582545,1073.7368421052631,1366.421052631579,0.16666666666666666,4311.8421052631575,0.10098058426034745,-0.11562311865095665,136.33684210526314,-1223.8789473684212,-0.05555555555555555,-1538.1578947368425
Sierra Space,23,0.6800333185313933,0.6800333185313933,4280.869565217391,4280.869565217391,0.0,6401.521739130435,11,0.18936449603083017,0.37021863337638944,1494.3636363636363,2887.3636363636365,0.2,7804.727272727273,-0.4906688225005631,-0.3098146851550038,-2786.505928853755,-1393.5059288537545,0.2,1403.205533596838
Signify Technology,6,0.14005992602561765,0.19179015201431823,170.83333333333334,268.5,0.25,1410.3333333333333,21,0.22490390693305462,0.045541584206356824,792.0952380952381,145.14285714285714,0.09090909090909091,3637.5238095238096,0.08484398090743697,-0.14624856780796142,621.2619047619047,-123.35714285714286,-0.1590909090909091,2227.190476190476
Siri InfoSolutions Inc,8,0.14433191378144025,0.0,325.5,0.0,0.0,1702.75,11,0.22277381267219534,0.17322942760935175,448.09090909090907,366.90909090909093,0.0,1683.7272727272727,0.07844189889075509,0.17322942760935175,122.59090909090907,366.90909090909093,0.0,-19.022727272727252
Smart IT Frame LLC,8,0.3537051199602976,0.0,259.375,0.0,0.0,993.875,44,0.1827874068705537,0.1366543467862541,438.77272727272725,276.79545454545456,0.0,2070.3863636363635,-0.17091771308974388,0.1366543467862541,179.39772727272725,276.79545454545456,0.0,1076.5113636363635
Snap Inc.,7,0.05340855189913719,0.37807994059993827,277.85714285714283,1957.4285714285713,0.0,5155.571428571428,17,0.07375617500526786,0.3807396907844109,474.1764705882353,2457.235294117647,0.3,6558.235294117647,0.020347623106130676,0.00265975018447262,196.31932773109247,499.8067226890755,0.3,1402.6638655462184
