metro_area,period,archetype_name,n,n_metro_period,share
New York City Metro,2024,dotnet_web_sql,2,17,0.11764705882352941
New York City Metro,2024,generic_software_engineer,2,17,0.11764705882352941
New York City Metro,2024,java_spring_backend,2,17,0.11764705882352941
New York City Metro,2024,network_security_linux,4,17,0.23529411764705882
New York City Metro,2024,systems_engineering,1,17,0.058823529411764705
New York City Metro,2024,technology_leadership,1,17,0.058823529411764705
New York City Metro,scraped,ai_ml_engineering,25,122,0.20491803278688525
New York City Metro,scraped,angular_frontend,1,122,0.00819672131147541
New York City Metro,scraped,aws_cloud_services,3,122,0.02459016393442623
New York City Metro,scraped,backend_platform,3,122,0.02459016393442623
New York City Metro,scraped,cloud_devops,10,122,0.08196721311475409
New York City Metro,scraped,customer_project_engineer,1,122,0.00819672131147541
New York City Metro,scraped,data_engineering,14,122,0.11475409836065574
New York City Metro,scraped,dotnet_web_sql,1,122,0.00819672131147541
New York City Metro,scraped,frontend_react,10,122,0.08196721311475409
New York City Metro,scraped,generic_software_engineer,14,122,0.11475409836065574
New York City Metro,scraped,java_spring_backend,14,122,0.11475409836065574
New York City Metro,scraped,mobile_android_ios,5,122,0.040983606557377046
New York City Metro,scraped,network_security_linux,2,122,0.01639344262295082
New York City Metro,scraped,python_backend_developer,1,122,0.00819672131147541
New York City Metro,scraped,qa_test_automation,3,122,0.02459016393442623
New York City Metro,scraped,technology_leadership,15,122,0.12295081967213115
Philadelphia Metro,2024,angular_frontend,2,99,0.020202020202020204
Philadelphia Metro,2024,aws_cloud_services,8,99,0.08080808080808081
Philadelphia Metro,2024,azure_dotnet_web,1,99,0.010101010101010102
Philadelphia Metro,2024,cloud_devops,10,99,0.10101010101010101
Philadelphia Metro,2024,customer_project_engineer,6,99,0.06060606060606061
Philadelphia Metro,2024,data_engineering,20,99,0.20202020202020202
Philadelphia Metro,2024,dotnet_web_sql,1,99,0.010101010101010102
Philadelphia Metro,2024,frontend_react,6,99,0.06060606060606061
Philadelphia Metro,2024,generic_software_engineer,15,99,0.15151515151515152
Philadelphia Metro,2024,golang_cloud,1,99,0.010101010101010102
Philadelphia Metro,2024,java_spring_backend,6,99,0.06060606060606061
Philadelphia Metro,2024,mobile_android_ios,1,99,0.010101010101010102
Philadelphia Metro,2024,network_security_linux,9,99,0.09090909090909091
Philadelphia Metro,2024,systems_engineering,10,99,0.10101010101010101
Philadelphia Metro,2024,test_engineering,3,99,0.030303030303030304
Philadelphia Metro,scraped,ai_ml_engineering,5,56,0.08928571428571429
Philadelphia Metro,scraped,angular_frontend,1,56,0.017857142857142856
Philadelphia Metro,scraped,aws_cloud_services,2,56,0.03571428571428571
Philadelphia Metro,scraped,cloud_devops,3,56,0.05357142857142857
Philadelphia Metro,scraped,customer_project_engineer,2,56,0.03571428571428571
Philadelphia Metro,scraped,data_engineering,5,56,0.08928571428571429
Philadelphia Metro,scraped,frontend_react,4,56,0.07142857142857142
Philadelphia Metro,scraped,generic_software_engineer,14,56,0.25
Philadelphia Metro,scraped,java_spring_backend,4,56,0.07142857142857142
Philadelphia Metro,scraped,mobile_android_ios,1,56,0.017857142857142856
Philadelphia Metro,scraped,network_security_linux,4,56,0.07142857142857142
Philadelphia Metro,scraped,python_backend_developer,1,56,0.017857142857142856
Philadelphia Metro,scraped,qa_test_automation,1,56,0.017857142857142856
Philadelphia Metro,scraped,systems_engineering,5,56,0.08928571428571429
Philadelphia Metro,scraped,technology_leadership,4,56,0.07142857142857142
Phoenix Metro,2024,ai_ml_engineering,2,76,0.02631578947368421
Phoenix Metro,2024,aws_cloud_services,1,76,0.013157894736842105
Phoenix Metro,2024,azure_dotnet_web,2,76,0.02631578947368421
Phoenix Metro,2024,cloud_devops,4,76,0.05263157894736842
Phoenix Metro,2024,customer_project_engineer,6,76,0.07894736842105263
Phoenix Metro,2024,data_engineering,6,76,0.07894736842105263
Phoenix Metro,2024,dotnet_web_sql,2,76,0.02631578947368421
Phoenix Metro,2024,frontend_react,7,76,0.09210526315789473
Phoenix Metro,2024,generic_software_engineer,13,76,0.17105263157894737
Phoenix Metro,2024,java_spring_backend,9,76,0.11842105263157894
Phoenix Metro,2024,network_security_linux,5,76,0.06578947368421052
Phoenix Metro,2024,python_backend_developer,2,76,0.02631578947368421
Phoenix Metro,2024,qa_test_automation,4,76,0.05263157894736842
Phoenix Metro,2024,systems_engineering,10,76,0.13157894736842105
Phoenix Metro,2024,technology_leadership,2,76,0.02631578947368421
Phoenix Metro,2024,test_engineering,1,76,0.013157894736842105
Phoenix Metro,scraped,ai_ml_engineering,4,33,0.12121212121212122
Phoenix Metro,scraped,backend_platform,1,33,0.030303030303030304
Phoenix Metro,scraped,cloud_devops,7,33,0.21212121212121213
Phoenix Metro,scraped,customer_project_engineer,2,33,0.06060606060606061
Phoenix Metro,scraped,data_engineering,1,33,0.030303030303030304
Phoenix Metro,scraped,dotnet_web_sql,1,33,0.030303030303030304
Phoenix Metro,scraped,frontend_react,1,33,0.030303030303030304
Phoenix Metro,scraped,generic_software_engineer,11,33,0.3333333333333333
Phoenix Metro,scraped,java_spring_backend,1,33,0.030303030303030304
Phoenix Metro,scraped,python_backend_developer,1,33,0.030303030303030304
Phoenix Metro,scraped,systems_engineering,2,33,0.06060606060606061
Phoenix Metro,scraped,test_engineering,1,33,0.030303030303030304
Pittsburgh Metro,2024,ai_ml_engineering,4,54,0.07407407407407407
Pittsburgh Metro,2024,angular_frontend,2,54,0.037037037037037035
Pittsburgh Metro,2024,aws_cloud_services,1,54,0.018518518518518517
Pittsburgh Metro,2024,backend_platform,1,54,0.018518518518518517
Pittsburgh Metro,2024,customer_project_engineer,3,54,0.05555555555555555
Pittsburgh Metro,2024,data_engineering,3,54,0.05555555555555555
Pittsburgh Metro,2024,dotnet_web_sql,2,54,0.037037037037037035
Pittsburgh Metro,2024,frontend_react,3,54,0.05555555555555555
Pittsburgh Metro,2024,generic_software_engineer,16,54,0.2962962962962963
Pittsburgh Metro,2024,java_spring_backend,7,54,0.12962962962962962
Pittsburgh Metro,2024,mobile_android_ios,2,54,0.037037037037037035
Pittsburgh Metro,2024,network_security_linux,3,54,0.05555555555555555
Pittsburgh Metro,2024,python_backend_developer,1,54,0.018518518518518517
Pittsburgh Metro,2024,qa_test_automation,1,54,0.018518518518518517
Pittsburgh Metro,2024,systems_engineering,1,54,0.018518518518518517
Pittsburgh Metro,2024,technology_leadership,1,54,0.018518518518518517
Pittsburgh Metro,2024,test_engineering,3,54,0.05555555555555555
Pittsburgh Metro,scraped,ai_ml_engineering,5,30,0.16666666666666666
Pittsburgh Metro,scraped,azure_dotnet_web,1,30,0.03333333333333333
Pittsburgh Metro,scraped,cloud_devops,1,30,0.03333333333333333
Pittsburgh Metro,scraped,customer_project_engineer,1,30,0.03333333333333333
Pittsburgh Metro,scraped,data_engineering,2,30,0.06666666666666667
Pittsburgh Metro,scraped,frontend_react,2,30,0.06666666666666667
Pittsburgh Metro,scraped,generic_software_engineer,10,30,0.3333333333333333
Pittsburgh Metro,scraped,internship_new_grad,1,30,0.03333333333333333
Pittsburgh Metro,scraped,java_spring_backend,2,30,0.06666666666666667
Pittsburgh Metro,scraped,qa_test_automation,3,30,0.1
Pittsburgh Metro,scraped,systems_engineering,1,30,0.03333333333333333
Pittsburgh Metro,scraped,test_engineering,1,30,0.03333333333333333
Portland Metro,2024,aws_cloud_services,1,27,0.037037037037037035
Portland Metro,2024,azure_dotnet_web,3,27,0.1111111111111111
Portland Metro,2024,cloud_devops,3,27,0.1111111111111111
Portland Metro,2024,customer_project_engineer,1,27,0.037037037037037035
Portland Metro,2024,data_engineering,4,27,0.14814814814814814
Portland Metro,2024,frontend_react,2,27,0.07407407407407407
Portland Metro,2024,generic_software_engineer,7,27,0.25925925925925924
Portland Metro,2024,golang_cloud,1,27,0.037037037037037035
Portland Metro,2024,network_security_linux,1,27,0.037037037037037035
Portland Metro,2024,systems_engineering,3,27,0.1111111111111111
Portland Metro,2024,technology_leadership,1,27,0.037037037037037035
Portland Metro,scraped,azure_dotnet_web,1,7,0.14285714285714285
Portland Metro,scraped,cloud_devops,2,7,0.2857142857142857
Portland Metro,scraped,customer_project_engineer,1,7,0.14285714285714285
Portland Metro,scraped,generic_software_engineer,1,7,0.14285714285714285
Portland Metro,scraped,python_backend_developer,1,7,0.14285714285714285
Portland Metro,scraped,test_engineering,1,7,0.14285714285714285
Raleigh-Durham-Chapel Hill,2024,ai_ml_engineering,1,67,0.014925373134328358
Raleigh-Durham-Chapel Hill,2024,angular_frontend,2,67,0.029850746268656716
Raleigh-Durham-Chapel Hill,2024,cloud_devops,10,67,0.14925373134328357
Raleigh-Durham-Chapel Hill,2024,customer_project_engineer,6,67,0.08955223880597014
Raleigh-Durham-Chapel Hill,2024,data_engineering,7,67,0.1044776119402985
Raleigh-Durham-Chapel Hill,2024,dotnet_web_sql,2,67,0.029850746268656716
Raleigh-Durham-Chapel Hill,2024,frontend_react,3,67,0.04477611940298507
Raleigh-Durham-Chapel Hill,2024,generic_software_engineer,17,67,0.2537313432835821
Raleigh-Durham-Chapel Hill,2024,java_spring_backend,6,67,0.08955223880597014
Raleigh-Durham-Chapel Hill,2024,network_security_linux,1,67,0.014925373134328358
Raleigh-Durham-Chapel Hill,2024,python_backend_developer,1,67,0.014925373134328358
Raleigh-Durham-Chapel Hill,2024,qa_test_automation,4,67,0.05970149253731343
Raleigh-Durham-Chapel Hill,2024,systems_engineering,2,67,0.029850746268656716
Raleigh-Durham-Chapel Hill,2024,technology_leadership,1,67,0.014925373134328358
Raleigh-Durham-Chapel Hill,2024,test_engineering,4,67,0.05970149253731343
Raleigh-Durham-Chapel Hill,scraped,ai_ml_engineering,9,43,0.20930232558139536
Raleigh-Durham-Chapel Hill,scraped,angular_frontend,1,43,0.023255813953488372
Raleigh-Durham-Chapel Hill,scraped,aws_cloud_services,1,43,0.023255813953488372
Raleigh-Durham-Chapel Hill,scraped,azure_dotnet_web,3,43,0.06976744186046512
Raleigh-Durham-Chapel Hill,scraped,cloud_devops,2,43,0.046511627906976744
Raleigh-Durham-Chapel Hill,scraped,customer_project_engineer,4,43,0.09302325581395349
Raleigh-Durham-Chapel Hill,scraped,data_engineering,7,43,0.16279069767441862
Raleigh-Durham-Chapel Hill,scraped,dotnet_web_sql,1,43,0.023255813953488372
Raleigh-Durham-Chapel Hill,scraped,frontend_react,5,43,0.11627906976744186
Raleigh-Durham-Chapel Hill,scraped,generic_software_engineer,5,43,0.11627906976744186
Raleigh-Durham-Chapel Hill,scraped,java_spring_backend,2,43,0.046511627906976744
Raleigh-Durham-Chapel Hill,scraped,mobile_android_ios,2,43,0.046511627906976744
Raleigh-Durham-Chapel Hill,scraped,test_engineering,1,43,0.023255813953488372
Salt Lake City Metro,2024,ai_ml_engineering,1,62,0.016129032258064516
Salt Lake City Metro,2024,angular_frontend,1,62,0.016129032258064516
Salt Lake City Metro,2024,azure_dotnet_web,1,62,0.016129032258064516
Salt Lake City Metro,2024,backend_platform,1,62,0.016129032258064516
Salt Lake City Metro,2024,cloud_devops,5,62,0.08064516129032258
Salt Lake City Metro,2024,customer_project_engineer,2,62,0.03225806451612903
Salt Lake City Metro,2024,data_engineering,4,62,0.06451612903225806
Salt Lake City Metro,2024,dotnet_web_sql,1,62,0.016129032258064516
Salt Lake City Metro,2024,frontend_react,5,62,0.08064516129032258
Salt Lake City Metro,2024,generic_software_engineer,21,62,0.3387096774193548
Salt Lake City Metro,2024,java_spring_backend,5,62,0.08064516129032258
Salt Lake City Metro,2024,mobile_android_ios,1,62,0.016129032258064516
Salt Lake City Metro,2024,network_security_linux,3,62,0.04838709677419355
Salt Lake City Metro,2024,qa_test_automation,1,62,0.016129032258064516
Salt Lake City Metro,2024,systems_engineering,7,62,0.11290322580645161
Salt Lake City Metro,2024,technology_leadership,2,62,0.03225806451612903
Salt Lake City Metro,2024,test_engineering,1,62,0.016129032258064516
Salt Lake City Metro,scraped,ai_ml_engineering,20,108,0.18518518518518517
Salt Lake City Metro,scraped,angular_frontend,2,108,0.018518518518518517
Salt Lake City Metro,scraped,aws_cloud_services,1,108,0.009259259259259259
Salt Lake City Metro,scraped,backend_platform,3,108,0.027777777777777776
Salt Lake City Metro,scraped,cloud_devops,7,108,0.06481481481481481
Salt Lake City Metro,scraped,customer_project_engineer,2,108,0.018518518518518517
Salt Lake City Metro,scraped,data_engineering,21,108,0.19444444444444445
Salt Lake City Metro,scraped,dotnet_web_sql,1,108,0.009259259259259259
Salt Lake City Metro,scraped,frontend_react,14,108,0.12962962962962962
Salt Lake City Metro,scraped,generic_software_engineer,10,108,0.09259259259259259
Salt Lake City Metro,scraped,golang_cloud,2,108,0.018518518518518517
Salt Lake City Metro,scraped,java_spring_backend,5,108,0.046296296296296294
Salt Lake City Metro,scraped,mobile_android_ios,2,108,0.018518518518518517
Salt Lake City Metro,scraped,network_security_linux,2,108,0.018518518518518517
Salt Lake City Metro,scraped,python_backend_developer,3,108,0.027777777777777776
Salt Lake City Metro,scraped,qa_test_automation,1,108,0.009259259259259259
Salt Lake City Metro,scraped,systems_engineering,2,108,0.018518518518518517
Salt Lake City Metro,scraped,technology_leadership,9,108,0.08333333333333333
Salt Lake City Metro,scraped,test_engineering,1,108,0.009259259259259259
San Diego Metro,2024,ai_ml_engineering,2,70,0.02857142857142857
San Diego Metro,2024,angular_frontend,1,70,0.014285714285714285
San Diego Metro,2024,azure_dotnet_web,1,70,0.014285714285714285
San Diego Metro,2024,cloud_devops,3,70,0.04285714285714286
San Diego Metro,2024,customer_project_engineer,2,70,0.02857142857142857
San Diego Metro,2024,data_engineering,6,70,0.08571428571428572
San Diego Metro,2024,dotnet_web_sql,2,70,0.02857142857142857
San Diego Metro,2024,frontend_react,3,70,0.04285714285714286
San Diego Metro,2024,generic_software_engineer,20,70,0.2857142857142857
San Diego Metro,2024,mobile_android_ios,2,70,0.02857142857142857
San Diego Metro,2024,network_security_linux,4,70,0.05714285714285714
San Diego Metro,2024,qa_test_automation,2,70,0.02857142857142857
San Diego Metro,2024,systems_engineering,21,70,0.3
San Diego Metro,2024,test_engineering,1,70,0.014285714285714285
San Diego Metro,scraped,ai_ml_engineering,2,31,0.06451612903225806
San Diego Metro,scraped,data_engineering,3,31,0.0967741935483871
San Diego Metro,scraped,dotnet_web_sql,1,31,0.03225806451612903
San Diego Metro,scraped,frontend_react,1,31,0.03225806451612903
San Diego Metro,scraped,generic_software_engineer,19,31,0.6129032258064516
San Diego Metro,scraped,mobile_android_ios,1,31,0.03225806451612903
San Diego Metro,scraped,qa_test_automation,1,31,0.03225806451612903
San Diego Metro,scraped,technology_leadership,1,31,0.03225806451612903
San Diego Metro,scraped,test_engineering,2,31,0.06451612903225806
San Francisco Bay Area,2024,ai_ml_engineering,46,398,0.11557788944723618
San Francisco Bay Area,2024,aws_cloud_services,1,398,0.002512562814070352
San Francisco Bay Area,2024,azure_dotnet_web,1,398,0.002512562814070352
San Francisco Bay Area,2024,backend_platform,11,398,0.02763819095477387
San Francisco Bay Area,2024,cloud_devops,43,398,0.10804020100502512
San Francisco Bay Area,2024,customer_project_engineer,14,398,0.035175879396984924
San Francisco Bay Area,2024,data_engineering,44,398,0.11055276381909548
San Francisco Bay Area,2024,dotnet_web_sql,1,398,0.002512562814070352
San Francisco Bay Area,2024,frontend_react,44,398,0.11055276381909548
San Francisco Bay Area,2024,generic_software_engineer,88,398,0.22110552763819097
San Francisco Bay Area,2024,golang_cloud,1,398,0.002512562814070352
San Francisco Bay Area,2024,internship_new_grad,4,398,0.010050251256281407
San Francisco Bay Area,2024,java_spring_backend,20,398,0.05025125628140704
San Francisco Bay Area,2024,mobile_android_ios,18,398,0.04522613065326633
San Francisco Bay Area,2024,network_security_linux,12,398,0.03015075376884422
San Francisco Bay Area,2024,python_backend_developer,7,398,0.017587939698492462
San Francisco Bay Area,2024,qa_test_automation,3,398,0.007537688442211055
San Francisco Bay Area,2024,recommendation_ecommerce,6,398,0.01507537688442211
San Francisco Bay Area,2024,systems_engineering,17,398,0.04271356783919598
San Francisco Bay Area,2024,technology_leadership,4,398,0.010050251256281407
San Francisco Bay Area,2024,test_engineering,13,398,0.032663316582914576
San Francisco Bay Area,scraped,ai_ml_engineering,111,349,0.31805157593123207
San Francisco Bay Area,scraped,aws_cloud_services,2,349,0.0057306590257879654
San Francisco Bay Area,scraped,backend_platform,18,349,0.05157593123209169
San Francisco Bay Area,scraped,cloud_devops,16,349,0.045845272206303724
San Francisco Bay Area,scraped,customer_project_engineer,4,349,0.011461318051575931
San Francisco Bay Area,scraped,data_engineering,19,349,0.054441260744985676
San Francisco Bay Area,scraped,dotnet_web_sql,1,349,0.0028653295128939827
San Francisco Bay Area,scraped,frontend_react,32,349,0.09169054441260745
San Francisco Bay Area,scraped,generic_software_engineer,78,349,0.22349570200573066
San Francisco Bay Area,scraped,golang_cloud,1,349,0.0028653295128939827
San Francisco Bay Area,scraped,internship_new_grad,3,349,0.008595988538681949
San Francisco Bay Area,scraped,java_spring_backend,2,349,0.0057306590257879654
San Francisco Bay Area,scraped,mobile_android_ios,19,349,0.054441260744985676
San Francisco Bay Area,scraped,network_security_linux,8,349,0.022922636103151862
San Francisco Bay Area,scraped,recommendation_ecommerce,26,349,0.07449856733524356
San Francisco Bay Area,scraped,systems_engineering,4,349,0.011461318051575931
San Francisco Bay Area,scraped,technology_leadership,2,349,0.0057306590257879654
San Francisco Bay Area,scraped,test_engineering,3,349,0.008595988538681949
Seattle Metro,2024,ai_ml_engineering,7,162,0.043209876543209874
Seattle Metro,2024,aws_cloud_services,7,162,0.043209876543209874
Seattle Metro,2024,azure_dotnet_web,5,162,0.030864197530864196
Seattle Metro,2024,backend_platform,3,162,0.018518518518518517
Seattle Metro,2024,cloud_devops,19,162,0.11728395061728394
Seattle Metro,2024,customer_project_engineer,4,162,0.024691358024691357
Seattle Metro,2024,data_engineering,16,162,0.09876543209876543
Seattle Metro,2024,dotnet_web_sql,1,162,0.006172839506172839
Seattle Metro,2024,frontend_react,12,162,0.07407407407407407
Seattle Metro,2024,generic_software_engineer,50,162,0.30864197530864196
Seattle Metro,2024,golang_cloud,1,162,0.006172839506172839
Seattle Metro,2024,internship_new_grad,1,162,0.006172839506172839
Seattle Metro,2024,java_spring_backend,7,162,0.043209876543209874
Seattle Metro,2024,mobile_android_ios,6,162,0.037037037037037035
Seattle Metro,2024,network_security_linux,5,162,0.030864197530864196
Seattle Metro,2024,python_backend_developer,1,162,0.006172839506172839
Seattle Metro,2024,qa_test_automation,3,162,0.018518518518518517
Seattle Metro,2024,recommendation_ecommerce,2,162,0.012345679012345678
Seattle Metro,2024,systems_engineering,6,162,0.037037037037037035
Seattle Metro,2024,technology_leadership,2,162,0.012345679012345678
Seattle Metro,2024,test_engineering,4,162,0.024691358024691357
Seattle Metro,scraped,ai_ml_engineering,44,151,0.2913907284768212
Seattle Metro,scraped,aws_cloud_services,1,151,0.006622516556291391
Seattle Metro,scraped,azure_dotnet_web,2,151,0.013245033112582781
Seattle Metro,scraped,backend_platform,4,151,0.026490066225165563
Seattle Metro,scraped,cloud_devops,9,151,0.059602649006622516
Seattle Metro,scraped,customer_project_engineer,4,151,0.026490066225165563
Seattle Metro,scraped,data_engineering,12,151,0.07947019867549669
Seattle Metro,scraped,frontend_react,13,151,0.08609271523178808
Seattle Metro,scraped,generic_software_engineer,37,151,0.24503311258278146
Seattle Metro,scraped,java_spring_backend,2,151,0.013245033112582781
Seattle Metro,scraped,mobile_android_ios,7,151,0.046357615894039736
Seattle Metro,scraped,network_security_linux,3,151,0.019867549668874173
Seattle Metro,scraped,recommendation_ecommerce,9,151,0.059602649006622516
Seattle Metro,scraped,systems_engineering,1,151,0.006622516556291391
Seattle Metro,scraped,technology_leadership,3,151,0.019867549668874173
Tampa Bay Metro,2024,angular_frontend,1,44,0.022727272727272728
Tampa Bay Metro,2024,cloud_devops,1,44,0.022727272727272728
Tampa Bay Metro,2024,customer_project_engineer,2,44,0.045454545454545456
Tampa Bay Metro,2024,data_engineering,10,44,0.22727272727272727
Tampa Bay Metro,2024,dotnet_web_sql,1,44,0.022727272727272728
Tampa Bay Metro,2024,generic_software_engineer,11,44,0.25
Tampa Bay Metro,2024,java_spring_backend,8,44,0.18181818181818182
Tampa Bay Metro,2024,qa_test_automation,2,44,0.045454545454545456
Tampa Bay Metro,2024,systems_engineering,4,44,0.09090909090909091
Tampa Bay Metro,2024,technology_leadership,4,44,0.09090909090909091
Tampa Bay Metro,scraped,ai_ml_engineering,6,24,0.25
Tampa Bay Metro,scraped,azure_dotnet_web,1,24,0.041666666666666664
Tampa Bay Metro,scraped,cloud_devops,1,24,0.041666666666666664
Tampa Bay Metro,scraped,data_engineering,2,24,0.08333333333333333
Tampa Bay Metro,scraped,dotnet_web_sql,1,24,0.041666666666666664
Tampa Bay Metro,scraped,frontend_react,2,24,0.08333333333333333
Tampa Bay Metro,scraped,generic_software_engineer,2,24,0.08333333333333333
Tampa Bay Metro,scraped,java_spring_backend,4,24,0.16666666666666666
Tampa Bay Metro,scraped,systems_engineering,1,24,0.041666666666666664
Tampa Bay Metro,scraped,technology_leadership,4,24,0.16666666666666666
Washington DC Metro,2024,ai_ml_engineering,11,430,0.02558139534883721
Washington DC Metro,2024,angular_frontend,5,430,0.011627906976744186
Washington DC Metro,2024,aws_cloud_services,9,430,0.020930232558139535
Washington DC Metro,2024,azure_dotnet_web,1,430,0.002325581395348837
Washington DC Metro,2024,cloud_devops,37,430,0.08604651162790698
Washington DC Metro,2024,customer_project_engineer,4,430,0.009302325581395349
Washington DC Metro,2024,data_engineering,29,430,0.06744186046511629
Washington DC Metro,2024,dotnet_web_sql,15,430,0.03488372093023256
Washington DC Metro,2024,frontend_react,18,430,0.04186046511627907
Washington DC Metro,2024,generic_software_engineer,114,430,0.2651162790697674
Washington DC Metro,2024,golang_cloud,2,430,0.004651162790697674
Washington DC Metro,2024,internship_new_grad,2,430,0.004651162790697674
Washington DC Metro,2024,java_spring_backend,39,430,0.09069767441860466
Washington DC Metro,2024,mobile_android_ios,3,430,0.0069767441860465115
Washington DC Metro,2024,network_security_linux,26,430,0.06046511627906977
Washington DC Metro,2024,python_backend_developer,7,430,0.01627906976744186
Washington DC Metro,2024,qa_test_automation,3,430,0.0069767441860465115
Washington DC Metro,2024,systems_engineering,89,430,0.2069767441860465
Washington DC Metro,2024,technology_leadership,6,430,0.013953488372093023
Washington DC Metro,2024,test_engineering,10,430,0.023255813953488372
Washington DC Metro,scraped,ai_ml_engineering,21,176,0.11931818181818182
Washington DC Metro,scraped,aws_cloud_services,3,176,0.017045454545454544
Washington DC Metro,scraped,azure_dotnet_web,1,176,0.005681818181818182
Washington DC Metro,scraped,cloud_devops,23,176,0.13068181818181818
Washington DC Metro,scraped,customer_project_engineer,1,176,0.005681818181818182
Washington DC Metro,scraped,data_engineering,18,176,0.10227272727272728
Washington DC Metro,scraped,frontend_react,9,176,0.05113636363636364
Washington DC Metro,scraped,generic_software_engineer,59,176,0.3352272727272727
Washington DC Metro,scraped,internship_new_grad,1,176,0.005681818181818182
Washington DC Metro,scraped,java_spring_backend,12,176,0.06818181818181818
Washington DC Metro,scraped,mobile_android_ios,2,176,0.011363636363636364
Washington DC Metro,scraped,network_security_linux,9,176,0.05113636363636364
Washington DC Metro,scraped,python_backend_developer,1,176,0.005681818181818182
Washington DC Metro,scraped,qa_test_automation,1,176,0.005681818181818182
Washington DC Metro,scraped,systems_engineering,12,176,0.06818181818181818
Washington DC Metro,scraped,technology_leadership,2,176,0.011363636363636364
Washington DC Metro,scraped,test_engineering,1,176,0.005681818181818182
