uid,period_group,seniority_final,cluster,cluster_name,management_strict_density,orchestration_strict_density,strategic_strict_density,ai_tool_any,ai_domain_any
linkedin_li-4369182834,2026,mid-senior,0,people_manager,0.3295978905735003,0.0,0.0,0,0
linkedin_li-4369186337,2026,mid-senior,0,people_manager,0.13762730525736305,0.13762730525736305,0.0,0,0
linkedin_li-4369197763,2026,mid-senior,0,people_manager,0.45207956600361665,0.0,0.0,0,0
linkedin_li-4369199496,2026,mid-senior,1,tech_orchestrator,0.17803097739006588,0.5340929321701976,0.17803097739006588,1,0
linkedin_li-4369201335,2026,mid-senior,0,people_manager,0.35192679922576103,0.17596339961288052,0.0,0,0
linkedin_li-4369208726,2026,mid-senior,0,people_manager,0.5212405525149857,0.26062027625749284,0.5212405525149857,0,0
linkedin_li-4369208846,2026,director,0,people_manager,0.16194331983805668,0.0,0.0,0,0
linkedin_li-4369209692,2026,mid-senior,0,people_manager,0.12189176011701609,0.0,0.12189176011701609,0,0
linkedin_li-4369210984,2026,mid-senior,2,strategist,0.25252525252525254,0.25252525252525254,0.0,0,1
linkedin_li-4369236334,2026,mid-senior,0,people_manager,0.5590756615728661,0.0,0.37271710771524413,0,0
linkedin_li-4369246340,2026,mid-senior,0,people_manager,0.47793531942010514,0.3186235462800701,0.3186235462800701,0,0
linkedin_li-4369250946,2026,mid-senior,0,people_manager,0.34922297887200976,0.0,0.0,0,0
linkedin_li-4369256076,2026,mid-senior,0,people_manager,0.3956217855729922,0.0,0.0,0,0
linkedin_li-4369261882,2026,mid-senior,0,people_manager,0.3457814661134163,0.0,0.0,0,0
linkedin_li-4369264756,2026,mid-senior,0,people_manager,0.5561735261401557,0.0,0.13904338153503892,0,0
linkedin_li-4369276511,2026,mid-senior,0,people_manager,0.6565988181221274,0.0,0.0,0,0
linkedin_li-4369276955,2026,mid-senior,0,people_manager,0.5676442762535477,0.5676442762535477,0.1892147587511826,0,0
linkedin_li-4369277607,2026,mid-senior,1,tech_orchestrator,0.2987750224081267,0.2987750224081267,0.2987750224081267,1,0
linkedin_li-4369277873,2026,mid-senior,1,tech_orchestrator,0.1464343242055938,0.1464343242055938,0.1464343242055938,1,0
linkedin_li-4369278439,2026,mid-senior,0,people_manager,0.2727024815925825,0.0,0.2727024815925825,0,0
linkedin_li-4369279345,2026,mid-senior,0,people_manager,0.36968576709796674,0.18484288354898337,0.0,0,0
linkedin_li-4369282061,2026,mid-senior,0,people_manager,0.7338551859099804,0.2446183953033268,0.2446183953033268,0,0
linkedin_li-4369282389,2026,mid-senior,1,tech_orchestrator,0.5680204487361545,0.5680204487361545,0.0,1,0
linkedin_li-4369283373,2026,mid-senior,1,tech_orchestrator,0.23529411764705882,0.47058823529411764,0.47058823529411764,1,0
linkedin_li-4369284740,2026,mid-senior,1,tech_orchestrator,0.5759262814359762,0.0,0.0,1,0
linkedin_li-4369285346,2026,mid-senior,1,tech_orchestrator,0.62402496099844,0.62402496099844,0.31201248049922,1,0
linkedin_li-4369288268,2026,mid-senior,0,people_manager,0.0,0.2463661000246366,0.0,0,0
linkedin_li-4369288794,2026,mid-senior,0,people_manager,0.6838386140870755,0.22794620469569182,0.6838386140870755,0,0
linkedin_li-4369289296,2026,mid-senior,1,tech_orchestrator,0.2155636990730761,0.2155636990730761,0.0,1,0
linkedin_li-4369293389,2026,mid-senior,0,people_manager,0.0,0.0,0.5011275369581558,0,0
linkedin_li-4369298024,2026,mid-senior,1,tech_orchestrator,0.0,0.1768972227136034,0.0,1,0
linkedin_li-4369298588,2026,mid-senior,0,people_manager,0.9789525208027411,0.48947626040137054,0.48947626040137054,0,0
linkedin_li-4369300722,2026,mid-senior,2,strategist,0.2277385561375541,0.2277385561375541,0.0,1,1
linkedin_li-4369302439,2026,mid-senior,1,tech_orchestrator,0.0,0.20048115477145148,0.0,1,0
linkedin_li-4369313121,2026,mid-senior,0,people_manager,0.0,0.2261420171867933,0.2261420171867933,0,0
linkedin_li-4369320016,2026,mid-senior,0,people_manager,0.3111387678904792,0.0,0.0,0,0
linkedin_li-4369326651,2026,mid-senior,0,people_manager,0.556405619696759,0.0,0.2782028098483795,0,0
linkedin_li-4369333118,2026,mid-senior,0,people_manager,0.7190795781399808,0.23969319271332695,0.0,0,0
linkedin_li-4369339846,2026,mid-senior,0,people_manager,0.6882312456985548,0.0,0.0,0,0
linkedin_li-4391854953,2026,mid-senior,0,people_manager,0.8347245409015025,0.0,0.0,0,0
linkedin_li-4391857094,2026,mid-senior,0,people_manager,0.736105999263894,0.0,0.0,0,0
linkedin_li-4391857988,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391858283,2026,mid-senior,0,people_manager,0.35555555555555557,0.0,0.0,0,0
linkedin_li-4391860847,2026,mid-senior,0,people_manager,0.0,0.2573340195573855,0.12866700977869275,0,0
linkedin_li-4391861943,2026,mid-senior,2,strategist,0.2544529262086514,0.2544529262086514,0.1272264631043257,0,1
linkedin_li-4391862358,2026,mid-senior,0,people_manager,0.2094240837696335,0.2094240837696335,0.2094240837696335,0,0
linkedin_li-4391863520,2026,mid-senior,1,tech_orchestrator,0.5311238580837051,0.10622477161674103,0.0,1,0
linkedin_li-4391864395,2026,mid-senior,0,people_manager,0.39108330074305825,0.0,0.39108330074305825,0,0
linkedin_li-4391864869,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391866614,2026,mid-senior,1,tech_orchestrator,0.43649061545176776,0.29099374363451186,0.0,1,0
linkedin_li-4391866855,2026,mid-senior,0,people_manager,0.21105951878429718,0.0,0.0,0,0
linkedin_li-4391868288,2026,mid-senior,0,people_manager,0.43782837127845886,0.21891418563922943,0.21891418563922943,0,0
linkedin_li-4391868649,2026,mid-senior,1,tech_orchestrator,0.0,0.0,0.0,1,0
linkedin_li-4391869190,2026,mid-senior,1,tech_orchestrator,0.0,0.4870920603994155,0.0,1,0
linkedin_li-4391870312,2026,director,2,strategist,0.4400924194080757,0.33006931455605676,0.22004620970403785,1,1
linkedin_li-4391871235,2026,mid-senior,0,people_manager,0.22021581149526537,0.22021581149526537,0.22021581149526537,0,0
linkedin_li-4391872350,2026,mid-senior,0,people_manager,0.36859565057132326,0.36859565057132326,0.7371913011426465,0,0
linkedin_li-4391873910,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391874492,2026,mid-senior,1,tech_orchestrator,0.30111412225233364,0.15055706112616682,0.15055706112616682,1,0
linkedin_li-4391875252,2026,mid-senior,0,people_manager,0.559753708368318,0.0,0.0,0,0
linkedin_li-4391875760,2026,mid-senior,1,tech_orchestrator,0.0,0.8916629514043691,0.0,1,0
linkedin_li-4391875764,2026,mid-senior,0,people_manager,0.27555800496004407,0.0,0.0,0,0
linkedin_li-4391876772,2026,mid-senior,0,people_manager,0.23840743831207534,0.0,0.11920371915603767,0,0
linkedin_li-4391876777,2026,mid-senior,0,people_manager,0.2647603918453799,0.0,0.0,0,0
linkedin_li-4391877257,2026,mid-senior,0,people_manager,0.4340277777777778,0.2170138888888889,0.2170138888888889,0,0
linkedin_li-4391877564,2026,mid-senior,0,people_manager,0.4601932811780948,0.15339776039269826,0.0,0,0
linkedin_li-4391877580,2026,mid-senior,1,tech_orchestrator,0.4439511653718091,0.4439511653718091,0.0,1,0
linkedin_li-4391877692,2026,mid-senior,2,strategist,0.23416461772626157,0.11708230886313079,0.0,1,1
linkedin_li-4391877693,2026,mid-senior,0,people_manager,0.360317079029546,0.12010569300984866,0.0,0,0
linkedin_li-4391878186,2026,mid-senior,0,people_manager,1.0015022533800702,0.0,0.0,0,0
linkedin_li-4391878275,2026,mid-senior,0,people_manager,0.45034902049088044,0.22517451024544022,0.0,0,0
linkedin_li-4391878689,2026,mid-senior,0,people_manager,0.5460750853242321,0.13651877133105803,0.0,0,0
linkedin_li-4391878690,2026,mid-senior,2,strategist,0.3629764065335753,0.0,0.0,0,1
linkedin_li-4391878692,2026,mid-senior,0,people_manager,0.39893617021276595,0.13297872340425532,0.13297872340425532,0,0
linkedin_li-4391878693,2026,mid-senior,1,tech_orchestrator,0.37345947964645837,0.24897298643097224,0.0,1,0
linkedin_li-4391878698,2026,mid-senior,1,tech_orchestrator,0.3519061583577713,0.11730205278592376,0.0,1,0
linkedin_li-4391879085,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391879255,2026,mid-senior,0,people_manager,0.24467824810374358,0.24467824810374358,0.24467824810374358,0,0
linkedin_li-4391879399,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391879669,2026,mid-senior,0,people_manager,0.3363605785401951,0.0,0.0,0,0
linkedin_li-4391879670,2026,mid-senior,0,people_manager,0.35642152786028275,0.0,0.11880717595342759,0,0
linkedin_li-4391879756,2026,mid-senior,1,tech_orchestrator,1.0101010101010102,0.0,0.5050505050505051,1,0
linkedin_li-4391879803,2026,mid-senior,0,people_manager,0.5959475566150179,0.0,0.0,0,0
linkedin_li-4391879855,2026,mid-senior,0,people_manager,0.5253480430785396,0.0,0.0,0,0
linkedin_li-4391880284,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391880555,2026,mid-senior,0,people_manager,0.2546473134708429,0.0,0.0,0,0
linkedin_li-4391880664,2026,mid-senior,1,tech_orchestrator,0.5714285714285714,0.11428571428571428,0.11428571428571428,1,0
linkedin_li-4391880941,2026,mid-senior,0,people_manager,0.48983590497183443,0.12245897624295861,0.0,0,0
linkedin_li-4391881235,2026,mid-senior,0,people_manager,0.3404255319148936,0.1702127659574468,0.0,0,0
linkedin_li-4391881642,2026,mid-senior,0,people_manager,0.3234850118611171,0.0,0.21565667457407806,0,0
linkedin_li-4391881757,2026,mid-senior,0,people_manager,0.493339911198816,0.0,0.493339911198816,0,0
linkedin_li-4391882665,2026,mid-senior,1,tech_orchestrator,0.2802952443240213,0.0934317481080071,0.0934317481080071,1,0
linkedin_li-4391882666,2026,mid-senior,0,people_manager,0.3238341968911917,0.0,0.0,0,0
linkedin_li-4391882674,2026,mid-senior,0,people_manager,0.2928686484111876,0.0,0.0,0,0
linkedin_li-4391882675,2026,mid-senior,1,tech_orchestrator,0.2864508736751647,0.0,0.0,1,0
linkedin_li-4391883661,2026,mid-senior,0,people_manager,0.3000300030003,0.1000100010001,0.2000200020002,0,0
linkedin_li-4391885108,2026,mid-senior,1,tech_orchestrator,0.0,0.6191950464396285,0.0,1,0
linkedin_li-4391885674,2026,mid-senior,0,people_manager,0.4259548487860287,0.14198494959534289,0.0,0,0
linkedin_li-4391886609,2026,mid-senior,0,people_manager,0.5346164127238706,0.0,0.0,0,0
linkedin_li-4391886878,2026,mid-senior,0,people_manager,0.9583133684714902,0.0,0.0,0,0
linkedin_li-4391887038,2026,mid-senior,0,people_manager,0.32754667540124466,0.0,0.16377333770062233,0,0
linkedin_li-4391887593,2026,mid-senior,2,strategist,0.2923691647987526,0.09745638826625086,0.09745638826625086,0,1
linkedin_li-4391887596,2026,mid-senior,0,people_manager,0.3993610223642173,0.13312034078807242,0.0,0,0
linkedin_li-4391888104,2026,mid-senior,0,people_manager,0.36363636363636365,0.0,0.36363636363636365,0,0
linkedin_li-4391888589,2026,mid-senior,0,people_manager,0.25960539979231567,0.12980269989615784,0.12980269989615784,0,0
linkedin_li-4391888593,2026,mid-senior,1,tech_orchestrator,0.4584001833600733,0.0,0.0,1,0
linkedin_li-4391888594,2026,mid-senior,0,people_manager,0.3588516746411483,0.0,0.11961722488038277,0,0
linkedin_li-4391889577,2026,mid-senior,0,people_manager,0.3246050638389959,0.0,0.10820168794633196,0,0
linkedin_li-4391890540,2026,mid-senior,0,people_manager,0.3721161002232697,0.12403870007442322,0.0,0,0
linkedin_li-4391891535,2026,mid-senior,0,people_manager,0.3423875827436658,0.0,0.0,0,0
linkedin_li-4391891719,2026,mid-senior,2,strategist,0.24408103490358798,0.12204051745179399,0.12204051745179399,1,1
linkedin_li-4391892108,2026,mid-senior,0,people_manager,0.547645125958379,0.2738225629791895,0.2738225629791895,0,0
linkedin_li-4391892574,2026,mid-senior,1,tech_orchestrator,0.3814852492370295,0.254323499491353,0.1271617497456765,1,0
linkedin_li-4391892640,2026,mid-senior,0,people_manager,0.4892367906066536,0.0,0.0,0,0
linkedin_li-4391893192,2026,mid-senior,0,people_manager,0.1817520901490367,0.0,0.0,0,0
linkedin_li-4391893899,2026,mid-senior,0,people_manager,0.0,0.0,0.175530981218185,0,0
linkedin_li-4391894517,2026,mid-senior,0,people_manager,0.4412413590233858,0.0,0.0,0,0
linkedin_li-4391895138,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391895732,2026,mid-senior,0,people_manager,0.7993605115907274,0.0,0.0,0,0
linkedin_li-4391896432,2026,mid-senior,2,strategist,0.3061849357011635,0.20412329046744235,0.0,1,1
linkedin_li-4391896433,2026,mid-senior,1,tech_orchestrator,0.24721878862793573,0.37082818294190356,0.12360939431396786,1,0
linkedin_li-4391896437,2026,mid-senior,0,people_manager,0.29116319697190274,0.0,0.0,0,0
linkedin_li-4391896440,2026,mid-senior,1,tech_orchestrator,0.41169205434335115,0.0,0.0,1,0
linkedin_li-4391896997,2026,mid-senior,0,people_manager,0.687442713107241,0.229147571035747,0.0,0,0
linkedin_li-4391897318,2026,mid-senior,1,tech_orchestrator,0.3120368203448007,0.0,0.15601841017240034,1,0
linkedin_li-4391897319,2026,mid-senior,0,people_manager,0.3799873337555415,0.0,0.1266624445851805,0,0
linkedin_li-4391897913,2026,mid-senior,0,people_manager,0.7727975270479135,0.0,0.0,0,0
linkedin_li-4391897922,2026,mid-senior,0,people_manager,0.4418912947414936,0.2209456473707468,0.0,0,0
linkedin_li-4391897946,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391897953,2026,mid-senior,0,people_manager,0.27925160569673274,0.0,0.27925160569673274,0,0
linkedin_li-4391898175,2026,mid-senior,0,people_manager,0.2560163850486431,0.0,0.0,0,0
linkedin_li-4391898346,2026,mid-senior,0,people_manager,0.0,0.0,0.361794500723589,0,0
linkedin_li-4391898785,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391898788,2026,mid-senior,0,people_manager,0.4917629702483403,0.0,0.0,0,0
linkedin_li-4391898792,2026,mid-senior,0,people_manager,0.5305039787798409,0.0,0.0,0,0
linkedin_li-4391898795,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391898799,2026,mid-senior,0,people_manager,0.351000351000351,0.0,0.0,0,0
linkedin_li-4391899518,2026,mid-senior,0,people_manager,0.271665308340125,0.0,0.0,0,0
linkedin_li-4391900405,2026,mid-senior,0,people_manager,0.6389776357827476,0.0,0.0,0,0
linkedin_li-4391900472,2026,mid-senior,0,people_manager,0.14255167498218105,0.0,0.0,0,0
linkedin_li-4391900829,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391901464,2026,mid-senior,0,people_manager,0.4013914905004014,0.1337971635001338,0.1337971635001338,0,0
linkedin_li-4391902306,2026,mid-senior,0,people_manager,0.22136137244050913,0.0,0.11068068622025456,0,0
linkedin_li-4391903764,2026,mid-senior,1,tech_orchestrator,0.1104728236853734,0.1104728236853734,0.2209456473707468,1,0
linkedin_li-4391904364,2026,mid-senior,0,people_manager,0.33344448149383127,0.0,0.0,0,0
linkedin_li-4391905058,2026,mid-senior,0,people_manager,0.458295142071494,0.0,0.0,0,0
linkedin_li-4391907791,2026,mid-senior,0,people_manager,0.819000819000819,0.273000273000273,0.0,0,0
linkedin_li-4391908061,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391908257,2026,mid-senior,1,tech_orchestrator,0.5640157924421884,0.18800526414739613,0.0,1,0
linkedin_li-4391910937,2026,mid-senior,0,people_manager,1.272264631043257,0.0,0.0,0,0
linkedin_li-4391912474,2026,mid-senior,0,people_manager,0.6317119393556538,0.0,0.0,0,0
linkedin_li-4391914370,2026,mid-senior,1,tech_orchestrator,0.1337255950788981,0.1337255950788981,0.2674511901577962,1,0
linkedin_li-4391915116,2026,mid-senior,0,people_manager,0.2420721374969741,0.0,0.2420721374969741,0,0
linkedin_li-4391915874,2026,mid-senior,0,people_manager,0.0,0.0,0.31026993484331367,0,0
linkedin_li-4391915983,2026,mid-senior,0,people_manager,0.5961251862891207,0.0,0.0,0,0
linkedin_li-4391916648,2026,mid-senior,0,people_manager,0.47221784983472376,0.0,0.15740594994490792,0,0
linkedin_li-4391916792,2026,mid-senior,0,people_manager,0.3121098626716604,0.0,0.0,0,0
linkedin_li-4391916807,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391918592,2026,mid-senior,1,tech_orchestrator,0.19904458598726116,0.19904458598726116,0.0,1,0
linkedin_li-4391918648,2026,mid-senior,0,people_manager,0.335345405767941,0.0,0.0,0,0
linkedin_li-4391918656,2026,mid-senior,0,people_manager,0.27359781121751026,0.0,0.13679890560875513,0,0
linkedin_li-4391918677,2026,mid-senior,0,people_manager,0.5369127516778524,0.0,0.0,0,0
linkedin_li-4391918958,2026,mid-senior,0,people_manager,0.5500550055005501,0.0,0.0,0,0
linkedin_li-4391919877,2026,mid-senior,0,people_manager,0.6963788300835655,0.46425255338904364,0.0,0,0
linkedin_li-4391920700,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391921234,2026,mid-senior,0,people_manager,0.7753440589261484,0.3876720294630742,0.1938360147315371,0,0
linkedin_li-4391921919,2026,mid-senior,0,people_manager,0.34518467380048323,0.34518467380048323,0.34518467380048323,0,0
linkedin_li-4391922469,2026,mid-senior,0,people_manager,0.27472527472527475,0.0,0.0,0,0
linkedin_li-4391922504,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4391922674,2026,mid-senior,0,people_manager,0.341646737273659,0.0,0.1708233686368295,0,0
linkedin_li-4391923606,2026,mid-senior,0,people_manager,0.31167212092878294,0.0,0.15583606046439147,0,0
linkedin_li-4391923709,2026,mid-senior,0,people_manager,0.6986492780624126,0.0,0.0,0,0
linkedin_li-4391923883,2026,mid-senior,0,people_manager,0.7439092430723452,0.0,0.3719546215361726,0,0
linkedin_li-4391923969,2026,mid-senior,0,people_manager,0.22946305644791187,0.22946305644791187,0.22946305644791187,0,0
linkedin_li-4391926161,2026,mid-senior,0,people_manager,0.9068923821039904,0.0,0.0,0,0
linkedin_li-4391926449,2026,mid-senior,0,people_manager,0.48971596474045054,0.0,0.0,0,0
linkedin_li-4391926471,2026,mid-senior,0,people_manager,0.6606474344857961,0.0,0.22021581149526537,0,0
linkedin_li-4391926901,2026,mid-senior,0,people_manager,0.33602150537634407,0.11200716845878136,0.0,0,0
linkedin_li-4391926961,2026,mid-senior,2,strategist,0.14914243102162567,0.29828486204325133,0.14914243102162567,1,1
linkedin_li-4391927437,2026,mid-senior,0,people_manager,0.555247084952804,0.0,0.0,0,0
linkedin_li-4391927899,2026,mid-senior,0,people_manager,0.6870491240123668,0.1717622810030917,0.0,0,0
linkedin_li-4391929530,2026,mid-senior,0,people_manager,0.16231131309852298,0.0,0.16231131309852298,0,0
linkedin_li-4391929731,2026,mid-senior,0,people_manager,0.3338340844600234,0.1669170422300117,0.0,0,0
linkedin_li-4391930312,2026,mid-senior,0,people_manager,0.29779630732578916,0.0,0.0,0,0
linkedin_li-4391930355,2026,mid-senior,0,people_manager,0.2095996646405366,0.0,0.0,0,0
linkedin_li-4391930372,2026,mid-senior,1,tech_orchestrator,0.0,1.4914243102162565,0.0,1,0
linkedin_li-4391930738,2026,mid-senior,0,people_manager,0.6990562740300594,0.3495281370150297,0.0,0,0
linkedin_li-4391930744,2026,mid-senior,0,people_manager,0.9049773755656109,0.0,0.0,0,0
linkedin_li-4391930900,2026,mid-senior,0,people_manager,0.2258100937111889,0.0,0.0,0,0
linkedin_li-4391931360,2026,mid-senior,0,people_manager,0.7934933544931562,0.19837333862328904,0.0,0,0
linkedin_li-4391931464,2026,mid-senior,1,tech_orchestrator,0.6113715100876299,0.0,0.0,1,0
linkedin_li-4391931572,2026,mid-senior,2,strategist,0.26420079260237783,0.0,0.13210039630118892,0,1
linkedin_li-4391931681,2026,mid-senior,0,people_manager,0.3021148036253776,0.0,0.1510574018126888,0,0
linkedin_li-4391932252,2026,mid-senior,0,people_manager,0.6957328385899815,0.23191094619666047,0.46382189239332094,0,0
linkedin_li-4391932735,2026,mid-senior,0,people_manager,0.4880429477794046,0.0,0.0,0,0
linkedin_li-4391932770,2026,mid-senior,0,people_manager,0.19069412662090007,0.38138825324180015,0.0,0,0
linkedin_li-4391933374,2026,mid-senior,0,people_manager,0.5065000844166807,0.1688333614722269,0.1688333614722269,0,0
linkedin_li-4391933586,2026,mid-senior,0,people_manager,0.1462629808395495,0.292525961679099,0.292525961679099,0,0
linkedin_li-4391933660,2026,mid-senior,0,people_manager,0.0,0.0,0.12547051442910917,0,0
linkedin_li-4391934244,2026,mid-senior,1,tech_orchestrator,0.24545900834560627,0.0,0.0,1,0
linkedin_li-4391934359,2026,mid-senior,0,people_manager,0.7834943849569078,0.26116479498563594,0.26116479498563594,0,0
linkedin_li-4391934586,2026,mid-senior,0,people_manager,0.6734006734006734,0.3367003367003367,0.0,0,0
linkedin_li-4391934915,2026,mid-senior,0,people_manager,0.40314452731304173,0.20157226365652087,0.0,0,0
linkedin_li-4391935048,2026,mid-senior,0,people_manager,0.8547008547008547,0.0,0.21367521367521367,0,0
linkedin_li-4391935365,2026,mid-senior,0,people_manager,0.4662004662004662,0.0,0.0,0,0
linkedin_li-4391936144,2026,mid-senior,1,tech_orchestrator,0.681044267877412,0.0,0.0,1,0
linkedin_li-4391936656,2026,mid-senior,0,people_manager,0.23457658925639222,0.23457658925639222,0.46915317851278443,0,0
linkedin_li-4391937262,2026,mid-senior,0,people_manager,0.481811611659841,0.0,0.0,0,0
linkedin_li-4391937656,2026,mid-senior,1,tech_orchestrator,0.4525569467491326,0.0,0.1508523155830442,1,0
linkedin_li-4391938015,2026,mid-senior,1,tech_orchestrator,0.6144393241167435,0.0,0.0,1,0
linkedin_li-4391938320,2026,mid-senior,0,people_manager,0.3112356053532524,0.3112356053532524,0.3112356053532524,0,0
linkedin_li-4391938470,2026,mid-senior,0,people_manager,0.3682563063892469,0.5523844595838704,0.0,0,0
linkedin_li-4397188307,2026,mid-senior,0,people_manager,0.16815200941651254,0.0,0.16815200941651254,0,0
linkedin_li-4397188772,2026,mid-senior,2,strategist,0.31590586005370397,0.0,0.0,0,1
linkedin_li-4397188778,2026,mid-senior,0,people_manager,0.27693159789531985,0.0,0.0,0,0
linkedin_li-4397188789,2026,mid-senior,1,tech_orchestrator,0.26034886748242647,0.0,0.26034886748242647,1,0
linkedin_li-4397188801,2026,mid-senior,2,strategist,0.2261931689662972,0.2261931689662972,0.1130965844831486,0,1
linkedin_li-4397188986,2026,mid-senior,0,people_manager,0.4542357483533954,0.0,0.2271178741766977,0,0
linkedin_li-4397189714,2026,mid-senior,0,people_manager,0.5547850208044383,0.0,0.0,0,0
linkedin_li-4397189734,2026,mid-senior,0,people_manager,0.36656891495601174,0.0,0.36656891495601174,0,0
linkedin_li-4397189753,2026,mid-senior,0,people_manager,0.9523809523809523,0.0,0.0,0,0
linkedin_li-4397189756,2026,mid-senior,1,tech_orchestrator,0.5053057099545225,1.010611419909045,1.010611419909045,0,0
linkedin_li-4397189962,2026,mid-senior,0,people_manager,0.23105360443622922,0.0,0.0,0,0
linkedin_li-4397190682,2026,mid-senior,1,tech_orchestrator,0.18768768768768768,0.18768768768768768,0.0,1,0
linkedin_li-4397190752,2026,mid-senior,0,people_manager,1.0070493454179255,0.0,0.0,0,0
linkedin_li-4397191553,2026,mid-senior,0,people_manager,0.5234688536032106,0.17448961786773687,0.34897923573547374,0,0
linkedin_li-4397191707,2026,mid-senior,0,people_manager,0.31911498776725883,0.0,0.0,0,0
linkedin_li-4397192619,2026,mid-senior,0,people_manager,0.22021581149526537,0.22021581149526537,0.22021581149526537,0,0
linkedin_li-4397192624,2026,mid-senior,0,people_manager,0.25967281225655675,0.0,0.0,0,0
linkedin_li-4397192626,2026,mid-senior,1,tech_orchestrator,0.0,0.6363347120585428,0.0,1,0
linkedin_li-4397192684,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397193605,2026,mid-senior,0,people_manager,0.9124087591240876,0.0,0.0,0,0
linkedin_li-4397194623,2026,mid-senior,0,people_manager,0.45892611289582375,0.0,0.22946305644791187,0,0
linkedin_li-4397194700,2026,mid-senior,0,people_manager,0.5845674201091192,0.0,0.0,0,0
linkedin_li-4397195036,2026,mid-senior,0,people_manager,0.23789699060306888,0.0,0.0,0,0
linkedin_li-4397195708,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397195754,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397196066,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397197473,2026,director,0,people_manager,0.1623640201331385,0.0,0.1623640201331385,0,0
linkedin_li-4397198501,2026,mid-senior,0,people_manager,0.31060723714862554,0.0,0.0,0,0
linkedin_li-4397198521,2026,mid-senior,1,tech_orchestrator,0.35406585624926235,0.11802195208308745,0.2360439041661749,1,0
linkedin_li-4397198551,2026,mid-senior,0,people_manager,0.4843787842092516,0.0,0.2421893921046258,0,0
linkedin_li-4397199450,2026,mid-senior,0,people_manager,0.14013452914798205,0.0,0.0,0,0
linkedin_li-4397199516,2026,mid-senior,0,people_manager,0.5175983436853002,0.0,0.0,0,0
linkedin_li-4397199572,2026,mid-senior,0,people_manager,0.16583747927031509,0.0,0.0,0,0
linkedin_li-4397200081,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397201096,2026,mid-senior,0,people_manager,0.8914642299977713,0.0,0.0,0,0
linkedin_li-4397202083,2026,mid-senior,0,people_manager,0.7843137254901961,0.0,0.0,0,0
linkedin_li-4397202101,2026,mid-senior,0,people_manager,0.18681113394358304,0.0,0.0,0,0
linkedin_li-4397203056,2026,mid-senior,0,people_manager,0.7504690431519699,0.0,0.0,0,0
linkedin_li-4397203602,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397204013,2026,mid-senior,0,people_manager,0.16894745734076702,0.0,0.0,0,0
linkedin_li-4397204028,2026,mid-senior,0,people_manager,0.4935022207599934,0.16450074025333114,0.4935022207599934,0,0
linkedin_li-4397204195,2026,mid-senior,1,tech_orchestrator,0.21247211303516414,0.0,0.0,1,0
linkedin_li-4397205043,2026,mid-senior,0,people_manager,0.0,0.0,0.3372681281618887,0,0
linkedin_li-4397206006,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397208307,2026,mid-senior,0,people_manager,0.2656042496679947,0.0,0.0,0,0
linkedin_li-4397209053,2026,mid-senior,2,strategist,0.0,0.21132713440405748,0.0,0,1
linkedin_li-4397210520,2026,mid-senior,0,people_manager,0.0,0.0,0.0,0,0
linkedin_li-4397211816,2026,mid-senior,2,strategist,0.856898029134533,0.5712653527563554,0.0,0,1
linkedin_li-4397214792,2026,mid-senior,0,people_manager,0.15342129487572875,0.0,0.15342129487572875,0,0
linkedin_li-4397215870,2026,mid-senior,0,people_manager,0.8771929824561403,0.0,0.0,0,0
linkedin_li-4397218767,2026,mid-senior,0,people_manager,0.0,0.2623294858342078,0.0,0,0
linkedin_li-4397222645,2026,mid-senior,1,tech_orchestrator,0.5413452429286778,0.2706726214643389,0.2706726214643389,1,0
linkedin_li-4397227353,2026,mid-senior,0,people_manager,0.320666987333654,0.0,0.0,0,0
