term,count_a,count_b,rate_a_per_1k,rate_b_per_1k,log_odds_delta,z,category,abs_z
database,3582,4529,2.188785499021096,1.1887444873910142,-0.2868876352823788,-18.23808638418116,other,18.23808638418116
nosql,2403,2695,1.468356101102092,0.7073672761136638,-0.34638571464303425,-17.481017960330835,tech_stack,17.481017960330835
developing,7048,10976,4.306689055583664,2.8809139972629216,-0.18516766188065148,-17.473584174046486,other,17.473584174046486
haves,417,51,0.25480836211384617,0.013386171087865252,-1.2294730455830454,-17.309878192962696,other,17.309878192962696
active,2656,3133,1.6229520618090538,0.8223308631035654,-0.3212444800528944,-17.26770992905712,other,17.26770992905712
internal,4627,6564,2.8273340323759384,1.7228789611911277,-0.2303006964960277,-17.162176945527673,other,17.162176945527673
dod,1341,1161,0.8194196968697067,0.30473224770610896,-0.47554504964359534,-16.8088950240462,other,16.8088950240462
clearance.,1046,769,0.6391595845829331,0.20184246208957607,-0.5564944883441303,-16.713042287067573,other,16.713042287067573
various,3247,4254,1.9840833376106917,1.1165641530937016,-0.26926499724617337,-16.452400498772427,other,16.452400498772427
sponsor,849,541,0.5187824926490536,0.1419984031085314,-0.6260076098015483,-16.401746601246327,other,16.401746601246327
accredited,1129,913,0.6898768365144661,0.23963870986707794,-0.5094209254370083,-16.254790579816753,other,16.254790579816753
scala,1292,1142,0.7894781866932596,0.2997452427910219,-0.46520712954886445,-16.221289613644895,tech_stack,16.221289613644895
reside,580,247,0.3544097122926398,0.06483106389613172,-0.8119643329468627,-16.167658144083696,other,16.167658144083696
definition,1013,779,0.6189948940559381,0.20446720151856926,-0.5342943080476541,-15.959045648405935,other,15.959045648405935
covid-19,330,27,0.20164690526995022,0.007086796458281604,-1.3109035765699115,-15.842903251972606,other,15.842903251972606
azure,5264,8030,3.2165736646697516,2.107665761481529,-0.19501051092293498,-15.812769652472886,tech_stack,15.812769652472886
vaccination,332,31,0.20286900772613173,0.008136692229878877,-1.2871217526651328,-15.764392516131098,other,15.764392516131098
implement,7863,13032,4.804695806477632,3.420560423863921,-0.15529044789490332,-15.750622518629704,other,15.750622518629704
etc.,4421,6485,2.701457479389242,1.7021435197020816,-0.2139606013316948,-15.728902270611092,other,15.728902270611092
maintain,8135,13587,4.970901740518318,3.5662334621730425,-0.1516384702638387,-15.678237570848337,other,15.678237570848337
discipline,2079,2404,1.2703755032006865,0.630987358729962,-0.33108969775763697,-15.664093002508736,other,15.664093002508736
preferred.,1633,1700,0.9978466554722081,0.44620570292884176,-0.3834818132019624,-15.652831453718182,other,15.652831453718182
scripting,3021,3993,1.8459857600621805,1.0480584539969795,-0.26489221006699903,-15.649195380017458,other,15.649195380017458
specifications,1900,2175,1.1609973333724406,0.5708808258060182,-0.33608562313380386,-15.160888879553347,other,15.160888879553347
unix,1187,1093,0.72531780774373,0.2868840195889553,-0.44477219604449036,-15.014046697724794,tech_stack,15.014046697724794
writing,2908,3925,1.7769369712879248,1.0302102258798258,-0.2545490670260353,-14.836799720255742,other,14.836799720255742
configuration,2414,3078,1.4750776646110904,0.8078947962441029,-0.28258696388387783,-14.781121784289267,other,14.781121784289267
jquery,545,274,0.3330229193094632,0.07191786035441332,-0.7376298856134955,-14.716302407970982,other,14.716302407970982
bachelors,1025,886,0.6263275087930272,0.23255191340879633,-0.47630675015088375,-14.711525431149303,credential,14.711525431149303
storm,290,29,0.1772048561463199,0.007611744344080241,-1.2740021407036224,-14.665691214699153,other,14.665691214699153
verification,1425,1490,0.8707480000293305,0.3910861749199848,-0.3812529392724171,-14.553023447395958,other,14.553023447395958
mentoring,2272,2877,1.3883083902222026,0.7551375337213398,-0.2859773920401931,-14.484587807282619,org_scope,14.484587807282619
application,6831,11388,4.17409093908797,2.989053261737441,-0.15241567802370692,-14.432702019046111,noise,14.432702019046111
databases,3881,5767,2.3714898162202327,1.5136872287003709,-0.2076134119767108,-14.35075110833041,other,14.35075110833041
share,1909,2298,1.1664967944252576,0.6031651207826343,-0.3110505648228781,-14.249896050796268,other,14.249896050796268
applicant,1118,1059,0.6831552730054677,0.27795990553037847,-0.430633150381035,-14.20469462753077,other,14.20469462753077
methodology,958,840,0.5853870765109463,0.22047811203542766,-0.46915830676433146,-14.059352232205287,other,14.059352232205287
mathematics,1651,1905,1.0088455775778418,0.5000128612232021,-0.3321098546028196,-13.994922264299822,other,13.994922264299822
one.,685,488,0.4185700912421694,0.1280872841348675,-0.5718878315513152,-13.797943056410526,other,13.797943056410526
obtain,1939,2414,1.1848283312679802,0.6336120981589553,-0.29434597588552425,-13.710868879823773,other,13.710868879823773
php,566,349,0.3458549950993692,0.09160340607186222,-0.6418690871148183,-13.628402304472198,tech_stack,13.628402304472198
xml,787,637,0.4808973165074267,0.16719590162686598,-0.5089186078535617,-13.560794329742796,other,13.560794329742796
customer,4700,7479,2.8719407720265635,1.9630426189440044,-0.1745554090993524,-13.53224734044389,other,13.53224734044389
subsystems,616,434,0.37640755650390706,0.1139136912183043,-0.5772309502831607,-13.176257929850918,other,13.176257929850918
ucs,215,8,0.13137601403951302,0.0020997915431945494,-1.4111775221649232,-13.1760102937946,other,13.1760102937946
millions,2036,2650,1.2441003003927837,0.6955559486831945,-0.27236943871614017,-13.155594891391154,other,13.155594891391154
jira,1600,1925,0.9776819649452131,0.5052623400811884,-0.3112757952287586,-13.053200814215435,other,13.053200814215435
deliverables,1196,1276,0.7308172687965468,0.3349167511395306,-0.37115439123904004,-13.04688922408638,other,13.04688922408638
printing,239,31,0.14604124351369122,0.008136692229878877,-1.2156754384459099,-13.034987153564428,other,13.034987153564428
duties,1473,1719,0.9000784589776868,0.45119270784392884,-0.32643684596524825,-13.031456074110451,other,13.031456074110451
hadoop,832,735,0.5083946217715108,0.19291834803099922,-0.46542595483526394,-13.019447361651155,tech_stack,13.019447361651155
framework,2326,3177,1.4213051565391035,0.8338797165911355,-0.2486364502940015,-13.002517669413947,other,13.002517669413947
servers,937,889,0.5725550007210404,0.2333393352374943,-0.4297835148056146,-12.985169599981111,other,12.985169599981111
documentation,4316,6864,2.6372971004397123,1.8016211440609233,-0.17480930965299546,-12.984709882587708,other,12.984709882587708
installation,770,651,0.47050944562988384,0.17087053682745645,-0.48730015222384626,-12.97540285373263,other,12.97540285373263
blade,204,6,0.12465445053051467,0.001574843657395912,-1.4272120448600205,-12.8974717756784,other,12.8974717756784
closed-loop-control,199,2,0.1215991943900609,0.0005249478857986373,-1.4788708177663175,-12.897149465571484,other,12.897149465571484
calibrations,210,12,0.12832075789905922,0.003149687314791824,-1.3626586477059135,-12.849927091284702,other,12.849927091284702
vcp,216,18,0.13198706526760376,0.004724530972187736,-1.3062705021682053,-12.802629996523327,other,12.802629996523327
relevant,3825,5967,2.3372709474471502,1.5661820172802345,-0.1840538700424741,-12.80124726711645,other,12.80124726711645
interfacing,620,464,0.3788517614162701,0.12178790950528386,-0.5476198848941465,-12.716032378654631,other,12.716032378654631
