flesch_kincaid,flesch_reading_ease,gunning_fog,avg_sentence_length,syllable_count,lexicon_count,sentence_count,uid,source,period,seniority_3level,text_type,text_length
35.66875,-65.67208333333329,38.83333333333334,53.333333333333336,413,160,3,asaniczka_bb41d67d5b637729,kaggle_asaniczka,2024-01,mid,cleaned,1447
14.084481960941325,17.087434271987206,16.39969749544019,12.915254237288135,1591,762,59,asaniczka_89e88454d9af6920,kaggle_asaniczka,2024-01,mid,raw_description,5708
17.433701786934872,-13.085802493246064,18.77317970250301,9.456140350877194,1340,539,57,asaniczka_89e88454d9af6920,kaggle_asaniczka,2024-01,mid,cleaned,4817
15.779177158273388,7.722818495203853,20.237709832134293,14.479166666666666,1515,695,48,asaniczka_be660712b6b012d0,kaggle_asaniczka,2024-01,mid,raw_description,5272
19.849716440422323,-29.755370035193522,24.471875314228257,9.822222222222223,1184,442,45,asaniczka_be660712b6b012d0,kaggle_asaniczka,2024-01,mid,cleaned,4118
20.248773815339522,5.0259281875916315,23.16912554958476,30.956521739130434,1434,712,23,asaniczka_50d14e1e050dd404,kaggle_asaniczka,2024-01,mid,raw_description,5102
22.75014133016627,-30.552127672208968,25.42712589073634,21.05,1075,421,20,asaniczka_50d14e1e050dd404,kaggle_asaniczka,2024-01,mid,cleaned,3856
13.345389113810171,15.676755135702507,18.072214724846305,9.148148148148149,531,247,27,asaniczka_5f272799bbe8d47e,kaggle_asaniczka,2024-01,mid,raw_description,1943
17.863174157303373,-19.797411048689128,23.191385767790262,7.416666666666667,461,178,24,asaniczka_5f272799bbe8d47e,kaggle_asaniczka,2024-01,mid,cleaned,1698
25.53351635514019,-16.53299649532707,29.38333333333334,40.125,693,321,8,asaniczka_b6bb09270b62b1a8,kaggle_asaniczka,2024-01,mid,raw_description,2452
35.144285714285715,-73.78595238095232,38.952380952380956,46.666666666666664,386,140,3,asaniczka_b6bb09270b62b1a8,kaggle_asaniczka,2024-01,mid,cleaned,1357
13.819638547192913,31.220720379331112,16.912734409918578,19.784313725490197,1855,1009,51,asaniczka_9d2941868febf584,kaggle_asaniczka,2024-01,mid,raw_description,6768
16.380555555555556,6.120000000000033,18.622222222222224,16.0,314,144,9,asaniczka_9d2941868febf584,kaggle_asaniczka,2024-01,mid,cleaned,1193
19.374678201157938,1.1500573358466966,22.395054081953234,25.261904761904763,2258,1061,42,asaniczka_be8c4a5ede3d9bff,kaggle_asaniczka,2024-01,mid,raw_description,7972
22.324286445012792,-32.0794936061381,25.08542199488491,18.47826086956522,1106,425,23,asaniczka_be8c4a5ede3d9bff,kaggle_asaniczka,2024-01,mid,cleaned,3959
18.14509939644621,15.149424724602227,21.403604440129996,28.17241379310345,1575,817,29,asaniczka_cf7e3d9f3bed6aec,kaggle_asaniczka,2024-01,mid,raw_description,5640
27.311071428571434,-34.24940476190477,30.826190476190476,37.333333333333336,538,224,6,asaniczka_cf7e3d9f3bed6aec,kaggle_asaniczka,2024-01,mid,cleaned,1979
15.771613588110402,13.058506723283813,20.35357395612173,17.444444444444443,1307,628,36,asaniczka_1a91c33c58cc3786,kaggle_asaniczka,2024-01,mid,raw_description,4664
19.469225806451615,-22.43616129032256,24.185806451612905,12.4,794,310,25,asaniczka_1a91c33c58cc3786,kaggle_asaniczka,2024-01,mid,cleaned,2872
16.495237590531712,18.293233822057374,19.556992286404054,23.296296296296298,1226,629,27,asaniczka_0ee8b289ea2daaa1,kaggle_asaniczka,2024-01,mid,raw_description,4347
19.174179894179897,-16.512014652014642,22.534961334961338,14.538461538461538,466,189,13,asaniczka_0ee8b289ea2daaa1,kaggle_asaniczka,2024-01,mid,cleaned,1669
17.557123951997372,13.957395610718436,21.917113266480357,25.136363636363637,1094,553,22,asaniczka_1a15668d1368492f,kaggle_asaniczka,2024-01,mid,raw_description,3842
20.61326923076923,-21.851602564102535,25.394871794871797,17.333333333333332,519,208,12,asaniczka_1a15668d1368492f,kaggle_asaniczka,2024-01,mid,cleaned,1833
12.938394404555584,26.769862796071664,16.725740694891478,13.738095238095237,1133,577,42,asaniczka_dc2c5b8f263b0e29,kaggle_asaniczka,2024-01,mid,raw_description,4134
18.284603312990416,-21.147863993025254,23.419155561091046,8.35483870967742,672,259,31,asaniczka_dc2c5b8f263b0e29,kaggle_asaniczka,2024-01,mid,cleaned,2425
16.031689189189187,7.582218468468483,19.68018018018018,15.416666666666666,803,370,24,asaniczka_48b45175df2bbaa6,kaggle_asaniczka,2024-01,mid,raw_description,2784
20.83761316089768,-34.98322270825406,24.596500570559147,10.863636363636363,652,239,22,asaniczka_48b45175df2bbaa6,kaggle_asaniczka,2024-01,mid,cleaned,2272
14.749925232000702,18.146847209394423,17.617662840304348,16.18867924528302,1747,858,53,asaniczka_b7bfb324c7ce93ff,kaggle_asaniczka,2024-01,mid,raw_description,6249
19.303815101820152,-22.76705983060006,21.826058749324204,11.548387096774194,922,358,31,asaniczka_b7bfb324c7ce93ff,kaggle_asaniczka,2024-01,mid,cleaned,3293
19.76178881987578,10.732124223602511,23.31478260869565,32.2,311,161,5,asaniczka_fdd6d26992bae335,kaggle_asaniczka,2024-01,mid,raw_description,1123
22.7427380952381,-21.23732142857139,26.5,26.25,250,105,4,asaniczka_fdd6d26992bae335,kaggle_asaniczka,2024-01,mid,cleaned,900
16.998874651810585,15.817039925719598,20.381132776230274,23.933333333333334,1415,718,30,asaniczka_0e8835276d409159,kaggle_asaniczka,2024-01,mid,raw_description,4984
24.403953488372093,-28.843062015503847,28.210852713178298,28.666666666666668,630,258,9,asaniczka_0e8835276d409159,kaggle_asaniczka,2024-01,mid,cleaned,2210
18.194263478457028,8.121068877359221,22.226272652079103,24.424242424242426,1657,806,33,asaniczka_c6a9e8239a651de9,kaggle_asaniczka,2024-01,mid,raw_description,5947
22.308184135552562,-31.972199730094417,26.64873294346978,18.473684210526315,913,351,19,asaniczka_c6a9e8239a651de9,kaggle_asaniczka,2024-01,mid,cleaned,3249
16.760220079733134,12.774974981693958,20.17946464893011,21.264705882352942,1474,723,34,asaniczka_7793a0fed3997d0a,kaggle_asaniczka,2024-01,mid,raw_description,5237
19.877999999999997,-20.73599999999996,22.933333333333337,15.0,753,300,20,asaniczka_7793a0fed3997d0a,kaggle_asaniczka,2024-01,mid,cleaned,2687
16.34622909698997,22.247593366778176,19.331215161649947,24.916666666666668,563,299,12,asaniczka_a59670882efd36f1,kaggle_asaniczka,2024-01,mid,raw_description,2031
17.928191489361705,8.382500000000022,19.61276595744681,23.5,194,94,4,asaniczka_a59670882efd36f1,kaggle_asaniczka,2024-01,mid,cleaned,706
12.910597014925376,20.85925947187144,16.660390355912746,10.307692307692308,278,134,13,asaniczka_8668535cdc3e8750,kaggle_asaniczka,2024-01,mid,raw_description,980
18.72736478711163,-26.411507479861882,23.632220943613348,7.181818181818182,211,79,11,asaniczka_8668535cdc3e8750,kaggle_asaniczka,2024-01,mid,cleaned,732
15.713188741929418,12.75299379427068,19.306788691782113,17.037735849056602,1887,903,53,asaniczka_36a88f6c59b57cf5,kaggle_asaniczka,2024-01,mid,raw_description,6571
18.83132145970856,-25.067555112716377,22.492514634450117,8.35483870967742,684,259,31,asaniczka_36a88f6c59b57cf5,kaggle_asaniczka,2024-01,mid,cleaned,2408
15.688356997971603,19.04528397565926,19.222718052738337,20.470588235294116,687,348,17,asaniczka_685d59a53dc94be3,kaggle_asaniczka,2024-01,mid,raw_description,2510
24.626875000000002,-43.50270833333332,28.53333333333333,21.333333333333332,173,64,3,asaniczka_685d59a53dc94be3,kaggle_asaniczka,2024-01,mid,cleaned,602
14.048872056397183,28.451983650817482,16.935353232338382,19.152542372881356,2123,1130,59,asaniczka_e9a60ebd464c8210,kaggle_asaniczka,2024-01,mid,raw_description,7785
17.787707317073174,-3.256121951219484,19.730731707317076,16.4,375,164,10,asaniczka_e9a60ebd464c8210,kaggle_asaniczka,2024-01,mid,cleaned,1371
14.49275627492376,27.270306122449,17.56612714051138,20.275862068965516,2210,1176,58,asaniczka_f47f83e3143aebba,kaggle_asaniczka,2024-01,mid,raw_description,8014
18.59012827510917,-12.727121997816568,20.92150655021834,14.3125,555,229,16,asaniczka_f47f83e3143aebba,kaggle_asaniczka,2024-01,mid,cleaned,2026
21.686312243702407,-4.114601152118723,25.08732669400508,31.61111111111111,1203,569,18,asaniczka_6a089734fc71d5ed,kaggle_asaniczka,2024-01,mid,raw_description,4224
44.03089285714286,-87.62755952380948,48.08095238095239,74.66666666666667,579,224,3,asaniczka_6a089734fc71d5ed,kaggle_asaniczka,2024-01,mid,cleaned,2001
18.092907801418438,11.852222222222252,21.508274231678488,26.11111111111111,468,235,9,asaniczka_12254e78facc646c,kaggle_asaniczka,2024-01,mid,raw_description,1726
19.67505376344086,-15.322974910394237,23.146953405017925,17.22222222222222,375,155,9,asaniczka_12254e78facc646c,kaggle_asaniczka,2024-01,mid,cleaned,1387
16.62707809224319,11.254327830188686,18.683752620545075,19.875,989,477,24,asaniczka_d16474383e3c9835,kaggle_asaniczka,2024-01,mid,raw_description,3453
19.658959253804614,-21.201134020618525,21.07550319096711,13.857142857142858,736,291,21,asaniczka_d16474383e3c9835,kaggle_asaniczka,2024-01,mid,cleaned,2525
14.420000000000002,34.42500000000004,19.6,24.0,42,24,1,asaniczka_d453999243378403,kaggle_asaniczka,2024-01,mid,raw_description,158
15.433333333333337,11.130000000000024,22.0,15.0,32,15,1,asaniczka_d453999243378403,kaggle_asaniczka,2024-01,mid,cleaned,116
19.584591549295777,5.234352112676078,23.19098591549296,28.4,290,142,5,asaniczka_8b7a7d001423c4e7,kaggle_asaniczka,2024-01,mid,raw_description,1044
20.09315384615385,-11.948153846153843,24.089230769230767,20.8,243,104,5,asaniczka_8b7a7d001423c4e7,kaggle_asaniczka,2024-01,mid,cleaned,888
14.8845923566879,16.310964968152888,18.891464968152867,15.7,648,314,20,asaniczka_97a626c5258034ec,kaggle_asaniczka,2024-01,mid,raw_description,2293
18.104885057471268,-14.653323754789255,22.048056923918992,11.277777777777779,504,203,18,asaniczka_97a626c5258034ec,kaggle_asaniczka,2024-01,mid,cleaned,1784
16.325572499682302,8.336723217689666,20.251925276401067,17.023255813953487,1568,732,43,asaniczka_917c18c4907fc9ca,kaggle_asaniczka,2024-01,mid,raw_description,5509
20.889084985835698,-33.74386071765812,24.87663833805477,11.766666666666667,954,353,30,asaniczka_917c18c4907fc9ca,kaggle_asaniczka,2024-01,mid,cleaned,3342
22.214965986394564,-6.024727891156459,26.80816326530612,32.666666666666664,1249,588,18,asaniczka_7a6783a8fc09e85c,kaggle_asaniczka,2024-01,mid,raw_description,4394
42.420311387900355,-83.94704181494663,47.74412811387901,70.25,729,281,4,asaniczka_7a6783a8fc09e85c,kaggle_asaniczka,2024-01,mid,cleaned,2541
13.92059425145477,31.21713542585084,16.823135249515076,20.18867924528302,1962,1070,53,asaniczka_8903ed84712a77fb,kaggle_asaniczka,2024-01,mid,raw_description,7130
17.073348314606744,4.35901123595508,18.13123595505618,17.8,388,178,10,asaniczka_8903ed84712a77fb,kaggle_asaniczka,2024-01,mid,cleaned,1439
17.533357933579342,6.486485949474883,20.736985523701392,20.846153846153847,574,271,13,asaniczka_57eef739ea1c44ed,kaggle_asaniczka,2024-01,mid,raw_description,2041
20.24133663366337,-20.075585808580854,23.565016501650167,16.833333333333332,501,202,12,asaniczka_57eef739ea1c44ed,kaggle_asaniczka,2024-01,mid,cleaned,1786
27.75014443500425,-17.265488530161377,31.790994052676297,48.63636363636363,1105,535,11,asaniczka_5588460f6f4c67ce,kaggle_asaniczka,2024-01,mid,raw_description,3926
51.671159420289854,-111.53195652173909,56.365217391304355,92.0,734,276,3,asaniczka_5588460f6f4c67ce,kaggle_asaniczka,2024-01,mid,cleaned,2580
15.771613588110402,13.058506723283813,20.35357395612173,17.444444444444443,1307,628,36,asaniczka_b4250c4ee70456be,kaggle_asaniczka,2024-01,mid,raw_description,4665
19.72375,-24.453923022598843,24.57768361581921,12.291666666666666,763,295,24,asaniczka_b4250c4ee70456be,kaggle_asaniczka,2024-01,mid,cleaned,2761
16.82701192650693,4.0051724508434745,20.212184377350383,16.609756097560975,1497,681,41,asaniczka_36c35ba573709b81,kaggle_asaniczka,2024-01,mid,raw_description,5302
20.007416267942585,-25.819752791068566,23.24848484848485,12.666666666666666,1086,418,33,asaniczka_36c35ba573709b81,kaggle_asaniczka,2024-01,mid,cleaned,3847
13.679165613147916,25.742035398230115,16.36864728192162,16.142857142857142,220,113,7,asaniczka_0c4b6f39823f0991,kaggle_asaniczka,2024-01,mid,raw_description,788
16.817048192771086,-0.8684839357429439,19.027309236947794,13.833333333333334,190,83,6,asaniczka_0c4b6f39823f0991,kaggle_asaniczka,2024-01,mid,cleaned,679
15.375229431978976,15.318320194057037,18.255993531433194,17.11764705882353,599,291,17,asaniczka_4d50fe9e6e8e5642,kaggle_asaniczka,2024-01,mid,raw_description,2224
18.04744914788345,-11.907479384277053,20.73622869708631,12.588235294117647,521,214,17,asaniczka_4d50fe9e6e8e5642,kaggle_asaniczka,2024-01,mid,cleaned,1937
13.975006497948016,27.418569938440527,17.15952120383037,18.275,1390,731,40,asaniczka_ee5d33dd6a2d924a,kaggle_asaniczka,2024-01,mid,raw_description,5124
18.99878747501666,-18.932118587608244,21.867110815012214,12.473684210526315,597,237,19,asaniczka_ee5d33dd6a2d924a,kaggle_asaniczka,2024-01,mid,cleaned,2156
12.990419426048565,31.81085356880061,17.04223693892568,16.77777777777778,282,151,9,asaniczka_53a826023e259f5b,kaggle_asaniczka,2024-01,mid,raw_description,1018
15.728771929824564,1.0958479532164063,19.380116959064328,10.555555555555555,219,95,9,asaniczka_53a826023e259f5b,kaggle_asaniczka,2024-01,mid,cleaned,783
14.617455470737912,16.187828668363068,19.15555555555556,14.555555555555555,817,393,27,asaniczka_e369ed3b5a4f282d,kaggle_asaniczka,2024-01,mid,raw_description,2897
19.428210947930577,-26.077492211837978,24.45002225189141,10.19047619047619,563,214,21,asaniczka_e369ed3b5a4f282d,kaggle_asaniczka,2024-01,mid,cleaned,1967
13.421487603305785,18.429504132231443,17.62314049586777,11.0,507,242,22,asaniczka_9eeae2a30cf551ed,kaggle_asaniczka,2024-01,mid,raw_description,1847
17.695040899795504,-15.672953306066802,22.272528970688484,9.055555555555555,411,163,18,asaniczka_9eeae2a30cf551ed,kaggle_asaniczka,2024-01,mid,cleaned,1510
18.14509939644621,15.149424724602227,21.403604440129996,28.17241379310345,1575,817,29,asaniczka_ec0f6ca800bf59c5,kaggle_asaniczka,2024-01,mid,raw_description,5640
27.311071428571434,-34.24940476190477,30.826190476190476,37.333333333333336,538,224,6,asaniczka_ec0f6ca800bf59c5,kaggle_asaniczka,2024-01,mid,cleaned,1979
18.29945586671393,15.135117866004975,21.439844026940804,28.785714285714285,1548,806,28,asaniczka_af353af8108af9e5,kaggle_asaniczka,2024-01,mid,raw_description,5556
24.887705823293178,-27.932778614457817,28.353614457831327,31.125,598,249,8,asaniczka_af353af8108af9e5,kaggle_asaniczka,2024-01,mid,cleaned,2210
17.133428596323082,10.866818855101513,20.62214864511632,21.695652173913043,1026,499,23,asaniczka_32e6a68687d2db07,kaggle_asaniczka,2024-01,mid,raw_description,3636
19.508347233805953,-18.32865512927438,22.21456769530164,14.863636363636363,812,327,22,asaniczka_32e6a68687d2db07,kaggle_asaniczka,2024-01,mid,cleaned,2882
18.075125313283213,16.234567669172947,21.174436090225566,28.5,1525,798,28,asaniczka_b8ecec689f992d00,kaggle_asaniczka,2024-01,mid,raw_description,5482
24.116426348547723,-24.184198651452277,27.485684647302904,30.125,571,241,8,asaniczka_b8ecec689f992d00,kaggle_asaniczka,2024-01,mid,cleaned,2118
12.774108647450113,30.254658906134523,16.03550628233555,15.033333333333333,860,451,30,asaniczka_82e19f72fa909b8b,kaggle_asaniczka,2024-01,mid,raw_description,3091
16.727781954887217,-7.946597744360872,20.0406015037594,9.5,645,266,28,asaniczka_82e19f72fa909b8b,kaggle_asaniczka,2024-01,mid,cleaned,2320
10.739987864077673,40.99405946601942,13.887864077669903,12.875,372,206,16,asaniczka_f66f8362b874fb41,kaggle_asaniczka,2024-01,mid,raw_description,1401
13.766242424242424,12.039363636363674,16.247272727272726,8.8,290,132,15,asaniczka_f66f8362b874fb41,kaggle_asaniczka,2024-01,mid,cleaned,1100
13.143710680646883,35.50800248800428,16.00575795272792,19.470588235294116,593,331,17,asaniczka_ccd4b549e93cb1cd,kaggle_asaniczka,2024-01,mid,raw_description,2156
16.14153321201092,-0.690175159235622,19.517561419472248,11.214285714285714,364,157,14,asaniczka_ccd4b549e93cb1cd,kaggle_asaniczka,2024-01,mid,cleaned,1338
13.133538035961276,29.51820470262797,16.60647302904564,16.066666666666666,1376,723,45,asaniczka_2526d63b298607c9,kaggle_asaniczka,2024-01,mid,raw_description,4956
17.369375,-10.468541666666624,20.891666666666666,10.666666666666666,781,320,30,asaniczka_2526d63b298607c9,kaggle_asaniczka,2024-01,mid,cleaned,2765
18.899897959183672,9.430816326530646,22.934693877551023,28.0,1566,784,28,asaniczka_5f5fcb4752451a34,kaggle_asaniczka,2024-01,mid,raw_description,5545
30.706956521739134,-56.815072463768104,36.028985507246375,38.333333333333336,611,230,6,asaniczka_5f5fcb4752451a34,kaggle_asaniczka,2024-01,mid,cleaned,2145
9.913423288355823,45.17739130434785,12.758620689655173,11.89655172413793,610,345,29,asaniczka_b8bbf680aa3dce85,kaggle_asaniczka,2024-01,mid,raw_description,2323
14.766662783925451,-0.22499708794404683,16.633896330809552,5.9411764705882355,240,101,17,asaniczka_b8bbf680aa3dce85,kaggle_asaniczka,2024-01,mid,cleaned,888
16.495237590531712,18.293233822057374,19.556992286404054,23.296296296296298,1226,629,27,asaniczka_f19b76d5cc1fcd0e,kaggle_asaniczka,2024-01,mid,raw_description,4347
19.174179894179897,-16.512014652014642,22.534961334961338,14.538461538461538,466,189,13,asaniczka_f19b76d5cc1fcd0e,kaggle_asaniczka,2024-01,mid,cleaned,1669
14.626438746438748,13.352820512820557,14.658689458689459,13.0,748,351,27,asaniczka_83f46e3325c7ce4a,kaggle_asaniczka,2024-01,mid,raw_description,3023
12.906914893617024,44.38250000000002,14.506382978723407,23.5,77,47,2,asaniczka_83f46e3325c7ce4a,kaggle_asaniczka,2024-01,mid,cleaned,308
20.771745283018863,4.231092162554461,24.083889695210452,32.61538461538461,1699,848,26,asaniczka_af4c479fda116fdd,kaggle_asaniczka,2024-01,mid,raw_description,6020
32.181038961038965,-57.29058441558439,35.651948051948054,44.0,799,308,7,asaniczka_af4c479fda116fdd,kaggle_asaniczka,2024-01,mid,cleaned,2844
19.825674697549378,0.637397373591142,23.68239065246614,26.789473684210527,1077,509,19,asaniczka_5411048632b737ad,kaggle_asaniczka,2024-01,mid,raw_description,3793
41.67722222222223,-83.51749999999996,46.55555555555556,67.5,354,135,2,asaniczka_5411048632b737ad,kaggle_asaniczka,2024-01,mid,cleaned,1198
13.63093984962406,23.58353383458649,17.466165413533833,14.736842105263158,1114,560,38,asaniczka_cf55e1e5fd58f043,kaggle_asaniczka,2024-01,mid,raw_description,4068
14.589917241379311,2.8568068965517455,18.186298850574712,6.96,405,174,25,asaniczka_cf55e1e5fd58f043,kaggle_asaniczka,2024-01,mid,cleaned,1512
17.751259747010916,16.683291457286487,20.92905908854618,27.448275862068964,1527,796,29,asaniczka_b94fa9e97b85b768,kaggle_asaniczka,2024-01,mid,raw_description,5484
25.477402597402598,-28.821038961038937,28.957575757575757,33.0,552,231,7,asaniczka_b94fa9e97b85b768,kaggle_asaniczka,2024-01,mid,cleaned,2039
14.750657355920517,19.490367257209414,17.815060994008363,16.945945945945947,1261,627,37,asaniczka_eb0dfd0052e9ae1c,kaggle_asaniczka,2024-01,mid,raw_description,4467
19.425356506238867,-23.562713903743287,22.67557932263815,11.590909090909092,659,255,22,asaniczka_eb0dfd0052e9ae1c,kaggle_asaniczka,2024-01,mid,cleaned,2299
14.001567773543822,21.718867719107266,17.33021230266739,15.181818181818182,335,167,11,asaniczka_2561a287ea600939,kaggle_asaniczka,2024-01,mid,raw_description,1124
18.659870129870132,-21.925909090909045,21.953246753246756,9.428571428571429,171,66,7,asaniczka_2561a287ea600939,kaggle_asaniczka,2024-01,mid,cleaned,580
19.564915499758573,5.881627233220684,23.14340898116852,28.68421052631579,1107,545,19,asaniczka_e25b60c952c0ce29,kaggle_asaniczka,2024-01,mid,raw_description,3964
27.284035532994924,-42.0705287648054,31.001353637901868,32.833333333333336,502,197,6,asaniczka_e25b60c952c0ce29,kaggle_asaniczka,2024-01,mid,cleaned,1800
11.373237299588428,35.28589747527491,14.528926838257878,12.219178082191782,1678,892,73,asaniczka_a338e743841cd3b3,kaggle_asaniczka,2024-01,mid,raw_description,6052
14.594566141535388,5.250371342835734,18.057714428607152,8.32258064516129,589,258,31,asaniczka_a338e743841cd3b3,kaggle_asaniczka,2024-01,mid,cleaned,2145
14.612645450402557,25.15170704845815,18.08309281482607,19.56896551724138,2171,1135,58,asaniczka_2d9f38a502397307,kaggle_asaniczka,2024-01,mid,raw_description,7876
19.87387057387058,-17.653076923076924,23.950671550671554,16.714285714285715,574,234,14,asaniczka_2d9f38a502397307,kaggle_asaniczka,2024-01,mid,cleaned,2071
13.465989018744356,29.325826346544744,16.60258017163505,17.296875,2093,1107,64,asaniczka_69d9af71d8c755b3,kaggle_asaniczka,2024-01,mid,raw_description,7526
19.102411347517734,-22.573846153846148,23.629241680305512,10.846153846153847,728,282,26,asaniczka_69d9af71d8c755b3,kaggle_asaniczka,2024-01,mid,cleaned,2556
17.40223522458629,7.967750000000024,21.6987706855792,21.15,887,423,20,asaniczka_5f43d2302f673759,kaggle_asaniczka,2024-01,mid,raw_description,3068
20.863951935914553,-27.295887850467267,24.245126835781043,15.285714285714286,553,214,14,asaniczka_5f43d2302f673759,kaggle_asaniczka,2024-01,mid,cleaned,1885
13.24409610983982,21.669897025171622,16.49427917620137,12.105263157894736,940,460,38,asaniczka_6e4ff6142adb253c,kaggle_asaniczka,2024-01,mid,raw_description,3395
16.194527877697844,-5.5705822841726444,18.87068345323741,8.6875,669,278,32,asaniczka_6e4ff6142adb253c,kaggle_asaniczka,2024-01,mid,cleaned,2460
12.679545454545458,28.039687981510042,16.617873651771955,13.409090909090908,576,295,22,asaniczka_9fd463fb257e7ebb,kaggle_asaniczka,2024-01,mid,raw_description,2214
19.76,-19.889999999999986,24.0,15.0,150,60,4,asaniczka_9fd463fb257e7ebb,kaggle_asaniczka,2024-01,mid,cleaned,551
16.348910614525142,30.985451582867796,18.413780260707636,29.833333333333332,308,179,6,asaniczka_57d9e8dbc16d1902,kaggle_asaniczka,2024-01,mid,raw_description,1165
19.828333333333337,-4.349999999999966,20.711111111111112,24.0,159,72,3,asaniczka_57d9e8dbc16d1902,kaggle_asaniczka,2024-01,mid,cleaned,586
13.532424789410353,25.45119835539512,16.227757721620538,15.38888888888889,2171,1108,72,asaniczka_fc83044a77073824,kaggle_asaniczka,2024-01,mid,raw_description,7938
17.240077768264843,-10.255842251712323,19.205184550989348,10.265625,1605,657,64,asaniczka_fc83044a77073824,kaggle_asaniczka,2024-01,mid,cleaned,5817
14.478758150563134,21.917686721991714,18.503971547125076,17.214285714285715,477,241,14,asaniczka_d9481dd4005f2850,kaggle_asaniczka,2024-01,mid,raw_description,1676
13.55304878048781,10.06502032520325,18.34308943089431,6.833333333333333,92,41,6,asaniczka_d9481dd4005f2850,kaggle_asaniczka,2024-01,mid,cleaned,317
13.2501367564393,25.30839416058396,16.471885225270576,14.172413793103448,812,411,29,asaniczka_528cb78cf53f325f,kaggle_asaniczka,2024-01,mid,raw_description,2932
16.116904761904763,-6.23857142857139,18.914285714285715,8.0,407,168,21,asaniczka_528cb78cf53f325f,kaggle_asaniczka,2024-01,mid,cleaned,1476
24.122170345217885,-8.136876061120518,28.458856819468025,39.1578947368421,1541,744,19,asaniczka_be6e119ba8664d40,kaggle_asaniczka,2024-01,mid,raw_description,5489
29.226548672566377,-47.388702064896734,34.09321533923304,37.666666666666664,1154,452,12,asaniczka_be6e119ba8664d40,kaggle_asaniczka,2024-01,mid,cleaned,4050
14.49275627492376,27.270306122449,17.56612714051138,20.275862068965516,2210,1176,58,asaniczka_bb25844d992169ba,kaggle_asaniczka,2024-01,mid,raw_description,8014
18.59012827510917,-12.727121997816568,20.92150655021834,14.3125,555,229,16,asaniczka_bb25844d992169ba,kaggle_asaniczka,2024-01,mid,cleaned,2026
24.252825938566556,-9.236096700796367,28.45943117178612,39.06666666666667,1222,586,15,asaniczka_e56af1a96e011dec,kaggle_asaniczka,2024-01,mid,raw_description,4285
32.31285714285714,-61.79785714285711,36.800000000000004,42.0,561,210,5,asaniczka_e56af1a96e011dec,kaggle_asaniczka,2024-01,mid,cleaned,1916
31.557500000000008,-24.32249999999999,35.16666666666667,60.0,483,240,4,asaniczka_82b8a1f3bce7d97d,kaggle_asaniczka,2024-01,mid,raw_description,1693
29.116521739130437,-45.41246376811591,33.072463768115945,38.333333333333336,290,115,3,asaniczka_82b8a1f3bce7d97d,kaggle_asaniczka,2024-01,mid,cleaned,1015
19.26026785714286,5.829375000000027,23.054761904761904,27.428571428571427,393,192,7,asaniczka_24eec889d86a5af0,kaggle_asaniczka,2024-01,mid,raw_description,1395
21.89096459096459,-32.11461538461538,25.831013431013435,16.714285714285715,307,117,7,asaniczka_24eec889d86a5af0,kaggle_asaniczka,2024-01,mid,cleaned,1075
14.915178571428573,17.73919642857146,18.00338345864662,16.625,1083,532,32,asaniczka_8f97d5aa4e540226,kaggle_asaniczka,2024-01,mid,raw_description,3874
15.701337209302327,1.6388662790697879,19.41627906976744,10.75,395,172,16,asaniczka_8f97d5aa4e540226,kaggle_asaniczka,2024-01,mid,cleaned,1506
15.163091468777491,23.853057021401355,19.398475520375257,21.055555555555557,724,379,18,asaniczka_299f13aa1dcf04dd,kaggle_asaniczka,2024-01,mid,raw_description,2582
22.12675438596492,-12.813552631578943,26.48771929824561,28.5,257,114,4,asaniczka_299f13aa1dcf04dd,kaggle_asaniczka,2024-01,mid,cleaned,909
18.865222672064778,8.554514170040505,22.639676113360323,27.36842105263158,1048,520,19,asaniczka_80c57d0b17e79d35,kaggle_asaniczka,2024-01,mid,raw_description,3622
23.431389961389957,-35.270945945945925,28.457142857142856,21.142857142857142,386,148,7,asaniczka_80c57d0b17e79d35,kaggle_asaniczka,2024-01,mid,cleaned,1317
53.14264264264264,-88.24081081081079,57.73333333333334,111.0,718,333,3,asaniczka_8d81a0d0ead01ab7,kaggle_asaniczka,2024-01,mid,raw_description,2519
42.11041237113402,-91.66970790378005,46.072852233676976,64.66666666666667,534,194,3,asaniczka_8d81a0d0ead01ab7,kaggle_asaniczka,2024-01,mid,cleaned,1841
13.512886306532664,20.334555590452283,16.432286432160804,12.4375,409,199,16,asaniczka_e516f56ad65e0a80,kaggle_asaniczka,2024-01,mid,raw_description,1466
15.92421621621622,-1.532369369369377,18.811531531531532,9.866666666666667,347,148,15,asaniczka_e516f56ad65e0a80,kaggle_asaniczka,2024-01,mid,cleaned,1249
20.89141975308642,17.416388888888918,24.348148148148148,40.5,284,162,4,asaniczka_4423734a70baeff7,kaggle_asaniczka,2024-01,mid,raw_description,1077
25.154589041095893,-20.27277397260272,28.846575342465755,36.5,164,73,2,asaniczka_4423734a70baeff7,kaggle_asaniczka,2024-01,mid,cleaned,601
16.618604651162794,1.4448062015504206,21.547286821705427,14.333333333333334,97,43,3,asaniczka_32ae75316ad15fa7,kaggle_asaniczka,2024-01,mid,raw_description,335
21.349999999999998,-40.194999999999965,26.666666666666664,10.0,84,30,3,asaniczka_32ae75316ad15fa7,kaggle_asaniczka,2024-01,mid,cleaned,280
