period_group,seniority_3level,technology,label,category,denominator,mentions,mention_rate
2026,senior,llamaindex,LlamaIndex,ai_ml,17713,157,0.008863546547733303
2026,senior,machine_learning,Machine learning,ai_ml,17713,156,0.008807090837238187
2026,senior,mlops,MLOps,ai_ml,17713,599,0.03381697058657483
2026,senior,nlp,NLP,ai_ml,17713,38,0.00214531699881443
2026,senior,numpy,NumPy,ai_ml,17713,173,0.009766837915655168
2026,senior,pandas,Pandas,ai_ml,17713,243,0.01371873765031333
2026,senior,pinecone,Pinecone,ai_ml,17713,6,0.0003387342629706995
2026,senior,pytorch,PyTorch,ai_ml,17713,872,0.049229379551741656
2026,senior,rag,RAG,ai_ml,17713,974,0.05498786202224355
2026,senior,scikit_learn,scikit-learn,ai_ml,17713,244,0.013775193360808445
2026,senior,scipy,SciPy,ai_ml,17713,36,0.002032405577824197
2026,senior,tensorflow,TensorFlow,ai_ml,17713,642,0.03624456613786484
2026,senior,vector_databases,Vector databases,ai_ml,17713,2,0.00011291142099023316
2026,senior,weaviate,Weaviate,ai_ml,17713,93,0.005250381076045842
2026,senior,agents,Agents,ai_tool,17713,457,0.025800259696268278
2026,senior,anthropic_api,Anthropic API,ai_tool,17713,4,0.0002258228419804663
2026,senior,chatgpt,ChatGPT,ai_tool,17713,11,0.0006210128154462824
2026,senior,claude,Claude,ai_tool,17713,687,0.03878507311014509
2026,senior,claude_api,Claude API,ai_tool,17713,18,0.0010162027889120985
2026,senior,codex,Codex,ai_tool,17713,104,0.005871393891492125
2026,senior,copilot,Copilot,ai_tool,17713,30,0.0016936713148534973
2026,senior,cursor,Cursor,ai_tool,17713,428,0.024163044091909898
2026,senior,evals,Evals,ai_tool,17713,165,0.009315192231694237
2026,senior,fine_tuning,Fine-tuning,ai_tool,17713,577,0.032574944955682264
2026,senior,gemini,Gemini,ai_tool,17713,214,0.012081522045954949
2026,senior,generative_ai,Generative AI,ai_tool,17713,1499,0.08462711003217975
2026,senior,llm,LLM,ai_tool,17713,2518,0.14215547902670356
2026,senior,mcp,MCP,ai_tool,17713,394,0.02224354993507593
2026,senior,openai_api,OpenAI API,ai_tool,17713,70,0.003951899734658161
2026,senior,prompt_engineering,Prompt engineering,ai_tool,17713,19,0.001072658499407215
2026,senior,microservices,Microservices,architecture,17713,3119,0.1760853610342686
2026,senior,serverless,Serverless,architecture,17713,564,0.03184102071924575
2026,senior,ansible,Ansible,cloud,17713,801,0.04522102410658838
2026,senior,aws,AWS,cloud,17713,6827,0.3854231355501609
2026,senior,azure,Azure,cloud,17713,4583,0.2587365211991193
2026,senior,docker,Docker,cloud,17713,3582,0.2022243549935076
2026,senior,gcp,GCP,cloud,17713,2549,0.14390560605205216
2026,senior,helm,Helm,cloud,17713,471,0.02659063964319991
2026,senior,kubernetes,Kubernetes,cloud,17713,4604,0.25992209111951675
2026,senior,terraform,Terraform,cloud,17713,2463,0.13905041494947215
2026,senior,airflow,Airflow,data,17713,792,0.044712922712132334
2026,senior,bigquery,BigQuery,data,17713,356,0.020098232936261503
2026,senior,cassandra,Cassandra,data,17713,373,0.021057980014678485
2026,senior,databricks,Databricks,data,17713,91,0.005137469655055609
2026,senior,dbt,dbt,data,17713,392,0.0221306385140857
2026,senior,dynamodb,DynamoDB,data,17713,535,0.03020380511488737
2026,senior,elasticsearch,Elasticsearch,data,17713,398,0.0224693727770564
2026,senior,flink,Flink,data,17713,296,0.016710890306554507
2026,senior,hadoop,Hadoop,data,17713,381,0.021509625698639418
2026,senior,kafka,Kafka,data,17713,2073,0.11703268785637667
2026,senior,mongodb,MongoDB,data,17713,75,0.004234178287133744
2026,senior,mysql,MySQL,data,17713,796,0.0449387455541128
2026,senior,opensearch,OpenSearch,data,17713,169,0.009541015073674702
2026,senior,oracle,Oracle,data,17713,63,0.0035567097611923447
2026,senior,postgresql,PostgreSQL,data,17713,1875,0.10585445717834359
2026,senior,power_bi,Power BI,data,17713,0,0.0
2026,senior,rabbitmq,RabbitMQ,data,17713,347,0.019590131541805455
2026,senior,redis,Redis,data,17713,722,0.04076102297747417
2026,senior,redshift,Redshift,data,17713,349,0.019703042962795687
2026,senior,snowflake,Snowflake,data,17713,72,0.004064811155648394
2026,senior,spark,Spark,data,17713,465,0.02625190538022921
2026,senior,sql,SQL,data,17713,4412,0.24908259470445435
2026,senior,sql_server,SQL Server,data,17713,74,0.004177722576638627
2026,senior,tableau,Tableau,data,17713,255,0.014396206176254728
2026,senior,argo_cd,Argo CD,devops,17713,230,0.012984813413876814
2026,senior,buildkite,Buildkite,devops,17713,33,0.0018630384463388472
2026,senior,ci_cd,CI/CD,devops,17713,6491,0.36645401682380174
2026,senior,circleci,CircleCI,devops,17713,6,0.0003387342629706995
2026,senior,github_actions,GitHub Actions,devops,17713,31,0.001750127025348614
2026,senior,gitlab_ci,GitLab CI,devops,17713,239,0.013492914808332862
2026,senior,jenkins,Jenkins,devops,17713,1662,0.09382939084288376
2026,senior,angular,Angular,framework,17713,1447,0.0816914130864337
2026,senior,aspnet,ASP.NET,framework,17713,262,0.014791396149720545
2026,senior,django,Django,framework,17713,334,0.01885620730536894
2026,senior,dotnet,.NET,framework,17713,1198,0.06763394117314966
2026,senior,express,Express,framework,17713,77,0.004347089708123977
2026,senior,fastapi,FastAPI,framework,17713,426,0.024050132670919662
2026,senior,flask,Flask,framework,17713,245,0.013831649071303562
2026,senior,graphql,GraphQL,framework,17713,850,0.047987353920849095
2026,senior,grpc,gRPC,framework,17713,401,0.02263873990854175
2026,senior,nextjs,Next.js,framework,17713,1872,0.10568509004685823
2026,senior,nodejs,Node.js,framework,17713,1634,0.0922486309490205
2026,senior,rails,Rails,framework,17713,231,0.01304126912437193
2026,senior,react,React,framework,17713,3432,0.1937559984192401
2026,senior,rest_api,REST API,framework,17713,1295,0.07311014509117597
2026,senior,spring,Spring,framework,17713,126,0.0071134195223846895
2026,senior,vue,Vue,framework,17713,464,0.026195449669734094
2026,senior,bash_shell,Bash/Shell,language,17713,950,0.05363292497036075
2026,senior,c_language,C,language,17713,2,0.00011291142099023316
2026,senior,cpp,C++,language,17713,3415,0.19279625134082312
2026,senior,csharp,C#,language,17713,2035,0.11488737085756225
2026,senior,css,CSS,language,17713,474,0.02676000677468526
2026,senior,dart,Dart,language,17713,32,0.0018065827358437305
2026,senior,elixir,Elixir,language,17713,39,0.0022017727093095467
2026,senior,erlang,Erlang,language,17713,5,0.0002822785524755829
2026,senior,go,Go,language,17713,707,0.03991418732004742
2026,senior,html,HTML,language,17713,1137,0.06419014283294755
2026,senior,java,Java,language,17713,5722,0.32303957545305706
2026,senior,javascript,JavaScript,language,17713,3126,0.17648055100773444
2026,senior,kotlin,Kotlin,language,17713,616,0.03477671766499182
2026,senior,matlab,MATLAB,language,17713,276,0.015581776096652176
2026,senior,objective_c,Objective-C,language,17713,120,0.006774685259413989
2026,senior,perl,Perl,language,17713,183,0.010331395020606335
2026,senior,php,PHP,language,17713,163,0.009202280810704002
2026,senior,powershell,PowerShell,language,17713,510,0.028792412352509456
2026,senior,python,Python,language,17713,8850,0.49963303788178176
2026,senior,r_language,R,language,17713,2,0.00011291142099023316
2026,senior,ruby,Ruby,language,17713,424,0.02393722124992943
2026,senior,rust,Rust,language,17713,767,0.04330152994975442
2026,senior,scala,Scala,language,17713,714,0.04030937729351324
2026,senior,swift,Swift,language,17713,63,0.0035567097611923447
2026,senior,typescript,TypeScript,language,17713,3426,0.19341726415626942
2026,senior,grafana,Grafana,ops,17713,865,0.048834189578275844
2026,senior,linux,Linux,ops,17713,2614,0.14757522723423475
2026,senior,prometheus,Prometheus,ops,17713,75,0.004234178287133744
2026,senior,splunk,Splunk,ops,17713,446,0.025179246880821994
2026,senior,unix,Unix,ops,17713,629,0.03551064190142833
2026,senior,agile,Agile,practice,17713,615,0.0347202619544967
2026,senior,api_design,API design,practice,17713,5116,0.28882741489301644
2026,senior,bdd,BDD,practice,17713,184,0.01038785073110145
2026,senior,devops,DevOps,practice,17713,230,0.012984813413876814
2026,senior,kanban,Kanban,practice,17713,208,0.01174278778298425
2026,senior,observability,Observability,practice,17713,3345,0.18884435160616497
2026,senior,scrum,Scrum,practice,17713,1458,0.08231242590187998
2026,senior,security,Security,practice,17713,27,0.0015243041833681477
2026,senior,sre,SRE,practice,17713,767,0.04330152994975442
2026,senior,tdd,TDD,practice,17713,388,0.021904815672105234
2026,senior,oauth,OAuth,security,17713,477,0.02692937390617061
2026,senior,cypress,Cypress,testing,17713,16,0.0009032913679218653
2026,senior,integration_testing,Integration testing,testing,17713,22,0.0012420256308925649
2026,senior,jest,Jest,testing,17713,231,0.01304126912437193
2026,senior,junit,JUnit,testing,17713,419,0.023654942697453846
2026,senior,mocha,Mocha,testing,17713,44,0.0024840512617851297
2026,senior,playwright,Playwright,testing,17713,265,0.014960763281205894
2026,senior,pytest,Pytest,testing,17713,137,0.007734432337830972
2026,senior,selenium,Selenium,testing,17713,319,0.01800937164794219
2026,senior,unit_testing,Unit testing,testing,17713,3,0.00016936713148534975
2026,senior,bitbucket,Bitbucket,tooling,17713,327,0.018461017331903123
2026,senior,confluence,Confluence,tooling,17713,41,0.0023146841302997797
2026,senior,git,Git,tooling,17713,2469,0.13938914921244283
2026,senior,github,GitHub,tooling,17713,166,0.009371647942189353
2026,senior,gitlab,GitLab,tooling,17713,993,0.05606052052165077
2026,senior,jira,Jira,tooling,17713,1105,0.06238356009710382
2026,unknown,chroma,Chroma,ai_ml,21841,13,0.0005952108419944142
2026,unknown,computer_vision,Computer vision,ai_ml,21841,0,0.0
2026,unknown,deep_learning,Deep learning,ai_ml,21841,0,0.0
2026,unknown,hugging_face,Hugging Face,ai_ml,21841,243,0.011125864200357126
2026,unknown,langchain,LangChain,ai_ml,21841,35,0.0016024907284464998
2026,unknown,llamaindex,LlamaIndex,ai_ml,21841,168,0.007691955496543198
2026,unknown,machine_learning,Machine learning,ai_ml,21841,193,0.008836591731147841
2026,unknown,mlops,MLOps,ai_ml,21841,649,0.029714756650336523
2026,unknown,nlp,NLP,ai_ml,21841,34,0.001556705279062314
2026,unknown,numpy,NumPy,ai_ml,21841,245,0.011217435099125497
2026,unknown,pandas,Pandas,ai_ml,21841,354,0.01620804908200174
2026,unknown,pinecone,Pinecone,ai_ml,21841,3,0.00013735634815255712
2026,unknown,pytorch,PyTorch,ai_ml,21841,977,0.044732384048349436
2026,unknown,rag,RAG,ai_ml,21841,1095,0.05013506707568335
2026,unknown,scikit_learn,scikit-learn,ai_ml,21841,317,0.014513987454786869
2026,unknown,scipy,SciPy,ai_ml,21841,54,0.002472414266746028
2026,unknown,tensorflow,TensorFlow,ai_ml,21841,778,0.03562107962089648
2026,unknown,vector_databases,Vector databases,ai_ml,21841,9,0.00041206904445767136
2026,unknown,weaviate,Weaviate,ai_ml,21841,101,0.004624330387802756
2026,unknown,agents,Agents,ai_tool,21841,529,0.02422050272423424
2026,unknown,anthropic_api,Anthropic API,ai_tool,21841,2,9.15708987683714e-05
2026,unknown,chatgpt,ChatGPT,ai_tool,21841,15,0.0006867817407627856
2026,unknown,claude,Claude,ai_tool,21841,685,0.03136303282816721
2026,unknown,claude_api,Claude API,ai_tool,21841,22,0.0010072798864520856
2026,unknown,codex,Codex,ai_tool,21841,114,0.00521954122979717
2026,unknown,copilot,Copilot,ai_tool,21841,20,0.0009157089876837141
2026,unknown,cursor,Cursor,ai_tool,21841,348,0.015933336385696627
2026,unknown,evals,Evals,ai_tool,21841,208,0.009523373471910627
2026,unknown,fine_tuning,Fine-tuning,ai_tool,21841,578,0.02646398974405934
2026,unknown,gemini,Gemini,ai_tool,21841,219,0.01002701341513667
2026,unknown,generative_ai,Generative AI,ai_tool,21841,1509,0.06909024312073624
2026,unknown,llm,LLM,ai_tool,21841,2604,0.11922531019641958
2026,unknown,mcp,MCP,ai_tool,21841,454,0.02078659402042031
2026,unknown,openai_api,OpenAI API,ai_tool,21841,87,0.003983334096424157
2026,unknown,prompt_engineering,Prompt engineering,ai_tool,21841,18,0.0008241380889153427
2026,unknown,microservices,Microservices,architecture,21841,2867,0.1312668833844604
2026,unknown,serverless,Serverless,architecture,21841,547,0.025044640813149582
2026,unknown,ansible,Ansible,cloud,21841,1183,0.05416418662149169
2026,unknown,aws,AWS,cloud,21841,6955,0.3184378004670116
2026,unknown,azure,Azure,cloud,21841,4858,0.22242571310837417
2026,unknown,docker,Docker,cloud,21841,3821,0.1749462020969736
2026,unknown,gcp,GCP,cloud,21841,2106,0.0964241564030951
2026,unknown,helm,Helm,cloud,21841,415,0.019000961494437068
2026,unknown,kubernetes,Kubernetes,cloud,21841,4198,0.1922073165148116
2026,unknown,terraform,Terraform,cloud,21841,2507,0.11478412160615356
2026,unknown,airflow,Airflow,data,21841,679,0.031088320131862093
2026,unknown,bigquery,BigQuery,data,21841,339,0.015521267341238954
2026,unknown,cassandra,Cassandra,data,21841,242,0.01108007875097294
2026,unknown,databricks,Databricks,data,21841,57,0.002609770614898585
2026,unknown,dbt,dbt,data,21841,278,0.012728354928803627
2026,unknown,dynamodb,DynamoDB,data,21841,471,0.021564946659951467
2026,unknown,elasticsearch,Elasticsearch,data,21841,367,0.016803259923996155
2026,unknown,flink,Flink,data,21841,228,0.01043908245959434
2026,unknown,hadoop,Hadoop,data,21841,492,0.022526441097019366
2026,unknown,kafka,Kafka,data,21841,1728,0.0791172565358729
2026,unknown,mongodb,MongoDB,data,21841,70,0.0032049814568929995
2026,unknown,mysql,MySQL,data,21841,1038,0.04752529646078476
2026,unknown,opensearch,OpenSearch,data,21841,114,0.00521954122979717
2026,unknown,oracle,Oracle,data,21841,98,0.004486974039650199
2026,unknown,postgresql,PostgreSQL,data,21841,2012,0.09212032416098163
2026,unknown,power_bi,Power BI,data,21841,1,4.57854493841857e-05
2026,unknown,rabbitmq,RabbitMQ,data,21841,272,0.012453642232498513
2026,unknown,redis,Redis,data,21841,592,0.02710498603543794
2026,unknown,redshift,Redshift,data,21841,393,0.017993681607984983
2026,unknown,snowflake,Snowflake,data,21841,91,0.0041664758939608994
2026,unknown,spark,Spark,data,21841,586,0.026830273339132824
2026,unknown,sql,SQL,data,21841,5491,0.2514079025685637
2026,unknown,sql_server,SQL Server,data,21841,111,0.005082184881644613
2026,unknown,tableau,Tableau,data,21841,322,0.014742914701707797
2026,unknown,argo_cd,Argo CD,devops,21841,174,0.007966668192848313
2026,unknown,buildkite,Buildkite,devops,21841,24,0.001098850785220457
2026,unknown,ci_cd,CI/CD,devops,21841,6978,0.31949086580284786
2026,unknown,circleci,CircleCI,devops,21841,5,0.00022892724692092853
2026,unknown,github_actions,GitHub Actions,devops,21841,31,0.0014193489309097568
2026,unknown,gitlab_ci,GitLab CI,devops,21841,279,0.012774140378187812
2026,unknown,jenkins,Jenkins,devops,21841,2222,0.10173526853166064
2026,unknown,angular,Angular,framework,21841,1969,0.09015154983746165
2026,unknown,aspnet,ASP.NET,framework,21841,283,0.012957282175724555
2026,unknown,django,Django,framework,21841,345,0.01579598003754407
2026,unknown,dotnet,.NET,framework,21841,1351,0.06185614211803489
2026,unknown,express,Express,framework,21841,60,0.002747126963051142
2026,unknown,fastapi,FastAPI,framework,21841,477,0.02183965935625658
2026,unknown,flask,Flask,framework,21841,293,0.013415136669566412
2026,unknown,graphql,GraphQL,framework,21841,686,0.0314088182775514
2026,unknown,grpc,gRPC,framework,21841,246,0.011263220548509683
2026,unknown,nextjs,Next.js,framework,21841,1692,0.07746898035804221
2026,unknown,nodejs,Node.js,framework,21841,1691,0.07742319490865802
2026,unknown,rails,Rails,framework,21841,158,0.0072341010027013415
2026,unknown,react,React,framework,21841,3735,0.1710086534499336
2026,unknown,rest_api,REST API,framework,21841,1760,0.08058239091616684
2026,unknown,spring,Spring,framework,21841,133,0.006089464768096699
2026,unknown,vue,Vue,framework,21841,544,0.024907284464997025
2026,unknown,bash_shell,Bash/Shell,language,21841,1426,0.06529005082184881
2026,unknown,c_language,C,language,21841,3,0.00013735634815255712
2026,unknown,cpp,C++,language,21841,3906,0.17883796529462936
2026,unknown,csharp,C#,language,21841,2247,0.10287990476626528
2026,unknown,css,CSS,language,21841,574,0.026280847946522596
2026,unknown,dart,Dart,language,21841,26,0.0011904216839888284
2026,unknown,elixir,Elixir,language,21841,18,0.0008241380889153427
2026,unknown,erlang,Erlang,language,21841,2,9.15708987683714e-05
2026,unknown,go,Go,language,21841,482,0.02206858660317751
2026,unknown,html,HTML,language,21841,1653,0.07568334783205898
2026,unknown,java,Java,language,21841,6390,0.2925690215649467
2026,unknown,javascript,JavaScript,language,21841,3851,0.17631976557849915
2026,unknown,kotlin,Kotlin,language,21841,592,0.02710498603543794
2026,unknown,matlab,MATLAB,language,21841,401,0.01835996520305847
2026,unknown,objective_c,Objective-C,language,21841,154,0.007050959205164599
2026,unknown,perl,Perl,language,21841,403,0.01845153610182684
2026,unknown,php,PHP,language,21841,269,0.012316285884345956
2026,unknown,powershell,PowerShell,language,21841,825,0.037772995741953204
2026,unknown,python,Python,language,21841,10551,0.48308227645254337
2026,unknown,r_language,R,language,21841,4,0.0001831417975367428
2026,unknown,ruby,Ruby,language,21841,401,0.01835996520305847
2026,unknown,rust,Rust,language,21841,696,0.031866672771393253
2026,unknown,scala,Scala,language,21841,555,0.025410924408223068
2026,unknown,swift,Swift,language,21841,68,0.003113410558124628
2026,unknown,typescript,TypeScript,language,21841,3851,0.17631976557849915
2026,unknown,grafana,Grafana,ops,21841,861,0.039421271919783896
2026,unknown,linux,Linux,ops,21841,3469,0.1588297239137402
2026,unknown,prometheus,Prometheus,ops,21841,71,0.0032507669062771852
2026,unknown,splunk,Splunk,ops,21841,563,0.025777208003296553
2026,unknown,unix,Unix,ops,21841,859,0.039329701021015524
2026,unknown,agile,Agile,practice,21841,811,0.037131999450574604
2026,unknown,api_design,API design,practice,21841,5795,0.26532667918135616
2026,unknown,bdd,BDD,practice,21841,233,0.010668009706515269
2026,unknown,devops,DevOps,practice,21841,314,0.014376631106634312
2026,unknown,kanban,Kanban,practice,21841,244,0.011171649649741312
2026,unknown,observability,Observability,practice,21841,2273,0.1040703264502541
2026,unknown,scrum,Scrum,practice,21841,1722,0.07884254383956779
2026,unknown,security,Security,practice,21841,10,0.00045785449384185705
2026,unknown,sre,SRE,practice,21841,677,0.030996749233093722
2026,unknown,tdd,TDD,practice,21841,349,0.015979121835080812
2026,unknown,oauth,OAuth,security,21841,430,0.019687743235199853
2026,unknown,cypress,Cypress,testing,21841,32,0.0014651343802939425
2026,unknown,integration_testing,Integration testing,testing,21841,39,0.0017856325259832425
2026,unknown,jest,Jest,testing,21841,302,0.013827205714024083
2026,unknown,junit,JUnit,testing,21841,525,0.024037360926697497
2026,unknown,mocha,Mocha,testing,21841,57,0.002609770614898585
2026,unknown,playwright,Playwright,testing,21841,357,0.016345405430154298
2026,unknown,pytest,Pytest,testing,21841,155,0.007096744654548784
2026,unknown,selenium,Selenium,testing,21841,572,0.026189277047754225
2026,unknown,unit_testing,Unit testing,testing,21841,1,4.57854493841857e-05
2026,unknown,bitbucket,Bitbucket,tooling,21841,410,0.01877203424751614
2026,unknown,confluence,Confluence,tooling,21841,59,0.0027013415136669565
2026,unknown,git,Git,tooling,21841,3617,0.1656059704225997
2026,unknown,github,GitHub,tooling,21841,184,0.00842452268669017
2026,unknown,gitlab,GitLab,tooling,21841,1425,0.06524426537246462
2026,unknown,jira,Jira,tooling,21841,1617,0.07403507165422829
