company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
Intuitive,2026,20,-0.10269117515538403,0.2941785596454642,0.34173229658036985,27.181737931419757,0.7485230336181068
CyberArk,2026,28,-0.10479795116138688,0.13817071597685757,0.20761617010197267,26.150230214038057,0.7144441313925531
Qualcomm,2026,174,-0.10577845718472233,0.20514369863820986,0.02657183247696687,22.594276043963863,0.6940510595634732
Crossing Hurdles,2026,25,-0.10685361300148623,0.24572662601111425,0.16353147104087992,42.26766666666666,0.7554345094964918
Jobs via Dice,2026,1934,-0.10746190399070635,0.39275922682942277,0.004182226191062278,26.075007446495963,0.7063414870404308
New York Technology Partners,2026,74,-0.10874784296181468,0.15231448179678952,0.10466214165625161,58.35828114862158,0.7222911673486552
TEKsystems,2026,120,-0.11063636611775775,0.17805998349021518,0.09415210920348906,22.436900291470554,0.6950771721209625
KPMG US,2026,23,-0.1142171954898544,0.6365376976507459,0.0,30.510318023237822,0.729297115402072
Lensa,2026,60,-0.11551118619910934,0.2205194384021002,0.06217227327306842,24.407531237020724,0.7040635682186948
CGI,2026,88,-0.11573710927590573,0.27275860843959693,0.16058887954031628,25.280440504747585,0.7171210660243789
Centraprise,2026,28,-0.11927237201068523,0.34487374031471807,0.0,25.704859878734105,0.7314267800761088
Boeing,2026,93,-0.12049639648442864,0.3342529965079939,0.01163901785733791,24.09003318663712,0.695069261803629
General Dynamics Information Technology,2026,80,-0.12061510353659335,0.48041300603276893,0.012750468551945005,28.3077083359341,0.7214376512157072
Infosys,2026,50,-0.12174516173872534,0.39950894119401553,0.011851613641079816,24.348046844864463,0.7213986312608597
Raytheon,2026,126,-0.12315344345535578,0.15430393216960733,0.00819992404276525,21.796607706929578,0.6834763626332535
BCforward,2026,47,-0.12469577482485954,0.35918886058504307,0.038481351542500555,35.64672996388301,0.7481989051484474
Randstad Digital Americas,2026,117,-0.1309823808159559,0.5600719889107082,0.010331096494829408,29.91222046397582,0.7446708614424743
General Atomics Aeronautical Systems,2026,33,-0.1311350093582188,0.16729530053743583,0.06372968843890768,21.292317836674506,0.7088907220353299
MetroStar,2026,45,-0.13168697910036278,0.1353131434384303,0.0,28.866314505486724,0.6700986141562594
HCL Global Systems Inc,2026,21,-0.133771160937512,0.3414664063482041,0.0,52.33573454240708,0.7611348221064489
FastTek Global,2026,28,-0.13448039586055008,0.12908236427697226,0.093720223255102,27.122265487694154,0.6974237323280974
