company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
Motion Recruitment Partners LLC,2024,16,-0.2009355999466307,0.05814872835856023,0.0,23.458089566683316,0.6877339472636352
Extend Information Systems Inc.,2024,55,-0.20240514891651556,0.06434058004136757,0.0,29.818011794355375,0.694426963218758
ConsultNet,2024,13,-0.20336467534825492,0.07637799340122173,0.0,27.65066267945227,0.6940990595457242
Open Systems Inc.,2024,17,-0.21298352214228197,0.21814895943513804,0.0,19.571363584499593,0.7220692203828389
Solutions³ LLC,2024,12,-0.21401750042718415,0.17136585235890286,0.0,39.88414404223228,0.6876213881941841
Accenture,2024,12,-0.2161270543479313,0.12007507698603266,0.0,31.35011580464139,0.7047241311468649
Wells Fargo,2024,37,-0.216940667627418,0.10565213628133129,0.0,44.17529477632953,0.6560838601790786
"Farfield Systems, Inc",2024,27,-0.21833694851931856,0.03531994400719192,0.0,29.113566947742214,0.6623310856890716
TekWissen ®,2024,23,-0.21859170780075893,0.19854170164301266,0.0,35.26487893979094,0.7116689875562712
FIS,2024,60,-0.21894526526126643,0.0970622213694452,0.02719011587315789,26.814393302728895,0.6976023487359126
"The Dignify Solutions, LLC",2024,41,-0.21939405169399728,0.054701499117866294,0.0,37.07573557878436,0.7482094222254704
Central Business Solutions Inc.,2024,17,-0.22183263071206125,0.09575984644966538,0.0,30.479936215918695,0.6983501248053832
Raytheon,2024,146,-0.22365368245775338,0.17990869061155848,0.049915802576736015,24.704149275776793,0.7279880045173148
Empower Professionals,2024,10,-0.22593769963292507,0.10515247108307044,0.0,27.523219696969697,0.7250375834016414
TEKsystems,2024,31,-0.22707046105511672,0.09014114234570253,0.0,27.86999095259856,0.6907332235226792
IERUS Technologies Inc,2024,18,-0.2300820219227928,0.045914984670805424,0.0,20.770935609113167,0.7018365647281102
Keylent Inc,2024,44,-0.23241029683857126,0.12778602351760224,0.0,32.899731563025476,0.7225546787659126
Confidential,2024,10,-0.2338956971360841,0.26991474220434386,0.0,36.1485747457436,0.7275650873949816
Judge Group,2024,20,-0.23602150220720067,0.08269966604916101,0.061050061050061055,23.983487943216204,0.7131174964196383
OSO Ventures Inc,2024,10,-0.2378130607612928,0.14306883678281374,0.0,48.93726190476191,0.7252222900133585
TekIntegral,2024,56,-0.23819590271450092,0.1370250435081801,0.0,37.10562058903491,0.7347449337440065
Stellar Professionals,2024,12,-0.24410816478148903,0.0,0.0,37.30555555555556,0.7530314065018442
Vanguard,2024,19,-0.24521234549447427,0.10686270571145533,0.0,20.365909528723982,0.7004204790480459
FIS Global,2024,11,-0.24618712271434448,0.11533418922730519,0.0,21.535392179441597,0.7083114330906772
KPMG US,2024,63,-0.24702151398681732,0.5730251588077161,0.0,26.841534391534392,0.7447310054683326
"UrBench, LLC",2024,16,-0.24782194530457258,0.12920553723681574,0.0,31.967950336700337,0.7232896101364387
Hermitage Infotech,2024,22,-0.2571213663392912,0.23140811457924207,0.0,29.24608186860293,0.735524953875349
"Mission Technologies, a division of HII",2024,68,-0.26667345655201935,0.17454145790707878,0.04426022602395345,22.18897996025369,0.7355976335887693
iTech Solutions,2024,59,-0.2755039338935703,0.1353922391839616,0.0,36.44540287866559,0.767984626208902
ASK Consulting,2024,18,-0.28543819172847423,0.2585874897187257,0.0,29.376157430196347,0.7505592640001396
hackajob,2024,10,-0.2856256541626601,0.2846966320482592,0.01562744178777934,40.80937657114128,0.7442983221197095
MillenniumSoft Inc,2024,34,-0.2903590851576143,0.18096893062386676,0.0,19.845810357488933,0.739313324975063
"Kelly Science, Engineering, Technology & Telecom",2024,12,-0.2952306049729054,0.030875632950475487,0.0,27.95428449474502,0.7278616774713611
Infosys,2024,42,-0.29577187823867374,0.3475153424623852,0.0,24.233677607179416,0.7633076997306671
Acclaim Technical Services,2024,22,-0.30120924084138023,0.06524740963289623,0.0,27.886110158312842,0.7152150843034932
Net2Source Inc.,2024,25,-0.30578838502962835,0.061176804956813685,0.03442158194744757,31.860766049307717,0.7411772512280302
Verdant Infotech Solutions,2024,10,-0.31119288222184743,0.0,0.0,37.63186147186148,0.7366573334914721
XCUTIVES Inc.,2024,15,-0.32353953796336177,0.02472799208704253,0.0,28.549593073593076,0.7087435781194166
Arcfield,2024,13,-0.3241391484014854,0.0710416019569626,0.0,41.13790176759067,0.7161556941255278
AllSTEM Connections,2024,11,-0.3270832021448559,0.1977302954957062,0.04216999123620516,41.52642937656057,0.7241939382845999
Open Systems Technologies,2024,47,-0.33414396228466187,0.21982948687985313,0.0,29.546990710879328,0.7716260215995138
"Anveta, Inc",2024,11,-0.3384291600590707,0.07209285559801024,0.0,33.889103440419234,0.7416691626935413
Iridium,2024,12,-0.3399335837840168,0.47102317818575834,0.0,38.47880401603228,0.7175376822337535
Collabera,2024,18,-0.3427638773271797,0.0,0.0,37.11813973063973,0.7737791824198414
ManTech,2024,39,-0.3441876601445713,0.10385668795044235,0.0,24.265074052090647,0.7429743426096518
"Liberty Personnel Services, Inc.",2024,39,-0.3593931479683967,0.0808668767355537,0.0,23.158381664631666,0.7550283025472788
Ball Aerospace,2024,16,-0.36453643278650466,0.2137225182563622,0.0,18.090538473617922,0.7672786157144819
Tech Mahindra,2024,10,-0.3657662736253018,0.0,0.0,38.754285714285714,0.7480292162363079
"Onyx Point, LLC.",2024,17,-0.3784128533432235,0.044003721004711865,0.0,44.59931675427406,0.695074438285754
SAIC,2024,46,-0.38812226927860705,0.11163773603072584,0.0,39.81538840116908,0.7354272588506376
"Syms Strategic Group, LLC (SSG)",2024,118,-0.3927561362219228,0.0,0.0,15.23151001540832,0.7338129496402878
Wise Skulls,2024,30,-0.4197248761811877,0.023334545798619932,0.0,33.555733941983945,0.7823936132171246
CodeMonk,2024,25,-0.4286245778675305,0.0928664739610713,0.0,50.91666666666667,0.7260092475951546
Cloudflare,2024,26,-0.44474532197713074,0.11182943242854099,0.027133969085844527,21.995844048486465,0.7752513202265063
Prudential Financial,2024,11,-0.47374639267439295,0.23948703841540436,0.0,32.683206499382976,0.7301882753162482
Garmin,2024,16,-0.5488954780695948,0.12354991256931938,0.0,65.5599770021645,0.7027725497892294
United Consulting Hub,2024,11,-0.5581612180066343,0.0,0.0,25.53282828282828,0.8114182420849939
Rose International,2024,10,-0.5919545619040821,0.029171528588098017,0.0,59.16930735930735,0.7727356236448165
