period,company_name_canonical,n_postings,mean_pairwise_cosine,median_pairwise_cosine,saturation_flag
2026,SAIC,19,0.1326219935307813,0.11095886241255341,False
2026,TikTok USDS Joint Venture,67,0.13261524950287995,0.09828807150149338,False
2026,Snowflake,32,0.13111820146417408,0.115242616092044,False
2026,Teradyne,21,0.13096621028621014,0.09813316052099408,False
2026,"BAE Systems, Inc.",83,0.13004921036949593,0.10458450355608041,False
2026,Eliassen Group,21,0.1300081718777252,0.11126994358151854,False
2026,Ford Motor Company,33,0.12988405650384652,0.1074642622058016,False
2026,Cynet Systems,22,0.12987105540339708,0.10815518702425528,False
2026,S&P Global,19,0.12943340593633343,0.10331515934859645,False
2026,Robinhood,16,0.1293724653838216,0.10135073933069451,False
2026,Morgan Stanley,17,0.12932282525062716,0.12298907113414465,False
2026,Motorola Solutions,26,0.12920180228975478,0.11030616887778662,False
2026,Peraton,111,0.1291764494478051,0.10670153333406789,False
2026,BlackRock,18,0.12916869483833268,0.11344226996297478,False
2026,Esri,42,0.12907797558272494,0.10685053093301257,False
2026,Microsoft,229,0.12855667705647744,0.11779062070547788,False
2026,Synechron,39,0.12837602100248804,0.10221260249705695,False
2026,Horizontal Talent,28,0.1271977846458991,0.11112275605489949,False
2026,Axon,26,0.12701242126701703,0.10139891483112304,False
2026,Netflix,23,0.12653800567448834,0.09230695670158974,False
2026,Red Hat,31,0.12649460286288175,0.09470426480940214,False
2026,Trimble Inc.,21,0.12614581487563303,0.11357448320223631,False
2026,Parsons Corporation,19,0.12588298395054462,0.1188257674692629,False
2026,Harnham,31,0.12580876328991814,0.10720541929931834,False
2026,Fidelity Investments,30,0.12539503140978644,0.11706388674273425,False
2026,Aditi Consulting,16,0.1253679733235806,0.06942271776402324,False
2026,Anduril Industries,160,0.12454141198281861,0.10123949458259462,False
2026,ICE,34,0.1243144908072867,0.10427880301152755,False
2026,Cognizant,36,0.12422789433615458,0.10655907635122915,False
2026,General Dynamics Information Technology,45,0.12417060701223323,0.11079394348884364,False
2026,Andiamo,48,0.12400898197836634,0.10879306896419697,False
2026,Stealth Startup,27,0.12187649427118626,0.07323607792149599,False
2026,Acceler8 Talent,22,0.12180928570297772,0.11038613217406797,False
2026,Klaviyo,23,0.12158010321388206,0.101606857576713,False
2026,Leidos,128,0.11992570746694714,0.10251394297278026,False
2026,AMD,57,0.11973804284234624,0.09670110756392938,False
2026,Actalent,151,0.11942591669346424,0.10290220847910825,False
2026,Lockheed Martin,111,0.11898094389241312,0.10455895914592382,False
2026,The Walt Disney Company,34,0.11859606755344698,0.10518786947394522,False
2026,Palo Alto Networks,27,0.11853721029557682,0.1042863788790691,False
2026,Optum,53,0.11816473546737008,0.11083712553086202,False
2026,Stripe,17,0.11764953295710259,0.08161624624393479,False
2026,TikTok,114,0.11636568151119044,0.0886038937734533,False
2026,Ramp,18,0.11636426067493033,0.08876577167217424,False
2026,New York Technology Partners,32,0.11622527454630603,0.08399905090233784,False
2026,Amazon Web Services (AWS),220,0.11620175057502774,0.10118416003190601,False
2026,Mercor,59,0.11520222405765855,0.07357778133264029,False
2026,BioSpace,25,0.11423857914346006,0.09383140185276348,False
