uid,source,period,doc_len,has_core_section,core_chars,boilerplate_chars,parsed_chars,core_share,boilerplate_share
asaniczka_0788104c3929edb8,kaggle_asaniczka,2024-01,6404,False,0,0,2896,0.0,0.0
asaniczka_07f49cc25f151436,kaggle_asaniczka,2024-01,4535,False,0,0,2241,0.0,0.0
asaniczka_10ae65cf39569125,kaggle_asaniczka,2024-01,7202,False,0,0,3913,0.0,0.0
asaniczka_13e0f39243ef875a,kaggle_asaniczka,2024-01,6396,False,0,0,2916,0.0,0.0
asaniczka_1589bf9160b897a2,kaggle_asaniczka,2024-01,6151,False,0,0,2235,0.0,0.0
asaniczka_1e0012beb5f81db0,kaggle_asaniczka,2024-01,6448,False,0,0,2469,0.0,0.0
asaniczka_229e272ce5fafe8a,kaggle_asaniczka,2024-01,6094,False,0,0,2646,0.0,0.0
asaniczka_234e4136a4184944,kaggle_asaniczka,2024-01,5485,False,0,0,2263,0.0,0.0
asaniczka_234f6bb4bff2c3b0,kaggle_asaniczka,2024-01,6919,False,0,0,3512,0.0,0.0
asaniczka_25627c7f9d98de5a,kaggle_asaniczka,2024-01,6525,False,0,0,3647,0.0,0.0
asaniczka_26a372b3fc4b8c39,kaggle_asaniczka,2024-01,4113,False,0,0,2682,0.0,0.0
asaniczka_26ab595c21581bf9,kaggle_asaniczka,2024-01,6825,False,0,0,3640,0.0,0.0
asaniczka_2814b69527a9ecba,kaggle_asaniczka,2024-01,3901,False,0,0,2767,0.0,0.0
asaniczka_35c354d55eaf7d0b,kaggle_asaniczka,2024-01,3930,False,0,0,2867,0.0,0.0
asaniczka_369fafa2406af567,kaggle_asaniczka,2024-01,4231,False,0,0,2692,0.0,0.0
asaniczka_36a751aceebc3569,kaggle_asaniczka,2024-01,5227,False,0,0,3245,0.0,0.0
asaniczka_388161f5f3f59074,kaggle_asaniczka,2024-01,4373,False,0,0,2575,0.0,0.0
asaniczka_3a4593377fc3d1b9,kaggle_asaniczka,2024-01,5496,False,0,0,2233,0.0,0.0
asaniczka_406b8ec684845e4f,kaggle_asaniczka,2024-01,4515,False,0,0,2905,0.0,0.0
asaniczka_40d997ad4ff6d84b,kaggle_asaniczka,2024-01,6726,False,0,0,2302,0.0,0.0
asaniczka_468c69fd2d4bc83d,kaggle_asaniczka,2024-01,7173,False,0,0,3876,0.0,0.0
asaniczka_46d9fc3b425086d2,kaggle_asaniczka,2024-01,6423,False,0,0,3467,0.0,0.0
asaniczka_4a978e02babfc987,kaggle_asaniczka,2024-01,6485,False,0,0,3176,0.0,0.0
asaniczka_50431d5b73bcebcd,kaggle_asaniczka,2024-01,6839,True,2702,0,3236,0.39508700102354144,0.0
asaniczka_52b00f0e9bccda59,kaggle_asaniczka,2024-01,6413,False,0,0,2606,0.0,0.0
asaniczka_b4a0f6fc55a6e033,kaggle_asaniczka,2024-01,1409,False,0,0,380,0.0,0.0
asaniczka_c6ca70876e768752,kaggle_asaniczka,2024-01,3302,False,0,0,2283,0.0,0.0
asaniczka_0dfa12c720405557,kaggle_asaniczka,2024-01,4077,False,0,0,2049,0.0,0.0
asaniczka_5ef63f8acf8f8591,kaggle_asaniczka,2024-01,783,False,0,0,731,0.0,0.0
asaniczka_7b13728d2751eed3,kaggle_asaniczka,2024-01,1579,False,0,0,1442,0.0,0.0
asaniczka_7e422a97d6ef68de,kaggle_asaniczka,2024-01,1061,False,0,0,967,0.0,0.0
asaniczka_ef06731043a4501c,kaggle_asaniczka,2024-01,5992,False,0,0,2768,0.0,0.0
asaniczka_a089adf818ad67e7,kaggle_asaniczka,2024-01,6622,False,0,0,3196,0.0,0.0
asaniczka_05841f52c3b94672,kaggle_asaniczka,2024-01,8456,False,0,0,7623,0.0,0.0
asaniczka_c03cba5f567a6a92,kaggle_asaniczka,2024-01,6478,False,0,0,5119,0.0,0.0
asaniczka_73ccf2adc9b5f1f1,kaggle_asaniczka,2024-01,3477,False,0,0,2772,0.0,0.0
asaniczka_805671271e4e1b05,kaggle_asaniczka,2024-01,3945,False,0,0,3073,0.0,0.0
asaniczka_97c60883fcad3d5e,kaggle_asaniczka,2024-01,4020,False,0,0,3372,0.0,0.0
asaniczka_8ae8c1f49ac2df18,kaggle_asaniczka,2024-01,5186,False,0,0,2486,0.0,0.0
asaniczka_ae39d094aa06bda2,kaggle_asaniczka,2024-01,2267,False,0,0,1112,0.0,0.0
asaniczka_d15f14398c860620,kaggle_asaniczka,2024-01,3236,False,0,0,2095,0.0,0.0
asaniczka_189284b0f90fce9f,kaggle_asaniczka,2024-01,7988,False,0,0,5324,0.0,0.0
asaniczka_20f5364db10ad58f,kaggle_asaniczka,2024-01,5284,False,0,0,3262,0.0,0.0
asaniczka_790afb9eb0cbbfe0,kaggle_asaniczka,2024-01,4396,False,0,0,2588,0.0,0.0
asaniczka_8355abe70eb56132,kaggle_asaniczka,2024-01,4533,False,0,0,1829,0.0,0.0
asaniczka_96993da87c2f3412,kaggle_asaniczka,2024-01,7041,False,0,0,4742,0.0,0.0
asaniczka_ddc46c43b67e16ac,kaggle_asaniczka,2024-01,5133,False,0,0,2834,0.0,0.0
asaniczka_b019233dc1962b6f,kaggle_asaniczka,2024-01,3089,False,0,0,1625,0.0,0.0
asaniczka_d219d3d2747c40e3,kaggle_asaniczka,2024-01,5518,False,0,0,3556,0.0,0.0
asaniczka_a57ed61ec2ad609a,kaggle_asaniczka,2024-01,3652,False,0,0,1933,0.0,0.0
asaniczka_b80e783a20e7c8c3,kaggle_asaniczka,2024-01,5088,False,0,0,3508,0.0,0.0
asaniczka_cfed356e689e6290,kaggle_asaniczka,2024-01,4411,False,0,0,3126,0.0,0.0
asaniczka_16d576418229b94f,kaggle_asaniczka,2024-01,4594,False,0,0,1481,0.0,0.0
asaniczka_2ddef10c069cb696,kaggle_asaniczka,2024-01,6228,False,0,0,2817,0.0,0.0
asaniczka_96e1cac7f5414623,kaggle_asaniczka,2024-01,6140,False,0,0,1881,0.0,0.0
asaniczka_2867a3c87aa63e12,kaggle_asaniczka,2024-01,5268,True,4847,0,4847,0.920083523158694,0.0
asaniczka_ce1feede247a2658,kaggle_asaniczka,2024-01,4281,False,0,0,2782,0.0,0.0
asaniczka_d5915b14b08a2fc2,kaggle_asaniczka,2024-01,2702,False,0,0,729,0.0,0.0
asaniczka_62023f9e96cdc1e9,kaggle_asaniczka,2024-01,3770,False,0,0,1734,0.0,0.0
asaniczka_e58546cce35a7806,kaggle_asaniczka,2024-01,4638,True,1977,0,1977,0.42626131953428203,0.0
asaniczka_1bd9c6b29b8db726,kaggle_asaniczka,2024-01,4988,False,0,0,3654,0.0,0.0
asaniczka_01ecec3f9d62da17,kaggle_asaniczka,2024-01,1319,False,0,0,977,0.0,0.0
asaniczka_28e42ddb7ada0f9f,kaggle_asaniczka,2024-01,487,False,0,0,344,0.0,0.0
asaniczka_7d54a412fca6b291,kaggle_asaniczka,2024-01,701,False,0,0,541,0.0,0.0
asaniczka_781ed5953d1504b8,kaggle_asaniczka,2024-01,3118,False,0,0,1610,0.0,0.0
asaniczka_72c5c85d325fbb8f,kaggle_asaniczka,2024-01,4347,False,0,0,1691,0.0,0.0
asaniczka_aa56ddf566fcd286,kaggle_asaniczka,2024-01,6248,False,0,0,2858,0.0,0.0
asaniczka_d3a4d3132be1d571,kaggle_asaniczka,2024-01,4630,False,0,0,1119,0.0,0.0
asaniczka_d27bdeda6cf69a36,kaggle_asaniczka,2024-01,1786,False,0,0,1766,0.0,0.0
asaniczka_56b9250f1d8c1de0,kaggle_asaniczka,2024-01,9774,False,0,0,4875,0.0,0.0
asaniczka_5ee7507ab98054b0,kaggle_asaniczka,2024-01,4029,False,0,0,1932,0.0,0.0
asaniczka_afa07d8529e45c36,kaggle_asaniczka,2024-01,3210,False,0,0,1941,0.0,0.0
asaniczka_e31663f286dd7697,kaggle_asaniczka,2024-01,1894,False,0,0,1286,0.0,0.0
asaniczka_0a8fb76733df09ab,kaggle_asaniczka,2024-01,1365,False,0,0,921,0.0,0.0
asaniczka_86b8326ad679eda4,kaggle_asaniczka,2024-01,6385,False,0,0,1222,0.0,0.0
asaniczka_7beca96ebdd0f28b,kaggle_asaniczka,2024-01,1131,False,0,0,1111,0.0,0.0
asaniczka_ac2cde4666718d26,kaggle_asaniczka,2024-01,3697,True,1401,0,1401,0.3789559101974574,0.0
asaniczka_adb0ced6364f5956,kaggle_asaniczka,2024-01,4112,False,0,0,1773,0.0,0.0
asaniczka_94b2358caf9b0737,kaggle_asaniczka,2024-01,1907,False,0,0,997,0.0,0.0
asaniczka_b7ae21be41f5ee90,kaggle_asaniczka,2024-01,3060,True,1723,0,1723,0.5630718954248366,0.0
asaniczka_c8adca31edabafd7,kaggle_asaniczka,2024-01,3193,True,2636,0,2636,0.8255559035389916,0.0
asaniczka_d8240299a3f15a8d,kaggle_asaniczka,2024-01,4184,False,0,0,2702,0.0,0.0
asaniczka_9d28043c6334ea0d,kaggle_asaniczka,2024-01,4946,False,0,0,2505,0.0,0.0
asaniczka_4200afcdc06cd410,kaggle_asaniczka,2024-01,1322,False,0,0,1236,0.0,0.0
asaniczka_213cc928a036a147,kaggle_asaniczka,2024-01,2116,False,0,0,1717,0.0,0.0
asaniczka_ca71b31edb9469f5,kaggle_asaniczka,2024-01,2032,False,0,0,1926,0.0,0.0
asaniczka_4abb020cbd5a0343,kaggle_asaniczka,2024-01,2555,False,0,0,1620,0.0,0.0
asaniczka_fb48e192821f0c16,kaggle_asaniczka,2024-01,2815,False,0,0,1798,0.0,0.0
asaniczka_00a340bc25e473f0,kaggle_asaniczka,2024-01,1525,False,0,0,1027,0.0,0.0
asaniczka_03594c9ccb474188,kaggle_asaniczka,2024-01,1649,False,0,0,1165,0.0,0.0
asaniczka_05d45d56819d9708,kaggle_asaniczka,2024-01,1161,False,0,0,865,0.0,0.0
asaniczka_0d86a3413a177d6e,kaggle_asaniczka,2024-01,2484,False,0,0,2441,0.0,0.0
asaniczka_0db9210469d72f7b,kaggle_asaniczka,2024-01,1106,False,0,0,431,0.0,0.0
asaniczka_0f56bcb9ac5e1950,kaggle_asaniczka,2024-01,1198,False,0,0,676,0.0,0.0
asaniczka_127af06689d5b0dd,kaggle_asaniczka,2024-01,1278,False,0,0,772,0.0,0.0
asaniczka_128b42bb486ff188,kaggle_asaniczka,2024-01,1799,False,0,0,1329,0.0,0.0
asaniczka_17eff5a93af22617,kaggle_asaniczka,2024-01,4689,False,0,0,3158,0.0,0.0
asaniczka_1c8a3e0e6d9ff856,kaggle_asaniczka,2024-01,1556,False,0,0,834,0.0,0.0
asaniczka_1da8db49ba5b943e,kaggle_asaniczka,2024-01,1494,False,0,0,1353,0.0,0.0
asaniczka_20021a02f0d85a54,kaggle_asaniczka,2024-01,2226,False,0,0,1505,0.0,0.0
asaniczka_22340123f8160f8b,kaggle_asaniczka,2024-01,1237,False,0,0,471,0.0,0.0
asaniczka_23a2a2688c5e6abd,kaggle_asaniczka,2024-01,1162,False,0,0,1058,0.0,0.0
asaniczka_2409c13e33d3bf66,kaggle_asaniczka,2024-01,2053,False,0,0,1058,0.0,0.0
asaniczka_26d90fecb973b8c0,kaggle_asaniczka,2024-01,1475,False,0,0,1431,0.0,0.0
asaniczka_2926f3a791e4ad5b,kaggle_asaniczka,2024-01,1309,False,0,0,954,0.0,0.0
asaniczka_2babbbffe4733441,kaggle_asaniczka,2024-01,1100,False,0,0,860,0.0,0.0
asaniczka_2f88bb94abb32ba0,kaggle_asaniczka,2024-01,1285,False,0,0,1125,0.0,0.0
asaniczka_326f989601aa40bc,kaggle_asaniczka,2024-01,1880,False,0,0,1634,0.0,0.0
asaniczka_3ee2459159a86494,kaggle_asaniczka,2024-01,1595,False,0,0,1297,0.0,0.0
asaniczka_4844043b8bcc1586,kaggle_asaniczka,2024-01,1289,False,0,0,995,0.0,0.0
asaniczka_4b041c7fb8fd5a80,kaggle_asaniczka,2024-01,1190,False,0,0,693,0.0,0.0
asaniczka_4b6c77524d208cc0,kaggle_asaniczka,2024-01,1380,False,0,0,607,0.0,0.0
asaniczka_4ba59448203a652e,kaggle_asaniczka,2024-01,2021,False,0,0,1977,0.0,0.0
asaniczka_0307ead8cfbd5416,kaggle_asaniczka,2024-01,2575,False,0,0,2022,0.0,0.0
asaniczka_06e09918feb8ba2a,kaggle_asaniczka,2024-01,2193,False,0,0,1244,0.0,0.0
asaniczka_1ce3bfeb8687df9c,kaggle_asaniczka,2024-01,2052,False,0,0,1186,0.0,0.0
asaniczka_29f011cd699ee035,kaggle_asaniczka,2024-01,1158,False,0,0,563,0.0,0.0
asaniczka_4235847ed37cbbe8,kaggle_asaniczka,2024-01,1768,False,0,0,1242,0.0,0.0
asaniczka_470fd503a6b1f4eb,kaggle_asaniczka,2024-01,1309,False,0,0,960,0.0,0.0
asaniczka_501298ae7d4922fe,kaggle_asaniczka,2024-01,1213,False,0,0,804,0.0,0.0
asaniczka_511116aa468ed6cd,kaggle_asaniczka,2024-01,1220,False,0,0,651,0.0,0.0
asaniczka_702af6d7c56f7857,kaggle_asaniczka,2024-01,1387,False,0,0,817,0.0,0.0
asaniczka_914bd118f268c78f,kaggle_asaniczka,2024-01,1314,False,0,0,860,0.0,0.0
asaniczka_9ace524596e1ac60,kaggle_asaniczka,2024-01,1382,False,0,0,1170,0.0,0.0
asaniczka_ed29d6ffb00a169e,kaggle_asaniczka,2024-01,565,False,0,0,231,0.0,0.0
asaniczka_fcf3963822eb4d89,kaggle_asaniczka,2024-01,2108,False,0,0,696,0.0,0.0
asaniczka_a820582cf8d37f5a,kaggle_asaniczka,2024-01,6876,False,0,0,3803,0.0,0.0
asaniczka_96b464fac72fd3cc,kaggle_asaniczka,2024-01,7456,False,0,0,4516,0.0,0.0
asaniczka_b1e0a807c1efa67c,kaggle_asaniczka,2024-01,2142,False,0,0,1989,0.0,0.0
asaniczka_b1242fb16b962397,kaggle_asaniczka,2024-01,4746,False,0,0,2994,0.0,0.0
asaniczka_8067bd08412e55b2,kaggle_asaniczka,2024-01,2841,False,0,0,2821,0.0,0.0
asaniczka_1efab6062ccb2476,kaggle_asaniczka,2024-01,5970,False,0,0,2769,0.0,0.0
asaniczka_7aa424476f0ae6af,kaggle_asaniczka,2024-01,5856,False,0,0,4039,0.0,0.0
asaniczka_83ed66cec2bc0fae,kaggle_asaniczka,2024-01,1250,False,0,0,1230,0.0,0.0
asaniczka_b7e21c946bdef828,kaggle_asaniczka,2024-01,623,False,0,0,603,0.0,0.0
asaniczka_bcc451430925f675,kaggle_asaniczka,2024-01,469,False,0,0,449,0.0,0.0
asaniczka_ccfa72853ce3c718,kaggle_asaniczka,2024-01,1614,False,0,0,1594,0.0,0.0
asaniczka_620eb1653d2b96fe,kaggle_asaniczka,2024-01,1239,False,0,0,1039,0.0,0.0
asaniczka_1a63184d888ef031,kaggle_asaniczka,2024-01,3516,False,0,0,2524,0.0,0.0
asaniczka_e1f3195a54266009,kaggle_asaniczka,2024-01,6729,False,0,0,5435,0.0,0.0
asaniczka_356c1e8fcfbd7008,kaggle_asaniczka,2024-01,6496,False,0,0,5722,0.0,0.0
asaniczka_5660075772acae05,kaggle_asaniczka,2024-01,4776,False,0,0,3772,0.0,0.0
asaniczka_0df6b3e032a67e80,kaggle_asaniczka,2024-01,3222,False,0,0,1647,0.0,0.0
asaniczka_0e3f927d3222abf5,kaggle_asaniczka,2024-01,2991,False,0,0,1233,0.0,0.0
asaniczka_6b4354b74dba2a96,kaggle_asaniczka,2024-01,3940,False,0,0,2339,0.0,0.0
asaniczka_9f3f9c1be7c05d05,kaggle_asaniczka,2024-01,3414,False,0,0,1710,0.0,0.0
asaniczka_749e4185159d3c32,kaggle_asaniczka,2024-01,2013,False,0,0,1661,0.0,0.0
asaniczka_f01e1c77be375945,kaggle_asaniczka,2024-01,2396,False,0,0,2150,0.0,0.0
asaniczka_b838c0943674a788,kaggle_asaniczka,2024-01,192,False,0,0,142,0.0,0.0
asaniczka_aa269e1dc2451adf,kaggle_asaniczka,2024-01,1795,False,0,0,1437,0.0,0.0
asaniczka_013bf6b59163cc5f,kaggle_asaniczka,2024-01,4804,False,0,0,4015,0.0,0.0
asaniczka_144e80f3dcced3ef,kaggle_asaniczka,2024-01,1240,False,0,0,870,0.0,0.0
asaniczka_b892ced1d3f8083b,kaggle_asaniczka,2024-01,3797,False,0,0,3720,0.0,0.0
asaniczka_dad7e1222f227971,kaggle_asaniczka,2024-01,1474,False,0,0,1360,0.0,0.0
asaniczka_e4808a19ede97d48,kaggle_asaniczka,2024-01,3036,False,0,0,2430,0.0,0.0
asaniczka_eec29c1cf264e824,kaggle_asaniczka,2024-01,5046,False,0,0,2668,0.0,0.0
asaniczka_546aa586e1c0bbbe,kaggle_asaniczka,2024-01,2611,False,0,0,2591,0.0,0.0
asaniczka_174c2357f8dc5992,kaggle_asaniczka,2024-01,693,False,0,0,673,0.0,0.0
asaniczka_b0537795a671176c,kaggle_asaniczka,2024-01,547,False,0,0,454,0.0,0.0
asaniczka_a3d6876622494685,kaggle_asaniczka,2024-01,1229,False,0,0,954,0.0,0.0
asaniczka_0874bab1bcff350f,kaggle_asaniczka,2024-01,4085,False,0,0,3382,0.0,0.0
asaniczka_eac54a4f48beeefb,kaggle_asaniczka,2024-01,2231,False,0,0,1794,0.0,0.0
asaniczka_0b31a1458e55d00d,kaggle_asaniczka,2024-01,9831,False,0,0,5020,0.0,0.0
asaniczka_3c36e3881c9c3107,kaggle_asaniczka,2024-01,5473,False,0,0,2472,0.0,0.0
asaniczka_4cf1fcb62665c9e9,kaggle_asaniczka,2024-01,4619,False,0,0,2655,0.0,0.0
asaniczka_945ddc5ef98f1ae3,kaggle_asaniczka,2024-01,6246,False,0,0,3207,0.0,0.0
asaniczka_525e622929c95fab,kaggle_asaniczka,2024-01,5858,False,0,0,3360,0.0,0.0
asaniczka_bf0413ca3d023551,kaggle_asaniczka,2024-01,6525,False,0,0,3403,0.0,0.0
asaniczka_0f4d314d928f05ad,kaggle_asaniczka,2024-01,8172,False,0,0,4387,0.0,0.0
asaniczka_65347ac1bd917c06,kaggle_asaniczka,2024-01,6211,False,0,0,4597,0.0,0.0
asaniczka_bbb4c2e61a1b4701,kaggle_asaniczka,2024-01,9842,False,0,0,6259,0.0,0.0
asaniczka_da7267513d1d85bd,kaggle_asaniczka,2024-01,7426,False,0,0,5489,0.0,0.0
asaniczka_0436eeb2b225d390,kaggle_asaniczka,2024-01,4172,False,0,0,2577,0.0,0.0
asaniczka_a5786e9c967ba5ea,kaggle_asaniczka,2024-01,3069,False,0,0,1662,0.0,0.0
asaniczka_2ac3bc6b6a717cfc,kaggle_asaniczka,2024-01,6247,False,0,0,3749,0.0,0.0
asaniczka_ef26a863c0ff2559,kaggle_asaniczka,2024-01,2421,False,0,0,2342,0.0,0.0
asaniczka_b40aa7e1d7ddca78,kaggle_asaniczka,2024-01,3675,False,0,0,3241,0.0,0.0
asaniczka_f528fc062e69f92a,kaggle_asaniczka,2024-01,4842,False,0,0,2797,0.0,0.0
asaniczka_01cf72f1af2e3f99,kaggle_asaniczka,2024-01,4276,False,0,0,2487,0.0,0.0
asaniczka_045b5a021dd73cf4,kaggle_asaniczka,2024-01,3606,False,0,0,2388,0.0,0.0
asaniczka_23381ae4f1793e1e,kaggle_asaniczka,2024-01,3535,False,0,0,2072,0.0,0.0
asaniczka_3dfea68a1152010a,kaggle_asaniczka,2024-01,2723,False,0,0,1476,0.0,0.0
asaniczka_3e79ec14671e8b8c,kaggle_asaniczka,2024-01,2993,False,0,0,1270,0.0,0.0
asaniczka_499eba2fadfa9ba0,kaggle_asaniczka,2024-01,2551,False,0,0,1255,0.0,0.0
asaniczka_813f688caaf8d0ef,kaggle_asaniczka,2024-01,2616,False,0,0,1398,0.0,0.0
asaniczka_919adf39315d2213,kaggle_asaniczka,2024-01,5051,False,0,0,3260,0.0,0.0
asaniczka_0e2e84f8690d0899,kaggle_asaniczka,2024-01,3791,False,0,0,2390,0.0,0.0
asaniczka_49bc7398e8598035,kaggle_asaniczka,2024-01,4430,False,0,0,2487,0.0,0.0
asaniczka_6fd074aef50d9ef3,kaggle_asaniczka,2024-01,4328,False,0,0,3827,0.0,0.0
asaniczka_27a484a94d4d9ef7,kaggle_asaniczka,2024-01,6375,False,0,0,2748,0.0,0.0
asaniczka_ea143bf068925747,kaggle_asaniczka,2024-01,837,False,0,0,586,0.0,0.0
asaniczka_28dc05e3c61ef7d8,kaggle_asaniczka,2024-01,1093,False,0,0,747,0.0,0.0
asaniczka_9832dfefb5839fa6,kaggle_asaniczka,2024-01,855,False,0,0,746,0.0,0.0
asaniczka_154111071579d262,kaggle_asaniczka,2024-01,3987,False,0,0,2945,0.0,0.0
asaniczka_1f7c811714be36b5,kaggle_asaniczka,2024-01,3231,False,0,0,2234,0.0,0.0
asaniczka_3171a2d7ffba615e,kaggle_asaniczka,2024-01,4531,False,0,0,3398,0.0,0.0
asaniczka_9810d47f23e24cc4,kaggle_asaniczka,2024-01,2754,False,0,0,2076,0.0,0.0
asaniczka_f074499235e7ee6d,kaggle_asaniczka,2024-01,3007,False,0,0,2027,0.0,0.0
asaniczka_0b5a3356454f7bd7,kaggle_asaniczka,2024-01,4904,False,0,0,2476,0.0,0.0
asaniczka_0edf7929b2dc852e,kaggle_asaniczka,2024-01,6448,False,0,0,3455,0.0,0.0
asaniczka_848d50f704e59f4d,kaggle_asaniczka,2024-01,8041,False,0,0,6871,0.0,0.0
asaniczka_53f9cf350c06d509,kaggle_asaniczka,2024-01,2885,False,0,0,1853,0.0,0.0
asaniczka_614b410178961e60,kaggle_asaniczka,2024-01,1891,False,0,0,1203,0.0,0.0
asaniczka_cb56c7ff5b94f92f,kaggle_asaniczka,2024-01,2273,False,0,0,1884,0.0,0.0
asaniczka_016785fcba8dbb77,kaggle_asaniczka,2024-01,6091,False,0,0,5773,0.0,0.0
asaniczka_05c51e6d23feb5f3,kaggle_asaniczka,2024-01,1572,False,0,0,1472,0.0,0.0
asaniczka_1053fa9e1ffea3be,kaggle_asaniczka,2024-01,3245,False,0,0,2775,0.0,0.0
asaniczka_10cc5f9c7b059330,kaggle_asaniczka,2024-01,656,False,0,0,626,0.0,0.0
asaniczka_1eb2739bfed783de,kaggle_asaniczka,2024-01,947,False,0,0,877,0.0,0.0
asaniczka_2922ac260c9f0f4a,kaggle_asaniczka,2024-01,793,False,0,0,613,0.0,0.0
asaniczka_2f890ec59daaaa84,kaggle_asaniczka,2024-01,863,False,0,0,812,0.0,0.0
asaniczka_34c002e84bc2e396,kaggle_asaniczka,2024-01,748,False,0,0,694,0.0,0.0
asaniczka_37294ce62ff29b91,kaggle_asaniczka,2024-01,936,False,0,0,886,0.0,0.0
asaniczka_38917bd67059e184,kaggle_asaniczka,2024-01,1180,False,0,0,1095,0.0,0.0
asaniczka_50549f4137d3b0d0,kaggle_asaniczka,2024-01,1310,False,0,0,1219,0.0,0.0
asaniczka_566b8131a88cd60d,kaggle_asaniczka,2024-01,1162,False,0,0,1125,0.0,0.0
asaniczka_60ab4d701d1d2877,kaggle_asaniczka,2024-01,864,False,0,0,813,0.0,0.0
asaniczka_613087745fad1a9e,kaggle_asaniczka,2024-01,1345,False,0,0,1212,0.0,0.0
asaniczka_62dbcf6520411333,kaggle_asaniczka,2024-01,1009,True,906,0,906,0.8979187314172448,0.0
asaniczka_62de2ab14741a98d,kaggle_asaniczka,2024-01,1876,False,0,0,1536,0.0,0.0
asaniczka_6c111fb1964eac04,kaggle_asaniczka,2024-01,2159,False,0,0,1747,0.0,0.0
asaniczka_6cdd591f09c80eed,kaggle_asaniczka,2024-01,5059,False,0,0,4893,0.0,0.0
asaniczka_7023ca2f413fc545,kaggle_asaniczka,2024-01,1381,False,0,0,1217,0.0,0.0
asaniczka_7286fee82371f859,kaggle_asaniczka,2024-01,1412,False,0,0,1344,0.0,0.0
asaniczka_745bfdb30515ddfa,kaggle_asaniczka,2024-01,2835,False,0,0,2815,0.0,0.0
asaniczka_7b8e4b44fbfe7aac,kaggle_asaniczka,2024-01,1886,False,0,0,1866,0.0,0.0
asaniczka_8090cf5185321001,kaggle_asaniczka,2024-01,1766,False,0,0,1560,0.0,0.0
asaniczka_8835a8b79806c46e,kaggle_asaniczka,2024-01,607,False,0,0,541,0.0,0.0
asaniczka_8bbb2599e6412e98,kaggle_asaniczka,2024-01,553,False,0,0,423,0.0,0.0
asaniczka_203ce86308e7a247,kaggle_asaniczka,2024-01,4837,False,0,0,3096,0.0,0.0
asaniczka_691591b22019d1c4,kaggle_asaniczka,2024-01,4619,False,0,0,3160,0.0,0.0
asaniczka_65fc38f360e6577b,kaggle_asaniczka,2024-01,2132,False,0,0,1928,0.0,0.0
asaniczka_17332f0654370426,kaggle_asaniczka,2024-01,3009,False,0,0,1489,0.0,0.0
asaniczka_0295ddb618af668e,kaggle_asaniczka,2024-01,3387,False,0,0,2169,0.0,0.0
asaniczka_02eda462bedc65b7,kaggle_asaniczka,2024-01,2981,False,0,0,1442,0.0,0.0
asaniczka_0956c944a6896757,kaggle_asaniczka,2024-01,3788,False,0,0,2234,0.0,0.0
asaniczka_0bba97a9b69dc264,kaggle_asaniczka,2024-01,3113,False,0,0,1328,0.0,0.0
asaniczka_0cbd1a506519b530,kaggle_asaniczka,2024-01,3442,False,0,0,2162,0.0,0.0
asaniczka_0d0deb1036a0bad4,kaggle_asaniczka,2024-01,3557,False,0,0,1900,0.0,0.0
asaniczka_0d7ba9083663fc73,kaggle_asaniczka,2024-01,3596,False,0,0,2009,0.0,0.0
asaniczka_107b5d22b43d50b6,kaggle_asaniczka,2024-01,3693,False,0,0,2661,0.0,0.0
asaniczka_133761be4581c9bd,kaggle_asaniczka,2024-01,3830,False,0,0,2819,0.0,0.0
asaniczka_15b71ace74e9f732,kaggle_asaniczka,2024-01,3916,False,0,0,1960,0.0,0.0
asaniczka_182f0a095a90658e,kaggle_asaniczka,2024-01,2711,False,0,0,1408,0.0,0.0
asaniczka_28eed3bd3cb0a699,kaggle_asaniczka,2024-01,4135,False,0,0,1874,0.0,0.0
asaniczka_2b73ddec92b93778,kaggle_asaniczka,2024-01,4559,False,0,0,2799,0.0,0.0
asaniczka_2c69457ebbb14fa9,kaggle_asaniczka,2024-01,2633,False,0,0,1276,0.0,0.0
asaniczka_2ed225316faa94cc,kaggle_asaniczka,2024-01,4429,False,0,0,2429,0.0,0.0
asaniczka_360aee28864d086d,kaggle_asaniczka,2024-01,2363,False,0,0,1005,0.0,0.0
asaniczka_3b31915ea2e2014b,kaggle_asaniczka,2024-01,3571,False,0,0,1886,0.0,0.0
asaniczka_4b771740703523a1,kaggle_asaniczka,2024-01,4065,False,0,0,1998,0.0,0.0
asaniczka_4cf0e4e9bfa2c2b2,kaggle_asaniczka,2024-01,4163,False,0,0,2269,0.0,0.0
asaniczka_4de488f9a469759d,kaggle_asaniczka,2024-01,2632,False,0,0,1645,0.0,0.0
asaniczka_4f676902799cfed3,kaggle_asaniczka,2024-01,4121,False,0,0,2541,0.0,0.0
asaniczka_568d75f9a60de95e,kaggle_asaniczka,2024-01,3823,False,0,0,2709,0.0,0.0
asaniczka_620a971b7ec10d11,kaggle_asaniczka,2024-01,2894,False,0,0,1947,0.0,0.0
asaniczka_6a242abb7b0f2a9b,kaggle_asaniczka,2024-01,3649,False,0,0,2011,0.0,0.0
asaniczka_6a652c04dc29905f,kaggle_asaniczka,2024-01,5255,False,0,0,3379,0.0,0.0
asaniczka_aebad7ee8fe57533,kaggle_asaniczka,2024-01,2838,False,0,0,1372,0.0,0.0
asaniczka_43476c9ccb3c70b6,kaggle_asaniczka,2024-01,6136,False,0,0,3876,0.0,0.0
asaniczka_6739d4e9e5453de2,kaggle_asaniczka,2024-01,8769,False,0,0,5473,0.0,0.0
