company_name_canonical,year,n_posts,llm_text_share,entry_final_share,entry_yoe_share,ai_any_share,ai_count_mean,scope_any_share,scope_count_mean,soft_skill_any_share,soft_skill_count_mean,clean_len_mean,tech_count_mean,requirement_breadth_mean,stack_depth_mean,ai_domain_share,remote_share,domain_entropy,top_domain_family,top_domain_share,company_industry_mode
Kavaliro,2026,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1101.0,5.333333333333333,7.0,2.6666666666666665,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,IT Services and IT Consulting
"LanceSoft, Inc.",2024,4,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,549.75,2.5,3.75,2.0,0.0,0.0,0.946394630357186,Requirements / Workflow,0.5,Aviation and Aerospace Component Manufacturing
"LanceSoft, Inc.",2026,12,0.08333333333333333,0.0,0.0,0.25,0.25,0.4166666666666667,0.4166666666666667,0.25,0.25,768.0833333333334,3.6666666666666665,5.25,2.4166666666666665,0.25,0.0,0.8848616689990428,Requirements / Workflow,0.4166666666666667,Software Development
Ledgent Technology,2024,9,1.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.4444444444444444,769.1111111111111,2.5555555555555554,3.4444444444444446,1.5555555555555556,0.0,0.0,0.7233083338141042,Requirements / Workflow,0.6666666666666666,IT Services and IT Consulting
Ledgent Technology,2026,25,0.16,0.0,0.0,0.16,0.36,0.24,0.24,0.32,0.32,1082.68,3.6,5.2,2.32,0.16,0.0,0.9537111928345556,DevOps,0.28,Software Development
Leidos,2024,13,1.0,0.15384615384615385,0.5384615384615384,0.0,0.0,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.5384615384615384,941.0769230769231,3.230769230769231,4.846153846153846,2.076923076923077,0.0,0.0,0.8345901684333654,Requirements / Workflow,0.5384615384615384,IT Services and IT Consulting
Leidos,2026,25,0.08,0.04,0.2,0.24,0.24,0.4,0.44,0.2,0.24,2082.6,2.52,4.44,2.64,0.04,0.0,0.5406848223775428,DevOps,0.76,Government Administration and IT Services and IT Consulting
Leonardo DRS,2024,5,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,1462.2,0.6,2.0,1.8,0.0,0.0,0.0,Requirements / Workflow,1.0,Defense and Space Manufacturing
Leonardo DRS,2026,12,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5833333333333334,0.5833333333333334,0.16666666666666666,0.25,1535.1666666666667,1.5833333333333333,3.25,2.4166666666666665,0.08333333333333333,0.0,0.8129072918469556,Requirements / Workflow,0.5,Defense and Space Manufacturing
LinkedIn,2024,4,1.0,0.0,0.25,0.0,0.0,0.5,0.75,0.0,0.0,668.0,1.75,4.0,2.75,0.0,0.0,0.0,Requirements / Workflow,1.0,"Technology, Information and Internet"
LinkedIn,2026,25,0.04,0.0,0.44,0.24,0.32,0.64,1.04,0.16,0.24,2296.24,2.88,6.24,3.6,0.08,0.0,0.8750216847352577,Embedded,0.32,"Technology, Information and Internet"
Lorven Technologies Inc.,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,425.0,2.0,3.6666666666666665,2.3333333333333335,0.0,0.0,0.0,Frontend / Mobile,1.0,IT Services and IT Consulting
Lorven Technologies Inc.,2026,25,0.16,0.0,0.04,0.0,0.0,0.2,0.2,0.12,0.16,480.16,3.12,3.84,1.56,0.04,0.0,0.9084381574382565,Data / Platform,0.24,Software Development
MITRE,2024,5,1.0,0.2,0.0,0.2,0.2,0.2,0.2,0.6,0.6,1075.8,1.8,3.8,2.6,0.2,0.0,0.9609640474436812,Requirements / Workflow,0.4,IT Services and IT Consulting
MITRE,2026,12,0.08333333333333333,0.0,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.0,1.1666666666666667,1981.8333333333333,5.083333333333333,8.0,3.6666666666666665,0.25,0.0,0.7755490855036324,Requirements / Workflow,0.5833333333333334,Research Services
Macquarie Group,2024,5,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,508.2,1.0,1.8,1.4,0.0,0.0,0.0,Requirements / Workflow,1.0,Banking
Macquarie Group,2026,5,0.4,0.0,0.0,0.6,0.8,0.0,0.0,0.2,0.4,1040.6,6.4,7.8,1.8,0.2,0.0,0.9609640474436812,DevOps,0.4,Financial Services
Mastech Digital,2024,7,1.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,320.7142857142857,1.5714285714285714,2.4285714285714284,1.5714285714285714,0.0,0.0,0.8699155297736259,Requirements / Workflow,0.5714285714285714,Banking
Mastech Digital,2026,19,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.21052631578947367,581.9473684210526,5.578947368421052,6.894736842105263,2.0526315789473686,0.05263157894736842,0.0,0.8780754590193056,Requirements / Workflow,0.3157894736842105,IT Services and IT Consulting
Matlen Silver,2024,5,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,312.0,2.0,3.0,1.8,0.0,0.0,0.9602297178607612,Requirements / Workflow,0.4,Banking
Matlen Silver,2026,24,0.041666666666666664,0.0,0.0,0.0,0.0,0.2916666666666667,0.2916666666666667,0.20833333333333334,0.25,705.375,5.0,6.375,2.2916666666666665,0.0,0.0,0.8830753242271775,Requirements / Workflow,0.3333333333333333,IT System Testing and Evaluation and IT System Training and Support
Meta,2024,4,1.0,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.25,782.0,1.75,3.75,2.75,0.0,0.0,0.0,Embedded,1.0,"Technology, Information and Internet"
Meta,2026,25,0.12,0.0,0.28,0.0,0.0,0.92,1.72,0.12,0.12,1363.04,1.76,4.6,2.92,0.0,0.0,0.9393705765331457,Requirements / Workflow,0.28,"Technology, Information and Internet"
"Metasys Technologies, Inc.",2024,6,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,535.0,1.3333333333333333,2.1666666666666665,1.8333333333333333,0.0,0.0,0.8962406251802889,Requirements / Workflow,0.5,IT Services and IT Consulting
"Metasys Technologies, Inc.",2026,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,671.3333333333334,1.0,2.6666666666666665,2.0,0.0,0.0,0.9999999999999998,Data / Platform,0.3333333333333333,Software Development
Microsoft,2024,19,1.0,0.0,0.5263157894736842,0.10526315789473684,0.10526315789473684,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.21052631578947367,914.0526315789474,4.052631578947368,5.631578947368421,2.526315789473684,0.0,0.0,0.4854607607459134,Embedded,0.8947368421052632,Software Development
Microsoft,2026,25,0.08,0.0,0.32,0.4,0.92,0.48,0.52,0.32,0.4,1822.12,5.2,8.0,3.16,0.04,0.0,0.5131568569324174,Embedded,0.8,Software Development
Mindlance,2024,5,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,562.2,4.2,5.4,1.6,0.0,0.0,0.9609640474436812,Requirements / Workflow,0.4,Banking
Mindlance,2026,25,0.0,0.0,0.0,0.24,0.44,0.16,0.2,0.32,0.4,997.68,7.28,9.12,2.52,0.12,0.0,0.8790164188465831,Frontend / Mobile,0.36,Software Development
"Miracle Software Systems, Inc",2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3333333333333,5.666666666666667,6.0,1.3333333333333333,0.0,0.0,0.9182958340544894,Frontend / Mobile,0.6666666666666666,Information Technology & Services
"Miracle Software Systems, Inc",2026,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.5,2.5,4.0,2.5,0.0,0.0,0.8112781244591328,DevOps,0.75,Information Technology & Services
"Mission Technologies, a division of HII",2024,4,1.0,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.25,808.75,1.0,3.25,2.75,0.0,0.0,0.8112781244591328,Requirements / Workflow,0.75,Defense and Space Manufacturing
"Mission Technologies, a division of HII",2026,25,0.2,0.0,0.12,0.08,0.16,0.04,0.08,0.48,0.48,1751.16,5.12,7.76,3.44,0.0,0.0,0.7571514757368123,DevOps,0.48,Defense and Space Manufacturing
Motion Recruitment,2024,25,1.0,0.0,0.0,0.04,0.04,0.24,0.24,0.24,0.28,433.08,3.88,5.16,2.2,0.04,0.0,0.8801230003085436,Requirements / Workflow,0.4,Staffing and Recruiting
Motion Recruitment,2026,25,0.2,0.0,0.2,0.24,0.28,0.36,0.48,0.2,0.28,583.8,4.28,6.12,2.56,0.08,0.0,0.8794755018639088,DevOps,0.32,Staffing and Recruiting
Mphasis,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,388.25,3.75,4.75,1.75,0.0,0.0,0.946394630357186,Embedded,0.5,IT Services and IT Consulting
Mphasis,2026,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,894.3333333333334,3.6666666666666665,5.333333333333333,2.3333333333333335,0.0,0.0,0.9999999999999998,DevOps,0.3333333333333333,IT Services and IT Consulting
NBCUniversal,2024,5,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,1009.6,6.6,9.0,3.0,0.0,0.0,0.7219280948873623,Data / Platform,0.8,Broadcast Media Production and Distribution
NBCUniversal,2026,10,0.1,0.0,0.1,0.2,0.5,0.7,0.9,0.5,0.8,1995.2,3.9,6.8,2.8,0.1,0.0,0.6783898247235197,Requirements / Workflow,0.7,Entertainment Providers
NLB Services,2024,9,1.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,396.8888888888889,3.111111111111111,3.888888888888889,1.6666666666666667,0.0,0.0,0.9182958340544897,Requirements / Workflow,0.4444444444444444,IT Services and IT Consulting
NLB Services,2026,22,0.045454545454545456,0.0,0.09090909090909091,0.13636363636363635,0.6363636363636364,0.4090909090909091,0.4090909090909091,0.36363636363636365,0.4090909090909091,661.3636363636364,6.818181818181818,8.545454545454545,2.1363636363636362,0.13636363636363635,0.0,0.9513590473032971,Data / Platform,0.36363636363636365,IT Services and IT Consulting
Navy Federal Credit Union,2024,3,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1056.6666666666667,3.0,5.0,2.3333333333333335,0.0,0.0,0.9182958340544894,Embedded,0.6666666666666666,Financial Services
Navy Federal Credit Union,2026,5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,2319.2,3.2,4.8,2.2,0.0,0.0,0.7219280948873623,Requirements / Workflow,0.8,Financial Services
Netflix,2024,3,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,522.6666666666666,2.3333333333333335,4.666666666666667,3.0,0.3333333333333333,0.0,0.9999999999999998,AI / LLM,0.3333333333333333,Entertainment Providers
Netflix,2026,25,0.32,0.08,0.0,0.0,0.0,0.96,1.2,0.4,0.56,1619.76,2.68,4.76,2.4,0.0,0.0,0.578006238861464,Requirements / Workflow,0.8,Entertainment Providers
Netsmart,2024,3,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,576.0,3.6666666666666665,4.666666666666667,2.0,0.0,0.0,0.9182958340544894,DevOps,0.6666666666666666,Software Development
Netsmart,2026,3,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,2.6666666666666665,3.0,1.3333333333333333,0.0,0.0,0.9182958340544894,Embedded,0.6666666666666666,Software Development
New York Technology Partners,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,517.0,3.6666666666666665,4.666666666666667,1.3333333333333333,0.0,0.0,0.9999999999999998,Requirements / Workflow,0.3333333333333333,Banking
New York Technology Partners,2026,25,0.04,0.0,0.04,0.08,0.12,0.36,0.36,0.32,0.4,721.56,4.6,5.76,2.04,0.16,0.0,0.9189176419314101,DevOps,0.32,Financial Services
Nityo Infotech,2024,4,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,167.75,2.5,3.5,2.0,0.0,0.0,1.0,Requirements / Workflow,0.5,IT Services and IT Consulting
Nityo Infotech,2026,6,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.0,0.0,1069.0,4.166666666666667,5.833333333333333,2.1666666666666665,0.3333333333333333,0.0,0.9206198357143047,Backend,0.5,Software Development
Northrop Grumman,2024,14,1.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.07142857142857142,0.5714285714285714,0.6428571428571429,1047.2142857142858,1.2857142857142858,3.142857142857143,2.4285714285714284,0.0,0.0,0.6908140210976048,Requirements / Workflow,0.7142857142857143,Defense and Space Manufacturing
Northrop Grumman,2026,25,0.16,0.0,0.32,0.0,0.0,0.24,0.28,0.2,0.2,1756.76,2.72,4.28,2.32,0.0,0.0,0.7329689462204889,Requirements / Workflow,0.48,Defense and Space Manufacturing
OKAYA INFOCOM,2024,4,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,294.5,1.75,2.25,1.25,0.0,0.0,0.946394630357186,Requirements / Workflow,0.5,IT Services and IT Consulting
OKAYA INFOCOM,2026,3,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,641.6666666666666,7.333333333333333,9.333333333333334,3.0,0.0,0.0,0.9182958340544894,Frontend / Mobile,0.6666666666666666,IT Services and IT Consulting
OSI Engineering,2024,6,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.1666666666666667,0.6666666666666666,0.8333333333333334,782.1666666666666,4.333333333333333,7.5,3.5,0.0,0.0,0.9591479170272447,DevOps,0.3333333333333333,Consumer Services
OSI Engineering,2026,8,0.125,0.0,0.0,0.5,0.5,0.625,0.625,0.375,0.375,718.875,2.25,4.625,3.0,0.125,0.0,0.9056390622295665,Embedded,0.375,Software Development
Open Systems Technologies,2024,25,1.0,0.0,0.04,0.0,0.0,0.04,0.08,0.08,0.16,125.08,1.28,1.8,0.84,0.04,0.0,0.8218145630191047,Requirements / Workflow,0.44,Staffing and Recruiting
Open Systems Technologies,2026,15,0.0,0.0,0.2,0.0,0.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,535.9333333333333,3.466666666666667,4.6,1.8,0.0,0.0,0.9692934659590801,Embedded,0.2,Staffing and Recruiting
Optomi,2024,6,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,577.8333333333334,2.0,3.8333333333333335,2.0,0.0,0.0,0.9206198357143047,Requirements / Workflow,0.5,Financial Services
Optomi,2026,21,0.047619047619047616,0.047619047619047616,0.0,0.14285714285714285,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.23809523809523808,0.2857142857142857,637.6666666666666,5.0,6.714285714285714,2.380952380952381,0.19047619047619047,0.0,0.9556026604840545,Backend,0.23809523809523808,IT Services and IT Consulting
Oracle,2024,19,1.0,0.0,0.10526315789473684,0.0,0.0,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.3157894736842105,825.2631578947369,3.0,4.368421052631579,2.210526315789474,0.0,0.0,0.8196605248971294,Requirements / Workflow,0.5789473684210527,IT Services and IT Consulting
Oracle,2026,25,0.28,0.0,0.08,0.08,0.12,0.4,0.4,0.36,0.4,1720.28,3.36,5.12,2.6,0.08,0.0,0.8236195198381765,Requirements / Workflow,0.4,IT Services and IT Consulting
Palo Alto Networks,2024,13,1.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.6153846153846154,762.7692307692307,1.8461538461538463,4.0,2.6923076923076925,0.15384615384615385,0.0,0.8509553984313724,Requirements / Workflow,0.46153846153846156,Computer and Network Security
Palo Alto Networks,2026,25,0.16,0.0,0.08,0.2,0.28,0.56,0.8,0.92,1.0,1686.84,6.24,9.56,3.84,0.08,0.0,0.8902623483741342,Requirements / Workflow,0.44,Computer and Network Security
Parsons Corporation,2024,4,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,713.0,1.75,3.25,2.25,0.0,0.0,0.946394630357186,Requirements / Workflow,0.5,IT Services and IT Consulting
Parsons Corporation,2026,18,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.7222222222222222,1299.7222222222222,3.0,5.111111111111111,2.6666666666666665,0.05555555555555555,0.0,0.9443342351289138,Requirements / Workflow,0.2777777777777778,Civil Engineering
Photon,2024,13,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,664.0769230769231,3.5384615384615383,4.923076923076923,2.3846153846153846,0.0,0.0,0.99473723787795,Data / Platform,0.38461538461538464,IT Services and IT Consulting
Photon,2026,17,0.23529411764705882,0.0,0.17647058823529413,0.29411764705882354,0.29411764705882354,0.5882352941176471,0.7058823529411765,0.29411764705882354,0.29411764705882354,657.3529411764706,6.647058823529412,8.764705882352942,3.0,0.11764705882352941,0.0,0.9202698933070199,DevOps,0.4117647058823529,Software Development
Pinterest,2024,3,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,652.0,2.3333333333333335,3.6666666666666665,2.3333333333333335,0.3333333333333333,0.0,0.9999999999999998,Requirements / Workflow,0.3333333333333333,Software Development
Pinterest,2026,23,0.13043478260869565,0.0,0.17391304347826086,0.6086956521739131,0.8260869565217391,0.6521739130434783,0.782608695652174,0.17391304347826086,0.17391304347826086,1607.2608695652175,3.4782608695652173,6.043478260869565,3.130434782608696,0.043478260869565216,0.0,0.6919331647988415,Requirements / Workflow,0.6521739130434783,"Technology, Information and Internet, Software Development, and IT Services and IT Consulting"
Piper Companies,2024,16,1.0,0.0,0.0625,0.0,0.0,0.3125,0.3125,0.1875,0.1875,431.0,2.5625,4.0625,2.375,0.0,0.0,0.9306282244165779,Requirements / Workflow,0.25,Staffing and Recruiting
Piper Companies,2026,25,0.16,0.0,0.0,0.08,0.16,0.04,0.04,0.0,0.0,542.52,3.92,4.76,1.64,0.12,0.0,0.9612922645609551,DevOps,0.24,Business Consulting and Services
Precision Technologies,2024,4,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.75,666.5,3.0,5.0,3.0,0.0,0.0,0.946394630357186,Frontend / Mobile,0.5,IT Services and IT Consulting
Precision Technologies,2026,7,0.14285714285714285,0.0,0.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,748.2857142857143,8.571428571428571,10.142857142857142,2.142857142857143,0.14285714285714285,0.0,0.9211854965885543,Frontend / Mobile,0.42857142857142855,IT Services and IT Consulting
PriceSenz,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,474.3333333333333,1.0,2.0,1.6666666666666667,0.0,0.0,0.9182958340544894,Embedded,0.6666666666666666,Telecommunications
PriceSenz,2026,3,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,923.6666666666666,3.6666666666666665,5.666666666666667,2.3333333333333335,0.3333333333333333,0.0,0.9182958340544894,DevOps,0.6666666666666666,IT Services and IT Consulting
Procore Technologies,2024,8,1.0,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.0,755.75,5.5,6.5,1.875,0.0,0.0,0.5435644431995964,Requirements / Workflow,0.875,Software Development
Procore Technologies,2026,19,0.0,0.0,0.47368421052631576,0.631578947368421,0.7894736842105263,0.6842105263157895,1.105263157894737,0.2631578947368421,0.2631578947368421,1406.1052631578948,4.315789473684211,7.473684210526316,3.5789473684210527,0.47368421052631576,0.0,0.8399114535778135,AI / LLM,0.47368421052631576,Software Development
Pronix Inc,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,2.0,2.6666666666666665,1.6666666666666667,0.0,0.0,0.9182958340544894,DevOps,0.6666666666666666,IT Services and IT Consulting
Pronix Inc,2026,5,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,434.6,4.4,5.4,2.0,0.0,0.0,0.8649735207179272,Data / Platform,0.6,"Financial Services, IT Services and IT Consulting, and Software Development"
Publicis Sapient,2024,4,1.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5,701.5,4.75,6.75,3.0,0.0,0.0,1.0,Data / Platform,0.5,Advertising Services
Publicis Sapient,2026,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,1.0,1.8571428571428572,1404.7142857142858,7.142857142857143,9.571428571428571,2.4285714285714284,0.0,0.0,0.9629610647945144,Data / Platform,0.2857142857142857,Business Consulting and Services
"Pyramid Consulting, Inc",2024,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,550.5714285714286,4.142857142857143,5.857142857142857,2.4285714285714284,0.0,0.0,0.8699155297736259,Data / Platform,0.5714285714285714,IT Services and IT Consulting
"Pyramid Consulting, Inc",2026,16,0.0625,0.0,0.0,0.1875,0.3125,0.4375,0.4375,0.5625,0.625,1130.6875,4.875,6.9375,2.875,0.1875,0.0,0.9592101522724052,Frontend / Mobile,0.3125,IT Services and IT Consulting
"Q1 Technologies, Inc.",2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.33333333333334,4.333333333333333,4.666666666666667,1.3333333333333333,0.3333333333333333,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,IT Services and IT Consulting
"Q1 Technologies, Inc.",2026,6,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,400.1666666666667,4.833333333333333,6.333333333333333,2.3333333333333335,0.16666666666666666,0.0,0.9591479170272447,Requirements / Workflow,0.3333333333333333,IT Services and IT Consulting
Qualcomm,2024,5,1.0,0.0,0.8,0.2,0.2,0.6,0.6,0.4,0.4,659.6,2.4,4.6,3.0,0.2,0.0,0.9609640474436812,Embedded,0.4,Telecommunications
Qualcomm,2026,25,0.24,0.0,0.8,0.12,0.12,0.6,0.72,0.6,0.68,1878.76,1.16,3.76,2.92,0.08,0.0,0.8109505944546687,Requirements / Workflow,0.48,Semiconductor Manufacturing
Quantum World Technologies Inc.,2024,8,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.375,504.25,3.5,4.375,1.625,0.0,0.0,0.875,Requirements / Workflow,0.5,IT Services and IT Consulting
Quantum World Technologies Inc.,2026,11,0.18181818181818182,0.0,0.0,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,855.2727272727273,4.454545454545454,5.7272727272727275,2.090909090909091,0.18181818181818182,0.0,0.960058249314534,Frontend / Mobile,0.2727272727272727,IT Services and IT Consulting
Raas Infotek,2024,7,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,553.5714285714286,4.0,4.857142857142857,1.5714285714285714,0.0,0.0,0.914100892018565,Requirements / Workflow,0.42857142857142855,Information Services
Raas Infotek,2026,25,0.12,0.0,0.08,0.2,0.32,0.24,0.36,0.32,0.32,744.64,6.6,8.24,2.32,0.08,0.0,0.856760572359887,Data / Platform,0.4,IT Services and IT Consulting
Radley James,2024,6,1.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,260.5,1.1666666666666667,2.0,1.6666666666666667,0.0,0.0,0.8962406251802889,Requirements / Workflow,0.5,Financial Services
Radley James,2026,10,0.2,0.0,0.1,0.1,0.2,0.2,0.3,0.2,0.2,423.5,1.8,3.0,1.9,0.2,0.0,0.9674887648835618,Backend,0.3,"Technology, Information and Media"
Randstad Digital Americas,2024,7,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.42857142857142855,964.5714285714286,3.2857142857142856,5.428571428571429,2.857142857142857,0.0,0.0,0.8322488896002306,Requirements / Workflow,0.5714285714285714,IT Services and IT Consulting
Randstad Digital Americas,2026,25,0.16,0.0,0.0,0.12,0.2,0.28,0.32,0.28,0.28,827.28,5.6,7.84,3.12,0.04,0.0,0.7990256720302223,Requirements / Workflow,0.44,IT Services and IT Consulting
Raytheon,2024,3,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,675.0,1.6666666666666667,3.0,1.6666666666666667,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Defense and Space Manufacturing
Raytheon,2026,25,0.48,0.0,0.2,0.0,0.0,0.2,0.2,0.12,0.12,1496.92,2.04,3.28,2.08,0.0,0.0,0.9043814577244939,Requirements / Workflow,0.68,Defense and Space Manufacturing
Revature,2024,3,1.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,888.3333333333334,4.0,6.0,3.0,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,Software Development
Revature,2026,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,706.0,0.0,1.0,1.0,0.0,0.0,0.0,Requirements / Workflow,1.0,IT Services and IT Consulting
"Reveille Technologies,Inc",2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.33333333333334,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.0,0.9182958340544894,Requirements / Workflow,0.6666666666666666,IT Services and IT Consulting
"Reveille Technologies,Inc",2026,5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.2,3.0,3.6,1.4,0.2,0.0,0.9609640474436812,Frontend / Mobile,0.4,Software Development
Robert Half,2024,20,1.0,0.05,0.0,0.0,0.0,0.25,0.25,0.35,0.4,604.3,3.65,4.7,1.7,0.0,0.0,0.8650978357106639,Requirements / Workflow,0.4,Staffing and Recruiting
Robert Half,2026,25,0.2,0.0,0.0,0.2,0.28,0.52,0.52,0.44,0.48,880.52,4.96,6.84,2.76,0.08,0.0,0.9520963796036714,Requirements / Workflow,0.32,Staffing and Recruiting
Robinhood,2024,5,1.0,0.0,0.0,0.2,0.2,0.4,0.4,0.2,0.4,584.4,2.0,3.2,2.0,0.2,0.0,0.9609640474436812,DevOps,0.4,Financial Services
Robinhood,2026,22,0.09090909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.22727272727272727,0.5454545454545454,0.5909090909090909,0.18181818181818182,0.22727272727272727,1531.3636363636363,2.409090909090909,3.9545454545454546,2.227272727272727,0.045454545454545456,0.0,0.6959512000305642,Requirements / Workflow,0.5454545454545454,Financial Services
Rocket Lab,2024,3,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1082.6666666666667,5.0,6.0,2.0,0.0,0.0,0.0,Requirements / Workflow,1.0,Aviation and Aerospace Component Manufacturing
Rocket Lab,2026,20,0.2,0.0,0.05,0.05,0.05,0.85,1.1,0.15,0.2,2450.4,3.5,5.7,2.7,0.0,0.0,0.4716734178155153,Requirements / Workflow,0.85,Aviation and Aerospace Component Manufacturing
Rockstar Games,2024,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,614.6666666666666,3.6666666666666665,5.666666666666667,3.0,0.0,0.0,0.0,Embedded,1.0,Computer Games
