column_name,column_type,source,is_swe_subset,total_rows,non_null_count,non_empty_count,distinct_count,non_null_rate,null_rate,non_empty_rate
extraction_input_hash,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,847526,1.0,0.0,1.0
extraction_input_hash,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,829397,1.0,0.0,1.0
extraction_input_hash,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,18129,1.0,0.0,1.0
extraction_input_hash,VARCHAR,scraped,all,253626,253626.0,253626.0,253626,1.0,0.0,1.0
extraction_input_hash,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,212745,1.0,0.0,1.0
extraction_input_hash,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,40881,1.0,0.0,1.0
ghost_assessment_llm,VARCHAR,kaggle_arshkon,all,110360,11511.0,11511.0,3,0.10430409568684305,0.8956959043131569,0.10430409568684305
ghost_assessment_llm,VARCHAR,kaggle_arshkon,is_swe=false,105669,8594.0,8594.0,3,0.08132943436580264,0.9186705656341974,0.08132943436580264
ghost_assessment_llm,VARCHAR,kaggle_arshkon,is_swe=true,4691,2917.0,2917.0,3,0.6218290343210403,0.3781709656789597,0.6218290343210403
ghost_assessment_llm,VARCHAR,kaggle_asaniczka,all,847526,18121.0,18121.0,3,0.021381054976484497,0.9786189450235155,0.021381054976484497
ghost_assessment_llm,VARCHAR,kaggle_asaniczka,is_swe=false,829397,12931.0,12931.0,3,0.015590844915040687,0.9844091550849593,0.015590844915040687
ghost_assessment_llm,VARCHAR,kaggle_asaniczka,is_swe=true,18129,5190.0,5190.0,3,0.2862816481879861,0.7137183518120138,0.2862816481879861
ghost_assessment_llm,VARCHAR,scraped,all,253626,21853.0,21853.0,3,0.08616230197219528,0.9138376980278047,0.08616230197219528
ghost_assessment_llm,VARCHAR,scraped,is_swe=false,212745,14935.0,14935.0,3,0.07020141483936168,0.9297985851606383,0.07020141483936168
ghost_assessment_llm,VARCHAR,scraped,is_swe=true,40881,6918.0,6918.0,3,0.16922286636823952,0.8307771336317604,0.16922286636823952
ghost_job_risk,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,scraped,all,253626,253626.0,253626.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,3,1.0,0.0,1.0
ghost_job_risk,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,3,1.0,0.0,1.0
is_aggregator,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
is_aggregator,BOOLEAN,scraped,is_swe=true,40881,40881.0,,2,1.0,0.0,
is_control,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
is_control,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
is_control,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
is_control,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
is_control,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
is_control,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,1,1.0,0.0,
is_control,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
is_control,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
is_control,BOOLEAN,scraped,is_swe=true,40881,40881.0,,1,1.0,0.0,
is_english,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,1,1.0,0.0,
is_english,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,1,1.0,0.0,
is_english,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
is_english,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,1,1.0,0.0,
is_english,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,1,1.0,0.0,
is_english,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,1,1.0,0.0,
is_english,BOOLEAN,scraped,all,253626,253626.0,,1,1.0,0.0,
is_english,BOOLEAN,scraped,is_swe=false,212745,212745.0,,1,1.0,0.0,
is_english,BOOLEAN,scraped,is_swe=true,40881,40881.0,,1,1.0,0.0,
is_multi_location,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
is_multi_location,BOOLEAN,scraped,is_swe=true,40881,40881.0,,2,1.0,0.0,
is_remote,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,1,1.0,0.0,
is_remote,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,1,1.0,0.0,
is_remote,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
is_remote,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
is_remote,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
is_remote,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,2,1.0,0.0,
is_remote,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
is_remote,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
is_remote,BOOLEAN,scraped,is_swe=true,40881,40881.0,,2,1.0,0.0,
is_remote_inferred,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,scraped,all,253626,253626.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,scraped,is_swe=false,212745,212745.0,,1,1.0,0.0,
is_remote_inferred,BOOLEAN,scraped,is_swe=true,40881,40881.0,,1,1.0,0.0,
is_swe,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
is_swe,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,1,1.0,0.0,
is_swe,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
is_swe,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
is_swe,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,1,1.0,0.0,
is_swe,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,1,1.0,0.0,
is_swe,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
is_swe,BOOLEAN,scraped,is_swe=false,212745,212745.0,,1,1.0,0.0,
is_swe,BOOLEAN,scraped,is_swe=true,40881,40881.0,,1,1.0,0.0,
is_swe_adjacent,BOOLEAN,kaggle_arshkon,all,110360,110360.0,,2,1.0,0.0,
is_swe_adjacent,BOOLEAN,kaggle_arshkon,is_swe=false,105669,105669.0,,2,1.0,0.0,
is_swe_adjacent,BOOLEAN,kaggle_arshkon,is_swe=true,4691,4691.0,,1,1.0,0.0,
is_swe_adjacent,BOOLEAN,kaggle_asaniczka,all,847526,847526.0,,2,1.0,0.0,
is_swe_adjacent,BOOLEAN,kaggle_asaniczka,is_swe=false,829397,829397.0,,2,1.0,0.0,
is_swe_adjacent,BOOLEAN,kaggle_asaniczka,is_swe=true,18129,18129.0,,1,1.0,0.0,
is_swe_adjacent,BOOLEAN,scraped,all,253626,253626.0,,2,1.0,0.0,
is_swe_adjacent,BOOLEAN,scraped,is_swe=false,212745,212745.0,,2,1.0,0.0,
is_swe_adjacent,BOOLEAN,scraped,is_swe=true,40881,40881.0,,1,1.0,0.0,
job_id,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,110360,1.0,0.0,1.0
job_id,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,105669,1.0,0.0,1.0
job_id,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,4691,1.0,0.0,1.0
job_id,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,847526,1.0,0.0,1.0
job_id,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,829397,1.0,0.0,1.0
job_id,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,18129,1.0,0.0,1.0
job_id,VARCHAR,scraped,all,253626,253626.0,253626.0,253626,1.0,0.0,1.0
job_id,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,212745,1.0,0.0,1.0
job_id,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,40881,1.0,0.0,1.0
job_url,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,110360,1.0,0.0,1.0
job_url,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,105669,1.0,0.0,1.0
job_url,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,4691,1.0,0.0,1.0
job_url,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,847526,1.0,0.0,1.0
job_url,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,829397,1.0,0.0,1.0
job_url,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,18129,1.0,0.0,1.0
job_url,VARCHAR,scraped,all,253626,253626.0,253626.0,253626,1.0,0.0,1.0
job_url,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,212745,1.0,0.0,1.0
job_url,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,40881,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,scraped,all,253626,253626.0,253626.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,4,1.0,0.0,1.0
llm_classification_coverage,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,4,1.0,0.0,1.0
llm_classification_reason,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,scraped,all,253626,253626.0,253626.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,3,1.0,0.0,1.0
llm_classification_reason,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,3,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,4,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,scraped,all,253626,253626.0,253626.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,5,1.0,0.0,1.0
llm_classification_resolution,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,5,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,2,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,2,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,2,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,3,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,3,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,scraped,all,253626,253626.0,253626.0,3,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,3,1.0,0.0,1.0
llm_classification_sample_tier,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,3,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,2,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,scraped,all,253626,253626.0,253626.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,4,1.0,0.0,1.0
llm_extraction_coverage,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,4,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,2,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,scraped,all,253626,253626.0,253626.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,3,1.0,0.0,1.0
llm_extraction_reason,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,3,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,scraped,all,253626,253626.0,253626.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,5,1.0,0.0,1.0
llm_extraction_resolution,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,5,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,2,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,2,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,2,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,3,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,3,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,scraped,all,253626,253626.0,253626.0,3,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,3,1.0,0.0,1.0
llm_extraction_sample_tier,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,3,1.0,0.0,1.0
llm_model_classification,VARCHAR,kaggle_arshkon,all,110360,11511.0,11511.0,1,0.10430409568684305,0.8956959043131569,0.10430409568684305
llm_model_classification,VARCHAR,kaggle_arshkon,is_swe=false,105669,8594.0,8594.0,1,0.08132943436580264,0.9186705656341974,0.08132943436580264
llm_model_classification,VARCHAR,kaggle_arshkon,is_swe=true,4691,2917.0,2917.0,1,0.6218290343210403,0.3781709656789597,0.6218290343210403
llm_model_classification,VARCHAR,kaggle_asaniczka,all,847526,18121.0,18121.0,1,0.021381054976484497,0.9786189450235155,0.021381054976484497
llm_model_classification,VARCHAR,kaggle_asaniczka,is_swe=false,829397,12931.0,12931.0,1,0.015590844915040687,0.9844091550849593,0.015590844915040687
llm_model_classification,VARCHAR,kaggle_asaniczka,is_swe=true,18129,5190.0,5190.0,1,0.2862816481879861,0.7137183518120138,0.2862816481879861
llm_model_classification,VARCHAR,scraped,all,253626,21853.0,21853.0,1,0.08616230197219528,0.9138376980278047,0.08616230197219528
llm_model_classification,VARCHAR,scraped,is_swe=false,212745,14935.0,14935.0,1,0.07020141483936168,0.9297985851606383,0.07020141483936168
llm_model_classification,VARCHAR,scraped,is_swe=true,40881,6918.0,6918.0,1,0.16922286636823952,0.8307771336317604,0.16922286636823952
llm_prompt_version_classification,VARCHAR,kaggle_arshkon,all,110360,11511.0,11511.0,1,0.10430409568684305,0.8956959043131569,0.10430409568684305
llm_prompt_version_classification,VARCHAR,kaggle_arshkon,is_swe=false,105669,8594.0,8594.0,1,0.08132943436580264,0.9186705656341974,0.08132943436580264
llm_prompt_version_classification,VARCHAR,kaggle_arshkon,is_swe=true,4691,2917.0,2917.0,1,0.6218290343210403,0.3781709656789597,0.6218290343210403
llm_prompt_version_classification,VARCHAR,kaggle_asaniczka,all,847526,18121.0,18121.0,1,0.021381054976484497,0.9786189450235155,0.021381054976484497
llm_prompt_version_classification,VARCHAR,kaggle_asaniczka,is_swe=false,829397,12931.0,12931.0,1,0.015590844915040687,0.9844091550849593,0.015590844915040687
llm_prompt_version_classification,VARCHAR,kaggle_asaniczka,is_swe=true,18129,5190.0,5190.0,1,0.2862816481879861,0.7137183518120138,0.2862816481879861
llm_prompt_version_classification,VARCHAR,scraped,all,253626,21853.0,21853.0,1,0.08616230197219528,0.9138376980278047,0.08616230197219528
llm_prompt_version_classification,VARCHAR,scraped,is_swe=false,212745,14935.0,14935.0,1,0.07020141483936168,0.9297985851606383,0.07020141483936168
llm_prompt_version_classification,VARCHAR,scraped,is_swe=true,40881,6918.0,6918.0,1,0.16922286636823952,0.8307771336317604,0.16922286636823952
llm_text_skip_reason,VARCHAR,kaggle_arshkon,all,110360,116.0,116.0,1,0.001051105472997463,0.9989488945270025,0.001051105472997463
llm_text_skip_reason,VARCHAR,kaggle_arshkon,is_swe=false,105669,112.0,112.0,1,0.0010599135034873048,0.9989400864965127,0.0010599135034873048
llm_text_skip_reason,VARCHAR,kaggle_arshkon,is_swe=true,4691,4.0,4.0,1,0.0008526966531656363,0.9991473033468343,0.0008526966531656363
llm_text_skip_reason,VARCHAR,kaggle_asaniczka,all,847526,130.0,130.0,1,0.0001533876246864403,0.9998466123753136,0.0001533876246864403
llm_text_skip_reason,VARCHAR,kaggle_asaniczka,is_swe=false,829397,126.0,126.0,1,0.00015191759796575103,0.9998480824020343,0.00015191759796575103
llm_text_skip_reason,VARCHAR,kaggle_asaniczka,is_swe=true,18129,4.0,4.0,1,0.00022064096199459428,0.9997793590380054,0.00022064096199459428
llm_text_skip_reason,VARCHAR,scraped,all,253626,21.0,21.0,1,8.279908211303258e-05,0.9999172009178869,8.279908211303258e-05
llm_text_skip_reason,VARCHAR,scraped,is_swe=false,212745,19.0,19.0,1,8.930879691649627e-05,0.9999106912030835,8.930879691649627e-05
llm_text_skip_reason,VARCHAR,scraped,is_swe=true,40881,2.0,2.0,1,4.892248232675326e-05,0.9999510775176732,4.892248232675326e-05
location,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,7996,1.0,0.0,1.0
location,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,7965,1.0,0.0,1.0
location,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,748,1.0,0.0,1.0
location,VARCHAR,kaggle_asaniczka,all,847526,847517.0,847517.0,17111,0.9999893808567525,1.0619143247514451e-05,0.9999893808567525
location,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829389.0,829389.0,17062,0.9999903544382244,9.645561775628586e-06,0.9999903544382244
location,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18128.0,18128.0,1842,0.9999448397595013,5.516024049867507e-05,0.9999448397595013
location,VARCHAR,scraped,all,253626,243923.0,243923.0,3947,0.961742881250345,0.038257118749654984,0.961742881250345
location,VARCHAR,scraped,is_swe=false,212745,204998.0,204998.0,3905,0.9635855131730475,0.036414486826952475,0.9635855131730475
location,VARCHAR,scraped,is_swe=true,40881,38925.0,38925.0,1173,0.9521538122844353,0.0478461877155647,0.9521538122844353
metro_area,VARCHAR,kaggle_arshkon,all,110360,62651.0,62651.0,88,0.5676966292134832,0.4323033707865168,0.5676966292134832
metro_area,VARCHAR,kaggle_arshkon,is_swe=false,105669,59877.0,59877.0,88,0.5666467932884762,0.4333532067115238,0.5666467932884762
metro_area,VARCHAR,kaggle_arshkon,is_swe=true,4691,2774.0,2774.0,73,0.5913451289703688,0.40865487102963116,0.5913451289703688
metro_area,VARCHAR,kaggle_asaniczka,all,847526,500380.0,500380.0,86,0.5904007664661615,0.40959923353383854,0.5904007664661615
metro_area,VARCHAR,kaggle_asaniczka,is_swe=false,829397,487496.0,487496.0,86,0.5877715979199346,0.4122284020800654,0.5877715979199346
metro_area,VARCHAR,kaggle_asaniczka,is_swe=true,18129,12884.0,12884.0,86,0.7106845385845882,0.28931546141541176,0.7106845385845882
metro_area,VARCHAR,scraped,all,253626,200737.0,200737.0,26,0.7914685402916105,0.2085314597083895,0.7914685402916105
metro_area,VARCHAR,scraped,is_swe=false,212745,170177.0,170177.0,26,0.7999106912030836,0.20008930879691644,0.7999106912030836
metro_area,VARCHAR,scraped,is_swe=true,40881,30560.0,30560.0,26,0.7475355299527898,0.2524644700472102,0.7475355299527898
metro_confidence,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,3,1.0,0.0,1.0
metro_confidence,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,3,1.0,0.0,1.0
metro_confidence,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,3,1.0,0.0,1.0
metro_confidence,VARCHAR,kaggle_asaniczka,all,847526,847526.0,847526.0,3,1.0,0.0,1.0
metro_confidence,VARCHAR,kaggle_asaniczka,is_swe=false,829397,829397.0,829397.0,3,1.0,0.0,1.0
metro_confidence,VARCHAR,kaggle_asaniczka,is_swe=true,18129,18129.0,18129.0,3,1.0,0.0,1.0
metro_confidence,VARCHAR,scraped,all,253626,253626.0,253626.0,2,1.0,0.0,1.0
metro_confidence,VARCHAR,scraped,is_swe=false,212745,212745.0,212745.0,2,1.0,0.0,1.0
metro_confidence,VARCHAR,scraped,is_swe=true,40881,40881.0,40881.0,2,1.0,0.0,1.0
metro_source,VARCHAR,kaggle_arshkon,all,110360,110360.0,110360.0,4,1.0,0.0,1.0
metro_source,VARCHAR,kaggle_arshkon,is_swe=false,105669,105669.0,105669.0,4,1.0,0.0,1.0
metro_source,VARCHAR,kaggle_arshkon,is_swe=true,4691,4691.0,4691.0,4,1.0,0.0,1.0
