source,period,seniority_3level,n,tech,category,share
kaggle_asaniczka,2024-01,junior,158,bottle,backend,0.0
kaggle_asaniczka,2024-01,junior,158,grpc,backend,0.0
kaggle_asaniczka,2024-01,junior,158,graphql,backend,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,rest_api,backend,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,microservices,backend,0.056962025316455694
kaggle_asaniczka,2024-01,junior,158,event_driven,backend,0.0
kaggle_asaniczka,2024-01,junior,158,oauth,backend,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,sql,data,0.379746835443038
kaggle_asaniczka,2024-01,junior,158,postgresql,data,0.03164556962025317
kaggle_asaniczka,2024-01,junior,158,mysql,data,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,sqlite,data,0.0
kaggle_asaniczka,2024-01,junior,158,mongodb,data,0.0
kaggle_asaniczka,2024-01,junior,158,redis,data,0.0
kaggle_asaniczka,2024-01,junior,158,cassandra,data,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,kafka,data,0.04430379746835443
kaggle_asaniczka,2024-01,junior,158,spark,data,0.0
kaggle_asaniczka,2024-01,junior,158,hadoop,data,0.0189873417721519
kaggle_asaniczka,2024-01,junior,158,hive,data,0.0
kaggle_asaniczka,2024-01,junior,158,presto,data,0.0
kaggle_asaniczka,2024-01,junior,158,trino,data,0.0
kaggle_asaniczka,2024-01,junior,158,snowflake,data,0.0189873417721519
kaggle_asaniczka,2024-01,junior,158,databricks,data,0.0
kaggle_asaniczka,2024-01,junior,158,dbt,data,0.0
kaggle_asaniczka,2024-01,junior,158,elasticsearch,data,0.0
kaggle_asaniczka,2024-01,junior,158,airflow,data,0.0189873417721519
kaggle_asaniczka,2024-01,junior,158,luigi,data,0.0
kaggle_asaniczka,2024-01,junior,158,airbyte,data,0.0
kaggle_asaniczka,2024-01,junior,158,delta_lake,data,0.0
kaggle_asaniczka,2024-01,junior,158,tableau,data,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,powerbi,data,0.0
kaggle_asaniczka,2024-01,junior,158,looker,data,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,superset,data,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,metabase,data,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,bigquery,data,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,redshift,data,0.0
kaggle_asaniczka,2024-01,junior,158,aws,cloud_devops,0.17721518987341772
kaggle_asaniczka,2024-01,junior,158,azure,cloud_devops,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,gcp,cloud_devops,0.0379746835443038
kaggle_asaniczka,2024-01,junior,158,kubernetes,cloud_devops,0.0759493670886076
kaggle_asaniczka,2024-01,junior,158,docker,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,terraform,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,ansible,cloud_devops,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,helm,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,jenkins,cloud_devops,0.0189873417721519
kaggle_asaniczka,2024-01,junior,158,github_actions,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,gitlab_ci,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,circleci,cloud_devops,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,argo_cd,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,openshift,cloud_devops,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,nomad,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,prometheus,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,grafana,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,datadog,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,new_relic,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,splunk,cloud_devops,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,opentelemetry,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,linux,cloud_devops,0.03164556962025317
kaggle_asaniczka,2024-01,junior,158,bash,cloud_devops,0.0189873417721519
kaggle_asaniczka,2024-01,junior,158,git,cloud_devops,0.05063291139240506
kaggle_asaniczka,2024-01,junior,158,serverless,cloud_devops,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,cloudformation,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,pulumi,cloud_devops,0.0
kaggle_asaniczka,2024-01,junior,158,junit,method_testing,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,pytest,method_testing,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,jest,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,mocha,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,chai,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,selenium,method_testing,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,cypress,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,playwright,method_testing,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,tdd,method_testing,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,agile,method_testing,0.02531645569620253
kaggle_asaniczka,2024-01,junior,158,scrum,method_testing,0.08227848101265822
kaggle_asaniczka,2024-01,junior,158,kanban,method_testing,0.02531645569620253
kaggle_asaniczka,2024-01,junior,158,ci_cd,method_testing,0.08227848101265822
kaggle_asaniczka,2024-01,junior,158,code_review,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,pair_programming,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,unit_testing,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,integration_testing,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,bdd,method_testing,0.0
kaggle_asaniczka,2024-01,junior,158,qa,method_testing,0.056962025316455694
kaggle_asaniczka,2024-01,junior,158,machine_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,deep_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,data_science,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,statistics,ai_domain,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,nlp,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,computer_vision,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,generative_ai,ai_domain,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,tensorflow,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,pytorch,ai_domain,0.006329113924050633
kaggle_asaniczka,2024-01,junior,158,scikit_learn,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,pandas,ai_domain,0.0379746835443038
kaggle_asaniczka,2024-01,junior,158,numpy,ai_domain,0.03164556962025317
kaggle_asaniczka,2024-01,junior,158,jupyter,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,xgboost,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,lightgbm,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,catboost,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,mlflow,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,kubeflow,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,ray,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,hugging_face,ai_domain,0.0
kaggle_asaniczka,2024-01,junior,158,openai_api,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,anthropic_api,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,claude_api,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,gemini_api,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,langchain,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,langgraph,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,llamaindex,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,rag,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,vector_db,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,pinecone,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,weaviate,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,chroma,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,milvus,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,faiss,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,prompt_engineering,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,fine_tuning,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,mcp,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,llm,ai_tool,0.012658227848101266
kaggle_asaniczka,2024-01,junior,158,copilot,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,cursor,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,chatgpt,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,claude,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,gemini,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,codex,ai_tool,0.0
kaggle_asaniczka,2024-01,junior,158,agent,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,python,language,0.0
kaggle_asaniczka,2024-01,mid,8,java,language,0.0
kaggle_asaniczka,2024-01,mid,8,javascript,language,0.125
kaggle_asaniczka,2024-01,mid,8,typescript,language,0.0
kaggle_asaniczka,2024-01,mid,8,go,language,0.0
kaggle_asaniczka,2024-01,mid,8,rust,language,0.0
kaggle_asaniczka,2024-01,mid,8,c_plus_plus,language,0.125
kaggle_asaniczka,2024-01,mid,8,c_sharp,language,0.125
kaggle_asaniczka,2024-01,mid,8,ruby,language,0.0
kaggle_asaniczka,2024-01,mid,8,kotlin,language,0.0
kaggle_asaniczka,2024-01,mid,8,swift,language,0.0
kaggle_asaniczka,2024-01,mid,8,scala,language,0.125
kaggle_asaniczka,2024-01,mid,8,php,language,0.0
kaggle_asaniczka,2024-01,mid,8,perl,language,0.0
kaggle_asaniczka,2024-01,mid,8,dart,language,0.0
kaggle_asaniczka,2024-01,mid,8,lua,language,0.0
kaggle_asaniczka,2024-01,mid,8,haskell,language,0.0
kaggle_asaniczka,2024-01,mid,8,clojure,language,0.0
kaggle_asaniczka,2024-01,mid,8,elixir,language,0.0
kaggle_asaniczka,2024-01,mid,8,erlang,language,0.0
kaggle_asaniczka,2024-01,mid,8,julia,language,0.0
kaggle_asaniczka,2024-01,mid,8,matlab,language,0.0
kaggle_asaniczka,2024-01,mid,8,r_language,language,0.125
kaggle_asaniczka,2024-01,mid,8,html,other,0.0
kaggle_asaniczka,2024-01,mid,8,css,other,0.0
kaggle_asaniczka,2024-01,mid,8,sass,other,0.0
kaggle_asaniczka,2024-01,mid,8,less,other,0.0
kaggle_asaniczka,2024-01,mid,8,react,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,react_native,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,angular,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,vue,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,nextjs,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,svelte,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,redux,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,webpack,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,vite,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,storybook,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,tailwind,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,bootstrap,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,material_ui,frontend,0.0
kaggle_asaniczka,2024-01,mid,8,nodejs,backend,0.0
kaggle_asaniczka,2024-01,mid,8,express,backend,0.0
kaggle_asaniczka,2024-01,mid,8,nestjs,backend,0.0
kaggle_asaniczka,2024-01,mid,8,django,backend,0.0
kaggle_asaniczka,2024-01,mid,8,django_rest_framework,backend,0.0
kaggle_asaniczka,2024-01,mid,8,flask,backend,0.0
kaggle_asaniczka,2024-01,mid,8,spring,backend,0.0
kaggle_asaniczka,2024-01,mid,8,spring_boot,backend,0.0
kaggle_asaniczka,2024-01,mid,8,dotnet,backend,0.0
kaggle_asaniczka,2024-01,mid,8,aspnet,backend,0.0
kaggle_asaniczka,2024-01,mid,8,rails,backend,0.0
kaggle_asaniczka,2024-01,mid,8,laravel,backend,0.0
kaggle_asaniczka,2024-01,mid,8,fastapi,backend,0.0
kaggle_asaniczka,2024-01,mid,8,phoenix,backend,0.0
kaggle_asaniczka,2024-01,mid,8,tornado,backend,0.0
kaggle_asaniczka,2024-01,mid,8,bottle,backend,0.0
kaggle_asaniczka,2024-01,mid,8,grpc,backend,0.0
kaggle_asaniczka,2024-01,mid,8,graphql,backend,0.0
kaggle_asaniczka,2024-01,mid,8,rest_api,backend,0.0
kaggle_asaniczka,2024-01,mid,8,microservices,backend,0.0
kaggle_asaniczka,2024-01,mid,8,event_driven,backend,0.0
kaggle_asaniczka,2024-01,mid,8,oauth,backend,0.0
kaggle_asaniczka,2024-01,mid,8,sql,data,0.375
kaggle_asaniczka,2024-01,mid,8,postgresql,data,0.0
kaggle_asaniczka,2024-01,mid,8,mysql,data,0.0
kaggle_asaniczka,2024-01,mid,8,sqlite,data,0.0
kaggle_asaniczka,2024-01,mid,8,mongodb,data,0.0
kaggle_asaniczka,2024-01,mid,8,redis,data,0.0
kaggle_asaniczka,2024-01,mid,8,cassandra,data,0.0
kaggle_asaniczka,2024-01,mid,8,kafka,data,0.0
kaggle_asaniczka,2024-01,mid,8,spark,data,0.0
kaggle_asaniczka,2024-01,mid,8,hadoop,data,0.0
kaggle_asaniczka,2024-01,mid,8,hive,data,0.0
kaggle_asaniczka,2024-01,mid,8,presto,data,0.0
kaggle_asaniczka,2024-01,mid,8,trino,data,0.0
kaggle_asaniczka,2024-01,mid,8,snowflake,data,0.0
kaggle_asaniczka,2024-01,mid,8,databricks,data,0.0
kaggle_asaniczka,2024-01,mid,8,dbt,data,0.0
kaggle_asaniczka,2024-01,mid,8,elasticsearch,data,0.0
kaggle_asaniczka,2024-01,mid,8,airflow,data,0.0
kaggle_asaniczka,2024-01,mid,8,luigi,data,0.0
kaggle_asaniczka,2024-01,mid,8,airbyte,data,0.0
kaggle_asaniczka,2024-01,mid,8,delta_lake,data,0.0
kaggle_asaniczka,2024-01,mid,8,tableau,data,0.125
kaggle_asaniczka,2024-01,mid,8,powerbi,data,0.0
kaggle_asaniczka,2024-01,mid,8,looker,data,0.125
kaggle_asaniczka,2024-01,mid,8,superset,data,0.0
kaggle_asaniczka,2024-01,mid,8,metabase,data,0.0
kaggle_asaniczka,2024-01,mid,8,bigquery,data,0.0
kaggle_asaniczka,2024-01,mid,8,redshift,data,0.0
kaggle_asaniczka,2024-01,mid,8,aws,cloud_devops,0.125
kaggle_asaniczka,2024-01,mid,8,azure,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,gcp,cloud_devops,0.125
kaggle_asaniczka,2024-01,mid,8,kubernetes,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,docker,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,terraform,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,ansible,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,helm,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,jenkins,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,github_actions,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,gitlab_ci,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,circleci,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,argo_cd,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,openshift,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,nomad,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,prometheus,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,grafana,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,datadog,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,new_relic,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,splunk,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,opentelemetry,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,linux,cloud_devops,0.125
kaggle_asaniczka,2024-01,mid,8,bash,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,git,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,serverless,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,cloudformation,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,pulumi,cloud_devops,0.0
kaggle_asaniczka,2024-01,mid,8,junit,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,pytest,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,jest,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,mocha,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,chai,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,selenium,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,cypress,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,playwright,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,tdd,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,agile,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,scrum,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,kanban,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,ci_cd,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,code_review,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,pair_programming,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,unit_testing,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,integration_testing,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,bdd,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,qa,method_testing,0.0
kaggle_asaniczka,2024-01,mid,8,machine_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,deep_learning,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,data_science,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,statistics,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,nlp,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,computer_vision,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,generative_ai,ai_domain,0.125
kaggle_asaniczka,2024-01,mid,8,tensorflow,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,pytorch,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,scikit_learn,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,pandas,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,numpy,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,jupyter,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,xgboost,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,lightgbm,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,catboost,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,mlflow,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,kubeflow,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,ray,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,hugging_face,ai_domain,0.0
kaggle_asaniczka,2024-01,mid,8,openai_api,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,anthropic_api,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,claude_api,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,gemini_api,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,langchain,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,langgraph,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,llamaindex,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,rag,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,vector_db,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,pinecone,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,weaviate,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,chroma,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,milvus,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,faiss,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,prompt_engineering,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,fine_tuning,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,mcp,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,llm,ai_tool,0.125
kaggle_asaniczka,2024-01,mid,8,copilot,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,cursor,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,chatgpt,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,claude,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,gemini,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,codex,ai_tool,0.0
kaggle_asaniczka,2024-01,mid,8,agent,ai_tool,0.0
kaggle_asaniczka,2024-01,senior,11015,python,language,0.03994552882433046
kaggle_asaniczka,2024-01,senior,11015,java,language,0.053109396277803
kaggle_asaniczka,2024-01,senior,11015,javascript,language,0.1976395823876532
kaggle_asaniczka,2024-01,senior,11015,typescript,language,0.09241942805265548
kaggle_asaniczka,2024-01,senior,11015,go,language,0.12137993645029506
kaggle_asaniczka,2024-01,senior,11015,rust,language,0.001634135270086246
kaggle_asaniczka,2024-01,senior,11015,c_plus_plus,language,0.1808443032228779
kaggle_asaniczka,2024-01,senior,11015,c_sharp,language,0.11348161597821153
kaggle_asaniczka,2024-01,senior,11015,ruby,language,0.0026327734906945073
kaggle_asaniczka,2024-01,senior,11015,kotlin,language,0.02106218792555606
kaggle_asaniczka,2024-01,senior,11015,swift,language,0.001634135270086246
kaggle_asaniczka,2024-01,senior,11015,scala,language,0.05565138447571493
kaggle_asaniczka,2024-01,senior,11015,php,language,0.0031774852473899226
kaggle_asaniczka,2024-01,senior,11015,perl,language,0.025873808443032227
kaggle_asaniczka,2024-01,senior,11015,dart,language,0.0006354970494779846
kaggle_asaniczka,2024-01,senior,11015,lua,language,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,haskell,language,9.078529278256922e-05
kaggle_asaniczka,2024-01,senior,11015,clojure,language,0.00036314117113027687
kaggle_asaniczka,2024-01,senior,11015,elixir,language,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,erlang,language,0.00027235587834770767
kaggle_asaniczka,2024-01,senior,11015,julia,language,0.0
kaggle_asaniczka,2024-01,senior,11015,matlab,language,0.04003631411711303
kaggle_asaniczka,2024-01,senior,11015,r_language,language,0.042669087607807535
kaggle_asaniczka,2024-01,senior,11015,html,other,0.09623241034952337
kaggle_asaniczka,2024-01,senior,11015,css,other,0.03722197004085338
kaggle_asaniczka,2024-01,senior,11015,sass,other,0.008170676350431231
kaggle_asaniczka,2024-01,senior,11015,less,other,0.008624602814344077
kaggle_asaniczka,2024-01,senior,11015,react,frontend,0.028869723104857012
kaggle_asaniczka,2024-01,senior,11015,react_native,frontend,0.0
kaggle_asaniczka,2024-01,senior,11015,angular,frontend,0.09632319564230594
kaggle_asaniczka,2024-01,senior,11015,vue,frontend,0.011257376305038584
kaggle_asaniczka,2024-01,senior,11015,nextjs,frontend,0.007716749886518384
kaggle_asaniczka,2024-01,senior,11015,svelte,frontend,0.0010894235133908307
kaggle_asaniczka,2024-01,senior,11015,redux,frontend,0.0029959146618247843
kaggle_asaniczka,2024-01,senior,11015,webpack,frontend,0.009169314571039491
kaggle_asaniczka,2024-01,senior,11015,vite,frontend,0.0006354970494779846
kaggle_asaniczka,2024-01,senior,11015,storybook,frontend,0.0014525646845211075
kaggle_asaniczka,2024-01,senior,11015,tailwind,frontend,0.00018157058556513844
kaggle_asaniczka,2024-01,senior,11015,bootstrap,frontend,0.015978211529732184
kaggle_asaniczka,2024-01,senior,11015,material_ui,frontend,0.0
kaggle_asaniczka,2024-01,senior,11015,nodejs,backend,0.07507943713118474
kaggle_asaniczka,2024-01,senior,11015,express,backend,0.003631411711302769
kaggle_asaniczka,2024-01,senior,11015,nestjs,backend,0.0029959146618247843
kaggle_asaniczka,2024-01,senior,11015,django,backend,0.013708579210167953
kaggle_asaniczka,2024-01,senior,11015,django_rest_framework,backend,0.0
kaggle_asaniczka,2024-01,senior,11015,flask,backend,0.008352246935996368
kaggle_asaniczka,2024-01,senior,11015,spring,backend,0.005991829323649569
kaggle_asaniczka,2024-01,senior,11015,spring_boot,backend,0.00036314117113027687
kaggle_asaniczka,2024-01,senior,11015,dotnet,backend,0.013345438039037675
kaggle_asaniczka,2024-01,senior,11015,aspnet,backend,0.0259645937358148
kaggle_asaniczka,2024-01,senior,11015,rails,backend,0.0014525646845211075
kaggle_asaniczka,2024-01,senior,11015,laravel,backend,0.0030866999546073537
kaggle_asaniczka,2024-01,senior,11015,fastapi,backend,0.0018157058556513845
kaggle_asaniczka,2024-01,senior,11015,phoenix,backend,0.00027235587834770767
kaggle_asaniczka,2024-01,senior,11015,tornado,backend,0.0
kaggle_asaniczka,2024-01,senior,11015,bottle,backend,0.00018157058556513844
kaggle_asaniczka,2024-01,senior,11015,grpc,backend,0.007716749886518384
kaggle_asaniczka,2024-01,senior,11015,graphql,backend,0.021425329096686336
kaggle_asaniczka,2024-01,senior,11015,rest_api,backend,0.012256014525646845
kaggle_asaniczka,2024-01,senior,11015,microservices,backend,0.09677712210621879
kaggle_asaniczka,2024-01,senior,11015,event_driven,backend,0.0
kaggle_asaniczka,2024-01,senior,11015,oauth,backend,0.012346799818429415
kaggle_asaniczka,2024-01,senior,11015,sql,data,0.2865183840217885
kaggle_asaniczka,2024-01,senior,11015,postgresql,data,0.06482069904675443
kaggle_asaniczka,2024-01,senior,11015,mysql,data,0.05156604630049932
kaggle_asaniczka,2024-01,senior,11015,sqlite,data,0.002088061733999092
kaggle_asaniczka,2024-01,senior,11015,mongodb,data,0.002088061733999092
kaggle_asaniczka,2024-01,senior,11015,redis,data,0.0013617793917385383
kaggle_asaniczka,2024-01,senior,11015,cassandra,data,0.02224239673172946
kaggle_asaniczka,2024-01,senior,11015,kafka,data,0.06781661370857921
kaggle_asaniczka,2024-01,senior,11015,spark,data,0.006627326373127553
kaggle_asaniczka,2024-01,senior,11015,hadoop,data,0.027598729005901042
kaggle_asaniczka,2024-01,senior,11015,hive,data,0.0010894235133908307
kaggle_asaniczka,2024-01,senior,11015,presto,data,0.0005447117566954153
kaggle_asaniczka,2024-01,senior,11015,trino,data,0.00045392646391284613
kaggle_asaniczka,2024-01,senior,11015,snowflake,data,0.006808896958692692
kaggle_asaniczka,2024-01,senior,11015,databricks,data,0.0012709940989559692
kaggle_asaniczka,2024-01,senior,11015,dbt,data,0.000817067635043123
kaggle_asaniczka,2024-01,senior,11015,elasticsearch,data,0.018247843849296414
kaggle_asaniczka,2024-01,senior,11015,airflow,data,0.016795279164775308
kaggle_asaniczka,2024-01,senior,11015,luigi,data,0.0010894235133908307
kaggle_asaniczka,2024-01,senior,11015,airbyte,data,0.0
kaggle_asaniczka,2024-01,senior,11015,delta_lake,data,0.0
kaggle_asaniczka,2024-01,senior,11015,tableau,data,0.012165229232864276
kaggle_asaniczka,2024-01,senior,11015,powerbi,data,0.0
kaggle_asaniczka,2024-01,senior,11015,looker,data,0.0025419881979119384
kaggle_asaniczka,2024-01,senior,11015,superset,data,0.000817067635043123
kaggle_asaniczka,2024-01,senior,11015,metabase,data,0.00027235587834770767
kaggle_asaniczka,2024-01,senior,11015,bigquery,data,0.005447117566954153
