company_name_canonical,title_lc,n_2024,n_2026,ai_strict_v1_2024,ai_strict_v1_2026,ai_broad_nmcp_2024,ai_broad_nmcp_2026,mgmt_strict_v1_2024,mgmt_strict_v1_2026,requirement_breadth_resid_2024,requirement_breadth_resid_2026,reqs_share_t13_2024,reqs_share_t13_2026,yoe_llm_2024,yoe_llm_2026,yoe_rule_2024,yoe_rule_2026,desc_len_any_2024,desc_len_any_2026,ai_strict_v1_delta,ai_broad_nmcp_delta,mgmt_strict_v1_delta,requirement_breadth_resid_delta,reqs_share_t13_delta,yoe_llm_delta,yoe_rule_delta,desc_len_any_delta,is_aggregator,panel,rep_uid_2026,archetype_id
Brooksource,junior software engineer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.435595417898249,0.8324158361220988,0.12932821124586966,0.08291136789028151,1.0,1.0,1.0,,2190.0,1822.0,0.0,0.0,0.0,-3.60317958177615,-0.04641684335558814,0.0,,-368.0,False,arshkon_min3_n2,linkedin_li-4393876483,2
Brooksource,senior software engineer,3.0,2.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.5,-0.7724926365510818,3.9780867624519356,0.20562681557868,0.08293101845627279,8.333333333333334,5.0,8.333333333333334,5.0,2059.0,2784.5,0.5,0.5,0.16666666666666669,4.750579399003017,-0.12269579712240722,-3.333333333333334,-3.333333333333334,725.5,False,arshkon_min3_n2,linkedin_li-4400003146,18
Capgemini,java full stack developer,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.3589308878742301,5.595767851108523,0.4925917468076743,0.0,,7.0,,7.0,1599.5,1622.5,0.0,0.0,0.0,5.954698738982753,-0.4925917468076743,,,23.0,True,arshkon_min3_n2,linkedin_li-4393908010,8
Capital One,lead data engineer,25.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.187758125438108,8.048459968879646,0.06806590030300674,0.02364039897038799,6.76,5.0,6.0,4.0,2069.0,2390.0,0.0,0.0,0.0,-0.13929815655846234,-0.04442550133261876,-1.7599999999999998,-2.0,321.0,False,arshkon_min3_n2,linkedin_li-4387934837,11
Capital One,lead machine learning engineer,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.588689146469652,3.209337188458607,0.04245967505413995,0.02404358155276938,6.0,6.0,2.0,2.0,2976.0,3781.0,0.0,0.0,0.0,-0.37935195801104493,-0.01841609350137057,0.0,0.0,805.0,False,arshkon_min3_n2,linkedin_li-4377889099,1
Capital One,lead software engineer,6.0,5.0,0.0,0.2,0.0,0.2,0.16666666666666666,0.0,7.724049242781963,7.3586651661009075,0.06027524741024087,0.01992565140496192,6.166666666666667,5.2,6.0,3.2,1862.0,1738.0,0.2,0.2,-0.16666666666666666,-0.3653840766810559,-0.04034959600527895,-0.9666666666666668,-2.8,-124.0,False,arshkon_min3_n2,linkedin_li-4400249749,1
Capital One,"lead software engineer, full stack",17.0,6.0,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.0,6.157910090514536,7.014253671731583,0.012564487549741892,0.020547548646477874,6.882352941176471,4.0,6.0,3.0,1559.0,1968.5,0.0,-0.17647058823529413,-0.23529411764705882,0.8563435812170477,0.007983061096735982,-2.882352941176471,-3.0,409.5,False,arshkon_min3_n2,linkedin_li-4369979835,11
Capital One,senior data engineer,20.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.40605380284723,8.077147918208032,0.040349637010151936,0.01700901824239661,4.75,4.0,4.0,3.0,1960.0,2386.0,0.0,0.0,0.0,0.6710941153608028,-0.023340618767755325,-0.75,-1.0,426.0,False,arshkon_min3_n2,linkedin_li-4381602332,11
Capital One,senior lead data engineer,11.0,3.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,8.503507881975379,7.952801055869816,0.04597172769806945,0.023522817274569324,8.636363636363637,9.0,8.0,6.0,2293.0,2270.0,0.0,-0.33333333333333337,0.0,-0.5507068261055625,-0.02244891042350013,0.3636363636363633,-2.0,-23.0,False,arshkon_min3_n2,linkedin_li-4379506787,11
Capital One,"senior lead software engineer, full stack",13.0,4.0,0.0,0.25,0.0,0.25,0.0,0.0,5.982461015292147,7.773071968743552,0.10094578974864432,0.02078434941941533,8.538461538461538,7.5,8.0,4.0,1832.0,1867.5,0.25,0.25,0.0,1.790610953451405,-0.08016144032922899,-1.0384615384615383,-4.0,35.5,False,arshkon_min3_n2,linkedin_li-4380319475,11
Capital One,"senior software engineer, full stack",31.0,2.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,5.173568891662102,5.195163462820695,0.06238840048542836,0.01365562383168826,4.645161290322581,5.0,4.0,4.0,1606.0,1794.0,0.0,0.0,-0.03225806451612903,0.021594571158592757,-0.0487327766537401,0.35483870967741904,0.0,188.0,False,arshkon_min3_n2,linkedin_li-4388727086,11
Collins Aerospace,senior software engineer (onsite),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.755843492769463,-0.32267773240580766,0.12541146533058092,0.0643237455910566,4.0,4.0,3.0,3.0,2637.0,2640.0,0.0,0.0,0.0,3.4331657603636554,-0.06108771973952433,0.0,0.0,3.0,False,arshkon_min3_n2,linkedin_li-4385534407,7
Compunnel Inc.,full stack engineer,3.0,2.0,0.0,0.0,0.0,0.5,0.0,0.5,0.3939099338615577,16.9162455692392,0.0,0.09835064141722663,4.0,8.0,3.5,8.0,1330.0,2834.0,0.0,0.5,0.5,16.522335635377644,0.09835064141722663,4.0,4.5,1504.0,False,arshkon_min3_n2,linkedin_li-4395933383,10
Docusign,software engineer,2.0,10.0,0.0,0.1,0.5,0.1,1.0,1.0,5.3133836953416616,6.01872198566486,0.0,0.0,2.5,4.1,3.0,2.7,2245.0,3110.0,0.1,-0.4,0.0,0.7053382903231986,0.0,1.5999999999999996,-0.2999999999999998,865.0,False,arshkon_min3_n2,linkedin_li-4384260647,24
EPITEC,software engineer,3.0,4.0,0.0,0.0,0.6666666666666666,0.25,0.3333333333333333,0.0,2.2793252886112314,-0.8863520141602717,0.17093198259432288,0.10865254610737271,4.0,7.333333333333333,4.333333333333333,4.5,2041.0,2747.0,0.0,-0.41666666666666663,-0.3333333333333333,-3.165677302771503,-0.06227943648695017,3.333333333333333,0.16666666666666696,706.0,False,arshkon_min3_n2,linkedin_li-4399285065,34
Eliassen Group,full stack engineer,3.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,6.397251113823594,2.9421829248154965,0.27721041583693146,0.2523604244425189,5.0,5.0,4.333333333333333,3.0,2092.0,2877.0,0.3333333333333333,1.0,1.0,-3.4550681890080974,-0.024849991394412574,0.0,-1.333333333333333,785.0,False,arshkon_min3_n2,linkedin_li-4399686901,5
Experis,software development engineer 2,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,-3.7428089208415507,-2.970797108118031,0.10867269984917044,0.0,4.0,2.0,4.0,2.0,2011.5,1490.5,0.0,0.5,0.0,0.7720118127235196,-0.10867269984917044,-2.0,-2.0,-521.0,True,arshkon_min3_n2,linkedin_li-4390121735,34
Fidelity Investments,principal software engineer,2.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,4.529808223573527,8.899433307540765,0.0,0.1928876602161347,8.0,9.0,8.0,9.0,2745.0,3864.0,0.0,0.5,-1.0,4.369625083967238,0.1928876602161347,1.0,1.0,1119.0,False,arshkon_min3_n2,linkedin_li-4393248374,25
Ford Motor Company,software engineer,4.0,2.0,0.0,0.0,0.75,0.5,0.25,0.0,8.041826604174009,4.946957648489981,0.12852072019163963,0.2519477546814149,4.5,5.0,2.75,2.5,3113.0,3180.5,0.0,-0.25,-0.25,-3.094868955684028,0.12342703448977527,0.5,-0.25,67.5,False,arshkon_min3_n2,linkedin_li-4393574025,0
Goliath Partners,software engineer,4.0,12.0,0.0,0.0,0.25,0.0,0.0,0.0,-4.780898021876522,-2.9795460609901965,0.0,0.10903843808122833,,3.0,,,886.5,520.0,0.0,-0.25,0.0,1.801351960886325,0.10903843808122833,,,-366.5,False,arshkon_min3_n2,linkedin_li-4399633914,26
Harnham,senior machine learning engineer,2.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,-2.8239294367605563,0.24666061231234337,0.0,0.08600271745607971,4.0,7.0,,,1240.5,1142.5,0.0,0.0,0.0,3.0705900490728997,0.08600271745607971,3.0,,-98.0,True,arshkon_min3_n2,linkedin_li-4401441723,1
Harnham,senior software engineer,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.8564023884356651,2.724435770370608,0.08656915838740097,0.09314442413162706,4.0,6.0,4.0,6.0,858.0,1791.0,0.0,-0.5,0.0,3.580838158806273,0.006575265744226094,2.0,2.0,933.0,True,arshkon_min3_n2,linkedin_li-4392951202,3
Insight Global,application engineer,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.288104609312434,-6.483023745664189,0.08441910966340933,0.1962238780404248,2.0,2.0,2.0,,667.5,1656.5,0.0,1.0,0.0,-1.1949191363517553,0.11180476837701546,0.0,,989.0,True,arshkon_min3_n2,linkedin_li-4398757103,17
Insight Global,software engineer,3.0,7.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,3.127262552775894,-1.248227728454258,0.2430214837362362,0.20835101545066936,4.0,4.666666666666667,3.0,4.333333333333333,2799.0,1596.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,-4.375490281230152,-0.03467046828556683,0.666666666666667,1.333333333333333,-1203.0,True,arshkon_min3_n2,linkedin_li-4399685671,24
Insight Global,system engineer,4.0,5.0,0.0,0.0,0.0,0.2,0.0,0.0,-5.5141071045655785,-5.8002656180731345,0.13759660068224144,0.15604178515314723,4.0,4.8,3.5,6.0,1567.5,2200.0,0.0,0.2,0.0,-0.28615851350755594,0.01844518447090579,0.7999999999999998,2.5,632.5,True,arshkon_min3_n2,linkedin_li-4393884936,6
Jobot,senior software engineer,9.0,5.0,0.0,0.2,0.2222222222222222,0.4,0.0,0.2,1.8356450356133687,4.165107475356954,0.10772152972999798,0.08854185343282543,4.714285714285714,4.666666666666667,4.571428571428571,4.5,1347.0,634.0,0.2,0.1777777777777778,0.2,2.329462439743585,-0.019179676297172543,-0.04761904761904745,-0.07142857142857117,-713.0,True,arshkon_min3_n2,linkedin_li-4395174441,3
Leidos,principal software engineer,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.5,0.3631275349189611,4.572250668905289,0.07113688337144725,0.08397856361002512,8.5,16.0,8.0,15.0,1361.0,2410.5,0.0,0.0,0.5,4.209123133986328,0.012841680238577874,7.5,7.0,1049.5,False,arshkon_min3_n2,linkedin_li-4399033868,2
Leidos,senior software engineer,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.057563755049462,4.478219668985876,0.0694070738936604,0.055953735068453796,8.0,8.0,5.0,7.333333333333333,3896.0,3006.0,0.0,0.0,0.0,-1.5793440860635863,-0.0134533388252066,0.0,2.333333333333333,-890.0,False,arshkon_min3_n2,linkedin_li-4397382990,6
Leidos,software engineer,4.0,7.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.5714285714285714,6.385806578049312,-1.3297942491803016,0.09966671325447848,0.06278640102271521,5.5,3.2857142857142856,4.0,3.0,3108.5,2644.0,0.0,0.7142857142857143,0.5714285714285714,-7.715600827229614,-0.036880312231763274,-2.2142857142857144,-1.0,-464.5,False,arshkon_min3_n2,linkedin_li-4382721270,6
Leidos,systems engineer,2.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,-2.4090361048934312,-4.888724164702258,0.13634918332422835,0.08821007456376828,2.0,5.333333333333333,2.0,5.333333333333333,2699.0,2242.0,0.0,-0.5,0.0,-2.4796880598088267,-0.04813910876046007,3.333333333333333,3.333333333333333,-457.0,False,arshkon_min3_n2,linkedin_li-4375271072,7
Leonardo DRS,principal software engineer,3.0,2.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.5,-4.521184600204531,-0.881019590110963,0.1596914036162882,0.13452052173355916,8.666666666666666,8.0,8.666666666666666,8.0,3065.0,5233.0,0.0,-0.16666666666666663,0.5,3.6401650100935683,-0.025170881882729035,-0.6666666666666661,-0.6666666666666661,2168.0,False,arshkon_min3_n2,linkedin_li-4397568187,6
Microsoft,principal software engineer,2.0,25.0,0.0,0.32,0.5,1.0,0.5,0.36,2.0566515364971334,3.5329529628382703,0.046317830412267,0.04448822935074434,6.0,6.4,6.0,6.4,2739.0,3759.0,0.32,0.5,-0.14,1.476301426341137,-0.0018296010615226621,0.40000000000000036,0.40000000000000036,1020.0,False,arshkon_min3_n2,linkedin_li-4367916582,5
Microsoft,software engineer,2.0,11.0,0.0,0.45454545454545453,0.5,0.8181818181818182,0.0,0.09090909090909091,7.015730108203252,3.104723371956685,0.11558975097603748,0.03589815603292182,6.0,2.1,6.0,2.2222222222222223,2040.0,3166.0,0.45454545454545453,0.31818181818181823,0.09090909090909091,-3.9110067362465673,-0.07969159494311566,-3.9,-3.7777777777777777,1126.0,False,arshkon_min3_n2,linkedin_li-4390317708,6
Microsoft,software engineer ii,6.0,35.0,0.0,0.4,0.3333333333333333,0.8571428571428571,0.0,0.05714285714285714,0.8419757219178502,1.6116751654767383,0.07597097185861933,0.05747760281089545,2.0,2.085714285714286,2.0,2.2,2699.5,3042.0,0.4,0.5238095238095237,0.05714285714285714,0.7696994435588881,-0.018493369047723876,0.08571428571428585,0.20000000000000018,342.5,False,arshkon_min3_n2,linkedin_li-4341085397,6
Motion Recruitment,senior software engineer,3.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,4.099198419699502,3.777781435705121,0.11867577614186935,0.16313331183763854,6.0,5.0,6.5,5.0,1112.0,2256.0,0.0,0.5,0.0,-0.32141698399438123,0.0444575356957692,-1.0,-1.5,1144.0,True,arshkon_min3_n2,linkedin_li-4397798912,6
Optomi,site reliability engineer,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3713537834518963,-0.9646542811212235,0.0,0.0,6.0,5.0,6.0,5.0,2071.0,1652.0,0.0,1.0,0.0,0.40669950233067276,0.0,-1.0,-1.0,-419.0,False,arshkon_min3_n2,linkedin_li-4395484303,0
Oracle,principal software engineer,2.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,-0.08432078214633698,-5.989705323637848,0.17648874238457318,0.17295641731383893,7.5,6.0,7.5,6.0,3041.5,1980.0,0.0,0.5,0.0,-5.905384541491511,-0.0035323250707342546,-1.5,-1.5,-1061.5,False,arshkon_min3_n2,linkedin_li-4389192391,18
Oracle,software developer 3,2.0,9.0,0.0,0.1111111111111111,0.0,1.0,0.0,0.1111111111111111,-1.9046096837513513,2.4351871693180724,0.22148881359892517,0.22125100417356225,3.5,4.0,3.5,3.2857142857142856,2094.0,1871.0,0.1111111111111111,1.0,0.1111111111111111,4.339796853069424,-0.00023780942536291705,0.5,-0.2142857142857144,-223.0,False,arshkon_min3_n2,linkedin_li-4316293935,1
Raytheon,senior software engineer,2.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,-2.7021599933083706,-1.9313147859351147,0.23199415199471587,0.06641108802585782,4.0,4.0,4.0,4.0,1989.5,2143.0,0.0,0.5,0.0,0.7708452073732559,-0.16558306396885805,0.0,0.0,153.5,False,arshkon_min3_n2,linkedin_li-4364235307,7
Raytheon,senior systems engineer,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.74568127221181,-4.93781279930872,0.0695732118474919,0.06417331161657372,4.6,5.0,3.4,5.0,2243.0,3109.0,0.0,0.0,0.0,-0.19213152709690995,-0.0053999002309181865,0.40000000000000036,1.6,866.0,False,arshkon_min3_n2,linkedin_li-4375661013,7
Robert Half,data engineer,2.0,4.0,0.0,0.25,0.5,1.0,0.0,0.0,-3.5042544911993847,1.9176257437511675,0.08409250175192712,0.0,5.0,2.5,5.0,2.5,2804.5,1869.5,0.25,0.5,0.0,5.421880234950552,-0.08409250175192712,-2.5,-2.5,-935.0,True,arshkon_min3_n2,linkedin_li-4403439944,4
Robert Half,software engineer,6.0,2.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,-0.5255923560104817,7.106290163266433,0.1523705947728334,0.19579747295275512,3.6,6.0,3.5,5.0,1438.0,3636.5,0.0,0.5,-0.16666666666666666,7.631882519276915,0.04342687817992172,2.4,1.5,2198.5,True,arshkon_min3_n2,linkedin_li-4399656781,6
TEKsystems,site reliability engineer,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3070471299187876,-1.5606069248253123,0.0,0.06910374265664246,,4.0,,4.0,2048.0,2299.0,0.0,0.0,0.0,1.7464402050934753,0.06910374265664246,,,251.0,True,arshkon_min3_n2,linkedin_li-4400990842,0
Tata Consultancy Services,developer,20.0,2.0,0.0,0.0,0.05,0.0,0.05,0.0,-1.3235517775089856,1.9827028573523897,0.029607490279032832,0.012412122408315945,7.4,12.0,7.066666666666666,,1236.0,1380.5,0.0,-0.05,-0.05,3.306254634861375,-0.017195367870716887,4.6,,144.5,True,arshkon_min3_n2,linkedin_li-4390778161,8
The Walt Disney Company,senior software engineer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,2.3318501769413977,5.116418701916691,0.12617472654058093,0.12417700298270928,5.0,5.0,5.0,5.0,2891.0,2712.5,0.0,0.0,0.5,2.7845685249752936,-0.0019977235578716446,0.0,0.0,-178.5,False,arshkon_min3_n2,linkedin_li-4385246317,24
The Walt Disney Company,software engineer ii,3.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,1.68658080175159,3.2206892995603673,0.0693734279919491,0.07289789111717236,3.0,3.0,3.0,3.0,1505.0,2220.0,0.3333333333333333,1.0,0.3333333333333333,1.5341084978087773,0.0035244631252232678,0.0,0.0,715.0,False,arshkon_min3_n2,linkedin_li-4392889024,6
Uber,senior software engineer,2.0,3.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,-2.8897576016687925,1.9515687872745733,0.06656638249453219,0.06418330520244155,6.0,5.0,6.0,5.0,1643.0,2634.0,0.0,1.0,0.16666666666666663,4.841326388943366,-0.0023830772920906407,-1.0,-1.0,991.0,False,arshkon_min3_n2,linkedin_li-4388747616,1
Wells Fargo,lead software engineer,4.0,17.0,0.0,0.5294117647058824,0.0,0.7647058823529411,0.0,0.23529411764705882,2.952115903077747,8.664449512198646,0.0447716332800798,0.0688147688957747,5.75,5.0,4.75,3.933333333333333,2694.5,4215.0,0.5294117647058824,0.7647058823529411,0.23529411764705882,5.712333609120899,0.024043135615694905,-0.75,-0.8166666666666669,1520.5,False,arshkon_min3_n2,linkedin_li-4401772893,25
Wells Fargo,senior software engineer,5.0,20.0,0.0,0.35,0.0,0.45,0.0,0.0,5.71279482151651,4.957445014962326,0.03469093530365832,0.06084333112673017,2.0,4.0,1.0,2.7,3291.0,3741.0,0.35,0.45,0.0,-0.7553498065541833,0.02615239582307185,2.0,1.7000000000000002,450.0,False,arshkon_min3_n2,linkedin_li-4396579395,5
Actalent,embedded software engineer,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-4.4580256381633845,-4.158680419942106,0.16389606197546805,0.010133959417287898,3.0,5.153846153846154,3.0,5.454545454545454,891.0,2400.0,0.0,0.0,0.2857142857142857,0.29934521822127813,-0.15376210255818015,2.153846153846154,2.454545454545454,1509.0,True,pooled_min5_n2,linkedin_li-4387823965,23
Actalent,software engineer,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.398005801820152,-3.8885674390936944,0.17526513238720448,0.023020128029272016,5.25,4.09375,5.25,4.115384615384615,1641.5,1916.5,0.0,0.0,0.0,-0.4905616372735424,-0.15224500435793248,-1.15625,-1.134615384615385,275.0,True,pooled_min5_n2,linkedin_li-4403598733,6
Actalent,systems engineer,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.513381684500737,-3.790380904006657,0.06338912201924887,0.03056778592360961,6.0,4.333333333333333,6.333333333333333,5.666666666666667,2624.0,5394.0,0.0,0.0,0.0,3.72300078049408,-0.03282133609563927,-1.666666666666667,-0.6666666666666661,2770.0,True,pooled_min5_n2,linkedin_li-4400692662,17
Adobe,senior software development engineer,2.0,6.0,0.5,0.0,0.5,1.0,0.0,0.0,0.47389268390286965,4.031209758163271,0.0,0.037052117263843644,,6.666666666666667,,6.666666666666667,2186.5,2179.5,-0.5,0.5,0.0,3.5573170742604017,0.037052117263843644,,,-7.0,False,pooled_min5_n2,linkedin_li-4322053395,10
Akkodis,embedded software engineer,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7072936977357145,-2.8298911203372845,0.30547246494614916,0.11273309728715958,3.0,5.666666666666667,3.0,5.0,1406.0,3772.0,0.0,0.0,0.0,-0.12259742260157003,-0.19273936765898958,2.666666666666667,2.0,2366.0,False,pooled_min5_n2,linkedin_li-4394472902,6
Akkodis,test engineer,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.458630669147337,-6.278749669993143,0.13535832515694127,0.1078969367162308,3.3333333333333335,6.0,3.3333333333333335,6.0,2109.0,1362.0,0.0,0.0,0.0,-0.8201190008458061,-0.02746138844071047,2.6666666666666665,2.6666666666666665,-747.0,False,pooled_min5_n2,linkedin_li-4402178331,14
Amazon,software development engineer,5.0,3.0,0.0,0.3333333333333333,0.2,0.6666666666666666,0.0,0.0,-3.4368340507136175,-2.7024463330820048,0.0315967568843056,0.08035223319843394,2.6,3.0,2.6,3.0,2178.0,3136.0,0.3333333333333333,0.4666666666666666,0.0,0.7343877176316127,0.04875547631412835,0.3999999999999999,0.3999999999999999,958.0,False,pooled_min5_n2,linkedin_li-4378733964,6
Amazon,"software development engineer, amazon",2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.231652150999924,-1.5247637771243188,0.03305737356566086,0.014461436170212765,2.0,1.0,2.0,1.0,1577.0,3175.0,0.0,1.0,0.0,3.7068883738756053,-0.018595937395448094,-1.0,-1.0,1598.0,False,pooled_min5_n2,linkedin_li-4391720178,26
Amazon Web Services (AWS),software development engineer,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.182299031313519,4.20528995213171,0.029046788845632398,0.04240347807143566,3.0,3.0,3.0,3.0,2584.0,2243.0,0.0,1.0,1.0,8.38758898344523,0.01335668922580326,0.0,0.0,-341.0,False,pooled_min5_n2,linkedin_li-4345195550,6
Anduril Industries,senior software engineer,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45226597871785995,-4.479560526748138,0.13165007947380344,0.0638635807813334,6.0,4.0,6.0,3.0,2883.0,3032.0,0.0,0.0,0.0,-4.931826505465998,-0.06778649869247004,-2.0,-3.0,149.0,False,pooled_min5_n2,linkedin_li-4367623648,6
Apex Systems,java developer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6656610144908672,2.737129760728882,0.11454167910322376,0.027101490988788897,5.5,7.0,5.5,7.0,1086.5,1806.0,0.0,0.0,0.0,1.0714687462380148,-0.08744018811443485,1.5,1.5,719.5,True,pooled_min5_n2,linkedin_li-4397309945,32
Apex Systems,senior software engineer,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,5.292268281006966,3.2489350591173363,0.10095147243312814,0.19463176645055424,5.0,7.5,5.0,7.5,1648.0,2775.5,0.0,0.0,0.5,-2.04333322188963,0.0936802940174261,2.5,2.5,1127.5,True,pooled_min5_n2,linkedin_li-4389774342,5
Belay Technologies,senior software engineer,8.0,2.0,0.0,0.0,0.125,0.0,0.0,0.0,-4.307703439055324,-6.979707792045897,0.011045807353679655,0.0,17.714285714285715,12.0,17.0,,1616.5,1452.0,0.0,-0.125,0.0,-2.672004352990573,-0.011045807353679655,-5.714285714285715,,-164.5,False,pooled_min5_n2,linkedin_li-4400624120,15
Brooksource,junior software engineer,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.435595417898249,0.8324158361220988,0.12932821124586966,0.08291136789028151,1.0,1.0,1.0,,2190.0,1822.0,0.0,0.0,0.0,-3.60317958177615,-0.04641684335558814,0.0,,-368.0,False,pooled_min5_n2,linkedin_li-4393876483,2
Brooksource,senior software engineer,3.0,2.0,0.0,0.5,0.0,0.5,0.3333333333333333,0.5,-0.7724926365510818,3.9780867624519356,0.20562681557868,0.08293101845627279,8.333333333333334,5.0,8.333333333333334,5.0,2059.0,2784.5,0.5,0.5,0.16666666666666669,4.750579399003017,-0.12269579712240722,-3.333333333333334,-3.333333333333334,725.5,False,pooled_min5_n2,linkedin_li-4400003146,18
Capgemini,java full stack developer,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.3589308878742301,5.595767851108523,0.4925917468076743,0.0,,7.0,,7.0,1599.5,1622.5,0.0,0.0,0.0,5.954698738982753,-0.4925917468076743,,,23.0,True,pooled_min5_n2,linkedin_li-4393908010,8
Capital One,lead data engineer,25.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.187758125438108,8.048459968879646,0.06806590030300674,0.02364039897038799,6.76,5.0,6.0,4.0,2069.0,2390.0,0.0,0.0,0.0,-0.13929815655846234,-0.04442550133261876,-1.7599999999999998,-2.0,321.0,False,pooled_min5_n2,linkedin_li-4387934837,11
Capital One,lead machine learning engineer,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.588689146469652,3.209337188458607,0.04245967505413995,0.02404358155276938,6.0,6.0,2.0,2.0,2976.0,3781.0,0.0,0.0,0.0,-0.37935195801104493,-0.01841609350137057,0.0,0.0,805.0,False,pooled_min5_n2,linkedin_li-4377889099,1
Capital One,lead software engineer,6.0,5.0,0.0,0.2,0.0,0.2,0.16666666666666666,0.0,7.724049242781963,7.3586651661009075,0.06027524741024087,0.01992565140496192,6.166666666666667,5.2,6.0,3.2,1862.0,1738.0,0.2,0.2,-0.16666666666666666,-0.3653840766810559,-0.04034959600527895,-0.9666666666666668,-2.8,-124.0,False,pooled_min5_n2,linkedin_li-4400249749,1
Capital One,"lead software engineer, full stack",17.0,6.0,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.0,6.157910090514536,7.014253671731583,0.012564487549741892,0.020547548646477874,6.882352941176471,4.0,6.0,3.0,1559.0,1968.5,0.0,-0.17647058823529413,-0.23529411764705882,0.8563435812170477,0.007983061096735982,-2.882352941176471,-3.0,409.5,False,pooled_min5_n2,linkedin_li-4369979835,11
Capital One,senior data engineer,20.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.40605380284723,8.077147918208032,0.040349637010151936,0.01700901824239661,4.75,4.0,4.0,3.0,1960.0,2386.0,0.0,0.0,0.0,0.6710941153608028,-0.023340618767755325,-0.75,-1.0,426.0,False,pooled_min5_n2,linkedin_li-4381602332,11
Capital One,senior lead data engineer,11.0,3.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,8.503507881975379,7.952801055869816,0.04597172769806945,0.023522817274569324,8.636363636363637,9.0,8.0,6.0,2293.0,2270.0,0.0,-0.33333333333333337,0.0,-0.5507068261055625,-0.02244891042350013,0.3636363636363633,-2.0,-23.0,False,pooled_min5_n2,linkedin_li-4379506787,11
Capital One,"senior lead software engineer, full stack",13.0,4.0,0.0,0.25,0.0,0.25,0.0,0.0,5.982461015292147,7.773071968743552,0.10094578974864432,0.02078434941941533,8.538461538461538,7.5,8.0,4.0,1832.0,1867.5,0.25,0.25,0.0,1.790610953451405,-0.08016144032922899,-1.0384615384615383,-4.0,35.5,False,pooled_min5_n2,linkedin_li-4380319475,11
Capital One,"senior software engineer, full stack",31.0,2.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,5.173568891662102,5.195163462820695,0.06238840048542836,0.01365562383168826,4.645161290322581,5.0,4.0,4.0,1606.0,1794.0,0.0,0.0,-0.03225806451612903,0.021594571158592757,-0.0487327766537401,0.35483870967741904,0.0,188.0,False,pooled_min5_n2,linkedin_li-4388727086,11
