source,industry,n
scraped,Pharmaceutical Manufacturing and Software Development,1
scraped,"Pharmaceutical Manufacturing, Industrial Machinery Manufacturing, and Manufacturing",1
scraped,"Pharmaceutical Manufacturing, Industrial Machinery Manufacturing, and Oil and Gas",1
scraped,Philanthropic Fundraising Services and Information Services,1
scraped,Plastics Manufacturing and Plastics and Rubber Product Manufacturing,1
scraped,Primary and Secondary Education and Engineering Services,1
scraped,Printing Services,1
scraped,Professional Services and Data Infrastructure and Analytics,1
scraped,"Professional Services, Industry Associations, and Non-profit Organizations",1
scraped,"Professional Services, Manufacturing, and Technology, Information and Media",1
scraped,"Professional Services, Pharmaceutical Manufacturing, and Medical Equipment Manufacturing",1
scraped,"Public Health, Health and Human Services, and Hospitals and Health Care",1
scraped,"Public Health, Pharmaceutical Manufacturing, and IT Services and IT Consulting",1
scraped,"Public Relations and Communications Services, Energy Technology, and Engineering Services",1
scraped,Public Safety and Telecommunications,1
scraped,Real Estate Agents and Brokers,1
scraped,Real Estate and Financial Services,1
scraped,Real Estate and IT System Design Services,1
scraped,"Real Estate, Financial Services, and Banking",1
scraped,"Real Estate, Strategic Management Services, and Construction",1
scraped,"Real Estate, Venture Capital and Private Equity Principals, and Investment Banking",1
scraped,Religious Institutions,1
scraped,Renewables & Environment,1
scraped,Research Services and Financial Services,1
scraped,Research Services and Software Development,1
scraped,"Research Services, Defense and Space Manufacturing, and Engineering Services",1
scraped,"Research Services, Financial Services, and Space Research and Technology",1
scraped,"Restaurants, Hospitality, and Entertainment Providers",1
scraped,Retail Apparel and Fashion and Retail Luxury Goods and Jewelry,1
scraped,"Retail Apparel and Fashion, IT Services and IT Consulting, and Retail",1
scraped,"Retail Apparel and Fashion, IT System Operations and Maintenance, and IT Services and IT Consulting",1
scraped,"Retail Apparel and Fashion, Retail, and Sporting Goods Manufacturing",1
scraped,"Retail Appliances, Electrical, and Electronic Equipment",1
scraped,"Retail Books and Printed News, Retail Office Equipment, and Retail Office Supplies and Gifts",1
scraped,Retail Motor Vehicles,1
scraped,"Retail Office Equipment, Consumer Services, and Environmental Services",1
scraped,Retail and Business Consulting and Services,1
scraped,Retail and Retail Apparel and Fashion,1
scraped,Retail and Retail Recyclable Materials & Used Merchandise,1
scraped,"Retail, Consumer Services, and Entertainment Providers",1
scraped,"Retail, Retail Apparel and Fashion, and Retail Luxury Goods and Jewelry",1
scraped,"Retail, Retail Pharmacies, and Retail Office Equipment",1
scraped,"Retail, Software Development, and IT System Custom Software Development",1
scraped,"Retail, Transportation, Logistics, Supply Chain and Storage, and Internet Marketplace Platforms",1
scraped,"Retail, Warehousing and Storage, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Robotics Engineering and Farming,1
scraped,"Robotics Engineering, Engineering Services, and Manufacturing",1
scraped,"Robotics Engineering, Industrial Machinery Manufacturing, and Electrical Equipment Manufacturing",1
scraped,"Robotics Engineering, Industrial Machinery Manufacturing, and Manufacturing",1
scraped,"Robotics Engineering, Medical Equipment Manufacturing, and Software Development",1
scraped,"Robotics Engineering, Motor Vehicle Manufacturing, and Manufacturing",1
scraped,"Robotics Engineering, Robot Manufacturing, and Construction",1
scraped,"Robotics Engineering, Software Development, and Automation Machinery Manufacturing",1
scraped,"Robotics Engineering, Software Development, and Computer Games",1
scraped,Semiconductor Manufacturing and Automation Machinery Manufacturing,1
scraped,Semiconductor Manufacturing and Computer Hardware Manufacturing,1
scraped,Semiconductor Manufacturing and Construction,1
scraped,Semiconductor Manufacturing and Manufacturing,1
scraped,"Semiconductor Manufacturing, Appliances, Electrical, and Electronics Manufacturing, and Defense and Space Manufacturing",1
scraped,"Semiconductor Manufacturing, Computer Hardware Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"Semiconductor Manufacturing, Computers and Electronics Manufacturing, and Telecommunications",1
scraped,"Semiconductor Manufacturing, Engines and Power Transmission Equipment Manufacturing, and Electric Power Transmission, Control, and Distribution",1
scraped,"Semiconductor Manufacturing, IT System Custom Software Development, and Software Development",1
scraped,"Semiconductor Manufacturing, Nanotechnology Research, and Industrial Machinery Manufacturing",1
scraped,"Services for Renewable Energy, Electric Power Transmission, Control, and Distribution, and IT Services and IT Consulting",1
scraped,Shipbuilding,1
scraped,Software Development and Airlines and Aviation,1
scraped,Software Development and Aviation and Aerospace Component Manufacturing,1
scraped,Software Development and Banking,1
scraped,Software Development and Broadcast Media Production and Distribution,1
scraped,Software Development and Construction Hardware Manufacturing,1
scraped,Software Development and Design Services,1
scraped,Software Development and Energy Technology,1
scraped,Software Development and Entertainment Providers,1
scraped,Software Development and Food and Beverage Retail,1
scraped,Software Development and Insurance,1
scraped,Software Development and Medical Equipment Manufacturing,1
scraped,Software Development and Motor Vehicle Manufacturing,1
scraped,Software Development and Real Estate,1
scraped,Software Development and Semiconductor Manufacturing,1
scraped,Software Development and Staffing and Recruiting,1
scraped,"Software Development, Architecture and Planning, and Construction",1
scraped,"Software Development, Automation Machinery Manufacturing, and IT Services and IT Consulting",1
scraped,"Software Development, Automation Machinery Manufacturing, and Utilities",1
scraped,"Software Development, Aviation and Aerospace Component Manufacturing, and Defense and Space Manufacturing",1
scraped,"Software Development, Banking, and Capital Markets",1
scraped,"Software Development, Biotechnology Research, and Data Infrastructure and Analytics",1
scraped,"Software Development, Biotechnology Research, and Hospitals and Health Care",1
scraped,"Software Development, Biotechnology Research, and Pharmaceutical Manufacturing",1
scraped,"Software Development, Chemical Raw Materials Manufacturing, and Internet Marketplace Platforms",1
scraped,"Software Development, Climate Technology Product Manufacturing, and Robotics Engineering",1
scraped,"Software Development, Computer Hardware Manufacturing, and Data Infrastructure and Analytics",1
scraped,"Software Development, Computer Networking Products, and Data Infrastructure and Analytics",1
scraped,"Software Development, Computer and Network Security, and Technology, Information and Media",1
scraped,"Software Development, Data Infrastructure and Analytics, and IT System Custom Software Development",1
scraped,"Software Development, Defense and Space Manufacturing, and Airlines and Aviation",1
scraped,"Software Development, Engineering Services, and Medical Equipment Manufacturing",1
scraped,"Software Development, Financial Services, and IT System Custom Software Development",1
scraped,"Software Development, Health and Human Services, and Education",1
scraped,"Software Development, Health and Human Services, and Mental Health Care",1
scraped,"Software Development, Human Resources Services, and IT Services and IT Consulting",1
scraped,"Software Development, IT Services and IT Consulting, and Banking",1
scraped,"Software Development, IT Services and IT Consulting, and Building Construction",1
scraped,"Software Development, IT Services and IT Consulting, and Data Infrastructure and Analytics",1
scraped,"Software Development, IT Services and IT Consulting, and Electric Power Generation",1
scraped,"Software Development, IT Services and IT Consulting, and Food and Beverage Services",1
scraped,"Software Development, IT Services and IT Consulting, and Hospitals and Health Care",1
scraped,"Software Development, IT Services and IT Consulting, and Human Resources Services",1
scraped,"Software Development, IT Services and IT Consulting, and IT System Custom Software Development",1
scraped,"Software Development, IT Services and IT Consulting, and IT System Data Services",1
scraped,"Software Development, IT Services and IT Consulting, and Information Services",1
scraped,"Software Development, IT Services and IT Consulting, and Mental Health Care",1
scraped,"Software Development, IT Services and IT Consulting, and Transportation, Logistics, Supply Chain and Storage",1
scraped,"Software Development, IT System Custom Software Development, and Business Consulting and Services",1
scraped,"Software Development, IT System Custom Software Development, and Data Infrastructure and Analytics",1
scraped,"Software Development, IT System Custom Software Development, and Defense and Space Manufacturing",1
scraped,"Software Development, IT System Custom Software Development, and Engineering Services",1
scraped,"Software Development, IT System Custom Software Development, and Information Technology & Services",1
scraped,"Software Development, IT System Custom Software Development, and Insurance Carriers",1
scraped,"Software Development, IT System Custom Software Development, and Internet Marketplace Platforms",1
scraped,"Software Development, IT System Custom Software Development, and Investment Management",1
scraped,"Software Development, IT System Custom Software Development, and Venture Capital and Private Equity Principals",1
scraped,"Software Development, IT System Testing and Evaluation, and IT System Operations and Maintenance",1
scraped,"Software Development, Information Services, and Research Services",1
scraped,"Software Development, Information Services, and Technology, Information and Internet",1
scraped,"Software Development, Information Services, and Technology, Information and Media",1
scraped,"Software Development, Investment Management, and IT Services and IT Consulting",1
scraped,"Software Development, Medical Equipment Manufacturing, and Pharmaceutical Manufacturing",1
scraped,"Software Development, Motor Vehicle Manufacturing, and Advertising Services",1
scraped,"Software Development, Research Services, and Technology, Information and Media",1
scraped,"Software Development, Robotics Engineering, and Transportation, Logistics, Supply Chain and Storage",1
scraped,"Software Development, Spectator Sports, and Entertainment Providers",1
scraped,"Software Development, Staffing and Recruiting, and IT System Custom Software Development",1
scraped,"Software Development, Technology, Information and Internet, and Advertising Services",1
scraped,"Software Development, Technology, Information and Internet, and Computer Networking Products",1
scraped,"Software Development, Technology, Information and Internet, and Internet Publishing",1
scraped,"Software Development, Technology, Information and Media, and Advertising Services",1
scraped,"Software Development, Technology, Information and Media, and Computer Hardware Manufacturing",1
scraped,"Software Development, Technology, Information and Media, and Consumer Services",1
scraped,"Software Development, Technology, Information and Media, and IT Services and IT Consulting",1
scraped,"Software Development, Technology, Information and Media, and IT System Data Services",1
scraped,"Software Development, Technology, Information and Media, and Staffing and Recruiting",1
scraped,"Software Development, Technology, Information and Media, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Space Research and Technology and Defense and Space Manufacturing,1
scraped,"Space Research and Technology, Automation Machinery Manufacturing, and Robotics Engineering",1
scraped,Spectator Sports and Entertainment Providers,1
scraped,"Spectator Sports, Gambling Facilities and Casinos, and Computer Games",1
scraped,Spring and Wire Product Manufacturing,1
scraped,"Staffing and Recruiting and Appliances, Electrical, and Electronics Manufacturing",1
scraped,Staffing and Recruiting and Government Administration,1
scraped,Staffing and Recruiting and Manufacturing,1
scraped,Staffing and Recruiting and Oil and Gas,1
scraped,Staffing and Recruiting and Real Estate,1
scraped,Staffing and Recruiting and Semiconductor Manufacturing,1
scraped,"Staffing and Recruiting, Banking, and Financial Services",1
scraped,"Staffing and Recruiting, Banking, and Investment Banking",1
scraped,"Staffing and Recruiting, Civil Engineering, and Data Infrastructure and Analytics",1
scraped,"Staffing and Recruiting, Civil Engineering, and Engineering Services",1
scraped,"Staffing and Recruiting, Construction, and Building Construction",1
scraped,"Staffing and Recruiting, Engineering Services, and IT Services and IT Consulting",1
scraped,"Staffing and Recruiting, Government Administration, and IT Services and IT Consulting",1
scraped,"Staffing and Recruiting, Hospitals and Health Care, and Software Development",1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Audio and Video Equipment Manufacturing",1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Engineering Services",1
scraped,"Staffing and Recruiting, IT Services and IT Consulting, and Financial Services",1
scraped,"Staffing and Recruiting, Information Services, and IT Services and IT Consulting",1
scraped,"Staffing and Recruiting, Manufacturing, and Agriculture, Construction, Mining Machinery Manufacturing",1
scraped,"Staffing and Recruiting, Manufacturing, and Civil Engineering",1
scraped,"Staffing and Recruiting, Retail Appliances, Electrical, and Electronic Equipment, and Information Services",1
scraped,"Staffing and Recruiting, Semiconductor Manufacturing, and Computer Hardware Manufacturing",1
scraped,"Staffing and Recruiting, Software Development, and IT System Custom Software Development",1
scraped,"Staffing and Recruiting, Technology, Information and Media, and Banking",1
scraped,"Staffing and Recruiting, Technology, Information and Media, and IT Services and IT Consulting",1
scraped,Technical and Vocational Training and Education,1
scraped,"Technology, Information and Internet and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"Technology, Information and Internet and Health and Human Services",1
scraped,"Technology, Information and Internet and IT Services and IT Consulting",1
scraped,"Technology, Information and Internet and Internet Marketplace Platforms",1
scraped,"Technology, Information and Internet and Medical Practices",1
scraped,"Technology, Information and Internet and Retail Health and Personal Care Products",1
scraped,"Technology, Information and Internet and Semiconductor Manufacturing",1
scraped,"Technology, Information and Internet and Wellness and Fitness Services",1
scraped,"Technology, Information and Internet, Computer and Network Security, and Financial Services",1
scraped,"Technology, Information and Internet, Data Infrastructure and Analytics, and IT System Data Services",1
scraped,"Technology, Information and Internet, Defense and Space Manufacturing, and Space Research and Technology",1
scraped,"Technology, Information and Internet, Financial Services, and Banking",1
scraped,"Technology, Information and Internet, Financial Services, and Investment Banking",1
scraped,"Technology, Information and Internet, IT Services and IT Consulting, and Information Services",1
scraped,"Technology, Information and Internet, Software Development, and IT System Custom Software Development",1
scraped,"Technology, Information and Internet, Software Development, and Real Estate",1
scraped,"Technology, Information and Internet, Telecommunications, and IT Services and IT Consulting",1
scraped,"Technology, Information and Internet, Wellness and Fitness Services, and Software Development",1
scraped,"Technology, Information and Media and Data Infrastructure and Analytics",1
scraped,"Technology, Information and Media and Hospitals and Health Care",1
scraped,"Technology, Information and Media and Manufacturing",1
scraped,"Technology, Information and Media and Marketing Services",1
scraped,"Technology, Information and Media and Military and International Affairs",1
scraped,"Technology, Information and Media and Movies, Videos, and Sound",1
scraped,"Technology, Information and Media and Non-profit Organizations",1
scraped,"Technology, Information and Media, Advertising Services, and Health and Human Services",1
scraped,"Technology, Information and Media, Engineering Services, and Software Development",1
scraped,"Technology, Information and Media, Financial Services, and Funds and Trusts",1
scraped,"Technology, Information and Media, Financial Services, and Manufacturing",1
scraped,"Technology, Information and Media, IT Services and IT Consulting, and Software Development",1
scraped,"Technology, Information and Media, IT System Custom Software Development, and Internet Marketplace Platforms",1
scraped,"Technology, Information and Media, Information Services, and Law Practice",1
scraped,"Technology, Information and Media, Motor Vehicle Manufacturing, and Financial Services",1
scraped,"Technology, Information and Media, Software Development, and Climate Data and Analytics",1
scraped,"Technology, Information and Media, Software Development, and Financial Services",1
scraped,"Technology, Information and Media, Software Development, and Technology, Information and Internet",1
scraped,"Technology, Information and Media, Travel Arrangements, and Software Development",1
scraped,Telecommunications and Computer and Network Security,1
scraped,Telecommunications and Financial Services,1
scraped,Telecommunications and IT Services and IT Consulting,1
scraped,Telecommunications and Semiconductor Manufacturing,1
scraped,Telecommunications and Software Development,1
scraped,"Telecommunications and Technology, Information and Media",1
scraped,"Telecommunications, Banking, and Financial Services",1
scraped,"Telecommunications, Computer and Network Security, and Software Development",1
scraped,"Telecommunications, Computers and Electronics Manufacturing, and Technology, Information and Media",1
scraped,"Telecommunications, Information Services, and Technology, Information and Media",1
scraped,"Telecommunications, Mobile Food Services, and Software Development",1
scraped,"Telecommunications, Real Estate, and Construction",1
scraped,Think Tanks,1
scraped,"Transportation, Logistics, Supply Chain and Storage and IT Services and IT Consulting",1
scraped,"Transportation, Logistics, Supply Chain and Storage and IT System Design Services",1
scraped,"Transportation, Logistics, Supply Chain and Storage and Maritime Transportation",1
scraped,"Transportation, Logistics, Supply Chain and Storage and Wholesale",1
scraped,"Transportation, Logistics, Supply Chain and Storage, Software Development, and IT System Custom Software Development",1
scraped,Transportation/Trucking/Railroad and Civil Engineering,1
scraped,Travel Arrangements and Hospitality,1
scraped,Travel Arrangements and Software Development,1
scraped,"Truck Transportation and Transportation, Logistics, Supply Chain and Storage",1
scraped,"Utilities and Electric Power Transmission, Control, and Distribution",1
scraped,"Utilities, Appliances, Electrical, and Electronics Manufacturing, and Renewable Energy Semiconductor Manufacturing",1
scraped,"Utilities, Energy Technology, and Services for Renewable Energy",1
scraped,"Utilities, Technology, Information and Media, and IT Services and IT Consulting",1
scraped,"Utilities, Utilities Administration, and Oil and Gas",1
scraped,Vehicle Repair and Maintenance,1
scraped,Venture Capital and Private Equity Principals and Investment Banking,1
scraped,"Venture Capital and Private Equity Principals, Financial Services, and Technology, Information and Media",1
scraped,"Water, Waste, Steam, and Air Conditioning Services",1
scraped,"Wellness and Fitness Services, Hospitals and Health Care, and Medical Practices",1
scraped,"Wellness and Fitness Services, Technology, Information and Media, and Internet Marketplace Platforms",1
scraped,Wholesale Building Materials and Internet Marketplace Platforms,1
scraped,Wholesale Building Materials and Manufacturing,1
scraped,"Wholesale Building Materials and Technology, Information and Media",1
scraped,"Wholesale Building Materials, Computers and Electronics Manufacturing, and Appliances, Electrical, and Electronics Manufacturing",1
scraped,"Wholesale Building Materials, Internet Marketplace Platforms, and Transportation, Logistics, Supply Chain and Storage",1
scraped,Wholesale Footwear,1
scraped,"Wholesale Import and Export, Wholesale, and International Trade and Development",1
scraped,Wholesale Metals and Minerals,1
scraped,Wholesale Motor Vehicles and Parts,1
scraped,Wireless Services and Telecommunications,1
scraped,Writing and Editing,1
