representation,query_uid,query_period,neighbor_uid,neighbor_source,neighbor_period,neighbor_seniority_3level,rank,cosine_distance,cosine_similarity
tfidf,linkedin_li-4387541884,2026-03,asaniczka_d2fdbc768e84833b,kaggle_asaniczka,2024-01,unknown,1,0.07185283640166329,0.9281471635983367
tfidf,linkedin_li-4387541884,2026-03,asaniczka_bab446d4a770a3db,kaggle_asaniczka,2024-01,unknown,2,0.07632152641860224,0.9236784735813978
tfidf,linkedin_li-4387541884,2026-03,asaniczka_ed4f47d60e02e8b7,kaggle_asaniczka,2024-01,senior,3,0.07941133087281382,0.9205886691271862
tfidf,linkedin_li-4387541884,2026-03,asaniczka_09d681211e472f14,kaggle_asaniczka,2024-01,senior,4,0.07951697975365557,0.9204830202463444
tfidf,linkedin_li-4387541884,2026-03,asaniczka_554a7cd3c1793a14,kaggle_asaniczka,2024-01,senior,5,0.08176002217197487,0.9182399778280251
tfidf,linkedin_li-4387545179,2026-03,asaniczka_fe17d7a445b49a15,kaggle_asaniczka,2024-01,unknown,1,0.07705194432787577,0.9229480556721242
tfidf,linkedin_li-4387545179,2026-03,asaniczka_fac30a0c6c9e0633,kaggle_asaniczka,2024-01,unknown,2,0.08017127221891807,0.9198287277810819
tfidf,linkedin_li-4387545179,2026-03,arshkon_3884805573,kaggle_arshkon,2024-04,senior,3,0.10008291434877792,0.8999170856512221
tfidf,linkedin_li-4387545179,2026-03,asaniczka_1e261fc0a439c2f2,kaggle_asaniczka,2024-01,senior,4,0.10009859892183604,0.899901401078164
tfidf,linkedin_li-4387545179,2026-03,asaniczka_fbdf8d19d0cd65b1,kaggle_asaniczka,2024-01,senior,5,0.11173051124268107,0.8882694887573189
tfidf,linkedin_li-4387548090,2026-03,asaniczka_9b3c9ddda9ae156e,kaggle_asaniczka,2024-01,unknown,1,0.2354451803796772,0.7645548196203228
tfidf,linkedin_li-4387548090,2026-03,asaniczka_7efdb0d967dbd91c,kaggle_asaniczka,2024-01,senior,2,0.26380247452557426,0.7361975254744257
tfidf,linkedin_li-4387548090,2026-03,arshkon_3904944471,kaggle_arshkon,2024-04,unknown,3,0.33995123361543944,0.6600487663845606
tfidf,linkedin_li-4387548090,2026-03,asaniczka_e73134bd8f5c3926,kaggle_asaniczka,2024-01,senior,4,0.3492645987676195,0.6507354012323805
tfidf,linkedin_li-4387548090,2026-03,asaniczka_b9caa28abde34c24,kaggle_asaniczka,2024-01,senior,5,0.36079755040932104,0.639202449590679
tfidf,linkedin_li-4387955567,2026-03,asaniczka_a2c8dfd46dea9e68,kaggle_asaniczka,2024-01,unknown,1,0.35377317783325035,0.6462268221667496
tfidf,linkedin_li-4387955567,2026-03,asaniczka_9c1274cc3485a4ce,kaggle_asaniczka,2024-01,unknown,2,0.3548500133548853,0.6451499866451147
tfidf,linkedin_li-4387955567,2026-03,asaniczka_9b1fcf222a93655a,kaggle_asaniczka,2024-01,senior,3,0.35550269418830105,0.644497305811699
tfidf,linkedin_li-4387955567,2026-03,asaniczka_9bd29dfdb9b2c8cf,kaggle_asaniczka,2024-01,unknown,4,0.37167162822743416,0.6283283717725658
tfidf,linkedin_li-4387955567,2026-03,asaniczka_cf9897f4cd082efe,kaggle_asaniczka,2024-01,unknown,5,0.3717314998467771,0.6282685001532229
tfidf,linkedin_li-4388163661,2026-03,asaniczka_384d23dad24f5976,kaggle_asaniczka,2024-01,senior,1,0.34053650387264145,0.6594634961273586
tfidf,linkedin_li-4388163661,2026-03,asaniczka_84d9a8e23ce22b9c,kaggle_asaniczka,2024-01,senior,2,0.34729581231544715,0.6527041876845529
tfidf,linkedin_li-4388163661,2026-03,arshkon_3888011542,kaggle_arshkon,2024-04,senior,3,0.34972129417465014,0.6502787058253499
tfidf,linkedin_li-4388163661,2026-03,asaniczka_a709a0201df13e61,kaggle_asaniczka,2024-01,senior,4,0.3612989985535331,0.6387010014464669
tfidf,linkedin_li-4388163661,2026-03,asaniczka_84cd9b6cf80ad85c,kaggle_asaniczka,2024-01,unknown,5,0.3677286490100481,0.6322713509899519
tfidf,linkedin_li-4388171311,2026-03,arshkon_3902941891,kaggle_arshkon,2024-04,unknown,1,0.2922410987151677,0.7077589012848323
tfidf,linkedin_li-4388171311,2026-03,asaniczka_f27e4ddf587f01cb,kaggle_asaniczka,2024-01,senior,2,0.38197780771960055,0.6180221922803995
tfidf,linkedin_li-4388171311,2026-03,asaniczka_b0da2a38d1f6f50f,kaggle_asaniczka,2024-01,unknown,3,0.3891463271308535,0.6108536728691465
tfidf,linkedin_li-4388171311,2026-03,asaniczka_f894b02fc0d939fe,kaggle_asaniczka,2024-01,senior,4,0.3899330790448673,0.6100669209551327
tfidf,linkedin_li-4388171311,2026-03,asaniczka_953dc6931b10934e,kaggle_asaniczka,2024-01,junior,5,0.3921891606673682,0.6078108393326318
tfidf,linkedin_li-4388180686,2026-03,asaniczka_67500ebdd48b722c,kaggle_asaniczka,2024-01,unknown,1,0.1039748267874544,0.8960251732125456
tfidf,linkedin_li-4388180686,2026-03,asaniczka_a3a6108f616b82d1,kaggle_asaniczka,2024-01,unknown,2,0.11194153569804932,0.8880584643019507
tfidf,linkedin_li-4388180686,2026-03,asaniczka_32f4b1fb1e5d03f3,kaggle_asaniczka,2024-01,unknown,3,0.11302156122137774,0.8869784387786223
tfidf,linkedin_li-4388180686,2026-03,asaniczka_4a1b37352e98807d,kaggle_asaniczka,2024-01,unknown,4,0.12222482410447921,0.8777751758955208
tfidf,linkedin_li-4388180686,2026-03,asaniczka_226276999a063afc,kaggle_asaniczka,2024-01,senior,5,0.12252668777262588,0.8774733122273741
tfidf,linkedin_li-4388186389,2026-03,asaniczka_3dd74e6aab0392df,kaggle_asaniczka,2024-01,senior,1,0.29538421681693594,0.7046157831830641
tfidf,linkedin_li-4388186389,2026-03,asaniczka_dd2171ef2f4c14b3,kaggle_asaniczka,2024-01,senior,2,0.35040385842025223,0.6495961415797478
tfidf,linkedin_li-4388186389,2026-03,asaniczka_b4405f6f433e0bae,kaggle_asaniczka,2024-01,unknown,3,0.3527098754458835,0.6472901245541165
tfidf,linkedin_li-4388186389,2026-03,asaniczka_cc9cd67b41e118b6,kaggle_asaniczka,2024-01,senior,4,0.355730143719984,0.644269856280016
tfidf,linkedin_li-4388186389,2026-03,asaniczka_98cc019e310aa46c,kaggle_asaniczka,2024-01,senior,5,0.35730209429249005,0.64269790570751
tfidf,linkedin_li-4388187461,2026-03,asaniczka_edb793cf684de1c3,kaggle_asaniczka,2024-01,senior,1,0.3268287336494855,0.6731712663505145
tfidf,linkedin_li-4388187461,2026-03,asaniczka_49457a543d5a08d7,kaggle_asaniczka,2024-01,unknown,2,0.34518215469624314,0.6548178453037569
tfidf,linkedin_li-4388187461,2026-03,arshkon_3841963841,kaggle_arshkon,2024-04,unknown,3,0.3559909401101381,0.6440090598898619
tfidf,linkedin_li-4388187461,2026-03,asaniczka_9680eb6190666bb7,kaggle_asaniczka,2024-01,unknown,4,0.3573826132958101,0.6426173867041899
tfidf,linkedin_li-4388187461,2026-03,asaniczka_6d11d9121ae018ec,kaggle_asaniczka,2024-01,unknown,5,0.3702962566921908,0.6297037433078092
tfidf,linkedin_li-4388194094,2026-03,asaniczka_ce60e8c5ea078718,kaggle_asaniczka,2024-01,senior,1,0.26762612281402454,0.7323738771859755
tfidf,linkedin_li-4388194094,2026-03,asaniczka_53fb6aec5493c384,kaggle_asaniczka,2024-01,senior,2,0.3159122640298093,0.6840877359701907
tfidf,linkedin_li-4388194094,2026-03,arshkon_3891078530,kaggle_arshkon,2024-04,unknown,3,0.3695375494266776,0.6304624505733224
tfidf,linkedin_li-4388194094,2026-03,asaniczka_ff700dd0b4337f21,kaggle_asaniczka,2024-01,unknown,4,0.3837156958395316,0.6162843041604684
tfidf,linkedin_li-4388194094,2026-03,asaniczka_982582fcdb9b1d12,kaggle_asaniczka,2024-01,unknown,5,0.4017466086411946,0.5982533913588054
tfidf,linkedin_li-4388206204,2026-03,asaniczka_04dce1025c904d23,kaggle_asaniczka,2024-01,senior,1,0.2690882042413316,0.7309117957586684
tfidf,linkedin_li-4388206204,2026-03,arshkon_3895229447,kaggle_arshkon,2024-04,unknown,2,0.2745450634130884,0.7254549365869116
tfidf,linkedin_li-4388206204,2026-03,arshkon_3902938491,kaggle_arshkon,2024-04,senior,3,0.2896924401405738,0.7103075598594262
tfidf,linkedin_li-4388206204,2026-03,arshkon_3889756220,kaggle_arshkon,2024-04,senior,4,0.29892599071168013,0.7010740092883199
tfidf,linkedin_li-4388206204,2026-03,arshkon_3904951506,kaggle_arshkon,2024-04,unknown,5,0.3012581363659915,0.6987418636340085
tfidf,linkedin_li-4388226915,2026-03,asaniczka_ffb7c230a36d29fd,kaggle_asaniczka,2024-01,unknown,1,1.0,0.0
tfidf,linkedin_li-4388226915,2026-03,asaniczka_ffb4e8cc8de5a458,kaggle_asaniczka,2024-01,unknown,2,1.0,0.0
tfidf,linkedin_li-4388226915,2026-03,asaniczka_ffb08983df44eabd,kaggle_asaniczka,2024-01,senior,3,1.0,0.0
tfidf,linkedin_li-4388226915,2026-03,asaniczka_ffaf20644839728e,kaggle_asaniczka,2024-01,unknown,4,1.0,0.0
tfidf,linkedin_li-4388226915,2026-03,asaniczka_ffa8318593f63195,kaggle_asaniczka,2024-01,unknown,5,1.0,0.0
tfidf,linkedin_li-4388238667,2026-03,asaniczka_6c989eec62110599,kaggle_asaniczka,2024-01,unknown,1,0.3546494045123456,0.6453505954876544
tfidf,linkedin_li-4388238667,2026-03,arshkon_3904985822,kaggle_arshkon,2024-04,senior,2,0.3585513720345229,0.6414486279654771
tfidf,linkedin_li-4388238667,2026-03,asaniczka_12ea616f894ef799,kaggle_asaniczka,2024-01,senior,3,0.35921148162337313,0.6407885183766269
tfidf,linkedin_li-4388238667,2026-03,asaniczka_3d463cc984ced296,kaggle_asaniczka,2024-01,senior,4,0.36574481331119735,0.6342551866888027
tfidf,linkedin_li-4388238667,2026-03,asaniczka_b3bbe58256e95874,kaggle_asaniczka,2024-01,senior,5,0.3677484343270969,0.6322515656729031
tfidf,linkedin_li-4388240112,2026-03,arshkon_3898170924,kaggle_arshkon,2024-04,senior,1,0.20389465676751073,0.7961053432324893
tfidf,linkedin_li-4388240112,2026-03,arshkon_3895529207,kaggle_arshkon,2024-04,senior,2,0.2096048286275911,0.7903951713724089
tfidf,linkedin_li-4388240112,2026-03,asaniczka_b91ee1c44c26c94a,kaggle_asaniczka,2024-01,unknown,3,0.22124788759065817,0.7787521124093418
tfidf,linkedin_li-4388240112,2026-03,asaniczka_16396ae8ff721b89,kaggle_asaniczka,2024-01,senior,4,0.23279880545243836,0.7672011945475616
tfidf,linkedin_li-4388240112,2026-03,arshkon_3902358750,kaggle_arshkon,2024-04,senior,5,0.23506254874917387,0.7649374512508261
tfidf,linkedin_li-4388394677,2026-03,asaniczka_2252966d4fb88ab7,kaggle_asaniczka,2024-01,senior,1,0.30157286707509534,0.6984271329249047
tfidf,linkedin_li-4388394677,2026-03,arshkon_3898155877,kaggle_arshkon,2024-04,senior,2,0.30330158664844753,0.6966984133515525
tfidf,linkedin_li-4388394677,2026-03,asaniczka_baa01b795051139d,kaggle_asaniczka,2024-01,junior,3,0.32736699889830234,0.6726330011016977
tfidf,linkedin_li-4388394677,2026-03,asaniczka_ea1f44b1e5e5db86,kaggle_asaniczka,2024-01,unknown,4,0.3280407675255219,0.6719592324744781
tfidf,linkedin_li-4388394677,2026-03,asaniczka_d738c83f4f127c46,kaggle_asaniczka,2024-01,unknown,5,0.34314762205806126,0.6568523779419387
tfidf,linkedin_li-4388512532,2026-03,asaniczka_a2776cac55bc516a,kaggle_asaniczka,2024-01,senior,1,0.27404131274142673,0.7259586872585733
tfidf,linkedin_li-4388512532,2026-03,asaniczka_00b8216ac3aed06d,kaggle_asaniczka,2024-01,senior,2,0.28391622314874376,0.7160837768512562
tfidf,linkedin_li-4388512532,2026-03,asaniczka_5e9c5ab09b9bd431,kaggle_asaniczka,2024-01,senior,3,0.2959544679354984,0.7040455320645016
tfidf,linkedin_li-4388512532,2026-03,asaniczka_3500b6e78e523732,kaggle_asaniczka,2024-01,unknown,4,0.30364577575400686,0.6963542242459931
tfidf,linkedin_li-4388512532,2026-03,asaniczka_243be713cbc3fd93,kaggle_asaniczka,2024-01,unknown,5,0.30710950437573037,0.6928904956242696
tfidf,linkedin_li-4388582107,2026-03,asaniczka_a4f90c82bfcf5697,kaggle_asaniczka,2024-01,senior,1,0.38733787307485545,0.6126621269251445
tfidf,linkedin_li-4388582107,2026-03,asaniczka_3abcbd6d736104c6,kaggle_asaniczka,2024-01,senior,2,0.40138691737458443,0.5986130826254156
tfidf,linkedin_li-4388582107,2026-03,asaniczka_55387b0ac28e8d0e,kaggle_asaniczka,2024-01,senior,3,0.43084096931844307,0.5691590306815569
tfidf,linkedin_li-4388582107,2026-03,asaniczka_04228f5d4a4a792b,kaggle_asaniczka,2024-01,senior,4,0.4421364756081477,0.5578635243918523
tfidf,linkedin_li-4388582107,2026-03,arshkon_3905825515,kaggle_arshkon,2024-04,unknown,5,0.4475162339201667,0.5524837660798333
tfidf,linkedin_li-4388611668,2026-03,arshkon_3900963497,kaggle_arshkon,2024-04,junior,1,0.29300539931259884,0.7069946006874012
tfidf,linkedin_li-4388611668,2026-03,asaniczka_566874aacc23aac8,kaggle_asaniczka,2024-01,senior,2,0.3682553996366261,0.6317446003633739
tfidf,linkedin_li-4388611668,2026-03,asaniczka_437e0c874ce6b19b,kaggle_asaniczka,2024-01,senior,3,0.39970881474599507,0.6002911852540049
tfidf,linkedin_li-4388611668,2026-03,arshkon_3904076506,kaggle_arshkon,2024-04,senior,4,0.4048436782433784,0.5951563217566216
tfidf,linkedin_li-4388611668,2026-03,arshkon_3905331672,kaggle_arshkon,2024-04,senior,5,0.41368063256196175,0.5863193674380383
tfidf,linkedin_li-4388611685,2026-03,arshkon_3888944876,kaggle_arshkon,2024-04,senior,1,0.2818579738250706,0.7181420261749294
tfidf,linkedin_li-4388611685,2026-03,asaniczka_a28864a88577c1ad,kaggle_asaniczka,2024-01,unknown,2,0.33441248854721417,0.6655875114527858
tfidf,linkedin_li-4388611685,2026-03,arshkon_3905877148,kaggle_arshkon,2024-04,senior,3,0.37852429116137165,0.6214757088386283
tfidf,linkedin_li-4388611685,2026-03,asaniczka_aec540d5ab740565,kaggle_asaniczka,2024-01,senior,4,0.39158858244888206,0.6084114175511179
tfidf,linkedin_li-4388611685,2026-03,arshkon_3904717397,kaggle_arshkon,2024-04,unknown,5,0.3926260914974057,0.6073739085025943
tfidf,linkedin_li-4388696916,2026-03,arshkon_3895527397,kaggle_arshkon,2024-04,unknown,1,0.14465106060117738,0.8553489393988226
tfidf,linkedin_li-4388696916,2026-03,asaniczka_49eed737609d14e2,kaggle_asaniczka,2024-01,senior,2,0.16956092468763895,0.830439075312361
tfidf,linkedin_li-4388696916,2026-03,arshkon_3905869079,kaggle_arshkon,2024-04,unknown,3,0.17972047908160405,0.820279520918396
tfidf,linkedin_li-4388696916,2026-03,asaniczka_0d67ce4355beb054,kaggle_asaniczka,2024-01,senior,4,0.19182871099328813,0.8081712890067119
tfidf,linkedin_li-4388696916,2026-03,arshkon_3903485166,kaggle_arshkon,2024-04,unknown,5,0.19738364319136437,0.8026163568086356
tfidf,linkedin_li-4388729761,2026-03,arshkon_3887880341,kaggle_arshkon,2024-04,unknown,1,0.2964035001082118,0.7035964998917882
tfidf,linkedin_li-4388729761,2026-03,asaniczka_bc01eadffc5f3d82,kaggle_asaniczka,2024-01,senior,2,0.32279183833336855,0.6772081616666314
tfidf,linkedin_li-4388729761,2026-03,arshkon_3886483712,kaggle_arshkon,2024-04,senior,3,0.3493603409933169,0.6506396590066831
tfidf,linkedin_li-4388729761,2026-03,asaniczka_9ac543792552d878,kaggle_asaniczka,2024-01,unknown,4,0.34988134636458634,0.6501186536354137
tfidf,linkedin_li-4388729761,2026-03,asaniczka_1e5119ac213ebf7a,kaggle_asaniczka,2024-01,unknown,5,0.3593811164141456,0.6406188835858544
tfidf,linkedin_li-4388730735,2026-03,asaniczka_bc79b8ab4865c2db,kaggle_asaniczka,2024-01,unknown,1,0.32394122220221966,0.6760587777977803
tfidf,linkedin_li-4388730735,2026-03,asaniczka_d94e4102172c20cf,kaggle_asaniczka,2024-01,senior,2,0.3425116192345953,0.6574883807654047
tfidf,linkedin_li-4388730735,2026-03,asaniczka_bac0b6692f3a7ff7,kaggle_asaniczka,2024-01,unknown,3,0.34489249468604743,0.6551075053139526
tfidf,linkedin_li-4388730735,2026-03,asaniczka_6428471463776c47,kaggle_asaniczka,2024-01,senior,4,0.3510482841811895,0.6489517158188105
tfidf,linkedin_li-4388730735,2026-03,asaniczka_d1061cb4ba1b60cb,kaggle_asaniczka,2024-01,senior,5,0.35507275959203966,0.6449272404079603
tfidf,linkedin_li-4388793259,2026-03,asaniczka_49cb1a131bcc7273,kaggle_asaniczka,2024-01,senior,1,0.3309408516203688,0.6690591483796312
tfidf,linkedin_li-4388793259,2026-03,arshkon_3904948869,kaggle_arshkon,2024-04,unknown,2,0.34053789568931414,0.6594621043106859
tfidf,linkedin_li-4388793259,2026-03,asaniczka_98ca54154cd23a1a,kaggle_asaniczka,2024-01,senior,3,0.357779600738902,0.642220399261098
tfidf,linkedin_li-4388793259,2026-03,asaniczka_5440df0e3f9a9fba,kaggle_asaniczka,2024-01,senior,4,0.3764397700858326,0.6235602299141674
tfidf,linkedin_li-4388793259,2026-03,asaniczka_6f8fb6dcaf425ac2,kaggle_asaniczka,2024-01,senior,5,0.37742053436055945,0.6225794656394406
tfidf,linkedin_li-4388868527,2026-03,asaniczka_508918d6c909abae,kaggle_asaniczka,2024-01,unknown,1,0.2915847919878073,0.7084152080121927
tfidf,linkedin_li-4388868527,2026-03,asaniczka_5b0099664d20e58d,kaggle_asaniczka,2024-01,unknown,2,0.33442095584337417,0.6655790441566258
tfidf,linkedin_li-4388868527,2026-03,asaniczka_6ad48c8132f7ffa9,kaggle_asaniczka,2024-01,senior,3,0.3524270572675159,0.6475729427324841
tfidf,linkedin_li-4388868527,2026-03,asaniczka_326eaba209b1b325,kaggle_asaniczka,2024-01,unknown,4,0.3634234649376399,0.6365765350623601
tfidf,linkedin_li-4388868527,2026-03,asaniczka_e2595b835aee304e,kaggle_asaniczka,2024-01,senior,5,0.3647434835124478,0.6352565164875522
tfidf,linkedin_li-4388905747,2026-03,asaniczka_9ace524596e1ac60,kaggle_asaniczka,2024-01,senior,1,0.39241564570935716,0.6075843542906428
tfidf,linkedin_li-4388905747,2026-03,asaniczka_ff71683c9c74a50a,kaggle_asaniczka,2024-01,unknown,2,0.3985446394867247,0.6014553605132753
tfidf,linkedin_li-4388905747,2026-03,asaniczka_5ef3745e8c369487,kaggle_asaniczka,2024-01,unknown,3,0.4237124136275905,0.5762875863724095
tfidf,linkedin_li-4388905747,2026-03,asaniczka_e0700fdf90519df3,kaggle_asaniczka,2024-01,unknown,4,0.428638065500617,0.571361934499383
tfidf,linkedin_li-4388905747,2026-03,asaniczka_924760ac4cff38a6,kaggle_asaniczka,2024-01,unknown,5,0.428683125404024,0.571316874595976
tfidf,linkedin_li-4388937836,2026-03,asaniczka_ed7e0a670be16d71,kaggle_asaniczka,2024-01,senior,1,0.3414839188445472,0.6585160811554528
tfidf,linkedin_li-4388937836,2026-03,asaniczka_bc79b8ab4865c2db,kaggle_asaniczka,2024-01,unknown,2,0.35408978162163396,0.645910218378366
tfidf,linkedin_li-4388937836,2026-03,asaniczka_b72390fbd4c4b77b,kaggle_asaniczka,2024-01,senior,3,0.3590794136225747,0.6409205863774253
tfidf,linkedin_li-4388937836,2026-03,asaniczka_7d452862bc42807e,kaggle_asaniczka,2024-01,unknown,4,0.3765444360243372,0.6234555639756628
tfidf,linkedin_li-4388937836,2026-03,asaniczka_55ac0ed1775d225b,kaggle_asaniczka,2024-01,senior,5,0.38764823428546935,0.6123517657145306
tfidf,linkedin_li-4388963659,2026-03,asaniczka_17f3b5f63bac8f8e,kaggle_asaniczka,2024-01,unknown,1,0.3473395185721856,0.6526604814278144
tfidf,linkedin_li-4388963659,2026-03,asaniczka_afa07d8529e45c36,kaggle_asaniczka,2024-01,senior,2,0.36015192159378495,0.639848078406215
tfidf,linkedin_li-4388963659,2026-03,asaniczka_068497af9811b08f,kaggle_asaniczka,2024-01,unknown,3,0.3753094028149482,0.6246905971850518
tfidf,linkedin_li-4388963659,2026-03,asaniczka_5fad5b6d3cf9ddb5,kaggle_asaniczka,2024-01,senior,4,0.3777970081595041,0.6222029918404959
tfidf,linkedin_li-4388963659,2026-03,asaniczka_0f13964e3eb7d965,kaggle_asaniczka,2024-01,unknown,5,0.3837093704376542,0.6162906295623458
tfidf,linkedin_li-4388971534,2026-03,arshkon_3904951506,kaggle_arshkon,2024-04,unknown,1,0.325068683962101,0.674931316037899
tfidf,linkedin_li-4388971534,2026-03,asaniczka_04dce1025c904d23,kaggle_asaniczka,2024-01,senior,2,0.33306946215339883,0.6669305378466012
tfidf,linkedin_li-4388971534,2026-03,arshkon_3902938491,kaggle_arshkon,2024-04,senior,3,0.3735049563493623,0.6264950436506377
tfidf,linkedin_li-4388971534,2026-03,asaniczka_43f2aaa13d62026c,kaggle_asaniczka,2024-01,unknown,4,0.3865086302791315,0.6134913697208685
tfidf,linkedin_li-4388971534,2026-03,arshkon_3903459407,kaggle_arshkon,2024-04,senior,5,0.3932411850661732,0.6067588149338268
tfidf,linkedin_li-4388991705,2026-03,arshkon_3900952046,kaggle_arshkon,2024-04,unknown,1,0.31467986613686816,0.6853201338631318
tfidf,linkedin_li-4388991705,2026-03,arshkon_3894567141,kaggle_arshkon,2024-04,unknown,2,0.3460697909698687,0.6539302090301313
tfidf,linkedin_li-4388991705,2026-03,arshkon_3894565138,kaggle_arshkon,2024-04,unknown,3,0.34758138674245154,0.6524186132575485
tfidf,linkedin_li-4388991705,2026-03,asaniczka_7cb97d4052d4ed5d,kaggle_asaniczka,2024-01,unknown,4,0.3544129041244609,0.6455870958755391
tfidf,linkedin_li-4388991705,2026-03,arshkon_3894562621,kaggle_arshkon,2024-04,unknown,5,0.3715763434007956,0.6284236565992044
tfidf,linkedin_li-4388992329,2026-03,asaniczka_966d794d84c35d74,kaggle_asaniczka,2024-01,unknown,1,0.3290984475995459,0.6709015524004541
tfidf,linkedin_li-4388992329,2026-03,asaniczka_8aa814b544f2e4a8,kaggle_asaniczka,2024-01,unknown,2,0.330040405947026,0.669959594052974
tfidf,linkedin_li-4388992329,2026-03,asaniczka_f68555173a4d2c01,kaggle_asaniczka,2024-01,unknown,3,0.3451797174532696,0.6548202825467304
tfidf,linkedin_li-4388992329,2026-03,asaniczka_f1ac5d8fb410cfa3,kaggle_asaniczka,2024-01,unknown,4,0.3457080465470399,0.6542919534529601
tfidf,linkedin_li-4388992329,2026-03,arshkon_3903815471,kaggle_arshkon,2024-04,unknown,5,0.34591303844149457,0.6540869615585054
tfidf,linkedin_li-4389019395,2026-03,arshkon_3899542407,kaggle_arshkon,2024-04,unknown,1,0.33650537093949473,0.6634946290605053
tfidf,linkedin_li-4389019395,2026-03,asaniczka_64e2533ee950ffa3,kaggle_asaniczka,2024-01,unknown,2,0.3421456117575551,0.6578543882424449
tfidf,linkedin_li-4389019395,2026-03,arshkon_3905892009,kaggle_arshkon,2024-04,unknown,3,0.36116920066867364,0.6388307993313264
tfidf,linkedin_li-4389019395,2026-03,arshkon_3889451782,kaggle_arshkon,2024-04,unknown,4,0.37355866506586977,0.6264413349341302
tfidf,linkedin_li-4389019395,2026-03,asaniczka_ef7200e0a127f290,kaggle_asaniczka,2024-01,unknown,5,0.37925188524921827,0.6207481147507817
tfidf,linkedin_li-4389019899,2026-03,asaniczka_f9eb3d9e51b54a49,kaggle_asaniczka,2024-01,unknown,1,0.2957079645863048,0.7042920354136952
tfidf,linkedin_li-4389019899,2026-03,asaniczka_0205ce90ed42cca0,kaggle_asaniczka,2024-01,unknown,2,0.30631369659377783,0.6936863034062222
tfidf,linkedin_li-4389019899,2026-03,asaniczka_d8539bf22c62b4a7,kaggle_asaniczka,2024-01,unknown,3,0.36220290022678214,0.6377970997732179
tfidf,linkedin_li-4389019899,2026-03,asaniczka_d176e2e491769778,kaggle_asaniczka,2024-01,senior,4,0.3671168246027843,0.6328831753972157
tfidf,linkedin_li-4389019899,2026-03,asaniczka_67c3f69a5b66d2bb,kaggle_asaniczka,2024-01,senior,5,0.38621022122814463,0.6137897787718554
tfidf,linkedin_li-4389023711,2026-03,asaniczka_9d125daf3b288655,kaggle_asaniczka,2024-01,unknown,1,0.3693222741479405,0.6306777258520595
tfidf,linkedin_li-4389023711,2026-03,asaniczka_d16273882cbc63eb,kaggle_asaniczka,2024-01,senior,2,0.39007517961661564,0.6099248203833844
tfidf,linkedin_li-4389023711,2026-03,asaniczka_6a3311da17636d79,kaggle_asaniczka,2024-01,senior,3,0.3930675492723684,0.6069324507276316
tfidf,linkedin_li-4389023711,2026-03,asaniczka_1b8423d32b364fce,kaggle_asaniczka,2024-01,senior,4,0.3939297538028882,0.6060702461971118
tfidf,linkedin_li-4389023711,2026-03,asaniczka_bae0717982a69391,kaggle_asaniczka,2024-01,senior,5,0.39528853131490593,0.6047114686850941
tfidf,linkedin_li-4389025615,2026-03,asaniczka_ffb7c230a36d29fd,kaggle_asaniczka,2024-01,unknown,1,1.0,0.0
tfidf,linkedin_li-4389025615,2026-03,asaniczka_ffb4e8cc8de5a458,kaggle_asaniczka,2024-01,unknown,2,1.0,0.0
tfidf,linkedin_li-4389025615,2026-03,asaniczka_ffb08983df44eabd,kaggle_asaniczka,2024-01,senior,3,1.0,0.0
tfidf,linkedin_li-4389025615,2026-03,asaniczka_ffaf20644839728e,kaggle_asaniczka,2024-01,unknown,4,1.0,0.0
tfidf,linkedin_li-4389025615,2026-03,asaniczka_ffa8318593f63195,kaggle_asaniczka,2024-01,unknown,5,1.0,0.0
tfidf,linkedin_li-4389030388,2026-03,asaniczka_f9eb3d9e51b54a49,kaggle_asaniczka,2024-01,unknown,1,0.2957079645863049,0.7042920354136951
tfidf,linkedin_li-4389030388,2026-03,asaniczka_0205ce90ed42cca0,kaggle_asaniczka,2024-01,unknown,2,0.30631369659377816,0.6936863034062218
tfidf,linkedin_li-4389030388,2026-03,asaniczka_d8539bf22c62b4a7,kaggle_asaniczka,2024-01,unknown,3,0.36220290022678225,0.6377970997732177
tfidf,linkedin_li-4389030388,2026-03,asaniczka_d176e2e491769778,kaggle_asaniczka,2024-01,senior,4,0.3671168246027844,0.6328831753972156
tfidf,linkedin_li-4389030388,2026-03,asaniczka_67c3f69a5b66d2bb,kaggle_asaniczka,2024-01,senior,5,0.38621022122814486,0.6137897787718551
tfidf,linkedin_li-4389035260,2026-03,asaniczka_ada972f06b267910,kaggle_asaniczka,2024-01,senior,1,0.3096095197531762,0.6903904802468238
tfidf,linkedin_li-4389035260,2026-03,asaniczka_032edb2019f78082,kaggle_asaniczka,2024-01,senior,2,0.3401737683790551,0.6598262316209449
tfidf,linkedin_li-4389035260,2026-03,asaniczka_61dc2dcafff9caf4,kaggle_asaniczka,2024-01,senior,3,0.3566170662536571,0.6433829337463429
tfidf,linkedin_li-4389035260,2026-03,asaniczka_b941068a47f7e7d4,kaggle_asaniczka,2024-01,unknown,4,0.359626052547259,0.640373947452741
tfidf,linkedin_li-4389035260,2026-03,asaniczka_ca722e60c1bfe11b,kaggle_asaniczka,2024-01,senior,5,0.36736311311904657,0.6326368868809534
tfidf,linkedin_li-4389039251,2026-03,asaniczka_244ebb4b42fdb72d,kaggle_asaniczka,2024-01,unknown,1,0.36350992278793726,0.6364900772120627
