row_idx,uid,text_source,period,seniority_final,seniority_3level,is_aggregator,company_name_canonical,source,swe_classification_tier,yoe_extracted,period_bucket,emb_row,group,src_group,umap_x,umap_y,pca_x,pca_y
29824,linkedin_li-4392454782,llm,2026-04,entry,junior,False,Nucor Corporation,scraped,regex,,2026,29824,2026 / junior,scraped|junior,10.057375,8.153979,0.009345524,-0.24950214
8995,asaniczka_7b85b73b5e67bdba,llm,2024-01,unknown,unknown,True,Net2Source Inc.,kaggle_asaniczka,regex,4.0,2024,8995,2024 / unknown,kaggle_asaniczka|unknown,8.501538,8.989748,-0.074401855,-0.2690742
22170,linkedin_li-4307850307,llm,2026-03,unknown,unknown,False,Amazon Web Services (AWS),scraped,regex,5.0,2026,22170,2026 / unknown,scraped|unknown,7.7489405,4.5352798,0.07276513,0.30072623
32675,linkedin_li-4398195035,llm,2026-04,unknown,unknown,True,Experis,scraped,regex,2.0,2026,32675,2026 / unknown,scraped|unknown,8.786262,3.4966555,0.020044275,0.18721162
3275,arshkon_3904038388,llm,2024-04,mid-senior,senior,False,Energy Jobline,kaggle_arshkon,regex,5.0,2024,3275,2024 / senior,kaggle_arshkon|senior,9.917119,5.7818904,-0.2582112,0.08006959
17757,asaniczka_23f630e304449442,llm,2024-01,mid-senior,senior,True,ClearanceJobs,kaggle_asaniczka,regex,10.0,2024,17757,2024 / senior,kaggle_asaniczka|senior,4.8281054,8.208142,0.27773494,0.19943492
9210,asaniczka_27e73377670191fa,llm,2024-01,unknown,unknown,False,Ainsley Search Group,kaggle_asaniczka,embedding_high,,2024,9210,2024 / unknown,kaggle_asaniczka|unknown,3.8661096,6.1895432,0.29248285,0.013271138
19812,asaniczka_11622d921483ad0f,llm,2024-01,mid-senior,senior,True,Capital One,kaggle_asaniczka,regex,4.0,2024,19812,2024 / senior,kaggle_asaniczka|senior,11.247659,3.636056,-0.5138215,-0.056325793
26628,linkedin_li-4386731390,llm,2026-03,unknown,unknown,True,Actalent,scraped,regex,5.0,2026,26628,2026 / unknown,scraped|unknown,5.2155495,5.6530805,0.16654462,-0.03977026
8215,asaniczka_07280824fa0ddf0e,llm,2024-01,mid-senior,senior,False,St. Jude Children's Research Hospital,kaggle_asaniczka,regex,2.0,2024,8215,2024 / senior,kaggle_asaniczka|senior,10.274508,4.82708,-0.03069155,0.05833803
9265,asaniczka_f9f70e266ce826a1,llm,2024-01,mid-senior,senior,False,Criterion Systems,kaggle_asaniczka,title_lookup_llm,5.0,2024,9265,2024 / senior,kaggle_asaniczka|senior,7.083333,3.3888636,-0.09195514,0.2863863
27895,linkedin_li-4389331960,llm,2026-03,entry,junior,False,DoorDash,scraped,regex,,2026,27895,2026 / junior,scraped|junior,8.017103,7.7919173,0.0011815205,-0.05210413
22964,linkedin_li-4342423535,llm,2026-03,unknown,unknown,False,SpaceX,scraped,regex,2.0,2026,22964,2026 / unknown,scraped|unknown,4.739544,4.390462,0.0748404,-0.0954917
17383,asaniczka_8b2978c300933073,llm,2024-01,mid-senior,senior,False,Cyngn,kaggle_asaniczka,regex,3.0,2024,17383,2024 / senior,kaggle_asaniczka|senior,3.9704647,7.442804,0.38339382,-0.061532274
13312,asaniczka_c3a0be586af6fcde,llm,2024-01,unknown,unknown,False,Experfy,kaggle_asaniczka,regex,,2024,13312,2024 / unknown,kaggle_asaniczka|unknown,9.012948,5.2089314,0.017250754,0.16722767
24444,linkedin_li-4371606649,llm,2026-03,mid-senior,senior,False,Early Warning®,scraped,regex,10.0,2026,24444,2026 / senior,scraped|senior,7.4992847,5.3391514,-0.09310995,0.3087861
27668,linkedin_li-4388989494,llm,2026-03,unknown,unknown,False,Aristle AI,scraped,regex,,2026,27668,2026 / unknown,scraped|unknown,11.227702,6.6861644,-0.10557863,-0.15091774
22334,linkedin_li-4317707969,llm,2026-03,entry,junior,False,Nuro,scraped,regex,,2026,22334,2026 / junior,scraped|junior,9.563329,5.683236,0.04499175,-0.0108125955
23277,linkedin_li-4353181052,llm,2026-03,unknown,unknown,False,Overland AI,scraped,regex,5.0,2026,23277,2026 / unknown,scraped|unknown,10.637045,5.2372646,-0.28700238,0.14678435
31548,linkedin_li-4395569310,llm,2026-03,unknown,unknown,False,ManTech,scraped,regex,20.0,2026,31548,2026 / unknown,scraped|unknown,6.337863,5.437219,-0.0351706,0.26439697
15645,asaniczka_eda093c84c591895,llm,2024-01,unknown,unknown,False,"TeamBradley, Inc.",kaggle_asaniczka,regex,5.0,2024,15645,2024 / unknown,kaggle_asaniczka|unknown,7.2648215,8.252027,0.19131023,-0.022846133
26742,linkedin_li-4387490684,llm,2026-04,mid-senior,senior,False,Ramp,scraped,regex,3.0,2026,26742,2026 / senior,scraped|senior,10.789574,8.049517,-0.15186225,-0.43548965
29673,linkedin_li-4392137238,llm,2026-03,mid-senior,senior,False,Schneider Electric,scraped,regex,12.0,2026,29673,2026 / senior,scraped|senior,3.8956537,5.9989734,0.15535237,0.0641724
21167,asaniczka_83353ce502549cf2,llm,2024-01,unknown,unknown,False,"Patricio Enterprises, Inc.",kaggle_asaniczka,regex,2.0,2024,21167,2024 / unknown,kaggle_asaniczka|unknown,4.0775166,8.57748,0.3715195,0.105729565
32810,linkedin_li-4398492879,llm,2026-04,unknown,unknown,False,OpenAI,scraped,regex,8.0,2026,32810,2026 / unknown,scraped|unknown,11.777903,6.1387935,0.017543815,-0.20243722
9632,asaniczka_332d40bc7b352bbc,llm,2024-01,unknown,unknown,False,ClifyX,kaggle_asaniczka,regex,8.0,2024,9632,2024 / unknown,kaggle_asaniczka|unknown,10.658507,4.464161,-0.20367734,0.26065105
22675,linkedin_li-4332274597,llm,2026-04,mid-senior,senior,False,Adobe,scraped,regex,5.0,2026,22675,2026 / senior,scraped|senior,8.684927,10.097691,-0.02948267,-0.2105226
14416,asaniczka_ee59ebc86114a99b,llm,2024-01,mid-senior,senior,False,"Progilisys Solutions, A Talent Groups Company",kaggle_asaniczka,regex,5.0,2024,14416,2024 / senior,kaggle_asaniczka|senior,5.9089875,5.4694552,0.04809415,0.022847429
30813,linkedin_li-4394418856,llm,2026-04,mid-senior,senior,True,Sincera Technologies,scraped,regex,15.0,2026,30813,2026 / senior,scraped|senior,11.465824,6.371922,-0.17367841,-0.20845148
27362,linkedin_li-4388594248,llm,2026-03,unknown,unknown,False,"TotalBC, Inc.",scraped,regex,,2026,27362,2026 / unknown,scraped|unknown,5.2576146,6.101161,0.2887879,0.045593157
26444,linkedin_li-4385853131,llm,2026-04,unknown,unknown,False,Ahold Delhaize USA,scraped,embedding_high,3.0,2026,26444,2026 / unknown,scraped|unknown,8.059223,2.5215435,-0.16733925,0.3845793
22832,linkedin_li-4337884276,llm,2026-04,unknown,unknown,False,Chime,scraped,regex,4.0,2026,22832,2026 / unknown,scraped|unknown,8.35008,5.1810036,-0.19689094,-0.049525246
8520,asaniczka_083bfe81460f2d04,llm,2024-01,unknown,unknown,False,Wacker Neuson,kaggle_asaniczka,title_lookup_llm,4.0,2024,8520,2024 / unknown,kaggle_asaniczka|unknown,5.385599,8.900199,0.40802538,0.06396578
19658,asaniczka_aa660f429eee861f,llm,2024-01,unknown,unknown,False,Zortech Solutions,kaggle_asaniczka,regex,,2024,19658,2024 / unknown,kaggle_asaniczka|unknown,9.684156,2.9917505,-0.16441898,-0.114717886
644,arshkon_3889119584,llm,2024-04,unknown,unknown,False,Grammarly,kaggle_arshkon,regex,3.0,2024,644,2024 / unknown,kaggle_arshkon|unknown,8.766572,6.2258635,-0.11166401,0.030655488
29102,linkedin_li-4391634347,llm,2026-03,mid-senior,senior,False,TikTok,scraped,regex,5.0,2026,29102,2026 / senior,scraped|senior,5.3602023,5.751657,0.17577666,-0.055801377
8098,asaniczka_d67373e25c7a3ea7,llm,2024-01,mid-senior,senior,False,UASI,kaggle_asaniczka,title_lookup_llm,3.0,2024,8098,2024 / senior,kaggle_asaniczka|senior,6.9209085,7.840705,0.13560984,0.118740246
20395,asaniczka_be660712b6b012d0,llm,2024-01,unknown,unknown,False,First Quality,kaggle_asaniczka,title_lookup_llm,5.0,2024,20395,2024 / unknown,kaggle_asaniczka|unknown,5.5856376,8.635763,0.29683328,0.1727914
29047,linkedin_li-4391533109,llm,2026-03,entry,junior,True,Lensa,scraped,regex,,2026,29047,2026 / junior,scraped|junior,7.305478,7.0019155,0.06793469,-0.059067383
15225,asaniczka_33c16af57799ac6c,llm,2024-01,mid-senior,senior,False,Generac Grid Services,kaggle_asaniczka,regex,2.0,2024,15225,2024 / senior,kaggle_asaniczka|senior,9.618234,7.9277163,-0.2595955,-0.035748005
26061,linkedin_li-4384064170,llm,2026-04,unknown,unknown,False,"HX5, LLC",scraped,regex,5.0,2026,26061,2026 / unknown,scraped|unknown,6.1604834,4.7343183,-0.065177545,0.20417039
2031,arshkon_3901666135,llm,2024-04,unknown,unknown,False,Talent Groups,kaggle_arshkon,regex,,2024,2031,2024 / unknown,kaggle_arshkon|unknown,9.564943,3.0080404,-0.10645741,0.007950172
24256,linkedin_li-4369857346,llm,2026-03,mid-senior,senior,False,Flex,scraped,title_lookup_llm,8.0,2026,24256,2026 / senior,scraped|senior,4.74064,9.040005,0.302229,-0.116704434
21235,asaniczka_002b0c736522f8bb,llm,2024-01,mid-senior,senior,False,Lever Middleware Test Company 2,kaggle_asaniczka,regex,,2024,21235,2024 / senior,kaggle_asaniczka|senior,9.437597,5.858588,-0.35948837,-0.21945402
22390,linkedin_li-4319412631,llm,2026-04,mid-senior,senior,False,Astranis Space Technologies,scraped,regex,5.0,2026,22390,2026 / senior,scraped|senior,9.010928,6.441798,-0.16628723,-0.031557605
24327,linkedin_li-4370128338,llm,2026-03,entry,junior,False,ByteDance,scraped,regex,,2026,24327,2026 / junior,scraped|junior,7.5954914,5.0039,-0.026242584,-0.009363785
22156,linkedin_li-4305547644,llm,2026-03,mid-senior,senior,False,PEAK6,scraped,regex,7.0,2026,22156,2026 / senior,scraped|senior,5.5020742,6.2551384,0.13269576,-0.030835614
26562,linkedin_li-4386419266,llm,2026-04,unknown,unknown,False,Cydcor,scraped,regex,,2026,26562,2026 / unknown,scraped|unknown,10.69417,6.8320913,-0.24929468,-0.23518445
6493,asaniczka_1aa132d4baf9952c,llm,2024-01,mid-senior,senior,False,ByteDance,kaggle_asaniczka,regex,4.0,2024,6493,2024 / senior,kaggle_asaniczka|senior,8.349141,4.234409,-0.2776882,-0.0702057
7247,asaniczka_85dea73fe12d30a2,llm,2024-01,mid-senior,senior,False,Computer World Services Corp. (CWS),kaggle_asaniczka,title_lookup_llm,,2024,7247,2024 / senior,kaggle_asaniczka|senior,6.3725915,3.6069224,-0.089524016,0.27593184
31119,linkedin_li-4394741581,llm,2026-04,mid-senior,senior,True,Jobs via Dice,scraped,regex,6.0,2026,31119,2026 / senior,scraped|senior,6.4924774,3.27902,-0.06915647,0.2197579
26735,linkedin_li-4387466483,llm,2026-04,mid-senior,senior,False,Tubi,scraped,regex,,2026,26735,2026 / senior,scraped|senior,9.161912,5.186654,-0.23954223,-0.10027391
33337,linkedin_li-4399475139,llm,2026-04,unknown,unknown,False,General Motors,scraped,regex,3.0,2026,33337,2026 / unknown,scraped|unknown,5.095546,6.7077017,0.07989565,0.1960064
32651,linkedin_li-4398154852,llm,2026-04,unknown,unknown,True,Codinix Technologies Inc,scraped,regex,5.0,2026,32651,2026 / unknown,scraped|unknown,10.120357,4.255989,-0.24729769,-0.13639878
23585,linkedin_li-4361359239,llm,2026-04,mid-senior,senior,False,Uber,scraped,regex,1.0,2026,23585,2026 / senior,scraped|senior,9.870392,6.776019,-0.12240617,-0.24361834
25561,linkedin_li-4380972998,llm,2026-03,unknown,unknown,False,General Atomics Aeronautical Systems,scraped,regex,2.0,2026,25561,2026 / unknown,scraped|unknown,5.7576356,7.913592,0.26091135,0.048239067
6966,asaniczka_503b8669e032d9d4,llm,2024-01,unknown,unknown,False,FINESSE,kaggle_asaniczka,regex,,2024,6966,2024 / unknown,kaggle_asaniczka|unknown,10.147501,7.7647996,-0.3269437,-0.22402155
6733,asaniczka_7bd4f6ac7364c753,llm,2024-01,unknown,unknown,False,BLUE ORIGIN,kaggle_asaniczka,regex,5.0,2024,6733,2024 / unknown,kaggle_asaniczka|unknown,3.4766235,7.7038255,0.35198826,0.13473593
33998,linkedin_li-4401063677,llm,2026-04,entry,junior,False,Cantaloupe Inc,scraped,regex,,2026,33998,2026 / junior,scraped|junior,11.762486,6.28333,-0.19529425,-0.03781514
3918,arshkon_3904995842,llm,2024-04,entry,junior,False,"BAE Systems, Inc.",kaggle_arshkon,regex,,2024,3918,2024 / junior,kaggle_arshkon|junior,7.865251,6.956401,-0.0611915,-0.04455602
4240,arshkon_3905366247,llm,2024-04,entry,junior,False,CGI,kaggle_arshkon,regex,,2024,4240,2024 / junior,kaggle_arshkon|junior,9.147947,4.341594,-0.3382513,0.06095408
10718,asaniczka_05ecbf822fbb55cf,llm,2024-01,mid-senior,senior,False,"Verticalmove, Inc",kaggle_asaniczka,regex,5.0,2024,10718,2024 / senior,kaggle_asaniczka|senior,10.785447,6.0243983,0.021667264,-0.009128258
6468,asaniczka_bea9a1edaaa5b3bb,llm,2024-01,unknown,unknown,False,Latitude Inc,kaggle_asaniczka,regex,5.0,2024,6468,2024 / unknown,kaggle_asaniczka|unknown,6.0274262,7.165769,0.1690911,0.2558943
29954,linkedin_li-4392913822,llm,2026-03,mid-senior,senior,False,Accord Technologies Inc,scraped,regex,,2026,29954,2026 / senior,scraped|senior,11.384193,6.532839,-0.12313199,-0.18069202
23469,linkedin_li-4359413164,llm,2026-03,unknown,unknown,False,Stripe,scraped,regex,2.0,2026,23469,2026 / unknown,scraped|unknown,9.18318,6.1524386,-0.17427914,-0.10106419
33192,linkedin_li-4399145522,llm,2026-04,mid-senior,senior,False,ByteDance,scraped,regex,,2026,33192,2026 / senior,scraped|senior,5.2609835,4.576401,0.0070919916,-0.15900697
25081,linkedin_li-4377717989,llm,2026-03,mid-senior,senior,False,Google,scraped,regex,3.0,2026,25081,2026 / senior,scraped|senior,6.6346607,9.585963,0.26083654,-0.069249436
26027,linkedin_li-4383893361,llm,2026-04,unknown,unknown,False,JPMorgan Chase & Co.,scraped,regex,,2026,26027,2026 / unknown,scraped|unknown,9.83738,3.6070886,-0.31590164,0.20418613
24107,linkedin_li-4368375655,llm,2026-04,unknown,unknown,False,General Dynamics Information Technology,scraped,regex,2.0,2026,24107,2026 / unknown,scraped|unknown,7.2630773,4.760948,-0.0005231127,0.1434369
10554,asaniczka_bd31e9fbdf44926f,llm,2024-01,unknown,unknown,False,CrowdDoing,kaggle_asaniczka,regex,,2024,10554,2024 / unknown,kaggle_asaniczka|unknown,9.974277,9.427566,0.06889273,-0.24651392
15500,asaniczka_a281effd434c2329,llm,2024-01,unknown,unknown,False,"Yoh, A Day & Zimmermann Company",kaggle_asaniczka,title_lookup_llm,4.0,2024,15500,2024 / unknown,kaggle_asaniczka|unknown,7.361732,2.912322,-0.27561742,0.36380875
2875,arshkon_3902869157,llm,2024-04,mid-senior,senior,False,Venmo,kaggle_arshkon,regex,8.0,2024,2875,2024 / senior,kaggle_arshkon|senior,8.178996,4.2789454,-0.28033286,0.0489953
4879,asaniczka_4d877f0bca94a9cc,llm,2024-01,unknown,unknown,False,The Walt Disney Company,kaggle_asaniczka,regex,2.0,2024,4879,2024 / unknown,kaggle_asaniczka|unknown,6.8238144,5.8680663,0.080212906,0.106267825
1025,arshkon_3894560863,llm,2024-04,unknown,unknown,False,System Soft Technologies,kaggle_arshkon,regex,3.0,2024,1025,2024 / unknown,kaggle_arshkon|unknown,9.010169,4.4969234,-0.11901289,-0.0649413
25553,linkedin_li-4380902809,llm,2026-04,mid-senior,senior,False,Campus,scraped,embedding_high,,2026,25553,2026 / senior,scraped|senior,6.3637323,8.0955715,0.12512368,-0.07220851
1219,arshkon_3895546244,llm,2024-04,entry,junior,False,Chewy,kaggle_arshkon,regex,1.0,2024,1219,2024 / junior,kaggle_arshkon|junior,8.06706,5.987111,-0.06115295,0.0078124553
10842,asaniczka_6504cca2b6620856,llm,2024-01,unknown,unknown,False,Palo Alto Networks,kaggle_asaniczka,regex,3.0,2024,10842,2024 / unknown,kaggle_asaniczka|unknown,11.599507,7.318286,0.090362996,-0.054661855
20016,asaniczka_14af135ce54baf71,llm,2024-01,unknown,unknown,False,Athenix Special Missions (formerly VATC),kaggle_asaniczka,regex,8.0,2024,20016,2024 / unknown,kaggle_asaniczka|unknown,7.9361477,4.6807065,-0.013233565,0.016578019
31247,linkedin_li-4395010539,llm,2026-03,unknown,unknown,False,Bitsframe,scraped,regex,5.0,2026,31247,2026 / unknown,scraped|unknown,11.681291,6.8266964,0.0115838945,-0.24592961
32468,linkedin_li-4397834768,llm,2026-04,mid-senior,senior,False,Columbia University Irving Medical Center,scraped,regex,3.0,2026,32468,2026 / senior,scraped|senior,10.249132,4.883685,-0.048449546,-0.08221333
15292,asaniczka_d21b4ac9e90a80b9,llm,2024-01,unknown,unknown,False,STEMCO Products,kaggle_asaniczka,title_lookup_llm,5.0,2024,15292,2024 / unknown,kaggle_asaniczka|unknown,4.1862197,8.491619,0.49559456,0.22395153
27670,linkedin_li-4388990071,llm,2026-03,unknown,unknown,False,Synchrony,scraped,title_lookup_llm,6.0,2026,27670,2026 / unknown,scraped|unknown,6.8137918,6.409471,0.035013705,0.17390971
29287,linkedin_li-4391678875,llm,2026-03,mid-senior,senior,False,Envoy AI,scraped,regex,4.0,2026,29287,2026 / senior,scraped|senior,10.702376,5.8673353,-0.375978,0.08142637
16207,asaniczka_34ace505bab3edd4,llm,2024-01,unknown,unknown,False,Zivaro,kaggle_asaniczka,regex,,2024,16207,2024 / unknown,kaggle_asaniczka|unknown,4.373477,7.883614,0.28115666,0.27200657
16283,asaniczka_4a978e02babfc987,llm,2024-01,mid-senior,senior,False,"Mission Technologies, a division of HII",kaggle_asaniczka,regex,2.0,2024,16283,2024 / senior,kaggle_asaniczka|senior,4.053567,8.39203,0.4535064,0.13171475
2398,arshkon_3902308715,llm,2024-04,entry,junior,False,Eleos Labs,kaggle_arshkon,regex,,2024,2398,2024 / junior,kaggle_arshkon|junior,8.128344,3.3338122,-0.02003631,0.34997338
33242,linkedin_li-4399284742,llm,2026-04,mid-senior,senior,False,Optum,scraped,regex,10.0,2026,33242,2026 / senior,scraped|senior,7.749452,5.9716988,-0.0595953,0.120570496
15330,asaniczka_3e32f9eb02bb0111,llm,2024-01,unknown,unknown,False,"Roberts Recruiting, LLC",kaggle_asaniczka,regex,3.0,2024,15330,2024 / unknown,kaggle_asaniczka|unknown,6.6732483,7.0394864,0.15777037,0.05929093
25691,linkedin_li-4381884807,llm,2026-03,mid-senior,senior,False,Advantage Solutions,scraped,regex,3.0,2026,25691,2026 / senior,scraped|senior,8.200238,4.5135407,-0.20098712,0.31435156
24784,linkedin_li-4375102281,llm,2026-03,mid-senior,senior,False,Motorola Solutions,scraped,regex,5.0,2026,24784,2026 / senior,scraped|senior,6.840845,5.298775,-0.18765135,0.08339049
32355,linkedin_li-4397684500,llm,2026-04,unknown,unknown,True,Jobs via Dice,scraped,regex,5.0,2026,32355,2026 / unknown,scraped|unknown,6.0616965,6.2430367,0.13590498,0.037074223
14217,asaniczka_c03cba5f567a6a92,llm,2024-01,mid-senior,senior,False,"Mitsubishi HC Capital America, Inc.",kaggle_asaniczka,regex,10.0,2024,14217,2024 / senior,kaggle_asaniczka|senior,6.71624,7.807381,0.06982395,0.03644778
21984,linkedin_li-4287422050,llm,2026-04,entry,junior,False,ByteDance,scraped,regex,2.0,2026,21984,2026 / junior,scraped|junior,8.1980095,4.805975,-0.15023232,0.04603435
18479,asaniczka_bba5892af3509192,llm,2024-01,unknown,unknown,False,Amazon Web Services (AWS),kaggle_asaniczka,regex,3.0,2024,18479,2024 / unknown,kaggle_asaniczka|unknown,6.098335,9.444971,0.34588528,-0.065017864
14903,asaniczka_1427155ad77a3694,llm,2024-01,entry,junior,False,Radley James,kaggle_asaniczka,regex,,2024,14903,2024 / junior,kaggle_asaniczka|junior,4.631858,5.0874066,0.08836736,-0.30502626
31866,linkedin_li-4396730940,llm,2026-04,unknown,unknown,False,Foxglove,scraped,regex,3.0,2026,31866,2026 / unknown,scraped|unknown,10.033326,7.875542,-0.23737095,-0.16543508
8229,asaniczka_d8e2cad792ef82e1,llm,2024-01,mid-senior,senior,False,ISOutsource,kaggle_asaniczka,regex,5.0,2024,8229,2024 / senior,kaggle_asaniczka|senior,5.842297,5.4067016,0.1830847,0.14894776
29994,linkedin_li-4392968466,llm,2026-03,entry,junior,False,AIS (Applied Information Sciences),scraped,regex,2.0,2026,29994,2026 / junior,scraped|junior,7.890663,4.355765,-0.069957465,0.2792524
21739,linkedin_li-4193938105,llm,2026-03,unknown,unknown,False,Viridien,scraped,regex,2.0,2026,21739,2026 / unknown,scraped|unknown,9.830646,7.9040303,-0.40555137,-0.16427088
27522,linkedin_li-4388732955,llm,2026-03,mid-senior,senior,False,Wells Fargo,scraped,regex,,2026,27522,2026 / senior,scraped|senior,9.0031,4.6451864,0.099964455,0.039667144
24894,linkedin_li-4375950910,llm,2026-03,unknown,unknown,False,Wayve,scraped,regex,,2026,24894,2026 / unknown,scraped|unknown,11.908952,5.670505,0.02448599,-0.1750171
31888,linkedin_li-4396760775,llm,2026-04,unknown,unknown,False,"BAE Systems, Inc.",scraped,regex,,2026,31888,2026 / unknown,scraped|unknown,6.5392976,3.4293876,-0.28324026,0.2289841
16511,asaniczka_fb464e4ec1721843,llm,2024-01,unknown,unknown,False,Wellabe,kaggle_asaniczka,regex,,2024,16511,2024 / unknown,kaggle_asaniczka|unknown,6.9277945,7.2217946,0.1353068,0.24680312
28172,linkedin_li-4389844398,llm,2026-03,unknown,unknown,True,"Donato Technologies, Inc.",scraped,regex,,2026,28172,2026 / unknown,scraped|unknown,7.8222494,6.7338467,0.089406416,0.0109178275
31021,linkedin_li-4394708345,llm,2026-04,entry,junior,False,Zachary Piper Solutions,scraped,regex,2.0,2026,31021,2026 / junior,scraped|junior,8.021953,6.6588187,-0.061283007,-0.057358876
29516,linkedin_li-4391942853,llm,2026-03,unknown,unknown,False,Takeda,scraped,regex,8.0,2026,29516,2026 / unknown,scraped|unknown,10.035574,3.9202642,-0.18770684,-0.13933928
26380,linkedin_li-4385791833,llm,2026-03,entry,junior,True,EAI Technologies,scraped,regex,,2026,26380,2026 / junior,scraped|junior,8.830162,7.552594,-0.03801249,-0.16183099
10131,asaniczka_55c7ac6a90bce283,llm,2024-01,mid-senior,senior,False,TekIntegral,kaggle_asaniczka,regex,8.0,2024,10131,2024 / senior,kaggle_asaniczka|senior,7.0905166,7.15578,0.018508017,0.1318944
19966,asaniczka_61838beb22cb3180,llm,2024-01,mid-senior,senior,False,Lumicity,kaggle_asaniczka,regex,,2024,19966,2024 / senior,kaggle_asaniczka|senior,10.288094,8.864492,-0.15636535,-0.42834634
13036,asaniczka_43dfea12fa75b7de,llm,2024-01,unknown,unknown,False,"Liberty Personnel Services, Inc.",kaggle_asaniczka,regex,,2024,13036,2024 / unknown,kaggle_asaniczka|unknown,9.932623,3.2260764,-0.3152067,-0.07410489
29327,linkedin_li-4391703002,llm,2026-03,mid-senior,senior,False,Mondrian Alpha,scraped,regex,,2026,29327,2026 / senior,scraped|senior,8.692876,6.0380564,-0.05380152,-0.18509173
30606,linkedin_li-4393951473,llm,2026-04,unknown,unknown,False,"Pyramid Consulting, Inc",scraped,regex,5.0,2026,30606,2026 / unknown,scraped|unknown,9.966271,4.4873605,0.07349481,-0.095999256
21902,linkedin_li-4275792759,llm,2026-04,unknown,unknown,False,Anduril Industries,scraped,regex,,2026,21902,2026 / unknown,scraped|unknown,5.295688,6.019809,0.11091654,-0.18067554
27640,linkedin_li-4388957967,llm,2026-03,unknown,unknown,False,Bentley Systems,scraped,regex,3.0,2026,27640,2026 / unknown,scraped|unknown,11.008039,5.260446,-0.0982001,0.00918974
31409,linkedin_li-4395398926,llm,2026-04,entry,junior,False,"WealthCounsel, LLC",scraped,regex,1.0,2026,31409,2026 / junior,scraped|junior,8.969256,7.589153,-0.14920579,-0.09618368
16927,asaniczka_cf63d396900b4a89,llm,2024-01,mid-senior,senior,False,NR Consulting,kaggle_asaniczka,regex,,2024,16927,2024 / senior,kaggle_asaniczka|senior,9.311776,6.8279614,-0.07427086,-0.20896581
13589,asaniczka_8065f5d56f94ca2f,llm,2024-01,unknown,unknown,False,St. Jude Children's Research Hospital - ALSAC,kaggle_asaniczka,regex,,2024,13589,2024 / unknown,kaggle_asaniczka|unknown,9.417031,7.597361,-0.1945598,-0.11860883
3977,arshkon_3905237899,llm,2024-04,mid-senior,senior,False,Zelante Technologies,kaggle_arshkon,regex,10.0,2024,3977,2024 / senior,kaggle_arshkon|senior,10.253541,9.123029,0.0038951114,-0.1755952
2603,arshkon_3902740296,llm,2024-04,unknown,unknown,False,Meijer,kaggle_arshkon,regex,5.0,2024,2603,2024 / unknown,kaggle_arshkon|unknown,8.035446,2.3764362,-0.07462682,0.2798624
33447,linkedin_li-4399838418,llm,2026-04,unknown,unknown,False,Tesla,scraped,regex,2.0,2026,33447,2026 / unknown,scraped|unknown,10.96651,7.8097095,-0.013038643,-0.44969326
1374,arshkon_3898172336,llm,2024-04,unknown,unknown,True,Advantis Global is becoming INSPYR Solutions,kaggle_arshkon,regex,6.0,2024,1374,2024 / unknown,kaggle_arshkon|unknown,5.1374,6.1062574,0.17539972,-0.020033017
25750,linkedin_li-4382170277,llm,2026-03,unknown,unknown,False,Anduril Industries,scraped,regex,3.0,2026,25750,2026 / unknown,scraped|unknown,7.090662,3.9155443,-0.16526605,0.14736329
9841,asaniczka_16e550700aead152,llm,2024-01,mid-senior,senior,False,Fisker,kaggle_asaniczka,title_lookup_llm,7.0,2024,9841,2024 / senior,kaggle_asaniczka|senior,7.0498066,6.380936,-0.0027117282,0.129934
30869,linkedin_li-4394463546,llm,2026-04,mid-senior,senior,False,Hearth,scraped,regex,,2026,30869,2026 / senior,scraped|senior,10.1167755,7.2922716,0.020309076,-0.15816054
23335,linkedin_li-4355300320,llm,2026-03,mid-senior,senior,True,CyberCoders,scraped,regex,5.0,2026,23335,2026 / senior,scraped|senior,5.4336586,7.471768,0.18899822,0.058983788
10681,asaniczka_0d1fee02e15d9034,llm,2024-01,associate,mid,False,"Aerometals, Inc.",kaggle_asaniczka,title_lookup_llm,2.0,2024,10681,2024 / mid,kaggle_asaniczka|mid,4.746349,9.085608,0.3043343,-0.01707898
18735,asaniczka_3ed1a7b005aacf44,llm,2024-01,director,senior,False,SAIC,kaggle_asaniczka,regex,15.0,2024,18735,2024 / senior,kaggle_asaniczka|senior,4.8620825,7.180082,0.21842027,0.03906624
27227,linkedin_li-4388406080,llm,2026-03,unknown,unknown,False,Steampunk,scraped,regex,2.0,2026,27227,2026 / unknown,scraped|unknown,6.37248,3.469763,-0.3063789,0.27007997
27420,linkedin_li-4388646657,llm,2026-03,unknown,unknown,False,Haystack,scraped,regex,2.0,2026,27420,2026 / unknown,scraped|unknown,5.536399,4.5239544,-0.19151889,-0.091872126
19671,asaniczka_cf4292f164da6661,llm,2024-01,associate,mid,False,Amazon Web Services (AWS),kaggle_asaniczka,regex,3.0,2024,19671,2024 / mid,kaggle_asaniczka|mid,8.749825,4.3224964,-0.22739987,0.09583177
11722,asaniczka_7066f7d8793eb06a,llm,2024-01,unknown,unknown,True,Capital One,kaggle_asaniczka,regex,,2024,11722,2024 / unknown,kaggle_asaniczka|unknown,6.9972157,3.7157786,-0.26987606,0.2117051
26338,linkedin_li-4385765478,llm,2026-03,entry,junior,False,Impiricus,scraped,regex,,2026,26338,2026 / junior,scraped|junior,10.4224415,6.1997705,-0.2764868,-0.14189553
