comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b,rank_in_direction
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,active directory,tech_stack,,-9.487454076061104,-1.1640163469953473,arshkon_2024_heavy,136,128,4.041064345035583,1.2590952417020214,84,93,0.01990521327014218,0.00975865687303253,145,73,75,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,1
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,written communication,soft_skill,,-8.587067320193952,-0.6603468320254873,arshkon_2024_heavy,275,430,8.171269815329302,4.2297730775927285,266,422,0.06303317535545024,0.04428121720881427,489,217,310,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,2
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,java j2ee,tech_stack,,-8.404917118597517,-1.9279957289101617,arshkon_2024_heavy,62,27,1.8422499220015156,0.2655904025465201,55,26,0.013033175355450236,0.002728226652675761,71,50,24,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,3
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,verbal written,soft_skill,,-8.188947013940833,-0.6280366666561914,arshkon_2024_heavy,273,441,8.111842398490545,4.337976574926495,268,429,0.06350710900473934,0.045015739769150055,488,216,306,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,4
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,html javascript,tech_stack,,-7.112450753193957,-0.8874796435428642,arshkon_2024_heavy,115,143,3.4170764682286174,1.406645465338977,102,127,0.024170616113744076,0.013326337880377754,198,87,115,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,5
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,problem-solving attention,soft_skill,,-7.1046473711598725,-0.9879757641176852,arshkon_2024_heavy,97,109,2.8822297166797903,1.0721982917618775,97,109,0.02298578199052133,0.011437565582371459,162,69,94,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,6
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,problem-solving analytical,soft_skill,,-7.011660111794201,-0.8282225183245515,arshkon_2024_heavy,125,165,3.71421355242241,1.6230524600065117,124,164,0.029383886255924172,0.01720881427072403,246,107,145,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,7
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,day-to-day tasks,noise,uncategorized_or_context_needed,-6.947457218620717,-2.036323624222229,arshkon_2024_heavy,41,16,1.2182620451945505,0.15738690521275267,41,15,0.00971563981042654,0.0015739769150052466,50,38,13,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,8
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,written oral,soft_skill,,-6.693124464886993,-1.1037077386547534,arshkon_2024_heavy,73,73,2.1691007146146877,0.718077755033184,72,72,0.017061611374407582,0.007555089192025184,116,64,54,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,9
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,.net framework,tech_stack,,-6.61260294414861,-1.0204593677287441,arshkon_2024_heavy,80,87,2.3770966735503425,0.8557912970943427,73,74,0.017298578199052134,0.00776495278069255,124,61,67,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,10
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,relational database,tech_stack,,-6.586761973160572,-0.8342871194012513,arshkon_2024_heavy,109,143,3.2387942177123414,1.406645465338977,99,140,0.023459715639810426,0.014690451206715634,193,90,109,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,11
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,sql database,tech_stack,,-6.553600752325419,-0.8743552494523783,arshkon_2024_heavy,100,126,2.971370841937928,1.2394218785504274,86,117,0.02037914691943128,0.012277019937040924,169,72,103,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,12
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,rdbms nosql,tech_stack,,-6.5312349137688175,-1.3297324873846517,arshkon_2024_heavy,54,43,1.604540254646481,0.4229773077592728,54,43,0.012796208530805687,0.004512067156348373,27,17,11,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,13
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,database sql,tech_stack,,-6.363865133325,-0.8380618409109228,arshkon_2024_heavy,101,132,3.001084550357307,1.2984419680052095,98,129,0.023222748815165877,0.01353620146904512,184,86,107,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,14
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,oral written,soft_skill,,-6.326497344158768,-0.8696644913973852,arshkon_2024_heavy,94,119,2.7930885914216526,1.170565107519848,90,116,0.02132701421800948,0.01217208814270724,173,81,99,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,15
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,asp.net mvc,tech_stack,,-6.049415117259545,-1.3146054682371702,arshkon_2024_heavy,47,38,1.3965442957108263,0.37379389988028755,39,33,0.00924170616113744,0.0034627492130115426,66,36,30,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,16
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,javascript jquery,tech_stack,,-6.04129947737682,-1.6193587715360458,arshkon_2024_heavy,37,22,1.0994072115170335,0.21640699466753494,33,21,0.007819905213270141,0.002203567681007345,53,32,21,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,17
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,continuous deployment,method,,-6.018143868490944,-0.7443615140986388,arshkon_2024_heavy,110,158,3.268507926131721,1.5541956889759327,103,155,0.024407582938388624,0.01626442812172088,208,94,120,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,18
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,soap rest,noise,uncategorized_or_context_needed,-5.957756615073499,-1.854881224468551,arshkon_2024_heavy,32,15,0.950838669420137,0.14755022363695564,32,15,0.007582938388625593,0.0015739769150052466,41,29,13,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,19
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,javascript angular,tech_stack,,-5.859676222634923,-1.6103731599292122,arshkon_2024_heavy,35,21,1.0399797946782747,0.2065703130917379,30,20,0.0071090047393364926,0.002098635886673662,34,17,19,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,20
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,interpersonal communication,soft_skill,,-5.841746895565651,-0.8327219011483908,arshkon_2024_heavy,86,113,2.555378924066618,1.1115450180650657,85,112,0.02014218009478673,0.011752360965372508,140,66,80,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,21
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,deployment ci/cd,method,,-5.813194357428529,-0.9009280254999403,arshkon_2024_heavy,75,92,2.2285281314534457,0.9049747049733279,74,90,0.017535545023696683,0.00944386149003148,141,70,71,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,22
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,communication teamwork,soft_skill,,-5.635654672891089,-0.9485084878996339,arshkon_2024_heavy,65,76,1.9313910472596534,0.7475877997605751,65,76,0.015402843601895734,0.007974816369359917,123,63,62,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,23
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,integration/continuous deployment,method,,-5.555148810784313,-1.3314581592693138,arshkon_2024_heavy,39,31,1.158834628355792,0.3049371288497083,39,30,0.00924170616113744,0.0031479538300104933,56,38,19,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,24
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,understand translate,noise,uncategorized_or_context_needed,-5.555029374697623,-0.8967071382296083,arshkon_2024_heavy,69,85,2.05024588093717,0.8361179339427485,68,84,0.016113744075829384,0.00881427072402938,137,62,75,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,25
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,directory azure,tech_stack,,-5.5428847920808035,-2.05042583466936,arshkon_2024_heavy,26,10,0.7725564189038613,0.0983668157579704,20,10,0.004739336492890996,0.001049317943336831,27,18,9,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,26
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,.net application,tech_stack,,-5.476864203612363,-2.9120206311911083,arshkon_2024_heavy,25,4,0.742842710484482,0.03934672630318817,20,4,0.004739336492890996,0.0004197271773347324,22,18,4,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,27
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,object-oriented oop,noise,uncategorized_or_context_needed,-5.42359247998535,-1.3985823140596167,arshkon_2024_heavy,35,26,1.0399797946782747,0.2557537209707231,25,26,0.005924170616113744,0.002728226652675761,47,25,22,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,28
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,powershell scripting,noise,uncategorized_or_context_needed,-5.4073274299823595,-1.148772392115136,arshkon_2024_heavy,45,43,1.3371168788720675,0.4229773077592728,43,41,0.01018957345971564,0.004302203567681007,68,39,30,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,29
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,visually appealing,noise,uncategorized_or_context_needed,-5.404140191505663,-2.1916638782101234,arshkon_2024_heavy,24,8,0.7131290020651027,0.07869345260637634,21,8,0.004976303317535545,0.0008394543546694648,28,20,8,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,30
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,industry trends,noise,uncategorized_or_context_needed,-5.3984693567483495,-0.5503752075548558,arshkon_2024_heavy,150,262,4.4570562629068915,2.5772105728588253,147,258,0.034834123222748814,0.02707240293809024,300,133,176,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,31
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,node.js angular,tech_stack,,-5.386447066086772,-1.8701294333038128,arshkon_2024_heavy,26,12,0.7725564189038613,0.11804017890956449,17,12,0.004028436018957346,0.0012591815320041973,24,14,10,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,32
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,policies standards,noise,uncategorized_or_context_needed,-5.246714552921951,-1.3250615131557257,arshkon_2024_heavy,35,28,1.0399797946782747,0.27542708412231715,33,26,0.007819905213270141,0.002728226652675761,47,21,26,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,33
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,sexual orientation,noise,uncategorized_or_context_needed,-5.222035254785701,-1.5985798393358852,arshkon_2024_heavy,28,17,0.8319838357426199,0.1672235867885497,28,17,0.006635071090047393,0.0017838405036726128,40,24,16,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,34
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,java script,tech_stack,,-5.200742149795463,-1.443882666319558,arshkon_2024_heavy,31,22,0.9211249610007578,0.21640699466753494,28,19,0.006635071090047393,0.001993704092339979,44,28,17,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,35
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,sns sqs,noise,uncategorized_or_context_needed,-5.182366656289754,-1.5231136426451286,arshkon_2024_heavy,29,19,0.8616975441619992,0.18689694994014378,26,16,0.006161137440758294,0.0016789087093389296,32,18,15,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,36
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,communication collaboration,soft_skill,,-5.1789177296319355,-0.43503357664180253,arshkon_2024_heavy,212,416,6.299306184908408,4.092059535531569,211,407,0.05,0.042707240293809026,462,183,298,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,37
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,communication interpersonal,soft_skill,,-5.1536612612074775,-0.716822871637012,arshkon_2024_heavy,86,127,2.555378924066618,1.2492585601262243,86,126,0.02037914691943128,0.013221406086044071,175,75,104,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,38
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,azure active,tech_stack,,-5.143780995161728,-1.4574932675259422,arshkon_2024_heavy,30,21,0.8914112525813784,0.2065703130917379,21,18,0.004976303317535545,0.001888772298006296,37,20,17,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,39
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,continuous integration/continuous,noise,uncategorized_or_context_needed,-5.121285247526706,-0.9029529835673404,arshkon_2024_heavy,58,71,1.7233950883239983,0.69840439188159,57,69,0.013507109004739337,0.007240293809024134,95,52,46,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,40
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,c# asp.net,tech_stack,,-5.095642538121428,-1.1281503120190042,arshkon_2024_heavy,41,40,1.2182620451945505,0.3934672630318816,38,33,0.00900473933649289,0.0034627492130115426,63,35,29,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,41
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,cross-functional implement,org_scope,,-5.078539446027518,-1.1852527443536527,arshkon_2024_heavy,38,35,1.1291209199364127,0.34428385515289645,35,34,0.008293838862559242,0.0035676810073452256,62,33,31,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,42
primary_arshkon_vs_scraped_bigram_llm_excl_agg_cap50,full_text,2,javascript java,tech_stack,,-5.02008304437584,-0.9321189907607046,arshkon_2024_heavy,53,63,1.574826546227102,0.6197109392752137,37,47,0.008767772511848342,0.004931794333683106,44,18,27,arshkon_2024,scraped_2026,4220,9530,336545,1016603,2266,3601,43
