comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b,rank_in_direction
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cobol,noise,uncategorized_or_context_needed,-5.9029259258341575,-1.0320967365300397,arshkon_2024_heavy,63,67,1.8383211167654885,0.6497020098095306,46,38,0.01089789149490642,0.003986989822683874,62,36,30,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,82
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,skillsstrong,noise,uncategorized_or_context_needed,-5.887188406958475,-5.2033272479269925,arshkon_2024_heavy,79,1,2.3051963210233906,0.009697044922530308,77,1,0.01824212271973466,0.00010492078480747036,69,68,1,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,83
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,css3,noise,uncategorized_or_context_needed,-5.862451320251812,-0.8049891078565032,arshkon_2024_heavy,92,123,2.684532424482936,1.1927365254712279,79,113,0.018715944089078417,0.011856048683244151,163,70,99,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,84
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,angularjs,tech_stack,,-5.829182739875377,-1.1742554844856077,arshkon_2024_heavy,51,47,1.4881647135720621,0.45576111135892444,41,42,0.009713338071547027,0.004406672961913755,76,36,41,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,85
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,participating,noise,uncategorized_or_context_needed,-5.819962168499741,-0.5289686580758524,arshkon_2024_heavy,188,332,5.485783650030347,3.2194189142800624,177,295,0.04193319118692253,0.030951631518203754,325,115,219,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,86
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,hibernate,noise,uncategorized_or_context_needed,-5.812056160112141,-0.9190571515998407,arshkon_2024_heavy,73,87,2.1301181194266774,0.8436429082601369,63,78,0.014925373134328358,0.008183821214982689,113,56,65,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,87
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,drawings,noise,uncategorized_or_context_needed,-5.791242699773519,-0.8846955660787632,arshkon_2024_heavy,77,95,2.2468369204911527,0.9212192676403793,53,72,0.012556266287609572,0.007554296506137866,102,48,56,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,88
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,appealing,noise,uncategorized_or_context_needed,-5.706652073611083,-2.0191563150718306,arshkon_2024_heavy,28,11,0.8170316074513282,0.10666749414783339,25,11,0.005922767116796968,0.001154128632882174,34,24,10,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,89
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,iis,noise,uncategorized_or_context_needed,-5.693474165739612,-1.265145238101022,arshkon_2024_heavy,44,37,1.28390681170923,0.3587906621336214,34,33,0.008054963278843875,0.003462385898646522,55,27,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,90
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,desired,noise,uncategorized_or_context_needed,-5.684398128604871,-0.3647862691947559,arshkon_2024_heavy,356,742,10.387973294738316,7.195207332517489,302,681,0.07154702677090737,0.07145105445388732,546,237,353,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,91
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,etc.experience,credential,,-5.679769737891563,-5.096349655167813,arshkon_2024_heavy,69,1,2.0133993183622017,0.009697044922530308,62,1,0.01468846244965648,0.00010492078480747036,57,56,1,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,92
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,maximum,noise,uncategorized_or_context_needed,-5.6514862705298174,-0.9745346879817589,arshkon_2024_heavy,63,71,1.8383211167654885,0.6884901894996519,61,69,0.0144515517649846,0.007239534151715455,102,45,59,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,93
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,migrating,noise,uncategorized_or_context_needed,-5.628068917880702,-0.8538356164972534,arshkon_2024_heavy,77,98,2.2468369204911527,0.9503104024079702,69,88,0.016346837242359632,0.009233029063057391,143,64,82,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,94
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,springboot,noise,uncategorized_or_context_needed,-5.60576069060994,-0.9098345469404308,arshkon_2024_heavy,69,83,2.0133993183622017,0.8048547285700156,60,65,0.014214641080312722,0.006819851012485573,91,52,45,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,95
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,plano,noise,uncategorized_or_context_needed,-5.6054550124592195,-1.8152941906887108,arshkon_2024_heavy,29,14,0.8462113077174471,0.1357586289154243,28,14,0.006633499170812604,0.0014688909873045851,36,27,10,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,96
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ajax,noise,uncategorized_or_context_needed,-5.589543917538731,-1.2100767616976196,arshkon_2024_heavy,45,40,1.313086511975349,0.38788179690121233,44,35,0.010424070125562663,0.0036722274682614627,72,40,33,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,97
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,integration/continuous,noise,uncategorized_or_context_needed,-5.5892858115783,-0.9606512775454483,arshkon_2024_heavy,63,72,1.8383211167654885,0.6981872344221821,62,70,0.01468846244965648,0.0073444549365229254,100,56,47,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,98
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ssis,noise,uncategorized_or_context_needed,-5.572948913541563,-0.9380075032964132,arshkon_2024_heavy,65,76,1.8966805172977264,0.7369754141123034,50,55,0.011845534233593935,0.00577064316441087,86,44,46,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,99
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,websites,noise,uncategorized_or_context_needed,-5.5165575910802795,-0.8138897287949884,arshkon_2024_heavy,80,106,2.3343760212895095,1.0278867617882126,55,63,0.013030087656953328,0.0066100094428706326,109,54,58,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,100
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,workflows,method,,28.007370134148992,1.711879836392252,scraped_2026_heavy,266,4657,7.761800270787619,45.159138204223645,220,2678,0.05212035062781331,0.28097786171440564,1746,183,1612,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,1
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,environments,tech_stack,,27.53213016869193,1.166503121053804,scraped_2026_heavy,592,5849,17.27438255754237,56.71801575187977,476,3460,0.11276948590381426,0.36302591543384743,2081,367,1830,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,2
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,pipelines,method,,23.43745068536045,0.7999303074593254,scraped_2026_heavy,961,6511,28.04169195574023,63.137459490594836,617,3473,0.14617389244254916,0.36438988563634456,2209,476,1853,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,3
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,familiarity,credential,,22.195079422947224,0.8779091907898033,scraped_2026_heavy,707,5192,20.63004808814604,50.34705723777736,539,3709,0.12769485903814262,0.38915119085090755,2314,435,1994,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,4
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,hands-on,credential,,19.554389022011726,0.7931713361551278,scraped_2026_heavy,681,4587,19.87137588122695,44.480345059646524,533,3252,0.12627339493011136,0.3412023921938936,2137,446,1822,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,5
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,contribute,org_scope,,18.376958730668655,0.9023965316475238,scraped_2026_heavy,457,3445,13.33512302161632,33.406319758116915,407,2589,0.09642264866145463,0.27163991186654074,1685,334,1448,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,6
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,tooling,tech_stack,,17.779561827129534,1.3937303864846973,scraped_2026_heavy,168,2108,4.902189644707969,20.441370696693888,135,1357,0.031982942430703626,0.14237750498373727,947,119,859,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,7
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,observability,method,,17.154276365833784,1.344766927226213,scraped_2026_heavy,169,2015,4.9313693449740885,19.53954551889857,109,1311,0.025823264629234777,0.13755114888259365,922,88,863,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,8
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,models,ai_domain,,15.701559161971675,0.633713521484859,scraped_2026_heavy,706,4042,20.600868387879917,39.19545557686751,386,2037,0.09144752428334518,0.21372363865281713,1398,319,1144,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,9
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,backend,tech_stack,,14.74348902382424,0.572472296369881,scraped_2026_heavy,771,4147,22.497548905177645,40.21364529373319,455,2086,0.1077943615257048,0.21886475710838318,1530,372,1234,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,10
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,demonstrated,credential,,14.275879329630634,0.8342007262903364,scraped_2026_heavy,326,2293,9.51258228675475,22.235324007361996,255,1716,0.06041222459132907,0.18004406672961915,1152,212,994,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,11
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ownership,org_scope,,13.96082192557438,0.9449662745755347,scraped_2026_heavy,239,1884,6.973948363602409,18.2692326340471,218,1516,0.051646529258469555,0.15905990976812506,1091,176,950,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,12
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ai/ml,ai_domain,,13.80594162757002,1.2463743506921565,scraped_2026_heavy,129,1389,3.7641813343293338,13.469195397394598,62,802,0.01468846244965648,0.08414646941559123,566,54,522,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,13
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,operational,org_scope,,13.777363564071395,0.6328986679095188,scraped_2026_heavy,545,3119,15.902936645034783,30.24508311337203,401,1950,0.09500118455342337,0.2045955303745672,1310,290,1099,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,14
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,evaluation,sys_design,,13.73614365314522,1.1224777757415705,scraped_2026_heavy,160,1515,4.668752042579019,14.691023057633416,134,925,0.031746031746031744,0.09705172594691008,642,106,560,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,15
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,frameworks,tech_stack,,13.633329114475453,0.43617173591194813,scraped_2026_heavy,1165,5453,33.99435081002848,52.87798596255777,841,3419,0.19924188580905,0.35872416325674117,2188,594,1753,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,16
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,clearance,credential,,13.553417504731977,0.7010073407418984,scraped_2026_heavy,425,2608,12.401372613100518,25.289893157959042,239,1222,0.05662165363657901,0.12821319903472878,450,117,385,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,17
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,real-time,sys_design,,13.519313324422319,0.8878712346863562,scraped_2026_heavy,256,1903,7.47000326812643,18.453476487575177,185,1242,0.04382847666429756,0.13031161473087818,849,145,739,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,18
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,optimization,sys_design,,13.465079727037454,0.716931629834094,scraped_2026_heavy,400,2495,11.671880106447546,24.19412708171312,334,1774,0.07912816868040749,0.18612947224845242,1255,270,1041,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,19
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,apis,tech_stack,,13.225051366362766,0.5139210540319743,scraped_2026_heavy,778,3943,22.70180680704048,38.235448129537005,592,2550,0.14025112532575218,0.26754800125904943,1866,462,1515,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,20
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,distributed,sys_design,,13.202378993474074,0.5292497884270366,scraped_2026_heavy,729,3753,21.272001494000655,36.39300959425625,505,2363,0.11963989575929874,0.24792781450005247,1301,331,1060,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,21
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,proficiency,credential,,12.939535435387198,0.5080206584022893,scraped_2026_heavy,763,3844,22.264111303048693,37.27544068220651,603,3110,0.14285714285714285,0.3263036407512328,2031,471,1662,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,22
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,agent,ai_tool,,12.878839626843622,2.670473485375413,scraped_2026_heavy,20,1021,0.5835940053223774,9.900682865903445,19,461,0.0045013030087656955,0.04836848179624383,358,17,345,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,23
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,end-to-end,org_scope,,12.867458830022716,0.8112833853263464,scraped_2026_heavy,281,1931,8.199495774779402,18.724993745406024,247,1563,0.05851693911395404,0.16399118665407617,1106,201,953,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,24
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,operate,org_scope,,12.840528258059468,1.1780848666795265,scraped_2026_heavy,126,1264,3.676642233530977,12.25706478207831,120,1025,0.028429282160625444,0.10754380442765712,737,101,659,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,25
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,large-scale,sys_design,,12.464917563836835,0.806536340836649,scraped_2026_heavy,267,1826,7.790979971053737,17.70680402854034,202,1380,0.0478559583037195,0.1447906830343091,791,147,687,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,26
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,architectures,sys_design,,12.360873306918506,0.6675421435443738,scraped_2026_heavy,392,2325,11.438442504318594,22.545629444882966,322,1743,0.07628524046434494,0.18287692791942084,1276,258,1078,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,27
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,llm,ai_tool,,12.132402394682877,1.4478461271012222,scraped_2026_heavy,72,957,2.1009384191605585,9.280071990861504,40,624,0.009476427386875147,0.06547056971986151,478,36,448,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,28
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,real-world,noise,uncategorized_or_context_needed,11.928644907395114,1.6690001946574808,scraped_2026_heavy,51,856,1.4881647135720621,8.300670453685944,41,670,0.009713338071547027,0.07029692582100514,472,34,446,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,29
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,governance,org_scope,,11.836996725901418,0.9150941091856977,scraped_2026_heavy,184,1407,5.369064848965872,13.643742206000145,135,834,0.031982942430703626,0.08750393452943028,680,117,582,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,30
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,llms,ai_tool,,11.701921156571705,1.3829340325642772,scraped_2026_heavy,74,919,2.1592978196927963,8.911584283805354,41,655,0.009713338071547027,0.06872311404889309,509,38,479,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,31
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cloud-native,tech_stack,,11.417632250727594,1.2544538687753626,scraped_2026_heavy,87,945,2.538633923152341,9.16370745179114,74,713,0.017531390665719022,0.07480851956772637,562,63,513,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,32
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,exposure,credential,,11.404704532674904,0.8419201117265711,scraped_2026_heavy,204,1447,5.952658854288249,14.031624002901356,169,1181,0.0400379057095475,0.1239114468576225,922,139,820,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,33
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,inference,noise,uncategorized_or_context_needed,11.287109766419809,2.6278345369703597,scraped_2026_heavy,16,777,0.46687520425790185,7.534603904806049,12,396,0.0028429282160625444,0.04154863078375826,267,10,261,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,34
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,rag,ai_tool,,11.25734300675967,2.6223379210724627,scraped_2026_heavy,16,772,0.46687520425790185,7.486118680193398,14,471,0.003316749585406302,0.04941768964431854,385,14,373,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,35
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,high-performance,sys_design,,10.744108308049887,1.0247796576888586,scraped_2026_heavy,119,1019,3.4723843316681453,9.881288776058385,117,874,0.02771855010660981,0.0917007659217291,633,98,556,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,36
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,workloads,tech_stack,,10.49554706138828,1.2428689209824366,scraped_2026_heavy,75,805,2.188477519958915,7.806121162636899,60,564,0.014214641080312722,0.059175322631413285,434,51,391,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,37
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,improve,noise,uncategorized_or_context_needed,10.18305497774205,0.3860168040922414,scraped_2026_heavy,838,3730,24.452588823007613,36.169977561038046,682,2770,0.16157308694622127,0.2906305739166929,1892,535,1478,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,38
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ai-driven,org_scope,,9.992313485983525,1.9609890522180837,scraped_2026_heavy,25,574,0.7294925066529716,5.5661037855323965,22,459,0.005212035062781332,0.04815864022662889,371,20,352,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,39
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,production-grade,org_scope,,9.777082450992827,2.3998699584075673,scraped_2026_heavy,15,560,0.43769550399178303,5.430345156616973,15,485,0.0035536602700781805,0.05088658063162312,398,15,386,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,40
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,high-impact,noise,uncategorized_or_context_needed,9.777082450992827,2.3998699584075673,scraped_2026_heavy,15,560,0.43769550399178303,5.430345156616973,15,517,0.0035536602700781805,0.054244045745462176,383,11,375,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,41
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ci/cd,method,,9.768509626373238,0.32931997014637737,scraped_2026_heavy,1072,4504,31.280638685279428,43.6754903310765,767,2882,0.18171049514333096,0.3023817018151296,1980,550,1579,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,42
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,qualifications,credential,,9.638283786212458,0.26838534739784325,scraped_2026_heavy,1592,6286,46.45408282366124,60.95562438302552,1192,4149,0.2823975361288794,0.43531633616619453,2232,751,1662,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,43
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,translate,noise,uncategorized_or_context_needed,9.495198914144204,0.6076658564435071,scraped_2026_heavy,282,1574,8.22867547504552,15.263148708062706,262,1373,0.06207059938403222,0.1440562375406568,1132,215,950,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,44
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,execution,noise,uncategorized_or_context_needed,9.487092460084707,0.5914649560058036,scraped_2026_heavy,298,1636,8.695550679303421,15.864365493259585,255,1225,0.06041222459132907,0.12852796138915118,946,215,781,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,45
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,architectural,sys_design,,9.406955952235053,0.611647730085549,scraped_2026_heavy,273,1530,7.966058172650451,14.83647873147137,227,1159,0.05377872542051647,0.12160318959185815,885,190,734,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,46
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,prompt,ai_tool,,9.341486861458762,1.2468654876805534,scraped_2026_heavy,59,636,1.7216023157010132,6.1673205707292755,26,436,0.006159677801468846,0.04574546217605708,359,20,342,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,47
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,comfortable,noise,uncategorized_or_context_needed,9.246981025379329,0.7348677810853479,scraped_2026_heavy,179,1138,5.223166347635278,11.035237121839492,156,1001,0.03695806680881308,0.10502570559227783,837,146,713,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,48
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,genai,noise,uncategorized_or_context_needed,9.23861768619632,1.7962774229466456,scraped_2026_heavy,26,500,0.7586722069190905,4.848522461265154,14,250,0.003316749585406302,0.02623019620186759,192,13,181,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,49
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,deliver,org_scope,,9.22094733042077,0.3553313555957889,scraped_2026_heavy,816,3521,23.810635417152994,34.143295172229216,665,2697,0.15754560530679934,0.28297135662574757,1705,440,1402,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,50
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,mission-critical,boilerplate,,9.196762462414018,1.3146842067667235,scraped_2026_heavy,51,590,1.4881647135720621,5.721256504292882,49,498,0.011608623548922056,0.05225055083412024,345,41,311,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,51
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,polygraph,credential,,9.072508628693557,1.7986389185203357,scraped_2026_heavy,25,482,0.7294925066529716,4.673975652659609,21,358,0.004975124378109453,0.03756164096107439,102,14,97,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,52
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,influence,noise,uncategorized_or_context_needed,8.75531491751599,0.6906430612608778,scraped_2026_heavy,183,1112,5.339885148699752,10.783113953853702,160,902,0.03790570954750059,0.09463854789633827,618,118,525,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,53
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,lifecycle,noise,uncategorized_or_context_needed,8.751945260401907,0.4344351941156992,scraped_2026_heavy,484,2264,14.122974928801533,21.95410970460862,419,1807,0.09926557687751718,0.18959185814709895,1303,321,1059,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,54
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,eligible,noise,uncategorized_or_context_needed,8.745564841177124,1.2016453770287994,scraped_2026_heavy,56,576,1.6340632149026564,5.585497875377457,50,454,0.011845534233593935,0.04763403630259155,218,41,190,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,55
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,mindset,noise,uncategorized_or_context_needed,8.703156470243263,0.7071734748966083,scraped_2026_heavy,172,1063,5.018908445772444,10.307958752649718,160,957,0.03790570954750059,0.10040919106074914,812,142,692,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,56
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,standards,noise,uncategorized_or_context_needed,8.68456402443916,0.28512142559030984,scraped_2026_heavy,1141,4584,33.29403800364163,44.451253924878934,856,3053,0.20279554607912817,0.320323156017207,2102,601,1641,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,57
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,features,noise,uncategorized_or_context_needed,8.588653872376073,0.31918132109164965,scraped_2026_heavy,884,3677,25.79485503524908,35.65603418014395,646,2388,0.15304430229803365,0.2505508341202392,1646,465,1290,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,58
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,latency,sys_design,,8.582602398267184,1.0000892676191429,scraped_2026_heavy,80,668,2.3343760212895095,6.477626008250246,65,530,0.015399194503672116,0.05560801594795929,403,58,357,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,59
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ts/sci,credential,,8.52895923572716,1.0311113346948346,scraped_2026_heavy,74,638,2.1592978196927963,6.186714660574337,56,454,0.013266998341625208,0.04763403630259155,152,38,131,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,60
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,layers,noise,uncategorized_or_context_needed,8.43359598190649,1.181571709912716,scraped_2026_heavy,54,544,1.575703814370419,5.275192437856488,47,477,0.0111348021795783,0.05004721435316336,431,40,397,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,61
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,serve,noise,uncategorized_or_context_needed,8.306929732464326,0.7264966951029148,scraped_2026_heavy,148,933,4.318595639385593,9.047342912720778,142,808,0.033641317223406776,0.08477599412443605,630,107,547,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,62
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,patterns,noise,uncategorized_or_context_needed,8.264624999913783,0.36962403541765454,scraped_2026_heavy,604,2645,17.624538960735794,25.648683820092664,483,1808,0.11442786069651742,0.18969677893190642,1283,336,1033,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,63
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,embedded,noise,uncategorized_or_context_needed,8.25685527356746,0.40483176181983094,scraped_2026_heavy,499,2265,14.560670432793314,21.963806749531145,200,856,0.04738213693437574,0.08981219179519463,589,162,465,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,64
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,experimentation,noise,uncategorized_or_context_needed,8.216802523923572,1.3253832756981625,scraped_2026_heavy,40,468,1.1671880106447547,4.538217023744184,29,340,0.006870409855484482,0.03567306683453992,259,22,239,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601,65
