comparison,text_scope,ngram_n,term,category,category_note,z_b_minus_a,log_odds_delta_b_minus_a,direction,count_a,count_b,rate_a_per_10k_terms,rate_b_per_10k_terms,doc_count_a,doc_count_b,doc_prev_a,doc_prev_b,distinct_companies_total,distinct_companies_a,distinct_companies_b,label_a,label_b,n_docs_a,n_docs_b,tokens_a,tokens_b,companies_a,companies_b
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,sponsor,noise,uncategorized_or_context_needed,2.0107069995723297,0.3733485328946262,scraped_2026_heavy,35,154,1.0212895093141603,1.4933449180696674,32,142,0.007581141909500119,0.014898751442660792,101,23,86,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,delivers,org_scope,,2.578625979520178,0.42485273588716765,scraped_2026_heavy,44,204,1.28390681170923,1.9781971641961829,39,186,0.00923951670220327,0.019515265974189486,159,33,133,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,entry,noise,uncategorized_or_context_needed,-1.7176565483256476,-0.3740815522505443,arshkon_2024_heavy,31,64,0.9045707082496848,0.6206108750419397,30,56,0.007107320540156361,0.0058755639492183405,71,27,47,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,supports,noise,uncategorized_or_context_needed,1.4154030838979863,0.1188930584722625,scraped_2026_heavy,181,615,5.281525748167514,5.96368262735614,162,548,0.03837953091684435,0.05749659007449376,499,136,388,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,modifications,noise,uncategorized_or_context_needed,-4.707887421142604,-0.8834352181366718,arshkon_2024_heavy,51,63,1.4881647135720621,0.6109138301194095,47,62,0.0111348021795783,0.006505088658063162,96,44,53,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,deliverables,org_scope,,-0.2863129993420679,-0.024697747747194576,arshkon_2024_heavy,178,523,5.193986647369158,5.071554494483351,163,470,0.03861644160151623,0.049312768859511066,402,120,305,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,published,noise,uncategorized_or_context_needed,1.6843492494467387,0.573827251817546,scraped_2026_heavy,10,54,0.2917970026611887,0.5236404258166366,9,54,0.0021321961620469083,0.0056657223796034,51,9,42,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,hugging,noise,uncategorized_or_context_needed,3.3543776313452827,1.9043630580799658,scraped_2026_heavy,3,65,0.08753910079835661,0.6303079199644701,3,60,0.0007107320540156361,0.006295247088448221,59,3,56,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,queries,noise,uncategorized_or_context_needed,-0.7257963544016296,-0.06257820285306348,arshkon_2024_heavy,180,509,5.252346047901396,4.935795865567926,155,437,0.0367211561241412,0.04585038296086455,462,140,339,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,accept,noise,uncategorized_or_context_needed,0.5487170145824775,0.11719422887755648,scraped_2026_heavy,28,95,0.8170316074513282,0.9212192676403793,27,73,0.006396588486140725,0.007659217290945337,44,17,32,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,sexual,noise,uncategorized_or_context_needed,-5.187658201602031,-1.588155431006534,arshkon_2024_heavy,28,17,0.8170316074513282,0.16484976368301524,28,17,0.006633499170812604,0.0017836533417269962,40,24,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,disposition,noise,uncategorized_or_context_needed,-1.8498674944922135,-0.7214556409249777,arshkon_2024_heavy,11,16,0.3209767029273075,0.15515271876048492,10,15,0.002369106846718787,0.0015738117721120553,23,9,14,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,fellow,noise,uncategorized_or_context_needed,0.45320601697269963,0.08035721512517391,scraped_2026_heavy,41,134,1.1963677109108735,1.2994040196190613,34,126,0.008054963278843875,0.013220018885741265,123,26,98,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,llm-based,ai_tool,,4.156909576440386,3.407309058066657,scraped_2026_heavy,1,135,0.029179700266118866,1.3091010645415917,1,120,0.00023691068467187872,0.012590494176896443,108,1,107,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,dealing,noise,uncategorized_or_context_needed,-4.010073510415473,-0.9318463153249983,arshkon_2024_heavy,34,40,0.9921098090480414,0.38788179690121233,33,38,0.007818052594171997,0.003986989822683874,60,28,33,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,schema,noise,uncategorized_or_context_needed,6.168259047642914,0.9609402569279766,scraped_2026_heavy,45,361,1.313086511975349,3.500633217033441,41,291,0.009713338071547027,0.030531948378973876,278,39,241,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,fastapi,tech_stack,,5.779805961135194,1.4214027745645001,scraped_2026_heavy,17,220,0.4960549045240207,2.1333498829566677,15,180,0.0035536602700781805,0.018885741265344664,170,15,155,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,follow,noise,uncategorized_or_context_needed,1.3911146252032134,0.15069766881147295,scraped_2026_heavy,108,379,3.151407628740838,3.675180025638987,102,360,0.024164889836531627,0.03777148253068933,372,91,291,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,following,noise,uncategorized_or_context_needed,-6.778103238332278,-0.31080804153658725,arshkon_2024_heavy,685,1508,19.988094682291422,14.623143743175703,574,1261,0.13598673300165837,0.13230510964222011,971,397,641,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,subcontractors,noise,uncategorized_or_context_needed,-0.9918512325553401,-0.361779789010491,arshkon_2024_heavy,11,23,0.3209767029273075,0.22303203321819706,8,16,0.0018952854773750297,0.0016787325569195257,21,8,13,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,resolutions,noise,uncategorized_or_context_needed,0.47532190345875125,0.10756058058372808,scraped_2026_heavy,25,84,0.7294925066529716,0.8145517734925458,24,78,0.005685856432125089,0.008183821214982689,83,20,65,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,underlying,noise,uncategorized_or_context_needed,2.251115572212824,0.4631809292595186,scraped_2026_heavy,28,135,0.8170316074513282,1.3091010645415917,27,128,0.006396588486140725,0.013429860455356206,127,27,103,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,gots,tech_stack,,3.1467912755625282,1.798301731259702,scraped_2026_heavy,3,58,0.08753910079835661,0.5624286055067579,3,53,0.0007107320540156361,0.005560801594795929,24,3,22,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,auditing,noise,uncategorized_or_context_needed,0.776107586536819,0.18548985996856615,scraped_2026_heavy,22,80,0.641953405854615,0.7757635938024247,15,72,0.0035536602700781805,0.007554296506137866,75,15,62,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,front-end,noise,uncategorized_or_context_needed,-4.337206955854815,-0.22751177559866065,arshkon_2024_heavy,510,1221,14.881647135720623,11.840091850409506,320,719,0.07581141909500118,0.07543804427657119,757,273,516,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,attend,noise,uncategorized_or_context_needed,-2.5667817072487438,-0.5419404953701683,arshkon_2024_heavy,35,61,1.0212895093141603,0.5915197402743487,33,55,0.007818052594171997,0.00577064316441087,78,30,48,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,paced,noise,uncategorized_or_context_needed,-3.2284469014774575,-0.48005222737986486,arshkon_2024_heavy,69,128,2.0133993183622017,1.2412217500838794,66,120,0.015636105188343994,0.012590494176896443,145,56,96,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,rewarding,noise,uncategorized_or_context_needed,0.23393698656903314,0.11812655632250646,scraped_2026_heavy,5,17,0.14589850133059434,0.16484976368301524,5,16,0.0011845534233593934,0.0016787325569195257,20,5,15,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,player,noise,uncategorized_or_context_needed,-4.21980496062449,-0.43384698868465765,arshkon_2024_heavy,142,276,4.143517437788879,2.676384398618365,132,258,0.03127221037668799,0.027069562480327353,291,110,197,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,responsibly,noise,uncategorized_or_context_needed,3.3642196844008074,2.986723434855218,scraped_2026_heavy,1,76,0.029179700266118866,0.7369754141123034,1,73,0.00023691068467187872,0.007659217290945337,59,1,59,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,coroutines,noise,uncategorized_or_context_needed,1.9341732013924509,0.9067049239354166,scraped_2026_heavy,5,38,0.14589850133059434,0.3684877070561517,3,35,0.0007107320540156361,0.0036722274682614627,33,3,31,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,programmatically,noise,uncategorized_or_context_needed,1.0099275606686575,0.5450198230019101,scraped_2026_heavy,4,21,0.11671880106447546,0.20363794337313645,4,20,0.0009476427386875149,0.0020984156961494074,22,4,18,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,mockito,noise,uncategorized_or_context_needed,-0.8772016169793859,-0.2213002928371104,arshkon_2024_heavy,22,53,0.641953405854615,0.5139433808941063,21,51,0.004975124378109453,0.0053509600251809885,59,19,43,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,iii,noise,uncategorized_or_context_needed,3.805508179237983,0.6444938095470558,scraped_2026_heavy,40,232,1.1671880106447547,2.2497144220270315,35,205,0.008291873963515755,0.021508760885531424,123,29,97,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,budget,noise,uncategorized_or_context_needed,-2.7934128011334165,-0.43852967885193017,arshkon_2024_heavy,61,118,1.779961716233251,1.1442513008585764,57,108,0.013503909026297086,0.0113314447592068,142,49,95,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,comprehend,noise,uncategorized_or_context_needed,-1.4611769433290271,-0.5510753754011137,arshkon_2024_heavy,11,19,0.3209767029273075,0.18424385352807585,11,17,0.002606017531390666,0.0017836533417269962,27,11,16,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,threading,noise,uncategorized_or_context_needed,-1.9536624409290544,-0.5980963847920417,arshkon_2024_heavy,17,28,0.4960549045240207,0.2715172578308486,17,27,0.0040274816394219376,0.0028328611898017,36,15,22,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,claude,ai_tool,,7.130042997879332,4.1173601584702615,scraped_2026_heavy,1,550,0.029179700266118866,5.33337470739167,1,352,0.00023691068467187872,0.036932116252229565,270,1,269,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,human-in-the-loop,noise,uncategorized_or_context_needed,2.2888257959895926,4.487712870008899,scraped_2026_heavy,0,69,0.0,0.6690960996545913,0,60,0.0,0.006295247088448221,49,0,49,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,spanning,noise,uncategorized_or_context_needed,5.645005634543214,1.1226884099214658,scraped_2026_heavy,27,256,0.7878519071852095,2.4824435001677587,26,232,0.006159677801468846,0.024341622075333122,197,25,176,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,inconsistencies,noise,uncategorized_or_context_needed,1.4959615287926933,0.7907711598041143,scraped_2026_heavy,4,27,0.11671880106447546,0.2618202129083183,4,26,0.0009476427386875149,0.0027279404049942294,28,4,24,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cpu,noise,uncategorized_or_context_needed,1.1303033600675154,0.24229598586271095,scraped_2026_heavy,27,104,0.7878519071852095,1.008492671943152,24,87,0.005685856432125089,0.00912810827824992,81,20,63,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,fluency,noise,uncategorized_or_context_needed,4.9738430003638285,0.9976711180801114,scraped_2026_heavy,27,225,0.7878519071852095,2.181835107569319,26,201,0.006159677801468846,0.021089077746301543,183,21,165,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,autonomously,noise,uncategorized_or_context_needed,2.4111604197158525,0.5221222886157406,scraped_2026_heavy,25,128,0.7294925066529716,1.2412217500838794,25,121,0.005922767116796968,0.012695414961703913,124,21,106,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,junior,noise,uncategorized_or_context_needed,-1.1973473695174288,-0.06888362518354718,arshkon_2024_heavy,405,1138,11.81777860777814,11.035237121839492,367,971,0.08694622127457949,0.10187808204805372,853,279,618,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,led,noise,uncategorized_or_context_needed,-0.4998310302379111,-0.13394558869475048,arshkon_2024_heavy,19,50,0.5544143050562584,0.4848522461265154,18,48,0.0042643923240938165,0.005036197670758577,56,13,43,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,debugging,noise,uncategorized_or_context_needed,3.6983401203601187,0.1917570956482102,scraped_2026_heavy,467,1708,13.626920024277512,16.562552727681766,402,1373,0.09523809523809523,0.1440562375406568,1033,315,787,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,developed,noise,uncategorized_or_context_needed,-4.570026543318174,-0.43604530912038975,arshkon_2024_heavy,165,320,4.814650543909613,3.1030543752096986,157,299,0.03719497749348496,0.03137131465743364,307,116,204,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,holder,noise,uncategorized_or_context_needed,2.499769289446053,0.4803483447967558,scraped_2026_heavy,32,157,0.9337504085158037,1.5224360528372585,30,156,0.007107320540156361,0.016367642429965377,59,20,42,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,pydantic,noise,uncategorized_or_context_needed,2.2483675227436604,2.1657478416222578,scraped_2026_heavy,1,29,0.029179700266118866,0.28121430275337894,1,27,0.00023691068467187872,0.0028328611898017,24,1,23,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,determined,noise,uncategorized_or_context_needed,1.5019028060905562,0.5409210739995807,scraped_2026_heavy,9,47,0.2626173023950698,0.45576111135892444,9,37,0.0021321961620469083,0.003882069037876403,37,9,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,webrtc,noise,uncategorized_or_context_needed,0.8505177782799056,0.415702153940007,scraped_2026_heavy,5,23,0.14589850133059434,0.22303203321819706,5,16,0.0011845534233593934,0.0016787325569195257,20,5,15,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cameo,noise,uncategorized_or_context_needed,0.49373549725281307,0.17518809546312042,scraped_2026_heavy,10,36,0.2917970026611887,0.34909361721109106,10,28,0.002369106846718787,0.0029377819746091703,28,9,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,available,noise,uncategorized_or_context_needed,-1.3873674194714705,-0.10310782668310914,arshkon_2024_heavy,245,665,7.149026565199122,6.448534873482655,223,603,0.05283108268182895,0.06326723323890462,527,173,380,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,participates,noise,uncategorized_or_context_needed,-3.797156601295829,-0.45339565993765873,arshkon_2024_heavy,106,202,3.0930482282086,1.9588030743511222,84,151,0.01990049751243781,0.015843038505928025,161,59,109,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,rest,noise,uncategorized_or_context_needed,-8.205568251182164,-0.42572335446920384,arshkon_2024_heavy,556,1090,16.22391334796209,10.569778965558035,471,942,0.11158493248045487,0.09883537928863707,914,338,634,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,broadly,noise,uncategorized_or_context_needed,0.3326378955568856,0.11881859274823192,scraped_2026_heavy,10,34,0.2917970026611887,0.3296995273660305,9,31,0.0021321961620469083,0.003252544329031581,30,6,27,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,quantify,noise,uncategorized_or_context_needed,1.6238878069508866,0.769261561665127,scraped_2026_heavy,5,33,0.14589850133059434,0.32000248244350016,5,33,0.0011845534233593934,0.003462385898646522,31,4,27,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,matrixed,noise,uncategorized_or_context_needed,1.182974585442241,0.43052288255847593,scraped_2026_heavy,9,42,0.2626173023950698,0.4072758867462729,9,40,0.0021321961620469083,0.004196831392298815,31,5,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,assembly,noise,uncategorized_or_context_needed,-1.275925425899519,-0.19089771625485952,arshkon_2024_heavy,62,154,1.8091414164993695,1.4933449180696674,50,118,0.011845534233593935,0.012380652607281502,138,48,90,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,missing,noise,uncategorized_or_context_needed,2.0298936404724524,1.2030060135931997,scraped_2026_heavy,3,31,0.08753910079835661,0.3006083925984395,3,31,0.0007107320540156361,0.003252544329031581,29,3,26,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,w2,noise,uncategorized_or_context_needed,-9.84717771943787,-1.420355067614004,arshkon_2024_heavy,114,82,3.3264858303375506,0.7951576836474852,108,69,0.0255863539445629,0.007239534151715455,120,84,44,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,cursor,ai_tool,,4.466811822098452,4.5166084641525455,scraped_2026_heavy,0,267,0.0,2.5891109943155923,0,223,0.0,0.02339733501206589,180,0,180,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,meeting,noise,uncategorized_or_context_needed,-4.555223055704848,-0.5055716251921796,arshkon_2024_heavy,125,226,3.647462533264858,2.19153215249185,118,200,0.027955460791281687,0.020984156961494072,238,101,145,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,fhir,noise,uncategorized_or_context_needed,1.3780235982064482,0.4982645368795424,scraped_2026_heavy,9,45,0.2626173023950698,0.43636702151386386,8,32,0.0018952854773750297,0.0033574651138390515,39,8,31,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,software/hardware,noise,uncategorized_or_context_needed,0.0643830096042154,0.02042219741411344,scraped_2026_heavy,13,40,0.37933610345954527,0.38788179690121233,12,40,0.0028429282160625444,0.004196831392298815,38,9,30,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,assistant,ai_tool,,3.306137292113125,2.2446191540616613,scraped_2026_heavy,2,63,0.05835940053223773,0.6109138301194095,2,50,0.00047382136934375743,0.005246039240373518,41,2,39,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,ieee,noise,uncategorized_or_context_needed,1.6793484270544732,0.6015608192025574,scraped_2026_heavy,9,50,0.2626173023950698,0.4848522461265154,6,37,0.0014214641080312722,0.003882069037876403,37,6,31,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,manufacture,noise,uncategorized_or_context_needed,-0.49712949508417903,-0.1849604474691091,arshkon_2024_heavy,10,25,0.2917970026611887,0.2424261230632577,10,23,0.002369106846718787,0.002413178050571818,30,10,20,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,team-based,noise,uncategorized_or_context_needed,-0.09472246257013733,-0.030246572196290344,arshkon_2024_heavy,13,38,0.37933610345954527,0.3684877070561517,13,36,0.003079838900734423,0.003777148253068933,46,13,33,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,facilitates,noise,uncategorized_or_context_needed,0.1978180797325862,0.08478988306172575,scraped_2026_heavy,7,23,0.20425790186283205,0.22303203321819706,7,23,0.001658374792703151,0.002413178050571818,27,7,20,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,booking,noise,uncategorized_or_context_needed,1.8386066546208448,4.466243375482296,scraped_2026_heavy,0,44,0.0,0.42666997659133354,0,28,0.0,0.0029377819746091703,21,0,21,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,prompting,noise,uncategorized_or_context_needed,2.4183333022156956,0.7140718048519847,scraped_2026_heavy,13,81,0.37933610345954527,0.785460638724955,5,75,0.0011845534233593934,0.007869058860560278,60,5,55,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,best-in-class,noise,uncategorized_or_context_needed,-2.444180332908935,-0.4054932267045164,arshkon_2024_heavy,54,108,1.575703814370419,1.0472808516332732,51,104,0.012082444918265814,0.010911761619976918,119,40,83,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,oh,noise,uncategorized_or_context_needed,-4.720237291624813,-1.8846439039228517,arshkon_2024_heavy,20,9,0.5835940053223774,0.08727340430277276,18,9,0.0042643923240938165,0.0009442870632672333,25,16,9,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,gender,noise,uncategorized_or_context_needed,-6.577363192156897,-1.7568030863354291,arshkon_2024_heavy,41,21,1.1963677109108735,0.20363794337313645,28,17,0.006633499170812604,0.0017836533417269962,39,24,15,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,proxy,noise,uncategorized_or_context_needed,-0.35964674328052404,-0.12103231508014645,arshkon_2024_heavy,12,32,0.35015640319342645,0.31030543752096984,12,19,0.0028429282160625444,0.001993494911341937,30,12,18,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,purchasing,noise,uncategorized_or_context_needed,-2.4142317592826656,-0.6751935226333572,arshkon_2024_heavy,21,32,0.6127737055884961,0.31030543752096984,18,26,0.0042643923240938165,0.0027279404049942294,40,17,23,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,protocols,noise,uncategorized_or_context_needed,2.1502215871789683,0.14326977801546015,scraped_2026_heavy,286,996,8.345394276109996,9.658256742840187,236,758,0.055910921582563375,0.07952995488406253,644,200,488,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,contractual,noise,uncategorized_or_context_needed,1.3468717926355558,0.591267287601628,scraped_2026_heavy,6,33,0.17507820159671322,0.32000248244350016,6,31,0.0014214641080312722,0.003252544329031581,31,4,28,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,abstract,noise,uncategorized_or_context_needed,0.3797311391210148,0.123758597153234,scraped_2026_heavy,12,41,0.35015640319342645,0.3975788418237426,11,40,0.002606017531390666,0.004196831392298815,46,11,36,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
primary_arshkon_vs_scraped_llm_excl_agg_cap50,full_text,1,contacts,noise,uncategorized_or_context_needed,0.9035619851193002,0.33212648840075154,scraped_2026_heavy,9,38,0.2626173023950698,0.3684877070561517,8,36,0.0018952854773750297,0.003777148253068933,37,7,30,arshkon_2024,scraped_2026,4221,9531,342704,1031242,2266,3601
